selector_id,month,log_return,cost_log,turnover,orders,exposure_pct,max_drawdown_pct,return_pct
all_funding,2023-01,-8.825533257049694e-05,0.012,12.0,12,9.643817204301076,-4.082232442000066,-0.00882514381832511
all_funding,2023-02,0.017405974287609823,0.008,8.0,8,4.761904761904762,-5.885599859608681,1.7558341004676903
all_funding,2023-03,0.11154221462208382,0.019,19.0,19,16.061827956989248,-10.089927108476749,11.800093899649355
all_funding,2023-04,-0.005290536260673307,0.025,25.0,25,18.92361111111111,-3.702313910362942,-0.5276566021254592
all_funding,2023-05,-0.01039460352464849,0.006,6.0,6,3.192204301075269,-4.435089343004883,-1.0340766333653884
all_funding,2023-06,0.01852321859018447,0.006,6.0,6,4.479166666666667,-3.164549491884494,1.8695837576161667
all_funding,2023-07,-0.018605480255582833,0.008,8.0,8,4.301075268817205,-3.598387590557406,-1.8433466757694528
all_funding,2023-08,-0.017771278778603503,0.016,16.0,16,9.711021505376344,-5.510030868807525,-1.76143008787214
all_funding,2023-09,-0.008985741215384865,0.006,6.0,6,5.555555555555555,-7.142385279442697,-0.8945490095064401
all_funding,2023-10,-0.09592837100453122,0.007,7.0,7,38.64247311827957,-15.665843267582002,-9.147090923581358
all_funding,2023-11,-0.026250011280395155,0.014,14.0,14,17.77777777777778,-21.56342938118172,-2.590847470635582
all_funding,2023-12,0.042583498571484045,0.021,21.0,21,35.483870967741936,-17.287188246377795,4.3503183761304465
all_funding,2024-01,-0.14927814037581144,0.01,10.0,10,40.92741935483871,-27.682912190090914,-13.867048893515232
all_funding,2024-02,-0.1889925246703953,0.007,7.0,7,18.354885057471265,-40.777387872515334,-17.22073053051578
all_funding,2024-03,0.041344204863461145,0.014,14.0,14,77.45295698924731,-48.57102793563251,4.2210777832047075
all_funding,2024-04,0.017527911501081704,0.023,23.0,21,52.22222222222223,-38.64651613657084,1.7682426798508288
all_funding,2024-05,0.035425976003012234,0.012,12.0,12,11.827956989247312,-34.517032314581655,3.606095191663594
