confirm_bars,feature_set,max_depth,min_samples_leaf,hold_bars,leverage,trained_months,return_2025_pct,return_2026_pct,min_target_year_return_pct,max_drawdown_pct,losing_months,min_monthly_return_pct,trade_count,turnover,hard_pass_relaxed
4,market_only,5,8,64,2.0,11,18.159891629596615,-21.380585669113504,-21.380585669113504,-56.34289115131932,8,-24.960960673461653,190,754.0,False
1,event_micro_plus_time,5,5,64,0.5,11,-21.38762730885602,-8.816143152452028,-21.38762730885602,-34.57597784228761,6,-14.244756301781013,195,193.5,False
2,event_micro_plus_time,6,3,32,1.0,11,-21.40050280567737,-0.929115847881512,-21.40050280567737,-52.30751203561403,7,-20.7781479598398,211,421.0,False
2,market_only,6,5,96,1.0,11,51.33711999523614,-21.448762053483563,-21.448762053483563,-47.81682602825792,6,-16.757951022965266,173,343.0,False
2,event_micro_plus_time,6,3,64,0.5,11,-19.637160143942435,-21.47591027704834,-21.47591027704834,-51.97881277991312,7,-12.147955352303763,198,197.5,False
0,market_only,4,5,32,0.5,11,-8.659646407166754,-21.49617770608859,-21.49617770608859,-34.11408446432471,9,-11.592882987478193,214,213.5,False
2,market_only,4,8,64,1.0,11,1.9142602995533942,-21.54962226187719,-21.54962226187719,-61.071242146898875,8,-25.682210158995623,198,393.0,False
0,event_micro,6,5,64,0.5,11,-21.699061961971154,-8.003863742250628,-21.699061961971154,-38.35888930899637,7,-17.3850707157689,196,195.5,False
4,event_micro_plus_time,6,3,32,0.5,11,-21.490738877489935,-21.77051895496478,-21.77051895496478,-40.57451284033055,9,-10.423050613522811,214,213.5,False
4,market_only,6,5,96,0.5,11,9.158637632032484,-21.831700990922055,-21.831700990922055,-32.1204051251314,6,-17.140671575416455,168,166.5,False
0,market_only,3,3,64,0.5,11,-11.089984591836455,-21.894102581525875,-21.894102581525875,-44.817965038311634,9,-17.81087930606694,196,195.5,False
0,market_only,2,3,32,0.5,11,-22.092103913222015,-13.55747479630084,-22.092103913222015,-42.39539853456405,9,-11.515531890293119,214,213.5,False
0,event_micro_plus_time,2,3,96,0.5,11,-22.116539469069608,37.97392604467073,-22.116539469069608,-36.81714865148128,6,-19.872992081105746,171,168.5,False
2,event_micro,2,5,32,1.0,11,-12.424696966676397,-22.17533110612049,-22.17533110612049,-66.00688121515562,7,-18.221545184576737,211,421.0,False
2,event_micro,2,3,32,1.0,11,-6.404814229962941,-22.17533110612049,-22.17533110612049,-66.00688121515566,7,-18.221545184576737,211,421.0,False
0,event_micro,2,8,64,1.0,11,-22.22859556301371,57.45025349836803,-22.22859556301371,-44.71913978251827,6,-27.43766337082201,196,391.0,False
0,event_micro_plus_time,2,8,64,1.0,11,-22.22859556301371,62.61040416095669,-22.22859556301371,-44.71913978251827,6,-27.43766337082201,196,391.0,False
4,market_only,6,3,96,0.5,11,16.232537997137953,-22.294142365350332,-22.294142365350332,-32.521978826331186,7,-18.478359554737665,168,166.5,False
1,event_micro_plus_time,4,5,64,0.5,11,-22.334665642806694,18.214529733106467,-22.334665642806694,-29.217586826237486,6,-14.244756301781013,195,193.5,False
4,event_micro,6,3,32,0.5,11,-22.37326208984084,-18.95800619762681,-22.37326208984084,-38.929111855620654,11,-9.319454820704854,214,212.5,False
1,event_micro_plus_time,4,8,64,0.5,11,-22.387296651413248,3.2295569771986665,-22.387296651413248,-34.83193361264186,6,-10.568330549847571,195,193.5,False
1,event_micro,6,8,96,1.0,11,-22.388091353333404,51.00740666642889,-22.388091353333404,-53.65725857853679,8,-23.73300328499073,173,343.0,False
1,event_micro,5,8,96,1.0,11,-22.388091353333404,-8.173330523543221,-22.388091353333404,-60.09165573837287,8,-23.73300328499073,173,341.0,False
0,event_micro_plus_time,3,8,32,0.5,11,-22.417325447954482,-10.504816984662135,-22.417325447954482,-38.30516848041567,8,-17.15280611991816,214,213.5,False
4,event_micro,3,3,32,0.5,11,-22.461805439967787,-10.158565585260138,-22.461805439967787,-37.00323142268013,10,-7.203281408887285,214,213.5,False
0,market_only,5,5,32,0.5,11,-2.3190594133891684,-22.566237708235114,-22.566237708235114,-30.500882855962395,9,-13.441314733286925,214,213.5,False
4,event_micro_plus_time,3,3,32,0.5,11,-22.586065367147267,-10.338726785959572,-22.586065367147267,-37.23031427557115,10,-7.203281408887285,214,213.5,False
4,market_only,5,8,96,0.5,11,9.119588549401048,-22.67820985779191,-22.67820985779191,-28.671316140346747,7,-13.05520847677002,168,166.5,False
0,market_only,5,5,64,0.5,11,-1.4180764285961711,-22.705289076945135,-22.705289076945135,-38.4031769487446,9,-15.69248819125535,196,195.5,False
1,event_micro_plus_time,3,5,96,1.0,11,-22.724985685411568,105.49836374627569,-22.724985685411568,-48.68872733077089,7,-26.603225916083563,173,343.0,False
2,market_only,4,8,32,1.0,11,-0.7447212096998279,-22.773211259587022,-22.773211259587022,-52.82388617792666,7,-28.232945012535627,211,419.0,False
4,market_only,3,3,32,1.0,11,-22.82359587198667,14.492916001121237,-22.82359587198667,-50.87140316873001,7,-23.48239530385049,214,425.0,False
1,market_only,3,8,32,0.5,11,-13.554932448164136,-22.860253230309258,-22.860253230309258,-39.746118425947586,9,-16.182133449128642,215,214.5,False
0,event_micro_plus_time,6,5,64,0.5,11,-22.937372892672027,-18.560677138524262,-22.937372892672027,-47.47307671840998,7,-18.628130893316342,196,195.5,False
1,market_only,6,5,96,1.0,11,-22.07685984015696,-22.949049507939367,-22.949049507939367,-59.288490030743034,9,-23.70056332412478,173,341.0,False
0,event_micro,6,3,96,1.0,11,-22.98475076029396,2.2003246722548164,-22.98475076029396,-59.58597146132234,8,-31.53091690706863,171,339.0,False
2,event_micro_plus_time,5,3,64,0.5,11,-22.99495996871134,-22.314446286389234,-22.99495996871134,-53.647331603318534,9,-12.147955352303763,198,197.5,False
0,event_micro,5,3,64,0.5,11,-23.055570407746185,0.01584863373917944,-23.055570407746185,-33.34090636009602,9,-16.638073739616356,196,195.5,False
1,event_micro_plus_time,2,3,64,2.0,11,-10.165987782537034,-23.06778683461239,-23.06778683461239,-80.85501552355974,7,-43.79542778970639,195,774.0,False
0,market_only,3,8,64,0.5,11,-0.8958482096557363,-23.152620286405103,-23.152620286405103,-38.19255163909501,8,-15.69248819125535,196,195.5,False
2,event_micro,5,3,64,1.0,11,-23.15975011709973,-18.60377922158324,-23.15975011709973,-72.49541271875148,7,-20.141929448541262,198,395.0,False
2,event_micro,6,3,64,1.0,11,-23.15975011709973,-20.817759844237216,-23.15975011709973,-73.67942483557846,8,-20.141929448541262,198,395.0,False
2,market_only,5,8,96,0.5,11,20.963846233882187,-23.169994054859856,-23.169994054859856,-33.41333575417672,6,-19.94556186136499,173,171.5,False
1,market_only,3,5,32,0.5,11,-23.182451016881366,-22.057018383486938,-23.182451016881366,-43.41157629781907,9,-16.182133449128642,215,214.5,False
0,event_micro_plus_time,6,3,96,1.0,11,-23.1842568904051,-22.0581049415828,-23.1842568904051,-63.40887523417391,8,-31.53091690706863,171,339.0,False
4,market_only,3,8,32,0.5,11,-23.312297272727832,5.706441003242868,-23.312297272727832,-36.00750271917206,8,-12.525658221310687,214,212.5,False
0,market_only,4,8,32,0.5,11,15.050732759834773,-23.33262182672129,-23.33262182672129,-26.983516058262357,7,-11.592882987478193,214,213.5,False
1,event_micro,4,8,32,1.0,11,-23.41841029679368,20.13198741405178,-23.41841029679368,-44.31947336961281,8,-17.31301823281478,215,429.0,False
4,event_micro_plus_time,3,3,64,0.5,11,-23.447794807420898,-19.22832876490599,-23.447794807420898,-46.4572321335928,8,-19.416463830351493,190,189.5,False
4,market_only,4,8,64,1.0,11,5.359605399905365,-23.464290956399957,-23.464290956399957,-40.96612418647899,9,-11.316780242452495,190,379.0,False
0,event_micro_plus_time,4,3,64,0.5,11,-23.556565092261916,22.78449146137791,-23.556565092261916,-39.84509911461167,7,-16.638073739616356,196,195.5,False
0,market_only,5,5,96,1.0,11,34.00266789182429,-23.57768269474887,-23.57768269474887,-57.519396661272104,6,-25.557570434790765,171,341.0,False
0,event_micro,6,8,96,2.0,11,26.522300194095692,-23.58334656796529,-23.58334656796529,-73.18590984536473,5,-45.18357684967658,171,674.0,False
2,event_micro_plus_time,2,3,96,0.5,11,-23.603272970538423,-9.211822434500316,-23.603272970538423,-45.668704566941365,8,-15.643756043474166,173,172.5,False
0,event_micro,6,3,64,1.0,11,-21.426271786563756,-23.633666537721076,-23.633666537721076,-58.571049795363805,9,-30.5078925015836,196,391.0,False
4,event_micro,5,5,32,0.5,11,-23.677219121298755,3.9846403381423645,-23.677219121298755,-33.98991551698549,8,-8.914468336173398,214,213.5,False
2,event_micro,5,3,32,0.5,11,-6.263738613047964,-23.684536454244576,-23.684536454244576,-51.34635735762071,7,-13.125843665610514,211,210.5,False
2,event_micro,2,8,96,0.5,11,-23.685793003279976,-2.7247035993160473,-23.685793003279976,-44.535141539389514,9,-15.643756043474166,173,171.5,False
2,event_micro,2,5,96,0.5,11,-23.685793003279976,-14.428975165359958,-23.685793003279976,-46.709550147439,9,-15.643756043474166,173,171.5,False
4,market_only,2,5,96,1.0,11,-23.74548389054795,41.563572552082384,-23.74548389054795,-53.49936522719618,6,-38.185886597644206,168,333.0,False
0,event_micro,5,8,96,1.0,11,12.482132000640744,-23.778900779266444,-23.778900779266444,-54.00049794638642,5,-25.961886065133033,171,337.0,False
2,event_micro,5,8,64,0.5,11,-23.820183993613153,-3.395503711999981,-23.820183993613153,-37.6175835493891,7,-12.368790473271806,198,196.5,False
2,event_micro,4,8,64,0.5,11,-23.820183993613153,2.2829958640754544,-23.820183993613153,-37.672590871062326,7,-12.368790473271806,198,196.5,False
2,event_micro,6,8,64,0.5,11,-23.820183993613153,-7.809040177897009,-23.820183993613153,-39.17238386100023,7,-12.368790473271806,198,196.5,False
4,market_only,2,5,64,1.0,11,-23.861938212575183,37.472725909354686,-23.861938212575183,-50.557442773107894,8,-16.07367096383602,190,379.0,False
0,market_only,2,8,64,1.0,11,3.5620315365428423,-23.952600797689527,-23.952600797689527,-53.21578427296999,8,-19.86461898246872,196,391.0,False
0,market_only,2,3,64,1.0,11,-0.9995542359016785,-23.952600797689527,-23.952600797689527,-55.485034269387555,8,-19.86461898246872,196,391.0,False
0,market_only,2,5,64,1.0,11,-19.883566812324517,-23.952600797689527,-23.952600797689527,-62.937286306606424,9,-19.86461898246872,196,391.0,False
0,event_micro_plus_time,3,5,64,0.5,11,-23.981127836509998,23.784616706472296,-23.981127836509998,-35.416983510359245,6,-18.628130893316342,196,195.5,False
2,event_micro_plus_time,3,3,64,1.0,11,-24.064169557089656,8.705564899681262,-24.064169557089656,-56.232751142484226,7,-20.141929448541262,198,393.0,False
4,event_micro,6,5,64,0.5,11,-24.141145222259162,24.862834384997235,-24.141145222259162,-33.776595324166045,7,-14.609881324384055,190,189.5,False
1,market_only,5,5,32,0.5,11,-24.15155973859815,-14.119799231396946,-24.15155973859815,-36.19554616040741,9,-16.534180166514144,215,214.5,False
1,event_micro_plus_time,2,8,64,2.0,11,-20.599888202834503,-24.190990171044458,-24.190990171044458,-75.6117384991218,8,-37.55626269832708,195,774.0,False
4,event_micro,6,5,32,0.5,11,-24.195027387330892,-9.436778220305674,-24.195027387330892,-38.20394801926273,10,-8.914468336173398,214,213.5,False
4,event_micro,5,8,64,0.5,11,-24.205673162133333,6.615778696131147,-24.205673162133333,-35.68336880975976,9,-13.684647531701765,190,189.5,False
4,event_micro,6,8,64,0.5,11,-24.205673162133333,5.853453544781595,-24.205673162133333,-35.68336880975976,9,-13.684647531701765,190,189.5,False
2,event_micro_plus_time,2,8,32,1.0,11,-2.217600670037123,-24.223348296127888,-24.223348296127888,-67.81917008114524,7,-18.221545184576737,211,421.0,False
2,event_micro_plus_time,5,3,32,1.0,11,-18.85582447737999,-24.223744489749155,-24.223744489749155,-59.363760784570815,7,-27.915338485173336,211,421.0,False
0,event_micro_plus_time,6,8,96,1.0,11,20.38105405552688,-24.25459978855904,-24.25459978855904,-55.13126866625403,6,-25.961886065133033,171,337.0,False
1,market_only,4,3,96,0.5,11,1.8573780772485282,-24.270678600669903,-24.270678600669903,-41.62567087111766,8,-19.270015529985052,173,172.5,False
1,event_micro,2,3,64,2.0,11,-24.310970991898586,-21.436572573084067,-24.310970991898586,-86.10636849702736,8,-43.79542778970639,195,774.0,False
2,market_only,2,5,64,0.5,11,7.798774012860132,-24.312701665027923,-24.312701665027923,-38.14613953760131,7,-22.447107806408262,198,197.5,False
2,event_micro,2,8,32,1.0,11,-10.25302768136086,-24.395588834616078,-24.395588834616078,-67.89231719637905,8,-18.221545184576737,211,421.0,False
2,event_micro,4,8,32,1.0,11,-24.434365256881662,-4.855217036996584,-24.434365256881662,-65.97866613913445,7,-21.076514717995764,211,419.0,False
2,event_micro,5,8,32,1.0,11,-24.434365256881662,-18.434508975677446,-24.434365256881662,-67.00057204677485,8,-21.076514717995764,211,419.0,False
2,event_micro,6,8,32,1.0,11,-24.434365256881662,-22.309017069052107,-24.434365256881662,-68.5681044563251,8,-21.076514717995764,211,419.0,False
4,event_micro,4,5,32,0.5,11,-24.480283444839422,-9.750968654744597,-24.480283444839422,-37.9195336807015,9,-8.914468336173398,214,213.5,False
1,event_micro_plus_time,6,5,64,0.5,11,-24.515058826790124,-16.63959147203784,-24.515058826790124,-42.568715029311946,7,-19.087316256310217,195,193.5,False
1,event_micro,5,8,32,1.0,11,-24.568887452955824,-5.864153750587708,-24.568887452955824,-51.94881137686863,8,-16.81968536230506,215,429.0,False
1,event_micro,6,8,32,1.0,11,-24.568887452955824,41.45082054412492,-24.568887452955824,-51.94881137686863,7,-17.338522292519997,215,429.0,False
2,market_only,2,8,96,0.5,11,-8.366032895214538,-24.64584829652251,-24.64584829652251,-45.366418193455246,8,-19.212689312304,173,171.5,False
1,market_only,5,3,64,0.5,11,-17.583135151547012,-24.79221775703341,-24.79221775703341,-50.97604869165726,8,-22.110348720251892,195,193.5,False
0,market_only,3,3,96,1.0,11,-24.79544343929406,10.535826343453314,-24.79544343929406,-60.142050120072355,8,-17.197964676616053,171,341.0,False
4,event_micro,6,5,96,0.5,11,-24.87827279250402,-8.913614670052695,-24.87827279250402,-45.93364055622804,8,-18.1265762185283,168,167.5,False
0,event_micro_plus_time,5,3,96,0.5,11,-24.882456983719802,10.697372682010919,-24.882456983719802,-38.48665094701437,8,-22.90749610378946,171,169.5,False
1,event_micro,2,8,64,1.0,11,-24.88358754596255,-16.39568711076742,-24.88358754596255,-57.40946573584552,9,-25.030291310227426,195,387.0,False
0,event_micro,4,3,96,2.0,11,-24.887859760540053,107.01808620108339,-24.887859760540053,-83.18950865596017,6,-65.93935567496312,171,674.0,False
1,market_only,3,3,32,0.5,11,-19.164186325566867,-24.899811943966565,-24.899811943966565,-43.298156296470935,11,-16.182133449128642,215,214.5,False
0,market_only,6,8,96,0.5,11,-0.5851294205779234,-24.92042535553358,-24.92042535553358,-35.44484146323318,10,-7.132607298425697,171,169.5,False
2,event_micro,6,3,32,1.0,11,-12.135133011970057,-24.92959835153803,-24.92959835153803,-70.44479873927776,7,-21.99114394248739,211,421.0,False
1,market_only,6,5,32,0.5,11,-24.937846238990126,-13.273899411338064,-24.937846238990126,-36.235034151831094,12,-8.983521064736955,215,214.5,False
2,event_micro_plus_time,5,5,64,0.5,11,-24.96968806313883,0.9148559007557733,-24.96968806313883,-38.209227721973136,10,-10.029936575621113,198,197.5,False
2,event_micro_plus_time,6,5,64,0.5,11,-24.96968806313883,0.04874332455069297,-24.96968806313883,-39.33447274735187,9,-10.029936575621113,198,197.5,False
2,event_micro,3,8,64,0.5,11,-24.97955854321219,2.5481604146260217,-24.97955854321219,-34.88165373843057,8,-14.097614536041947,198,196.5,False
1,event_micro_plus_time,3,8,64,1.0,11,-24.997319734299573,29.871165029343327,-24.997319734299573,-46.031435544906515,7,-20.01976499358673,195,387.0,False
0,event_micro_plus_time,3,3,64,0.5,11,-25.022894449150833,29.206542607937802,-25.022894449150833,-34.87383900401667,8,-15.453253827629165,196,195.5,False
1,event_micro,4,8,96,1.0,11,-25.028222996745576,61.86898954257472,-25.028222996745576,-54.265395857399625,9,-17.54086246932507,173,341.0,False
0,event_micro,2,3,64,0.5,11,-25.069397607122422,27.85350601082952,-25.069397607122422,-34.630247892374314,7,-18.500419843620907,196,195.5,False
4,event_micro_plus_time,3,5,64,0.5,11,-25.06949925788198,-19.22832876490599,-25.06949925788198,-47.15636981164312,9,-19.416463830351493,190,189.5,False
1,market_only,5,5,96,2.0,11,-25.093126859481384,-23.905166664749522,-25.093126859481384,-73.7926947224704,8,-38.05105667915404,173,686.0,False
4,market_only,2,8,96,1.0,11,-25.108238568245657,60.448483443319276,-25.108238568245657,-54.649413941365474,6,-38.185886597644206,168,333.0,False
2,market_only,6,3,64,0.5,11,15.863065781870755,-25.155400274601313,-25.155400274601313,-32.508046704435834,9,-8.892164416213522,198,197.5,False
2,event_micro,4,3,64,1.0,11,-25.16646953400302,-0.4025853712904537,-25.16646953400302,-67.22396439794693,6,-23.45374045541978,198,393.0,False
1,event_micro,5,5,64,0.5,11,-25.182101869246566,16.703870511617257,-25.182101869246566,-36.74439402508889,7,-14.244756301781013,195,193.5,False
1,event_micro,6,5,64,0.5,11,-25.182101869246566,3.3554328138073464,-25.182101869246566,-36.74439402508889,8,-14.244756301781013,195,193.5,False
0,event_micro_plus_time,3,8,64,0.5,11,-6.0059452767309285,-25.216512730531893,-25.216512730531893,-45.126740865261624,7,-23.825304408963433,196,195.5,False
1,event_micro,3,8,96,1.0,11,-25.25733052361936,41.73195183889711,-25.25733052361936,-46.12544601338705,7,-20.313094561273427,173,343.0,False
0,event_micro_plus_time,3,8,96,1.0,11,8.693123008494785,-25.279148307552667,-25.279148307552667,-65.668016424608,7,-34.43493610895756,171,339.0,False
4,market_only,3,8,96,0.5,11,5.462866398584887,-25.317006723487633,-25.317006723487633,-28.609444035694985,6,-24.32361847258481,168,166.5,False
0,event_micro,5,5,64,0.5,11,-25.32463175311781,0.8915392705779901,-25.32463175311781,-36.16482759247006,8,-17.3850707157689,196,195.5,False
4,event_micro,3,5,64,0.5,11,-25.52772131731014,-17.539865782473697,-25.52772131731014,-46.3816283505523,9,-19.416463830351493,190,189.5,False
2,market_only,3,5,96,1.0,11,1.2592881253175925,-25.537711810178653,-25.537711810178653,-59.87830746666671,9,-34.7341043184968,173,345.0,False
1,market_only,4,5,32,0.5,11,-25.56794760923954,-17.975092363391887,-25.56794760923954,-39.510348128446836,11,-8.983521064736955,215,214.5,False
1,market_only,2,3,96,0.5,11,-5.302921721035336,-25.583549793491432,-25.583549793491432,-50.5382865238336,8,-19.270015529985052,173,172.5,False
2,event_micro,3,3,32,2.0,11,-12.07086663653717,-25.63618656909591,-25.63618656909591,-85.01628116237667,7,-29.639577641155725,211,838.0,False
4,market_only,5,8,32,0.5,11,-25.64686246322363,-3.5545963198281405,-25.64686246322363,-34.664850241359225,9,-11.94916245404719,214,212.5,False
2,market_only,6,8,96,0.5,11,5.050924469767404,-25.674307760464743,-25.674307760464743,-35.789658035329566,7,-17.660628782172218,173,171.5,False
0,event_micro_plus_time,5,5,64,0.5,11,-25.709857348724984,-0.3254743795209625,-25.709857348724984,-38.636039670802866,7,-18.628130893316342,196,195.5,False
2,event_micro_plus_time,2,8,96,0.5,11,-25.710324776999382,-11.860220898243545,-25.710324776999382,-45.495287519818326,9,-15.643756043474166,173,171.5,False
0,event_micro,3,8,32,0.5,11,-25.721374584333702,-11.38971172575889,-25.721374584333702,-39.678988529319085,9,-17.15280611991816,214,213.5,False
1,market_only,2,8,96,0.5,11,0.38831858143053566,-25.738550728735543,-25.738550728735543,-45.00316555939645,8,-19.270015529985052,173,172.5,False
1,market_only,2,5,96,0.5,11,-6.995451953666554,-25.738550728735543,-25.738550728735543,-50.538286523833605,9,-19.270015529985052,173,172.5,False
1,market_only,4,8,32,0.5,11,-25.818925102976376,-23.34031458186605,-25.818925102976376,-47.8101347251507,10,-13.315233423141349,215,214.5,False
0,event_micro,3,5,64,0.5,11,-25.843578062267902,19.25267378397755,-25.843578062267902,-35.58669625186525,8,-17.3850707157689,196,195.5,False
0,market_only,6,3,96,0.5,11,13.500042350961694,-25.99636419736432,-25.99636419736432,-37.08602478112234,8,-17.808623260885103,171,169.5,False
4,event_micro_plus_time,3,5,32,0.5,11,-26.022727285735,-10.338726785959572,-26.022727285735,-40.016869300760646,11,-7.563732963920488,214,213.5,False
1,event_micro,4,5,64,0.5,11,-26.083428405640785,48.40914089085145,-26.083428405640785,-32.63412365010505,7,-14.244756301781013,195,193.5,False
1,market_only,2,3,32,0.5,11,-20.302827213607266,-26.123389360157013,-26.123389360157013,-48.342403531553124,9,-16.182133449128642,215,214.5,False
0,event_micro,3,8,64,0.5,11,-8.6934916286601,-26.145663945857066,-26.145663945857066,-44.95963425234859,7,-23.825304408963433,196,195.5,False
0,event_micro,4,3,32,0.5,11,-26.189247937396598,1.5602240613252327,-26.189247937396598,-34.83888412717045,10,-12.2697516730926,214,213.5,False
2,event_micro,2,8,64,0.5,11,-24.135137090430938,-26.318111288680544,-26.318111288680544,-54.72972600821093,9,-19.676985763596555,198,197.5,False
2,event_micro_plus_time,2,3,32,1.0,11,10.315931450708327,-26.324429099405723,-26.324429099405723,-65.18702947337363,7,-18.221545184576737,211,421.0,False
2,event_micro_plus_time,2,5,32,1.0,11,3.2205988664422147,-26.324429099405723,-26.324429099405723,-65.18702947337363,7,-18.221545184576737,211,421.0,False
2,event_micro_plus_time,4,8,64,0.5,11,-26.36443785337296,11.706183639858248,-26.36443785337296,-35.22972115315148,8,-12.368790473271806,198,196.5,False
2,event_micro_plus_time,5,8,64,0.5,11,-26.36443785337296,-5.157749744701445,-26.36443785337296,-38.20588946330956,9,-12.368790473271806,198,196.5,False
2,event_micro_plus_time,6,8,64,0.5,11,-26.36443785337296,-13.578957756921051,-26.36443785337296,-43.43846891878853,9,-12.368790473271806,198,196.5,False
0,market_only,6,8,32,0.5,11,-1.151003147587637,-26.398178398778605,-26.398178398778605,-33.84287198432138,9,-11.592882987478193,214,213.5,False
2,event_micro,3,8,96,0.5,11,-26.423120458785764,20.971225057071273,-26.423120458785764,-36.42351990202008,8,-9.872264519338735,173,170.5,False
4,event_micro,5,5,64,0.5,11,-26.46934023393789,23.119316920149167,-26.46934023393789,-35.8090673523083,9,-14.609881324384055,190,189.5,False
1,market_only,5,5,64,1.0,11,-22.785885398945627,-26.48390359361099,-26.48390359361099,-56.514206437777204,7,-39.33202223519234,195,387.0,False
1,event_micro,4,8,64,0.5,11,-26.610938019844856,30.59202369460394,-26.610938019844856,-38.378344563670176,7,-10.568330549847571,195,193.5,False
2,event_micro_plus_time,2,5,96,0.5,11,-26.86492365878791,-9.211822434500316,-26.86492365878791,-46.34239150691909,9,-15.643756043474166,173,172.5,False
1,event_micro,4,5,96,1.0,11,-26.88317043424905,118.46307343013471,-26.88317043424905,-50.13098503073662,8,-25.93762291761228,173,341.0,False
0,event_micro,5,8,64,1.0,11,-5.5741588936360165,-26.92559355488423,-26.92559355488423,-49.32257549263864,7,-30.009008293079763,196,391.0,False
0,market_only,2,5,32,0.5,11,-26.98019210499628,-13.55747479630084,-26.98019210499628,-44.570616014263074,11,-11.515531890293119,214,213.5,False
1,market_only,6,3,64,0.5,11,-8.5777997090563,-27.07018633153998,-27.07018633153998,-49.20201062672891,8,-23.2333041136096,195,193.5,False
2,event_micro_plus_time,3,3,96,0.5,11,-27.107985645335965,1.8262120488796718,-27.107985645335965,-40.818177287891665,7,-12.761289537888088,173,171.5,False
0,market_only,4,5,64,0.5,11,-0.45600173176658654,-27.110378930003687,-27.110378930003687,-40.16731888280649,9,-15.69248819125535,196,195.5,False
4,event_micro,5,8,32,0.5,11,-27.185579622888678,-2.085347881215349,-27.185579622888678,-36.931796667374805,10,-8.245900754017576,214,213.5,False
4,event_micro,6,8,32,0.5,11,-27.185579622888678,-7.064186036653252,-27.185579622888678,-36.931796667374805,10,-8.245900754017576,214,213.5,False
0,event_micro,2,3,32,0.5,11,-27.320479134975272,5.34668297838814,-27.320479134975272,-34.430818907753846,11,-14.112789701002459,214,213.5,False
0,event_micro_plus_time,2,3,64,0.5,11,-27.327116791341023,30.60239323342413,-27.327116791341023,-36.59989098462081,7,-18.500419843620907,196,195.5,False
4,market_only,2,8,64,1.0,11,-27.392564922776252,49.276472191043055,-27.392564922776252,-50.55744277310787,8,-16.07367096383602,190,379.0,False
4,event_micro,4,5,64,0.5,11,-27.42371919610275,-19.027620230349928,-27.42371919610275,-48.12821058540738,10,-14.609881324384055,190,189.5,False
2,event_micro_plus_time,3,8,64,0.5,11,-27.485091606212965,2.8627919654937717,-27.485091606212965,-36.21545486586055,9,-14.097614536041947,198,196.5,False
1,event_micro_plus_time,2,5,64,2.0,11,-8.725116925913245,-27.518471689193913,-27.518471689193913,-81.9625917773107,7,-43.79542778970639,195,774.0,False
4,market_only,4,8,96,0.5,11,2.4804705233304025,-27.539894435356338,-27.539894435356338,-35.650600738574525,7,-18.412412728177486,168,167.5,False
4,event_micro,2,3,64,0.5,11,-11.72920005551774,-27.55024135905879,-27.55024135905879,-41.05600819510572,9,-16.670427398973864,190,188.5,False
4,event_micro,2,8,64,0.5,11,-11.609220512566331,-27.55024135905879,-27.55024135905879,-41.1177252683002,9,-16.670427398973864,190,188.5,False
4,event_micro,2,5,64,0.5,11,-12.646459251449471,-27.55024135905879,-27.55024135905879,-41.80869073709055,9,-16.670427398973864,190,188.5,False
2,market_only,4,5,32,1.0,11,-27.575763036749855,40.26184579438923,-27.575763036749855,-41.48068007142444,8,-31.814624870974693,211,419.0,False
1,market_only,2,8,32,0.5,11,-20.230392866962465,-27.6610982491994,-27.6610982491994,-48.342403531553124,10,-16.182133449128642,215,214.5,False
1,market_only,2,5,32,0.5,11,-22.792572500311927,-27.6610982491994,-27.6610982491994,-48.34240353155314,9,-16.182133449128642,215,214.5,False
2,event_micro_plus_time,4,5,64,0.5,11,-27.679687129116115,26.086741669079228,-27.679687129116115,-36.62163769186164,8,-16.660624116654464,198,197.5,False
0,market_only,5,3,32,2.0,11,-21.148403646949156,-27.69564105413549,-27.69564105413549,-62.97114701148765,8,-22.609688187889777,214,854.0,False
1,event_micro,5,8,64,0.5,11,-27.778391919448342,6.900943413708882,-27.778391919448342,-43.55637249970822,8,-11.831510132829381,195,193.5,False
1,event_micro,6,8,64,0.5,11,-27.778391919448342,53.24624572238142,-27.778391919448342,-43.55637249970822,7,-10.568330549847571,195,193.5,False
4,event_micro,5,5,96,0.5,11,-27.78963615897263,-6.675376530512544,-27.78963615897263,-48.02899730712045,10,-18.1265762185283,168,167.5,False
4,market_only,6,8,32,0.5,11,-27.82835101475908,-8.004926545990354,-27.82835101475908,-39.964667755610115,10,-11.94916245404719,214,212.5,False
4,market_only,4,8,32,0.5,11,-27.890805869121593,-16.817929610608353,-27.890805869121593,-41.771828786172016,11,-11.94916245404719,214,213.5,False
0,market_only,2,8,32,1.0,11,-27.899732356041905,-25.27689836407836,-27.899732356041905,-62.69044292346428,9,-21.704989033422663,214,427.0,False
2,event_micro,3,3,96,0.5,11,-27.976141058292903,11.759349925457041,-27.976141058292903,-40.2744999967831,8,-10.844402086270499,173,170.5,False
0,event_micro_plus_time,5,8,64,1.0,11,0.06637344669158107,-28.104580440728434,-28.104580440728434,-48.01586928121391,7,-30.009008293079763,196,391.0,False
1,market_only,4,5,96,0.5,11,-9.455624006480267,-28.148184022084354,-28.148184022084354,-46.524195904851,8,-19.270015529985052,173,171.5,False
2,event_micro_plus_time,6,5,32,1.0,11,-28.15634459343498,-11.133270170580689,-28.15634459343498,-62.84156080949008,8,-15.451807809811125,211,421.0,False
