cost_per_side,round_trip_cost,extra_delay_bars,hard_pass,return_2025_pct,return_2026_pct,min_required_year_return_pct,min_monthly_return_pct,losing_eval_months,min_monthly_orders,total_return_pct,max_drawdown_pct,exposure_pct,turnover,orders,strong_trend_reverse_active_bars,strong_trend_reverse_big_active_bars,weak_trend_order_events,weak_trend_big_order_events,adverse_shock_cut_events,guard_reason_counts,damage_mode_bars,damage_halted_bars,damage_stop_flat_bars
0.001,0.002,0,False,22.36199784942585,50.814519228107514,22.36199784942585,-7.196561917408073,10,11,84.53965877451894,-32.47059522406398,27.244937694704053,576.4000000000001,222,1,0,94,0,0,"{'damage_stop_flat': 21496, 'post_lock_flat': 15871, 'main': 8060, 'damage_mode_small': 4371, 'strong_conflict_small_trend': 1037, 'post_lock_runner': 443, 'weak_new_order_small': 82}",26392,21496,21496
0.001,0.002,1,False,30.966027894706038,55.73404782076972,30.966027894706038,-8.166046350375666,10,11,103.95869651050415,-31.468193450619797,27.254672897196265,568.8,222,1,0,94,0,0,"{'damage_stop_flat': 21485, 'post_lock_flat': 15877, 'main': 7883, 'damage_mode_small': 4553, 'strong_conflict_small_trend': 1038, 'post_lock_runner': 442, 'weak_new_order_small': 82}",26564,21485,21485
0.001,0.002,2,False,13.391280722708787,61.99676279592759,13.391280722708787,-6.888179066070332,10,11,83.69020406363109,-31.10430858724238,27.159267912772584,525.6,220,1,0,93,0,0,"{'damage_stop_flat': 21834, 'post_lock_flat': 15577, 'main': 7209, 'damage_mode_small': 5179, 'strong_conflict_small_trend': 1039, 'post_lock_runner': 441, 'weak_new_order_small': 81}",27542,21834,21834
0.0015,0.003,0,False,9.817817137073948,34.32680582905736,9.817817137073948,-8.0904125315441,10,11,47.51476599142646,-34.48932350177506,27.379283489096572,572.4000000000001,220,1,0,93,0,0,"{'damage_stop_flat': 21498, 'post_lock_flat': 15800, 'main': 7946, 'damage_mode_small': 4555, 'strong_conflict_small_trend': 1037, 'post_lock_runner': 443, 'weak_new_order_small': 81}",26579,21498,21498
0.0015,0.003,1,False,18.374958183203493,38.7085096956296,18.374958183203493,-8.219763941480519,10,11,64.19614034874598,-33.51688759005279,27.258566978193144,533.4,222,1,0,94,0,0,"{'damage_stop_flat': 21487, 'post_lock_flat': 15873, 'main': 7866, 'damage_mode_small': 4572, 'strong_conflict_small_trend': 1038, 'post_lock_runner': 442, 'weak_new_order_small': 82}",26586,21487,21487
0.0015,0.003,2,False,-15.86630142957992,44.28655684080112,-15.86630142957992,-8.447586410802742,11,11,21.39361681007741,-33.16388072368971,27.289719626168225,537.8,222,1,0,94,0,0,"{'damage_stop_flat': 23817, 'post_lock_flat': 13527, 'main': 7256, 'damage_mode_small': 5198, 'strong_conflict_small_trend': 1039, 'post_lock_runner': 441, 'weak_new_order_small': 82}",29544,23817,23817
0.002,0.004,0,False,-17.150539718064874,22.802292027106084,-17.150539718064874,-9.619150401459498,11,11,1.7410361583032774,-41.89470588991038,27.211838006230533,584.2,218,1,0,93,0,0,"{'damage_stop_flat': 23738, 'post_lock_flat': 13646, 'main': 7749, 'damage_mode_small': 4675, 'strong_conflict_small_trend': 1037, 'post_lock_runner': 434, 'weak_new_order_small': 81}",28940,23738,23738
0.002,0.004,1,False,-21.876211245481525,26.80806938835638,-21.876211245481525,-10.021491049080723,12,12,-0.9327317473570296,-49.97621173821179,27.017133956386292,560.8,218,1,0,93,0,0,"{'damage_stop_flat': 25872, 'post_lock_flat': 11612, 'main': 7754, 'damage_mode_small': 4690, 'strong_conflict_small_trend': 1038, 'post_lock_runner': 313, 'weak_new_order_small': 81}",31090,25872,25872
0.002,0.004,2,False,-43.27567855118226,31.907550242044213,-43.27567855118226,-10.581118276523716,13,12,-25.176337185442023,-51.850417832520755,27.0404984423676,549.4000000000001,218,1,0,93,0,0,"{'damage_stop_flat': 28205, 'post_lock_flat': 9267, 'main': 7132, 'damage_mode_small': 5323, 'strong_conflict_small_trend': 1039, 'post_lock_runner': 313, 'weak_new_order_small': 81}",34059,28205,28205
