month,log_return,first_equity,last_equity,min_drawdown,turnover,orders,return_pct,drawdown_pct
2025-01,-0.05974042701204911,0.9999000049998333,0.9420090219480921,-0.11586589384154,32.8,12,-5.799097805190789,-11.586589384154
2025-02,0.1025146992509897,0.9419148257557854,1.0437022756808172,-0.140765087592022,20.3,13,10.795358787798182,-14.0765087592022
2025-03,-0.05724997835304166,1.0433136621342545,0.9856285631893821,-0.10841423362015534,16.900000000000002,11,-5.564202919223593,-10.841423362015535
2025-04,-0.07206043282142847,0.9855300052610416,0.917102405081129,-0.19639882489658744,32.2,12,-6.952533709708075,-19.639882489658746
2025-05,-0.06116958736494241,0.91701069942598,0.862684943082469,-0.249005031773606,17.0,12,-5.9336298429886085,-24.9005031773606
2025-06,-0.07284415945341384,0.8625986789014417,0.8020776256165641,-0.29643023720582395,32.2,12,-7.025428918389154,-29.643023720582395
2025-07,0.08781515310132494,0.8019974218642569,0.8756973552160778,-0.3181855162011863,48.2,14,9.178629006503147,-31.81855162011863
2025-08,0.09101474132181223,0.875609789858897,0.95913831001726,-0.24994786563798987,32.2,12,9.528515109034807,-24.99478656379899
2025-09,-0.05213091280271905,0.9590424009817899,0.9104184917560962,-0.20985789005381905,64.0,14,-5.079540432524999,-20.985789005381903
2025-10,-0.07468649857841558,0.9103274544588614,0.8448996612893358,-0.2608664238026721,32.8,12,-7.196561917408073,-26.08664238026721
2025-11,0.20004930992724415,0.8448151755475644,1.0320136639314375,-0.26445018526674546,36.2,14,22.146298692623635,-26.445018526674545
2025-12,0.17030175358101537,1.0319104677249407,1.2236199784942583,-0.11251118499351642,32.2,12,18.56625752733738,-11.251118499351643
2026-01,-0.06346176763175038,1.2234976226143048,1.1483795861080324,-0.1699098791928404,17.0,12,-6.1489999925315,-16.990987919284038
2026-02,0.26003352742368824,1.1392291997665425,1.489417971646569,-0.24427114631986024,60.2,12,29.697357011922154,-24.427114631986026
2026-03,-0.06190435508340997,1.489269037296246,1.4000123604917318,-0.2964170062061413,17.0,12,-6.0027213889461635,-29.64170062061413
2026-04,0.18975958475467902,1.399872366255511,1.6925574181145118,-0.3247059522406398,36.0,12,20.895891056278117,-32.47059522406398
2026-05,0.13330054833545787,1.6923881708352053,1.9339048525652283,-0.15374268848529427,32.2,12,14.259335126106066,-15.374268848529427
2026-06,-0.046846991494154375,1.9337114717491737,1.8453965877451894,-0.16560817051256094,17.0,12,-4.576660775355013,-16.560817051256095
