candidate_id,kind,leverage,hard_pass,total_return_pct,return_2025_pct,return_2026_pct,min_required_year_return_pct,min_monthly_return_pct,losing_eval_months,min_monthly_orders,max_drawdown_pct,annualized_sharpe,exposure_pct,turnover,orders,segments,win_rate_pct,profit_factor,params_json
ultimate_no_trend_ret_fade_d34c861636_lev4.0,no_trend_ret_fade,4.0,False,-99.97513173865946,-89.3482029258028,-65.39927596242903,-89.3482029258028,-61.368038356395815,8,10,-99.98042866803215,-3.834743029562969,7.889382167961524,9160.0,2290,1145,50.1905041031653,0.9024347591729461,"{""hold_bars"": 4, ""monthly_profit_lock_log"": 0.0, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_fade"", ""threshold_bps"": 100.0, ""window"": 8}}"
ultimate_no_trend_bb_pullback_703466159f_lev2.0,no_trend_bb_pullback,2.0,False,-99.99999280604602,-99.8168363700605,-87.0907273278786,-99.8168363700605,-61.38449995599582,13,11,-99.99999457189504,-8.814221835426451,69.42286348501665,16156.0,8078,4039,49.09405808686384,0.8600964686252587,"{""hold_bars"": 8, ""monthly_profit_lock_log"": 0.0, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""bb_pullback"", ""high"": 0.6, ""low"": 0.4}}"
ultimate_no_trend_ret_fade_805cf1f4d1_lev4.0,no_trend_ret_fade,4.0,False,-99.78163312718834,-93.1222172824255,-71.8321812255158,-93.1222172824255,-61.413282437337166,15,6,-99.8918491546644,-2.4591862068051387,8.251248612652608,7232.0,1808,904,49.93694829760403,0.9452502870795629,"{""hold_bars"": 4, ""monthly_profit_lock_log"": null, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_fade"", ""threshold_bps"": 200.0, ""window"": 16}}"
ultimate_no_trend_ret_fade_d3ec4c2ea4_lev6.0,no_trend_ret_fade,6.0,False,-99.65264422426745,-96.74346995310323,-25.842489094659626,-96.74346995310323,-61.444096441647964,13,6,-99.82420186772764,-1.6956971399380705,5.508925268220496,6816.0,1136,568,49.48583420776495,0.9518709151885095,"{""hold_bars"": 8, ""monthly_profit_lock_log"": null, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_fade"", ""threshold_bps"": 200.0, ""window"": 8}}"
ultimate_no_trend_bb_pullback_033bb7b231_lev2.0,no_trend_bb_pullback,2.0,False,-99.9999999409217,-99.98418694155802,-97.28373135417661,-99.98418694155802,-61.50207672708845,18,224,-99.99999995276293,-9.162393348454787,98.30165556788754,20270.0,10135,5068,49.194961600432805,0.8658873013287737,"{""hold_bars"": 16, ""monthly_profit_lock_log"": null, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""bb_pullback"", ""high"": 0.6, ""low"": 0.4}}"
ultimate_no_trend_ret_momentum_7471780e52_lev4.0,no_trend_ret_momentum,4.0,False,-88.24665044489822,-20.456273020106586,-30.902858502447483,-30.902858502447483,-61.585460076136165,6,10,-96.92081902763768,-0.9590030944812259,18.790464298927116,4616.0,1154,577,48.98787916077032,1.0020030328276046,"{""hold_bars"": 4, ""monthly_profit_lock_log"": 0.0, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_momentum"", ""threshold_bps"": 100.0, ""window"": 96}}"
ultimate_no_trend_ret_momentum_b222a1f025_lev6.0,no_trend_ret_momentum,6.0,False,-99.90538905206672,-63.61277448018606,-79.79059228272054,-79.79059228272054,-61.639433449997384,10,10,-99.94130499365458,-2.4310909639515796,5.749398816130226,7752.0,1292,646,46.51116026543334,0.9165375119920826,"{""hold_bars"": 8, ""monthly_profit_lock_log"": 0.0, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_momentum"", ""threshold_bps"": 100.0, ""window"": 4}}"
ultimate_no_trend_bb_pullback_6a167af5af_lev2.0,no_trend_bb_pullback,2.0,False,-99.99999962024766,-99.97880020177273,-96.29003498553081,-99.97880020177273,-61.70736494678455,18,181,-99.99999963209582,-9.284447146364014,66.61117277099518,18546.0,9273,4637,49.803873923910025,0.8918883143704777,"{""hold_bars"": 8, ""monthly_profit_lock_log"": null, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""bb_pullback"", ""high"": 0.8, ""low"": 0.2}}"
ultimate_no_trend_ret_fade_316b297720_lev6.0,no_trend_ret_fade,6.0,False,-98.13037557326962,-68.50235060122932,-50.22674707044879,-68.50235060122932,-61.7528243139142,9,10,-98.64744423584007,-1.0138482212622437,19.904966703662595,5232.0,872,436,50.461752918626935,0.9865877601617895,"{""hold_bars"": 16, ""monthly_profit_lock_log"": 0.0, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_fade"", ""threshold_bps"": 200.0, ""window"": 96}}"
ultimate_no_trend_ret_fade_d1efaa761a_lev6.0,no_trend_ret_fade,6.0,False,-99.96700027288949,-30.96876399895052,-93.7665214834983,-93.7665214834983,-61.7528243139142,14,36,-99.97511426366857,-1.367073009722747,44.812476877543475,11496.0,1916,958,50.31603931787105,0.9897236702130208,"{""hold_bars"": 16, ""monthly_profit_lock_log"": null, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_fade"", ""threshold_bps"": 200.0, ""window"": 96}}"
ultimate_no_trend_ret_fade_e4e84a0cc5_lev2.0,no_trend_ret_fade,2.0,False,-99.99999463348928,-99.55472499102046,-94.90047537927782,-99.55472499102046,-61.79450725301605,18,92,-99.99999480828048,-8.192772335448986,49.62657232704403,16496.0,8248,4124,50.33896330809552,0.8612948515566428,"{""hold_bars"": 16, ""monthly_profit_lock_log"": null, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_fade"", ""threshold_bps"": 50.0, ""window"": 2}}"
ultimate_no_trend_ret_momentum_85372d122c_lev6.0,no_trend_ret_momentum,6.0,False,-99.99035798227635,-94.52085751898971,-88.34936722165841,-94.52085751898971,-61.86415824039463,14,22,-99.99494759094317,-1.868146073803614,23.669302626711062,10608.0,1768,884,48.551751086797246,0.9723376106551911,"{""hold_bars"": 16, ""monthly_profit_lock_log"": null, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_momentum"", ""threshold_bps"": 200.0, ""window"": 32}}"
ultimate_no_trend_ret_momentum_acd88e741f_lev6.0,no_trend_ret_momentum,6.0,False,-84.56139464482523,52.85503060531629,-79.37362575502635,-79.37362575502635,-61.90930698413186,7,10,-92.6212788219184,-0.6517928125261709,9.294071402145763,4344.0,724,362,48.40154248040801,1.0040933951140831,"{""hold_bars"": 16, ""monthly_profit_lock_log"": 0.0, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""ret_momentum"", ""threshold_bps"": 200.0, ""window"": 32}}"
ultimate_no_trend_rsi_pullback_35daaa0a36_lev2.0,no_trend_rsi_pullback,2.0,False,-99.99992257504444,-99.70879430790401,-81.34510116970563,-99.70879430790401,-61.95140214809109,13,10,-99.9999232772199,-9.173281180241684,32.63503514613392,13526.0,6763,3382,49.55717727079495,0.8675184292876998,"{""hold_bars"": 4, ""monthly_profit_lock_log"": 0.0, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""rsi_pullback"", ""high"": 60.0, ""low"": 40.0}}"
ultimate_no_trend_rsi_pullback_d468b52e27_lev2.0,no_trend_rsi_pullback,2.0,False,-99.99999983851899,-99.9784473059263,-97.16537102723622,-99.9784473059263,-61.95140214809109,18,218,-99.99999983998349,-10.580247137308971,48.53288013318535,20066.0,10033,5017,49.615283832392386,0.8781639123050677,"{""hold_bars"": 4, ""monthly_profit_lock_log"": null, ""trend"": {""family"": ""none""}, ""trigger"": {""family"": ""rsi_pullback"", ""high"": 60.0, ""low"": 40.0}}"
