variant_id,month,log_return,first_equity,last_equity,min_drawdown,turnover,orders,return_pct,drawdown_pct
lock_after_10_orders,2026-06,0.37910887719669967,11.330012546953169,16.554600841356685,-0.2113058144879908,54.7,12,46.09820947192284,-21.13058144879908
lock_after_20_orders,2025-01,0.39722247565856506,0.9999000049998333,1.4876868673527475,-0.36712605197401305,130.0,20,48.76868673527475,-36.7126051974013
lock_after_20_orders,2025-02,-1.203917129075216,1.4875381061041986,0.4463309090993519,-0.86259810450211,644.0,88,-69.99832969598152,-86.259810450211
lock_after_20_orders,2025-03,0.296792247924776,0.44621934031875576,0.6005541867427711,-0.8586234662254594,145.0,20,34.55357325680743,-85.86234662254594
lock_after_20_orders,2025-04,0.4079614224625465,0.6004941343267676,0.9030828473101016,-0.7914661337170239,112.0,20,50.37491491120174,-79.14661337170239
lock_after_20_orders,2025-05,-0.9374053616284517,0.9029925435406343,0.35368579502579184,-0.87192556640419,340.0,47,-60.83573106506554,-87.192556640419
lock_after_20_orders,2025-06,0.2224306790576305,0.3505262129503412,0.44179219010357024,-0.8716280362652906,104.2,21,24.910922722059993,-87.16280362652907
lock_after_20_orders,2025-07,0.4705377118636707,0.44174801309344724,0.7072451306457638,-0.8179377077971082,128.0,22,60.085476042472095,-81.79377077971081
lock_after_20_orders,2025-08,0.1861657632751612,0.707174409668807,0.8519629913649633,-0.7063300358755864,112.2,22,20.46219259043356,-70.63300358755865
lock_after_20_orders,2025-09,0.03327124870832703,0.8518777993254998,0.8807856887199182,-0.7418849216784043,192.0,30,3.383092651568931,-74.18849216784042
lock_after_20_orders,2025-10,0.3585159045532168,0.880697614554828,1.260583819928886,-0.6755294207999721,127.9,24,43.1203794604047,-67.55294207999721
lock_after_20_orders,2025-11,0.029677246897435342,1.260457767849602,1.2985551323341136,-0.5717589801409577,128.2,24,3.0122005220858172,-57.17589801409577
lock_after_20_orders,2025-12,-2.118692973702523,1.2984252833134395,0.15607154360592201,-0.9354229088117842,568.2,79,-87.98113844227868,-93.54229088117843
lock_after_20_orders,2026-01,0.022504993609056886,0.15469880602559033,0.15962375400940595,-0.9545665796461983,172.1,24,2.2760141415999247,-95.45665796461982
lock_after_20_orders,2026-02,0.07682108719752727,0.15824767003018203,0.17236952884751286,-0.932680169533171,140.1,21,7.984886032285421,-93.2680169533171
lock_after_20_orders,2026-03,0.6814397403317152,0.17235229275644703,0.3407265795372973,-0.9313546226946254,112.0,20,97.67216503719867,-93.13546226946255
lock_after_20_orders,2026-04,0.08505668913868505,0.3406925085829197,0.37097587192659387,-0.8933609345142284,128.2,24,8.877878688059692,-89.33609345142284
lock_after_20_orders,2026-05,0.2992628511158008,0.3709387761942188,0.5003960457433874,-0.8660146339210064,112.2,22,34.88641273209336,-86.60146339210064
lock_after_20_orders,2026-06,0.558789307768478,0.5003460086407099,0.8749696360851603,-0.8144792334968957,126.5,19,74.85542572290053,-81.44792334968956
lock_after_30_orders,2025-01,0.0944452532265791,0.9999000049998333,1.0990489920997712,-0.5325202224123795,210.2,32,9.904899209977124,-53.25202224123795
lock_after_30_orders,2025-02,-1.203917129075216,1.098939092695623,0.3297330550894113,-0.8984924730643956,644.0,88,-69.99832969598152,-89.84924730643957
lock_after_30_orders,2025-03,0.4821811574095219,0.3296506321289383,0.5340366985862077,-0.8955561547518683,225.0,30,61.960316184071054,-89.55561547518684
lock_after_30_orders,2025-04,0.1312452312583588,0.5339832975864436,0.6089339417546427,-0.8425267525636406,288.0,42,14.024737132619425,-84.25267525636406
lock_after_30_orders,2025-05,-0.9374053616284517,0.6088730514050354,0.23848452658488545,-0.9136415114961098,340.0,47,-60.83573106506554,-91.36415114961099
lock_after_30_orders,2025-06,0.053143274671007976,0.2363540722492371,0.2515011859017879,-0.9134408918067752,184.2,31,5.458072900284994,-91.34408918067753
lock_after_30_orders,2025-07,0.06906038283017489,0.25147603704066174,0.2694837489191004,-0.8963565146176741,192.2,32,7.150090745232007,-89.63565146176741
lock_after_30_orders,2025-08,0.08143873053537229,0.2694568018915823,0.292348568537399,-0.9029045516148415,224.0,34,8.48467475683028,-90.29045516148415
lock_after_30_orders,2025-09,-0.08770004095959633,0.2923193351422394,0.2678016989266648,-0.9114285779663499,200.0,31,-8.396439132074619,-91.14285779663498
lock_after_30_orders,2025-10,0.2929461170090271,0.2657562468731508,0.3589535145815198,-0.9022192717450211,215.7,33,34.03705653107751,-90.22192717450211
lock_after_30_orders,2025-11,-2.526762218699505,0.3589176210247694,0.028686616086870047,-0.9877964829986642,824.0,109,-92.00826432349771,-98.77964829986642
lock_after_30_orders,2025-12,-2.3570146065667155,0.02503804265802159,0.0027166950027562677,-0.9988759240994852,607.8,80,-90.52974741067597,-99.88759240994852
lock_after_30_orders,2026-01,0.5231721405551284,0.0026928001322473988,0.004584074399544377,-0.9992091527822333,220.3,32,68.73717494578928,-99.92091527822333
lock_after_30_orders,2026-02,0.09625098301054541,0.004544556024726481,0.00504722805485793,-0.9984821244595585,251.9,33,10.1035370490413,-99.84821244595585
lock_after_30_orders,2026-03,0.38733539157596875,0.005046723357287744,0.007434821593532694,-0.9979899644879896,192.0,30,47.305045714681235,-99.79899644879896
lock_after_30_orders,2026-04,-1.0353126206313161,0.007434078148546211,0.0026402192514541492,-0.998933026629453,408.2,59,-64.48846528138903,-99.8933026629453
lock_after_30_orders,2026-05,0.04258918350030253,0.0026745990099305145,0.0027550928571825543,-0.9990379320439198,184.2,31,4.350911601948826,-99.90379320439197
lock_after_30_orders,2026-06,0.558789307768478,0.0027548173616718415,0.004817429344487789,-0.9989785552004264,126.5,19,74.85542572290053,-99.89785552004264
lock_after_50_orders,2025-01,0.05676827866660469,0.9999000049998333,1.058410525679457,-0.558611510965614,370.2,52,5.841052567945693,-55.8611510965614
lock_after_50_orders,2025-02,-1.203917129075216,1.0583046899187651,0.3175408363773794,-0.9022458182332043,644.0,88,-69.99832969598152,-90.22458182332042
lock_after_50_orders,2025-03,0.46680699574467466,0.3174614610906093,0.5064438325833459,-0.8994180733091253,401.0,52,59.48935524672674,-89.94180733091252
lock_after_50_orders,2025-04,0.21081398037682164,0.5063931907322223,0.6252974175924756,-0.8506631563483433,368.0,52,23.468265849514424,-85.06631563483434
lock_after_50_orders,2025-05,-0.9374053616284517,0.6252348909770992,0.24489316226911728,-0.9113208574101292,340.0,47,-60.83573106506554,-91.13208574101293
lock_after_50_orders,2025-06,-0.27001253528320057,0.24270545765449034,0.18694407496794158,-0.9360562198736414,384.0,54,-23.663007478132194,-93.60562198736415
lock_after_50_orders,2025-07,-0.38040598329838987,0.1843102748865619,0.1277919466225638,-0.9499443413141724,336.0,48,-31.64161707479711,-94.99443413141724
lock_after_50_orders,2025-08,0.35422542981007177,0.13182963649426047,0.18211328787773315,-0.9536875047728662,256.0,38,42.507640497572716,-95.36875047728662
lock_after_50_orders,2025-09,-0.11129121647480639,0.17836282056024766,0.16293278239653716,-0.9461124097024028,192.0,30,-10.53218340337322,-94.61124097024029
lock_after_50_orders,2025-10,0.4386634387381013,0.16168831234398157,0.2526490007258572,-0.9405093911532423,359.7,51,55.0633316449316,-94.05093911532423
lock_after_50_orders,2025-11,-2.526762218699505,0.2526237370889875,0.020191040327334753,-0.9914105691949472,824.0,109,-92.00826432349771,-99.14105691949472
lock_after_50_orders,2025-12,-2.3570146065667155,0.017622996295371025,0.0019121425194108897,-0.9992088205255876,607.8,80,-90.52974741067597,-99.92088205255875
lock_after_50_orders,2026-01,0.055727113539627664,0.0018953241434616316,0.0020217257226441683,-0.9994433631342807,396.5,56,5.730911902269087,-99.94433631342807
lock_after_50_orders,2026-02,0.48966768492208923,0.0020042968356055167,0.003298999200017009,-0.9993305675788796,380.1,51,63.17738667846287,-99.93305675788797
lock_after_50_orders,2026-03,0.654321223886619,0.003298669316591454,0.006346734150785294,-0.9986861886417544,352.2,52,92.3836220012592,-99.86861886417545
lock_after_50_orders,2026-04,-1.0353126206313161,0.006346099509102829,0.0022538227014540597,-0.9990891783691596,408.2,59,-64.48846528138903,-99.90891783691596
lock_after_50_orders,2026-05,0.10765300889145772,0.002283170976254292,0.0025099950019848312,-0.9991787308578404,256.0,38,11.366124778382058,-99.91787308578404
lock_after_50_orders,2026-06,0.581372598887193,0.0025452148336493714,0.004489105048264274,-0.9990332478251074,118.5,18,78.84916283555987,-99.90332478251074
lock_after_100_orders,2025-01,-0.10606158619002544,0.9999000049998333,0.8993692576442948,-0.7574470218934442,810.2,107,-10.063074235570557,-75.74470218934441
lock_after_100_orders,2025-02,-1.2207170784301808,0.8926301241122134,0.2653306049739556,-0.918318612236402,636.0,87,-70.49814603748719,-91.8318612236402
lock_after_100_orders,2025-03,-0.01102982083705311,0.2652642806136026,0.2624201364183661,-0.9159558066206663,761.0,97,-1.096921539026785,-91.59558066206664
lock_after_100_orders,2025-04,0.09306808725856325,0.26040182482098434,0.28801566781264415,-0.9238313466142807,760.0,101,9.753646097291968,-92.38313466142807
lock_after_100_orders,2025-05,-0.9374053616284517,0.2879868676858932,0.11279923071689131,-0.959153865415897,340.0,47,-60.83573106506554,-95.9153865415897
lock_after_100_orders,2025-06,-0.27001253528320057,0.11179156110586913,0.08610754031707753,-0.9705471188311211,384.0,54,-23.663007478132194,-97.0547118831121
lock_after_100_orders,2025-07,-0.38040598329838987,0.0848943965106562,0.058861722137421205,-0.9769440692403495,336.0,48,-31.64161707479711,-97.69440692403495
lock_after_100_orders,2025-08,0.35422542981007177,0.06072150583730363,0.08388245137427629,-0.9786681923423423,256.0,38,42.507640497572716,-97.86681923423423
lock_after_100_orders,2025-09,-0.11129121647480639,0.08215496407197134,0.07504779775229208,-0.9751790590050196,192.0,30,-10.53218340337322,-97.51790590050196
lock_after_100_orders,2025-10,-0.19561603529603616,0.07447458752756468,0.06171389934850809,-0.9776542982021098,559.5,74,-17.76720810355372,-97.76542982021098
lock_after_100_orders,2025-11,-2.523011372513996,0.061142559686309356,0.004950545666187906,-0.9978939980923416,816.0,108,-91.97823226461286,-99.78939980923415
lock_after_100_orders,2025-12,-2.3570146065667155,0.004320899097862921,0.00046882917913783123,-0.9998060144472632,607.8,80,-90.52974741067597,-99.98060144472632
lock_after_100_orders,2026-01,0.5366636686357004,0.00046470556109645667,0.0008018344355970153,-0.9998635208400086,468.4,64,71.0291234584783,-99.98635208400086
lock_after_100_orders,2026-02,0.30853678850184924,0.0007487075592426055,0.0010916427335023204,-0.9997657357658434,606.0,54,36.14315936550294,-99.97657357658434
lock_after_100_orders,2026-03,-0.5831361170789757,0.001084656248761908,0.0006092951629803634,-0.9997841005301673,688.0,92,-44.18547897758113,-99.97841005301673
lock_after_100_orders,2026-04,-1.069754055630093,0.0005925849916672021,0.00020904483760324964,-0.9999155201694517,400.2,58,-65.69071111926954,-99.99155201694518
lock_after_100_orders,2026-05,0.10765300889145772,0.0002117669263175003,0.00023280513468800065,-0.9999238262733176,256.0,38,11.366124778382058,-99.99238262733175
lock_after_100_orders,2026-06,0.581372598887193,0.00023607181754906937,0.0004163700344276865,-0.9999103325424521,118.5,18,78.84916283555987,-99.99103325424521
no_monthly_lock,2025-01,-0.10606158619002544,0.9999000049998333,0.8993692576442948,-0.7574470218934442,810.2,107,-10.063074235570557,-75.74470218934441
no_monthly_lock,2025-02,-1.2207170784301808,0.8926301241122134,0.2653306049739556,-0.918318612236402,636.0,87,-70.49814603748719,-91.8318612236402
no_monthly_lock,2025-03,-0.01102982083705311,0.2652642806136026,0.2624201364183661,-0.9159558066206663,761.0,97,-1.096921539026785,-91.59558066206664
no_monthly_lock,2025-04,-0.24836305613728787,0.26040182482098434,0.20470782884395972,-0.9238313466142807,816.0,108,-21.992331976536185,-92.38313466142807
no_monthly_lock,2025-05,-0.9390387508399822,0.20300209065000518,0.08004147889930181,-0.9710158925849666,332.0,46,-60.89964934349719,-97.10158925849666
no_monthly_lock,2025-06,-0.27001253528320057,0.07932644418323596,0.06110125776175228,-0.9791004588274249,384.0,54,-23.663007478132194,-97.9100458827425
no_monthly_lock,2025-07,-0.38040598329838987,0.06024042011448852,0.041767831752893794,-0.9836396863376304,336.0,48,-31.64161707479711,-98.36396863376305
no_monthly_lock,2025-08,0.35422542981007177,0.04308752016588502,0.05952235151804485,-0.9848631110189061,256.0,38,42.507640497572716,-98.4863111018906
no_monthly_lock,2025-09,-0.11129121647480639,0.058296539625734244,0.0532533482901638,-0.9823872484565354,192.0,30,-10.53218340337322,-98.23872484565354
no_monthly_lock,2025-10,-0.19561603529603616,0.052846602660643206,0.04379171507734,-0.9841436594241055,559.5,74,-17.76720810355372,-98.41436594241056
no_monthly_lock,2025-11,-2.523011372513996,0.043386296784807564,0.0035128696708467307,-0.9985055970135398,816.0,108,-91.97823226461286,-99.85055970135399
no_monthly_lock,2025-12,-2.3570146065667155,0.003066077239796442,0.0003326776309629428,-0.999862349322531,607.8,80,-90.52974741067597,-99.9862349322531
no_monthly_lock,2026-01,0.5366636686357004,0.0003297515428650917,0.0005689756361783513,-0.9999031554228232,468.4,64,71.0291234584783,-99.99031554228232
no_monthly_lock,2026-02,0.30853678850184924,0.0005312772075128222,0.0007746214071131726,-0.9998337678755791,606.0,54,36.14315936550294,-99.98337678755792
no_monthly_lock,2026-03,-0.5831361170789757,0.0007696638505112705,0.0004323512281173406,-0.999846799373106,688.0,92,-44.18547897758113,-99.9846799373106
no_monthly_lock,2026-04,-1.069754055630093,0.0004204938172461348,0.00014833663183416433,-0.9999400537527493,400.2,58,-65.69071111926954,-99.99400537527492
no_monthly_lock,2026-05,0.10765300889145772,0.00015026820534755618,0.0001651967585004843,-0.9999459477010775,256.0,38,11.366124778382058,-99.99459477010775
no_monthly_lock,2026-06,0.581372598887193,0.0001675147718914727,0.00029545301960959654,-0.9999363726519618,118.5,18,78.84916283555987,-99.99363726519618
