month,log_return,first_equity,last_equity,min_drawdown,turnover,orders,return_pct,drawdown_pct,scenario_id,candidate,miss_rate,seed
2026-05,0.13500264041346385,9.57807576386558,10.963585284225587,-0.09348524637941591,32.0,10,14.453980640563957,-9.34852463794159,2C_miss0.10_seed3,2C,0.1,3
2026-06,0.37910887719669967,10.962488980513262,16.017601794180816,-0.20996224124454832,54.7,12,46.09820947192284,-20.996224124454834,2C_miss0.10_seed3,2C,0.1,3
2025-01,0.05168752649842343,0.9999000049998333,1.0530466419269098,-0.16125220693771303,50.0,10,5.304664192690978,-16.125220693771304,4_miss0.02_seed1,4,0.02,1
2025-02,0.10319923955717543,1.052941342527775,1.1675257500740075,-0.08543925391330887,20.1,11,10.871228641650532,-8.543925391330887,4_miss0.02_seed1,4,0.02,1
2025-03,0.21898834968860303,1.1670910319240029,1.45335563788581,-0.18082376084176088,50.1,11,24.481677410000113,-18.08237608417609,4_miss0.02_seed1,4,0.02,1
2025-04,0.08003791272193367,1.4532103095885573,1.5744610582269531,-0.2822634061096916,80.8,24,8.33281388148841,-28.22634061096916,4_miss0.02_seed1,4,0.02,1
2025-05,0.17981337989527618,1.5743036199931733,1.8846203755966517,-0.14752933235157384,44.2,12,19.699395913861295,-14.752933235157384,4_miss0.02_seed1,4,0.02,1
2025-06,0.06979363448513003,1.8844319229818798,2.0208536938390664,-0.14224353610351792,48.0,12,7.22868753869248,-14.224353610351791,4_miss0.02_seed1,4,0.02,1
2025-07,0.044580327260670585,2.020651618573614,2.112982317377057,-0.08465845888048906,32.2,12,4.558896263438661,-8.465845888048907,4_miss0.02_seed1,4,0.02,1
2025-08,0.08174340843080528,2.112771029709879,2.2929605026407196,-0.10655659507889037,32.0,10,8.517732674974642,-10.655659507889037,4_miss0.02_seed1,4,0.02,1
2025-09,0.07354522907264392,2.292731218054876,2.4679528655187397,-0.10265955397176008,32.0,10,7.631721640058253,-10.265955397176008,4_miss0.02_seed1,4,0.02,1
2025-10,0.10320828948587986,2.467706082571541,2.7362744272738837,-0.1403638006113812,48.7,22,10.87223202290537,-14.036380061138122,4_miss0.02_seed1,4,0.02,1
2025-11,0.22250484920694272,2.736000813512072,3.418159151288416,-0.10554396128076371,32.2,12,24.920187727438183,-10.554396128076371,4_miss0.02_seed1,4,0.02,1
2025-12,0.14215381777025782,3.418159151288416,3.940296459762559,-0.10881615738731587,32.0,10,15.275394894276118,-10.881615738731586,4_miss0.02_seed1,4,0.02,1
2026-01,0.09995078029510927,3.9399024498174087,4.354486724099867,-0.2301609580269397,68.1,11,10.511652322786635,-23.016095802693968,4_miss0.02_seed1,4,0.02,1
2026-02,0.26736565311990385,4.316947578025003,5.689215683864931,-0.23820845946562552,60.1,11,30.65180914154617,-23.820845946562553,4_miss0.02_seed1,4,0.02,1
2026-03,0.1835607718632437,5.688646790741674,6.835524258973417,-0.28684938952349714,32.0,10,20.148797985625876,-28.684938952349714,4_miss0.02_seed1,4,0.02,1
2026-04,0.1695055896845083,6.834840740724003,8.098175254168478,-0.12990391682080793,32.8,18,18.471896921988183,-12.990391682080793,4_miss0.02_seed1,4,0.02,1
2026-05,0.1477477442595886,8.097365477132586,9.387570277020416,-0.08860751618335372,32.0,10,15.922043946730158,-8.860751618335371,4_miss0.02_seed1,4,0.02,1
2026-06,0.42335073735817047,9.386631566929,14.33547508867944,-0.2236630733029341,54.5,10,52.70698024781606,-22.36630733029341,4_miss0.02_seed1,4,0.02,1
2025-01,0.05168752649842343,0.9999000049998333,1.0530466419269098,-0.16125220693771303,50.0,10,5.304664192690978,-16.125220693771304,4_miss0.02_seed2,4,0.02,2
2025-02,0.10319923955717543,1.052941342527775,1.1675257500740075,-0.08543925391330887,20.1,11,10.871228641650532,-8.543925391330887,4_miss0.02_seed2,4,0.02,2
2025-03,0.21898834968860303,1.1670910319240029,1.45335563788581,-0.18082376084176088,50.1,11,24.481677410000113,-18.08237608417609,4_miss0.02_seed2,4,0.02,2
2025-04,0.04955854072920046,1.4532103095885573,1.5271964310049695,-0.30380954240600866,80.8,24,5.0807105428493315,-30.380954240600865,4_miss0.02_seed2,4,0.02,2
2025-05,0.1688831150968511,1.5270437189975967,1.8081726896039132,-0.17310765866039202,44.2,12,18.398174124467182,-17.3107658660392,4_miss0.02_seed2,4,0.02,2
2025-06,0.06979363448513003,1.807991881375515,1.9388798434953518,-0.14224353610351792,48.0,12,7.22868753869248,-14.224353610351791,4_miss0.02_seed2,4,0.02,2
2025-07,0.044580327260670585,1.9386859652050785,2.0272713642330267,-0.08465845888048906,32.2,12,4.558896263438661,-8.465845888048907,4_miss0.02_seed2,4,0.02,2
2025-08,0.08199138820933725,2.027068647232622,2.200494530127969,-0.10655659507889026,32.0,10,8.544646215159135,-10.655659507889027,4_miss0.02_seed2,4,0.02,2
2025-09,0.07354522907264392,2.200274491677062,2.3684301473720435,-0.10265955397176008,32.0,10,7.631721640058253,-10.265955397176008,4_miss0.02_seed2,4,0.02,2
2025-10,0.10197765710980429,2.3681933161990623,2.6227017997489903,-0.1403638006113811,48.7,22,10.735872985702354,-14.036380061138109,4_miss0.02_seed2,4,0.02,2
2025-11,0.22250484920694272,2.6224395426820872,3.276284011777335,-0.1066440308115647,32.2,12,24.920187727438183,-10.66440308115647,4_miss0.02_seed2,4,0.02,2
2025-12,0.12905956464800444,3.276284011777335,3.72761799180217,-0.10881615738731598,32.0,10,13.775789229578805,-10.881615738731599,4_miss0.02_seed2,4,0.02,2
2026-01,0.09995078029510927,3.727245248640459,4.119452235022052,-0.2301609580269398,68.1,11,10.511652322786635,-23.016095802693982,4_miss0.02_seed2,4,0.02,2
2026-02,0.2659035832305264,4.0839392735648365,5.374275558350948,-0.23932143811447526,60.1,11,30.460926641189022,-23.932143811447524,4_miss0.02_seed2,4,0.02,2
2026-03,0.1835607718632437,5.373738157665595,6.457127483793945,-0.2878913036963925,32.0,10,20.148797985625876,-28.78913036963925,4_miss0.02_seed2,4,0.02,2
2026-04,0.1695055896845083,6.456481803330127,7.649881416721726,-0.13117512857822244,32.8,18,18.471896921988183,-13.117512857822245,4_miss0.02_seed2,4,0.02,2
2026-05,0.14742049127424972,7.649116466828185,8.86499732617681,-0.08860751618335361,32.0,10,15.884114318412546,-8.86075161833536,4_miss0.02_seed2,4,0.02,2
2026-06,0.42335073735817047,8.8641108707677,13.537469715854263,-0.2236630733029341,54.5,10,52.70698024781606,-22.36630733029341,4_miss0.02_seed2,4,0.02,2
2025-01,0.05168752649842343,0.9999000049998333,1.0530466419269098,-0.16125220693771303,50.0,10,5.304664192690978,-16.125220693771304,4_miss0.02_seed3,4,0.02,3
2025-02,0.1021180242176238,1.052941342527775,1.1662640855121547,-0.08543925391330887,20.1,11,10.75141775088657,-8.543925391330887,4_miss0.02_seed3,4,0.02,3
2025-03,0.21898834968860303,1.1658298371320752,1.451785096675928,-0.1817089881104461,50.1,11,24.481677410000113,-18.170898811044612,4_miss0.02_seed3,4,0.02,3
2025-04,0.07319719184405143,1.4516399254249441,1.5620375522297378,-0.28715648663214466,80.8,24,7.594268311904329,-28.715648663214466,4_miss0.02_seed3,4,0.02,3
2025-05,0.1794011113139396,1.5618813562844422,1.8689788338615974,-0.15334094576983925,44.2,12,19.650057784700103,-15.334094576983926,4_miss0.02_seed3,4,0.02,3
2025-06,0.06689496724199633,1.868791945322794,1.9982807198941848,-0.1447262865958432,48.0,12,6.918317301936994,-14.47262865958432,4_miss0.02_seed3,4,0.02,3
2025-07,0.044580327260670585,1.998080901813266,2.0893802649664557,-0.08465845888048895,32.2,12,4.558896263438661,-8.465845888048895,4_miss0.02_seed3,4,0.02,3
2025-08,0.08174340843080528,2.089171337386512,2.2673480904999757,-0.10655659507889026,32.0,10,8.517732674974642,-10.655659507889027,4_miss0.02_seed3,4,0.02,3
2025-09,0.07283037114469554,2.267121367027288,2.4386418796488623,-0.10265955397176008,32.0,10,7.55480774507431,-10.265955397176008,4_miss0.02_seed3,4,0.02,3
2025-10,0.10163840054283435,2.4383980276537005,2.699535383948231,-0.14097809876955136,48.7,22,10.698311485445867,-14.097809876955136,4_miss0.02_seed3,4,0.02,3
2025-11,0.22250484920694272,2.6992654439070636,3.3722646693967464,-0.10694705628615597,32.2,12,24.920187727438183,-10.694705628615598,4_miss0.02_seed3,4,0.02,3
2025-12,0.14200939486775985,3.3722646693967464,3.886830026715627,-0.10894485545082766,32.0,10,15.25874768930664,-10.894485545082766,4_miss0.02_seed3,4,0.02,3
2026-01,0.09995078029510927,3.886441363146458,4.295400085501645,-0.2302721323875826,68.1,11,10.511652322786635,-23.02721323875826,4_miss0.02_seed3,4,0.02,3
2026-02,0.26855241741345687,4.2583703133433755,5.6186820176330095,-0.23730385579669255,60.1,11,30.806954085554427,-23.730385579669257,4_miss0.02_seed3,4,0.02,3
2026-03,0.1835607718632437,5.6181201775237195,6.750778906820571,-0.28600254544029,32.0,10,20.148797985625876,-28.600254544029003,4_miss0.02_seed3,4,0.02,3
2026-04,0.17375142631219387,6.750103862682659,8.031805268070611,-0.12887070488908192,32.8,18,18.97597860827256,-12.887070488908192,4_miss0.02_seed3,4,0.02,3
2026-05,0.14742824923116127,8.031002127701491,9.307658606817562,-0.08860751618335372,32.0,10,15.885013345865474,-8.860751618335371,4_miss0.02_seed3,4,0.02,3
2026-06,0.42335073735817047,9.30672788749362,14.213444390247066,-0.2236630733029341,54.5,10,52.70698024781606,-22.36630733029341,4_miss0.02_seed3,4,0.02,3
2025-01,0.05136083620217544,0.9999000049998333,1.0527026779953943,-0.16125220693771303,50.0,10,5.27026779953943,-16.125220693771304,4_miss0.05_seed1,4,0.05,1
2025-02,0.10319923955717543,1.0525974129909328,1.167144393037052,-0.08573798323574222,20.1,11,10.871228641650532,-8.573798323574222,4_miss0.05_seed1,4,0.05,1
2025-03,0.21792064938472422,1.166709816882053,1.4513305046871752,-0.18169792880349644,50.1,11,24.34883921351294,-18.169792880349643,4_miss0.05_seed1,4,0.05,1
2025-04,0.07359935690967807,1.451185378893117,1.5621765638322098,-0.2871808281304381,80.8,24,7.637547670020672,-28.71808281304381,4_miss0.05_seed1,4,0.05,1
2025-05,0.174574248782484,1.562020353986449,1.8601447938222255,-0.15300038059861454,44.2,12,19.073915003503995,-15.300038059861453,4_miss0.05_seed1,4,0.05,1
2025-06,0.06979363448513003,1.8599587886432574,1.9946088487348896,-0.14224353610351792,48.0,12,7.22868753869248,-14.224353610351791,4_miss0.05_seed1,4,0.05,1
2025-07,0.044580327260670585,1.994409397822728,2.085540997010081,-0.08465845888048917,32.2,12,4.558896263438661,-8.465845888048918,4_miss0.05_seed1,4,0.05,1
2025-08,0.08174340843080528,2.0853324533377373,2.263181803962401,-0.10655659507889026,32.0,10,8.517732674974642,-10.655659507889027,4_miss0.05_seed1,4,0.05,1
2025-09,0.07354522907264392,2.2629554970975367,2.4359015394492602,-0.10265955397176008,32.0,10,7.631721640058253,-10.265955397176008,4_miss0.05_seed1,4,0.05,1
2025-10,0.0916690304560742,2.4356579614744174,2.669753004730682,-0.1403638006113811,48.7,22,9.600201875741377,-14.036380061138109,4_miss0.05_seed1,4,0.05,1
2025-11,0.22250484920694272,2.669486042778529,3.3350604653684868,-0.11336559099886134,32.2,12,24.920187727438183,-11.336559099886134,4_miss0.05_seed1,4,0.05,1
2025-12,0.13631755056798928,3.3350604653684868,3.822131916689438,-0.10232442766182392,32.0,10,14.60457633013661,-10.232442766182393,4_miss0.05_seed1,4,0.05,1
2026-01,0.09987432172724509,3.8217497226077914,4.223578194004464,-0.22461243831398592,68.1,11,10.50320308313022,-22.46124383139859,4_miss0.05_seed1,4,0.05,1
2026-02,0.26677671339412484,4.1871675837927365,5.514932401583463,-0.23988439693365726,60.1,11,30.57488575474039,-23.988439693365727,4_miss0.05_seed1,4,0.05,1
2026-03,0.18391776416481387,5.514932401583463,6.628490888111631,-0.2882723965703936,32.0,10,20.191697838552656,-28.82723965703936,4_miss0.05_seed1,4,0.05,1
2026-04,0.16942467641097453,6.62782807216417,7.8522635143964745,-0.13150813415033946,32.8,18,18.462311360791283,-13.150813415033946,4_miss0.05_seed1,4,0.05,1
2026-05,0.14742824923116127,7.851478327305042,9.099596621610887,-0.0886075161833535,32.0,10,15.885013345865474,-8.86075161833535,4_miss0.05_seed1,4,0.05,1
2026-06,0.42155114175451686,9.09868670744519,13.870735027844223,-0.223663073302934,54.5,10,52.43241656341344,-22.3663073302934,4_miss0.05_seed1,4,0.05,1
2025-01,0.05168752649842343,0.9999000049998333,1.0530466419269098,-0.16125220693771303,50.0,10,5.304664192690978,-16.125220693771304,4_miss0.05_seed2,4,0.05,2
2025-02,0.10319923955717543,1.052941342527775,1.1675257500740075,-0.08543925391330887,20.1,11,10.871228641650532,-8.543925391330887,4_miss0.05_seed2,4,0.05,2
2025-03,0.21898834968860303,1.1670910319240029,1.45335563788581,-0.18082376084176088,50.1,11,24.481677410000113,-18.08237608417609,4_miss0.05_seed2,4,0.05,2
2025-04,0.06797291965409274,1.4532103095885573,1.555579329478289,-0.29085233493623464,80.8,24,7.033632300844372,-29.085233493623463,4_miss0.05_seed2,4,0.05,2
2025-05,0.17503744546750843,1.5554237793229786,1.8531473815522748,-0.15996491055606843,44.2,12,19.129082421902787,-15.996491055606842,4_miss0.05_seed2,4,0.05,2
2025-06,0.06979363448513003,1.8529620760795475,1.98710561539615,-0.14224353610351792,48.0,12,7.22868753869248,-14.224353610351791,4_miss0.05_seed2,4,0.05,2
2025-07,0.05137106002015797,1.9869069147698073,2.0918527894000514,-0.07842146618350676,32.2,12,5.271344069098172,-7.842146618350676,4_miss0.05_seed2,4,0.05,2
2025-08,0.062272317201495245,2.0916436145800263,2.2262587646540886,-0.11781425132322787,32.0,10,6.42521194297736,-11.781425132322788,4_miss0.05_seed2,4,0.05,2
2025-09,0.07354522907264392,2.2260361499085457,2.396160636559888,-0.10265955397176008,32.0,10,7.631721640058253,-10.265955397176008,4_miss0.05_seed2,4,0.05,2
2025-10,0.10317433917303741,2.395921032476636,2.6565865871314407,-0.1403638006113812,48.7,22,10.868467939838911,-14.036380061138122,4_miss0.05_seed2,4,0.05,2
2025-11,0.22322023002425206,2.656320941755218,3.3209878732176508,-0.10557432782762333,32.2,12,25.009585206241212,-10.557432782762334,4_miss0.05_seed2,4,0.05,2
2025-12,0.14215381777025782,3.3209878732176508,3.828281885242669,-0.10881615738731587,32.0,10,15.275394894276118,-10.881615738731586,4_miss0.05_seed2,4,0.05,2
2026-01,0.09999797285187251,3.828281885242669,4.23089722910192,-0.23012462649697063,68.1,11,10.516867773276118,-23.012462649697063,4_miss0.05_seed2,4,0.05,2
2026-02,0.2634673625306277,4.194423522974404,5.506236968334594,-0.24117236342616766,60.1,11,30.143481870945376,-24.117236342616767,4_miss0.05_seed2,4,0.05,2
2026-03,0.1835607718632437,5.505686372168029,6.615677531694181,-0.28962404611442183,32.0,10,20.148797985625876,-28.96240461144218,4_miss0.05_seed2,4,0.05,2
2026-04,0.1695055896845083,6.615015997018297,7.837718666039856,-0.13328920149485157,32.8,18,18.471896921988183,-13.328920149485157,4_miss0.05_seed2,4,0.05,2
2026-05,0.14742049127424972,7.836934933360538,9.082670858909193,-0.08860751618335372,32.0,10,15.884114318412546,-8.860751618335371,4_miss0.05_seed2,4,0.05,2
2026-06,0.42335073735817047,9.08176263723514,13.869872394488628,-0.223663073302934,54.5,10,52.70698024781606,-22.3663073302934,4_miss0.05_seed2,4,0.05,2
2025-01,0.05168752649842343,0.9999000049998333,1.0530466419269098,-0.16125220693771303,50.0,10,5.304664192690978,-16.125220693771304,4_miss0.05_seed3,4,0.05,3
2025-02,0.10259256106292854,1.052941342527775,1.166817652125575,-0.08543925391330887,20.1,11,10.80398585104283,-8.543925391330887,4_miss0.05_seed3,4,0.05,3
2025-03,0.21898834968860303,1.1663831976297383,1.4524741856818957,-0.18132058672702778,50.1,11,24.481677410000113,-18.132058672702776,4_miss0.05_seed3,4,0.05,3
2025-04,0.07319719184405143,1.4523289455254562,1.5627789725037262,-0.28715648663214466,80.8,24,7.594268311904329,-28.715648663214466,4_miss0.05_seed3,4,0.05,3
2025-05,0.1794011113139396,1.5626227024201103,1.869865943647852,-0.15334094576983948,44.2,12,19.650057784700103,-15.334094576983947,4_miss0.05_seed3,4,0.05,3
2025-06,0.06886489645459375,1.8696789664025053,2.003171424433417,-0.14303979733619754,48.0,12,7.129146409581866,-14.303979733619753,4_miss0.05_seed3,4,0.05,3
2025-07,0.044580327260670585,2.002971117306497,2.094493931652183,-0.08465845888048906,32.2,12,4.558896263438661,-8.465845888048907,4_miss0.05_seed3,4,0.05,3
2025-08,0.08174340843080528,2.094284492731138,2.2728973256438825,-0.10655659507889026,32.0,10,8.517732674974642,-10.655659507889027,4_miss0.05_seed3,4,0.05,3
2025-09,0.07357016337269313,2.2726700472754255,2.4464195216992652,-0.10265955397175996,32.0,10,7.634405395159072,-10.265955397175997,4_miss0.05_seed3,4,0.05,3
2025-10,0.10163840054283435,2.446174891978785,2.70814510237141,-0.14034236591722404,48.7,22,10.698311485445867,-14.034236591722404,4_miss0.05_seed3,4,0.05,3
2025-11,0.2148181981617545,2.7078743014014472,3.357115538626539,-0.10694705628615575,32.2,12,23.963650828268214,-10.694705628615575,4_miss0.05_seed3,4,0.05,3
2025-12,0.14941180369024265,3.357115538626539,3.898118256340375,-0.10232442766182404,32.0,10,16.1151057057503,-10.232442766182404,4_miss0.05_seed3,4,0.05,3
2026-01,0.09995078029510927,3.8977284640046825,4.307874894577944,-0.22455315102499818,68.1,11,10.511652322786635,-22.455315102499817,4_miss0.05_seed3,4,0.05,3
2026-02,0.2651632347233189,4.2707375796230505,5.615934218023304,-0.23988439693365737,60.1,11,30.36437583393441,-23.988439693365738,4_miss0.05_seed3,4,0.05,3
2026-03,0.20012463476241804,5.615372652680236,6.8601725062300565,-0.2765336192304969,32.0,10,22.155499688967172,-27.65336192304969,4_miss0.05_seed3,4,0.05,3
2026-04,0.16859463558051496,6.859486523279153,8.11997620445051,-0.1173179199849943,32.8,18,18.36402360256053,-11.73179199849943,4_miss0.05_seed3,4,0.05,3
2026-05,0.14460633665484598,8.119164247428591,9.383319205986467,-0.08873595168664761,32.0,10,15.558456942811194,-8.87359516866476,4_miss0.05_seed3,4,0.05,3
2026-06,0.42335073735817047,9.382380920980898,14.328983406475304,-0.22377247646971088,54.5,10,52.70698024781606,-22.37724764697109,4_miss0.05_seed3,4,0.05,3
2025-01,0.05136083620217544,0.9999000049998333,1.0527026779953943,-0.16125220693771303,50.0,10,5.27026779953943,-16.125220693771304,4_miss0.10_seed1,4,0.1,1
2025-02,0.10319923955717543,1.0525974129909328,1.167144393037052,-0.08573798323574222,20.1,11,10.871228641650532,-8.573798323574222,4_miss0.10_seed1,4,0.1,1
2025-03,-0.012954545228167965,1.166709816882053,1.15212208190091,-0.2075388847827202,50.1,11,-1.2870996275835433,-20.75388847827202,4_miss0.10_seed1,4,0.1,1
2025-04,0.1117138175229284,1.1520068754531383,1.288294625531217,-0.29539997542446306,80.8,24,11.81928076629113,-29.539997542446304,4_miss0.10_seed1,4,0.1,1
2025-05,0.1790363483167072,1.288294625531217,1.5408831042245175,-0.12008023221753816,44.2,12,19.606421829878194,-12.008023221753817,4_miss0.10_seed1,4,0.1,1
2025-06,0.07003075666236716,1.5407290236182538,1.6526605651785218,-0.1420401189068483,48.0,12,7.2541168533519995,-14.204011890684832,4_miss0.10_seed1,4,0.1,1
2025-07,0.04482734613289923,1.6524953073850313,1.7284305481678781,-0.08456692014951694,32.2,12,4.584727474342065,-8.456692014951695,4_miss0.10_seed1,4,0.1,1
2025-08,0.08174340843080528,1.728257713754926,1.8756536417334173,-0.10633587043615278,32.0,10,8.517732674974642,-10.633587043615279,4_miss0.10_seed1,4,0.1,1
2025-09,0.07354522907264392,1.8754660857471994,2.018798306602127,-0.10265955397176008,32.0,10,7.631721640058253,-10.265955397176008,4_miss0.10_seed1,4,0.1,1
2025-10,0.09277138386206661,2.018596436865122,2.215047439239424,-0.14910634908237075,48.7,22,9.721086648205457,-14.910634908237075,4_miss0.10_seed1,4,0.1,1
2025-11,0.2259505865470474,2.214825945570368,2.7765923628613685,-0.10573605286946608,32.2,12,25.35137233064242,-10.573605286946608,4_miss0.10_seed1,4,0.1,1
2025-12,0.14142590050010428,2.7765923628613685,3.198398793610935,-0.10881615738731587,32.0,10,15.19151447621503,-10.881615738731586,4_miss0.10_seed1,4,0.1,1
2026-01,0.09508967751300378,3.1980789697230345,3.517462978807535,-0.23230604234726393,68.1,11,9.975747421927462,-23.230604234726393,4_miss0.10_seed1,4,0.1,1
2026-02,0.2674548560441904,3.4871396445225566,4.59603897952811,-0.24567326074689455,60.1,11,30.663464184809165,-24.567326074689454,4_miss0.10_seed1,4,0.1,1
2026-03,0.1822110322970707,4.595579398609587,5.514637239243647,-0.29383755794958444,32.0,10,19.986737793286792,-29.383755794958443,4_miss0.10_seed1,4,0.1,1
2026-04,0.130973404496337,5.51408580309199,6.286341587717081,-0.17129038171215982,32.8,18,13.993746369784454,-17.12903817121598,4_miss0.10_seed1,4,0.1,1
2026-05,0.14903440277294744,6.285712984988971,7.296637902064082,-0.0871354217783834,32.0,10,16.071292026526507,-8.71354217783834,4_miss0.10_seed1,4,0.1,1
2026-06,0.42335073735817047,7.295908274755848,11.142475399859675,-0.22240912259952617,54.5,10,52.70698024781606,-22.240912259952616,4_miss0.10_seed1,4,0.1,1
2025-01,0.03545754145074511,0.9999000049998333,1.036093656160621,-0.17475519800302064,50.0,10,3.60936561606211,-17.475519800302063,4_miss0.10_seed2,4,0.1,2
2025-02,0.10319923955717543,1.0359900519753005,1.1487297664634788,-0.08543925391330887,20.1,11,10.871228641650532,-8.543925391330887,4_miss0.10_seed2,4,0.1,2
2025-03,0.21898834968860303,1.1483020468359668,1.4299580822017153,-0.18082376084176077,50.1,11,24.481677410000113,-18.082376084176076,4_miss0.10_seed2,4,0.1,2
2025-04,0.053436097233967125,1.4298150935430471,1.5084478796813605,-0.3039099591869543,80.8,24,5.488957925171767,-30.39099591869543,4_miss0.10_seed2,4,0.1,2
2025-05,0.17081329925404082,1.5082970424353803,1.7894253363891177,-0.17553252715083079,44.2,12,18.626925099136283,-17.55325271508308,4_miss0.10_seed2,4,0.1,2
2025-06,0.0638654672353566,1.7892464028023072,1.9074361193589908,-0.1408997078754226,48.0,12,6.594898405093952,-14.08997078754226,4_miss0.10_seed2,4,0.1,2
2025-07,0.04559515440535931,1.9072453852839175,1.9964191459909049,-0.08381343607840996,32.2,12,4.665059329054655,-8.381343607840996,4_miss0.10_seed2,4,0.1,2
2025-08,0.08184386100125247,1.996219514058069,2.166686430208344,-0.10573178814551076,32.0,10,8.528634107690248,-10.573178814551076,4_miss0.10_seed2,4,0.1,2
2025-09,0.07354522907264392,2.1664697723983943,2.33204190737476,-0.10265955397176008,32.0,10,7.631721640058253,-10.265955397176008,4_miss0.10_seed2,4,0.1,2
2025-10,0.09822802338657821,2.3318087148438433,2.57274201561567,-0.1403638006113812,48.7,22,10.321431509430766,-14.036380061138122,4_miss0.10_seed2,4,0.1,2
2025-11,0.22154946889571017,2.5724847542773897,3.210805149825989,-0.10614746422780541,32.2,12,24.80089843200346,-10.614746422780541,4_miss0.10_seed2,4,0.1,2
2025-12,0.14595667379314697,3.210805149825989,3.7153705035543045,-0.10648776951519068,32.0,10,15.714605221548883,-10.648776951519068,4_miss0.10_seed2,4,0.1,2
2026-01,0.09995078029510927,3.7149989850801823,4.105917333391297,-0.2281496066052584,68.1,11,10.511652322786635,-22.81496066052584,4_miss0.10_seed2,4,0.1,2
2026-02,0.24668199379382222,4.102805525655385,5.254638335676271,-0.23466602604833775,60.1,11,27.9772072599469,-23.466602604833774,4_miss0.10_seed2,4,0.1,2
2026-03,0.1835607718632437,5.25411289811502,6.313384798806935,-0.2835331429918817,32.0,10,20.148797985625876,-28.35331429918817,4_miss0.10_seed2,4,0.1,2
2026-04,0.16855079445013896,6.312753491892926,7.472448665602832,-0.1258578526716273,32.8,18,18.358834503718757,-12.58578526716273,4_miss0.10_seed2,4,0.1,2
2026-05,0.1465656439613641,7.471701458097269,8.651981668572324,-0.08860751618335383,32.0,10,15.785093424583918,-8.860751618335383,4_miss0.10_seed2,4,0.1,2
2026-06,0.42335073735817047,8.651116513663933,13.212179937671426,-0.22366307330293422,54.5,10,52.70698024781606,-22.366307330293424,4_miss0.10_seed2,4,0.1,2
2025-01,0.04814174447679296,1.0,1.0493193800102785,-0.16412094758460727,50.0,10,4.931938001027847,-16.412094758460725,4_miss0.10_seed3,4,0.1,3
2025-02,0.10169716561273696,1.0492144533186993,1.1616470980281073,-0.08543925391330887,20.1,11,10.704816870601253,-8.543925391330887,4_miss0.10_seed3,4,0.1,3
2025-03,0.21898834968860303,1.1612145687435231,1.4460377932099762,-0.18205330046561052,50.1,11,24.481677410000113,-18.205330046561052,4_miss0.10_seed3,4,0.1,3
2025-04,0.07324186617059494,1.4458931966606032,1.555923291390449,-0.28715648663214466,80.8,24,7.599075120750776,-28.715648663214466,4_miss0.10_seed3,4,0.1,3
2025-05,0.17149003502344567,1.5557677068406672,1.846993461179191,-0.15330312100188803,44.2,12,18.707231352557653,-15.330312100188802,4_miss0.10_seed3,4,0.1,3
2025-06,0.0636424984866672,1.8468087710677326,1.9683618713770046,-0.14109123903903087,48.0,12,6.571133723469025,-14.109123903903086,4_miss0.10_seed3,4,0.1,3
2025-07,0.044614734080959645,1.9681650450313484,2.058168260989396,-0.08462696434677053,32.2,12,4.562493864482664,-8.462696434677053,4_miss0.10_seed3,4,0.1,3
2025-08,0.08174340843080528,2.0579624544537958,2.2334775314616477,-0.10652585400337045,32.0,10,8.517732674974642,-10.652585400337045,4_miss0.10_seed3,4,0.1,3
2025-09,0.07045796347508981,2.233254194875517,2.3965201925822237,-0.10265955397176019,32.0,10,7.29994633139992,-10.265955397176018,4_miss0.10_seed3,4,0.1,3
2025-10,0.09909807169399798,2.3962805525451674,2.646176683147207,-0.1392322821880284,48.7,22,10.417458252082579,-13.92322821880284,4_miss0.10_seed3,4,0.1,3
2025-11,0.2148181981617545,2.6459120787093346,3.2802972237956505,-0.10921282532491539,32.2,12,23.963650828268214,-10.921282532491539,4_miss0.10_seed3,4,0.1,3
2025-12,0.14211241128334023,3.2802972237956505,3.7812190081995274,-0.10881615738731587,32.0,10,15.270621843963816,-10.881615738731586,4_miss0.10_seed3,4,0.1,3
2026-01,0.09995078029510927,3.7808409052041725,4.17868760390458,-0.2301609580269397,68.1,11,10.511652322786635,-23.016095802693968,4_miss0.10_seed3,4,0.1,3
2026-02,0.2664028580533447,4.1426639863571815,5.454277073018366,-0.23519434063314404,60.1,11,30.526078760275468,-23.519434063314403,4_miss0.10_seed3,4,0.1,3
2026-03,0.17646784686981098,5.45373167258154,6.506931099630158,-0.28402772431581447,32.0,10,19.29960675850413,-28.402772431581447,4_miss0.10_seed3,4,0.1,3
2026-04,0.1711648765845639,6.506931099630158,7.721686574593836,-0.1325837560430213,32.8,18,18.668638969186667,-13.258375604302131,4_miss0.10_seed3,4,0.1,3
2026-05,0.15075734240216188,7.720914444543521,8.978116808400754,-0.08860751618335361,32.0,10,16.27144823439044,-8.86075161833536,4_miss0.10_seed3,4,0.1,3
2026-06,0.3980018614889545,8.977219041609,13.367040492572736,-0.223663073302934,54.5,10,48.88468013765739,-22.3663073302934,4_miss0.10_seed3,4,0.1,3
