candidate_id,family,rule,leverage,lookback,threshold_bps,hard_pass_original_2025_2026_ytd,hard_pass_complete_years,non_positive_months,total_eval_return_pct,return_2023_pct,return_2024_pct,return_2025_pct,return_2026_ytd_pct,min_complete_year_return_pct,min_target_year_return_pct,losing_eval_months,min_monthly_return_pct,min_monthly_orders,orders,turnover,cost_log,worst_selected_month_drawdown_pct,selected_candidate_count,symbol
single_symbol_symbol_momentum_lev1p0_symbolADAUSDT_lookback384_threshold_bps20,single_symbol,symbol_momentum,1.0,384,20,False,False,"['2023-01', '2023-03', '2023-04', '2023-05', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-02', '2024-03', '2024-05', '2024-06', '2024-07', '2024-08', '2024-10', '2024-12', '2025-01', '2025-06', '2025-09', '2025-10', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04']",-98.35822815032064,-86.00596496866142,-62.92998123854845,-19.744868721611,-60.56569121631527,-86.00596496866142,-60.56569121631527,27,-36.42178162365717,28,4107,4924.0,4.924,-99.97892789251632,1,ADAUSDT
single_symbol_symbol_reversal_lev1p0_symbolSOLUSDT_lookback1536_threshold_bps20,single_symbol,symbol_reversal,1.0,1536,20,False,False,"['2023-01', '2023-05', '2023-06', '2023-08', '2023-09', '2023-10', '2023-12', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-04', '2025-05', '2025-06', '2025-08', '2025-11', '2026-01', '2026-05']",-77.2921114825495,-33.298903259488135,-55.50013859701697,-28.971608423797036,7.709284241139858,-55.50013859701697,-28.971608423797036,27,-36.4340788854582,2,910,1096.0,1.096,-98.65278343002916,1,SOLUSDT
single_symbol_symbol_reversal_lev2p0_symbolBNBUSDT_lookback1536_threshold_bps100,single_symbol,symbol_reversal,2.0,1536,100,False,False,"['2023-01', '2023-02', '2023-05', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-02', '2024-03', '2024-05', '2024-06', '2024-07', '2024-09', '2024-10', '2024-11', '2025-01', '2025-03', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-11', '2026-01', '2026-03', '2026-05']",-85.0720632121784,-61.75369666393535,-26.534390107512916,-30.96481997482683,-23.041645677135826,-61.75369666393535,-30.96481997482683,27,-38.900124510518985,2,1454,2916.0,2.916,-99.74570703163299,1,BNBUSDT
single_symbol_symbol_reversal_lev2p0_symbolADAUSDT_lookback1536_threshold_bps50,single_symbol,symbol_reversal,2.0,1536,50,False,False,"['2023-01', '2023-02', '2023-03', '2023-05', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2024-01', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-09', '2024-10', '2024-11', '2024-12', '2025-02', '2025-04', '2025-05', '2025-06', '2025-10', '2025-11', '2025-12', '2026-01']",-93.90577330416816,-37.42046672055288,-85.86085899981276,-11.665360700144788,-22.029158745959943,-85.86085899981276,-22.029158745959943,27,-50.8314978587874,2,1374,2864.0,2.8640000000000003,-99.76058033880508,1,ADAUSDT
single_symbol_symbol_reversal_lev2p0_symbolLINKUSDT_lookback1536_threshold_bps100,single_symbol,symbol_reversal,2.0,1536,100,False,False,"['2023-01', '2023-02', '2023-05', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2024-04', '2024-05', '2024-06', '2024-08', '2024-09', '2024-10', '2024-11', '2025-01', '2025-02', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2026-01', '2026-05']",-93.81752513531158,-83.99607037495969,-9.089900838823251,-50.99269463566394,-13.29128080028883,-83.99607037495969,-50.99269463566394,27,-54.398487522257625,1,1177,2392.0,2.3920000000000003,-99.28450646953694,1,LINKUSDT
single_symbol_symbol_reversal_lev2p0_symbolSOLUSDT_lookback1536_threshold_bps100,single_symbol,symbol_reversal,2.0,1536,100,False,False,"['2023-01', '2023-05', '2023-06', '2023-08', '2023-09', '2023-10', '2023-12', '2024-01', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-04', '2025-05', '2025-06', '2025-08', '2025-11', '2026-01', '2026-05']",-95.63285016449323,-53.37596174328858,-79.61013933926282,-49.96041474694493,-8.196286941190856,-79.61013933926282,-49.96041474694493,27,-59.05893744148361,2,1093,2200.0,2.1999999999999997,-99.98669051787019,1,SOLUSDT
single_symbol_symbol_momentum_lev2p0_symbolADAUSDT_lookback384_threshold_bps20,single_symbol,symbol_momentum,2.0,384,20,False,False,"['2023-01', '2023-03', '2023-04', '2023-05', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-02', '2024-03', '2024-05', '2024-06', '2024-07', '2024-08', '2024-10', '2024-12', '2025-01', '2025-06', '2025-09', '2025-10', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04']",-99.973045851936,-98.04166983541668,-86.2581370902563,-35.591139034885465,-84.44935290753006,-98.04166983541668,-84.44935290753006,27,-59.578101480900635,28,4107,9848.0,9.848,-99.99999555966286,1,ADAUSDT
single_symbol_symbol_reversal_lev2p0_symbolSOLUSDT_lookback1536_threshold_bps20,single_symbol,symbol_reversal,2.0,1536,20,False,False,"['2023-01', '2023-05', '2023-06', '2023-08', '2023-09', '2023-10', '2023-12', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-04', '2025-05', '2025-06', '2025-08', '2025-11', '2026-01', '2026-05']",-94.84351799079039,-55.50963693612876,-80.19762335115301,-49.5496759009758,16.01289911738657,-80.19762335115301,-49.5496759009758,27,-59.593736728598486,2,910,2192.0,2.192,-99.98185007513595,1,SOLUSDT
single_symbol_symbol_reversal_lev4p0_symbolBNBUSDT_lookback1536_threshold_bps100,single_symbol,symbol_reversal,4.0,1536,100,False,False,"['2023-01', '2023-02', '2023-05', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-02', '2024-03', '2024-05', '2024-06', '2024-07', '2024-09', '2024-10', '2024-11', '2025-01', '2025-03', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-11', '2026-01', '2026-03', '2026-05']",-97.77156703258802,-85.3722028112573,-46.02804163124904,-52.34143918891932,-40.77411699916493,-85.3722028112573,-52.34143918891932,27,-62.66805215169917,2,1454,5832.0,5.832,-99.99935335086238,1,BNBUSDT
single_symbol_symbol_reversal_lev4p0_symbolADAUSDT_lookback1536_threshold_bps50,single_symbol,symbol_reversal,4.0,1536,50,False,False,"['2023-01', '2023-02', '2023-03', '2023-05', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2024-01', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-09', '2024-10', '2024-11', '2024-12', '2025-02', '2025-04', '2025-05', '2025-06', '2025-10', '2025-11', '2025-12', '2026-01']",-99.62860400979811,-60.838020145265695,-98.00084691776824,-21.969914997644757,-39.205479141372855,-98.00084691776824,-39.205479141372855,27,-75.82458397189572,2,1374,5728.0,5.728000000000001,-99.99942678225834,1,ADAUSDT
single_symbol_symbol_reversal_lev4p0_symbolLINKUSDT_lookback1536_threshold_bps100,single_symbol,symbol_reversal,4.0,1536,100,False,False,"['2023-01', '2023-02', '2023-05', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2024-04', '2024-05', '2024-06', '2024-08', '2024-09', '2024-10', '2024-11', '2025-01', '2025-02', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2026-01', '2026-05']",-99.61777004547497,-97.43874236556756,-17.3535387050501,-75.98284020926718,-24.815980147456397,-97.43874236556756,-75.98284020926718,27,-79.20502059742304,1,1177,4784.0,4.784000000000001,-99.99488069007866,1,LINKUSDT
single_symbol_symbol_reversal_lev4p0_symbolSOLUSDT_lookback1536_threshold_bps100,single_symbol,symbol_reversal,4.0,1536,100,False,False,"['2023-01', '2023-05', '2023-06', '2023-08', '2023-09', '2023-10', '2023-12', '2024-01', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-04', '2025-05', '2025-06', '2025-08', '2025-11', '2026-01', '2026-05']",-99.80928002314234,-78.2619905663671,-95.84253582235722,-74.96039907702232,-15.720782686158351,-95.84253582235722,-74.96039907702232,27,-83.23829396579647,2,1093,4400.0,4.3999999999999995,-99.99999822857686,1,SOLUSDT
single_symbol_symbol_momentum_lev4p0_symbolADAUSDT_lookback384_threshold_bps20,single_symbol,symbol_momentum,4.0,384,20,False,False,"['2023-01', '2023-03', '2023-04', '2023-05', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-02', '2024-03', '2024-05', '2024-06', '2024-07', '2024-08', '2024-10', '2024-12', '2025-01', '2025-06', '2025-09', '2025-10', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04']",-99.99999273473902,-99.96164942966483,-98.11161203769811,-58.51498629176546,-97.58177375005455,-99.96164942966483,-97.58177375005455,27,-83.66070120111632,28,4107,19696.0,19.696,-99.9999999999998,1,ADAUSDT
single_symbol_symbol_reversal_lev4p0_symbolSOLUSDT_lookback1536_threshold_bps20,single_symbol,symbol_reversal,4.0,1536,20,False,False,"['2023-01', '2023-05', '2023-06', '2023-08', '2023-09', '2023-10', '2023-12', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-04', '2025-05', '2025-06', '2025-08', '2025-11', '2026-01', '2026-05']",-99.73410693288697,-80.20607594444922,-96.07865879057199,-74.54764798303418,34.58992761620914,-96.07865879057199,-74.54764798303418,27,-83.6733388844219,2,910,4384.0,4.384,-99.99999670580227,1,SOLUSDT
single_symbol_symbol_reversal_lev1p0_symbolDOGEUSDT_lookback1536_threshold_bps20,single_symbol,symbol_reversal,1.0,1536,20,False,False,"['2023-01', '2023-02', '2023-04', '2023-05', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-09', '2024-10', '2024-11', '2024-12', '2025-02', '2025-05', '2025-06', '2025-08', '2025-10', '2025-11', '2025-12', '2026-01', '2026-04', '2026-05']",-89.86785002313752,-28.91026612655443,-75.74596448022751,-29.689585602528613,-16.422177057557576,-75.74596448022751,-29.689585602528613,28,-26.73496779450435,2,957,1190.0,1.19,-98.72497714156874,1,DOGEUSDT
single_symbol_symbol_momentum_lev1p0_symbolXRPUSDT_lookback1536_threshold_bps20,single_symbol,symbol_momentum,1.0,1536,20,False,False,"['2023-02', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-03', '2024-04', '2024-05', '2024-08', '2024-10', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2026-02', '2026-03', '2026-04', '2026-05']",-88.63542601431675,-39.76416115199191,-14.010130950296496,-64.25752377233947,-38.614432805710805,-64.25752377233947,-64.25752377233947,28,-29.50506680694218,2,1394,1652.0,1.652,-97.9624372891037,1,XRPUSDT
single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback384_threshold_bps100,single_symbol,symbol_momentum,1.0,384,100,False,False,"['2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-11', '2023-12', '2024-03', '2024-05', '2024-07', '2024-08', '2024-10', '2024-12', '2025-01', '2025-02', '2025-03', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-12', '2026-02', '2026-03', '2026-04', '2026-05']",-97.44389136087855,-65.45831979255775,-34.06722893405655,-75.90298138831952,-53.42303275132569,-75.90298138831952,-75.90298138831952,28,-29.562294933246612,51,4466,4477.0,4.476999999999999,-99.83436887273785,1,BTCUSDT
single_symbol_symbol_reversal_lev1p0_symbolADAUSDT_lookback1536_threshold_bps100,single_symbol,symbol_reversal,1.0,1536,100,False,False,"['2023-01', '2023-02', '2023-03', '2023-05', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2024-01', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-09', '2024-10', '2024-11', '2024-12', '2025-02', '2025-04', '2025-05', '2025-06', '2025-10', '2025-11', '2025-12', '2026-01', '2026-03']",-71.61026646718622,-10.829451402518197,-61.580214117303186,-6.163214269552785,-11.689607618038034,-61.580214117303186,-11.689607618038034,28,-29.879744623102944,2,1415,1426.0,1.4260000000000002,-95.04219531079879,1,ADAUSDT
single_symbol_symbol_momentum_lev1p0_symbolXRPUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,1.0,1536,100,False,False,"['2023-02', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-03', '2024-04', '2024-05', '2024-06', '2024-08', '2024-10', '2025-01', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2026-02', '2026-03', '2026-04', '2026-05']",-88.7111746006404,-45.04385460311544,-11.651869896895429,-66.30956820061222,-30.987374034765313,-66.30956820061222,-66.30956820061222,28,-30.606454696888875,1,1571,1588.0,1.588,-98.1678635337415,1,XRPUSDT
single_symbol_symbol_reversal_lev1p0_symbolLINKUSDT_lookback1536_threshold_bps20,single_symbol,symbol_reversal,1.0,1536,20,False,False,"['2023-01', '2023-02', '2023-05', '2023-07', '2023-08', '2023-09', '2023-10', '2024-04', '2024-05', '2024-06', '2024-08', '2024-09', '2024-10', '2024-11', '2025-01', '2025-02', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-05']",-78.93411564375887,-58.330839883043915,-2.538054872996287,-36.63350358142065,-18.14029432527913,-58.330839883043915,-36.63350358142065,28,-30.976865799967513,2,986,1180.0,1.18,-92.06327964712725,1,LINKUSDT
single_symbol_symbol_momentum_lev1p0_symbolSOLUSDT_lookback384_threshold_bps100,single_symbol,symbol_momentum,1.0,384,100,False,False,"['2023-03', '2023-04', '2023-05', '2023-08', '2023-09', '2023-11', '2024-01', '2024-03', '2024-05', '2024-07', '2024-08', '2024-09', '2024-10', '2024-12', '2025-02', '2025-03', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-02', '2026-03', '2026-04', '2026-05']",-94.01833370742737,65.00476040799398,-74.96196487951126,-69.59109777508034,-52.38709054526144,-74.96196487951126,-69.59109777508034,28,-43.31200616666394,51,4689,4737.0,4.736999999999999,-99.09356233656791,1,SOLUSDT
single_symbol_symbol_reversal_lev2p0_symbolDOGEUSDT_lookback1536_threshold_bps20,single_symbol,symbol_reversal,2.0,1536,20,False,False,"['2023-01', '2023-02', '2023-04', '2023-05', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-09', '2024-10', '2024-11', '2024-12', '2025-02', '2025-05', '2025-06', '2025-08', '2025-10', '2025-11', '2025-12', '2026-01', '2026-04', '2026-05']",-98.97339536846366,-49.46249737802686,-94.11741761005614,-50.56445627255849,-30.147475122017454,-94.11741761005614,-50.56445627255849,28,-46.322350559276856,2,957,2380.0,2.38,-99.98374316710478,1,DOGEUSDT
single_symbol_symbol_momentum_lev1p0_symbolLINKUSDT_lookback384_threshold_bps50,single_symbol,symbol_momentum,1.0,384,50,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2025-03', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-12', '2026-02', '2026-03', '2026-04', '2026-05']",-99.20926734471651,-82.51580526003764,-66.85921414143176,-68.53898033033056,-56.62410562921141,-82.51580526003764,-68.53898033033056,28,-48.73834426955207,47,4750,4957.0,4.956999999999999,-99.91269670208784,1,LINKUSDT
single_symbol_symbol_momentum_lev2p0_symbolXRPUSDT_lookback1536_threshold_bps20,single_symbol,symbol_momentum,2.0,1536,20,False,False,"['2023-02', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-03', '2024-04', '2024-05', '2024-08', '2024-10', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2026-02', '2026-03', '2026-04', '2026-05']",-98.70846458123933,-63.71643718276798,-26.05742420814844,-87.22475393115121,-62.318121402354066,-87.22475393115121,-87.22475393115121,28,-50.304643941063155,2,1394,3304.0,3.304,-99.95848338199164,1,XRPUSDT
single_symbol_symbol_momentum_lev2p0_symbolBTCUSDT_lookback384_threshold_bps100,single_symbol,symbol_momentum,2.0,384,100,False,False,"['2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-11', '2023-12', '2024-03', '2024-05', '2024-07', '2024-08', '2024-10', '2024-12', '2025-01', '2025-02', '2025-03', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-12', '2026-02', '2026-03', '2026-04', '2026-05']",-99.93466308625008,-88.06872328446792,-56.5286969956589,-94.19333694028325,-78.30586121915921,-94.19333694028325,-94.19333694028325,28,-50.38529704929064,51,4466,8954.0,8.953999999999999,-99.99972566329683,1,BTCUSDT
single_symbol_symbol_reversal_lev2p0_symbolADAUSDT_lookback1536_threshold_bps100,single_symbol,symbol_reversal,2.0,1536,100,False,False,"['2023-01', '2023-02', '2023-03', '2023-05', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2024-01', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-09', '2024-10', '2024-11', '2024-12', '2025-02', '2025-04', '2025-05', '2025-06', '2025-10', '2025-11', '2025-12', '2026-01', '2026-03']",-91.94023029935829,-20.48613262824137,-85.2392005272773,-11.946576437781376,-22.01274597343914,-85.2392005272773,-22.01274597343914,28,-50.8314978587874,2,1415,2852.0,2.8520000000000003,-99.75420172663735,1,ADAUSDT
single_symbol_symbol_momentum_lev2p0_symbolXRPUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,2.0,1536,100,False,False,"['2023-02', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-03', '2024-04', '2024-05', '2024-06', '2024-08', '2024-10', '2025-01', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2026-02', '2026-03', '2026-04', '2026-05']",-98.72562421102774,-69.79822083116485,-21.946079072849066,-88.64954805170801,-52.37257457382616,-88.64954805170801,-88.64954805170801,28,-51.845358702650636,1,1571,3176.0,3.176,-99.96643275969006,1,XRPUSDT
single_symbol_symbol_reversal_lev2p0_symbolLINKUSDT_lookback1536_threshold_bps20,single_symbol,symbol_reversal,2.0,1536,20,False,False,"['2023-01', '2023-02', '2023-05', '2023-07', '2023-08', '2023-09', '2023-10', '2024-04', '2024-05', '2024-06', '2024-08', '2024-09', '2024-10', '2024-11', '2025-01', '2025-02', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-05']",-95.56228516289475,-82.63681095147477,-5.011692520609179,-59.8468713163417,-32.989885868480705,-82.63681095147477,-59.8468713163417,28,-52.35806945204307,2,986,2360.0,2.36,-99.37008470040296,1,LINKUSDT
single_symbol_symbol_reversal_lev1p0_symbolDOGEUSDT_lookback384_threshold_bps100,single_symbol,symbol_reversal,1.0,384,100,False,False,"['2023-02', '2023-05', '2023-07', '2023-08', '2023-09', '2023-10', '2024-02', '2024-04', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2026-01', '2026-04']",-99.1897878816282,-28.25953338209378,-87.37160835441122,-90.82023991465356,-2.578420996999331,-90.82023991465356,-90.82023991465356,28,-56.99047287499729,60,5121,5173.0,5.173,-99.9995586691088,1,DOGEUSDT
single_symbol_symbol_momentum_lev2p0_symbolSOLUSDT_lookback384_threshold_bps100,single_symbol,symbol_momentum,2.0,384,100,False,False,"['2023-03', '2023-04', '2023-05', '2023-08', '2023-09', '2023-11', '2024-01', '2024-03', '2024-05', '2024-07', '2024-08', '2024-09', '2024-10', '2024-12', '2025-02', '2025-03', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-02', '2026-03', '2026-04', '2026-05']",-99.64219668364301,172.26570957299495,-93.73096797305172,-90.75298665475276,-77.33010853254866,-93.73096797305172,-90.75298665475276,28,-67.86471355151653,51,4689,9474.0,9.473999999999998,-99.99178370762311,1,SOLUSDT
single_symbol_symbol_reversal_lev4p0_symbolDOGEUSDT_lookback1536_threshold_bps20,single_symbol,symbol_reversal,4.0,1536,20,False,False,"['2023-01', '2023-02', '2023-04', '2023-05', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-09', '2024-10', '2024-11', '2024-12', '2025-02', '2025-05', '2025-06', '2025-08', '2025-10', '2025-11', '2025-12', '2026-01', '2026-04', '2026-05']",-99.98946082930507,-74.45960828734057,-99.65395224425522,-75.56127016372218,-51.20624768170829,-99.65395224425522,-75.56127016372218,28,-71.18709950518833,2,957,4760.0,4.76,-99.99999735715384,1,DOGEUSDT
single_symbol_symbol_momentum_lev2p0_symbolLINKUSDT_lookback384_threshold_bps50,single_symbol,symbol_momentum,2.0,384,50,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2025-03', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-12', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99374741867868,-96.94302934295072,-89.01688312676524,-90.10204241344672,-81.18531787534191,-96.94302934295072,-90.10204241344672,28,-73.72242651773036,47,4750,9914.0,9.913999999999998,-99.99992378134174,1,LINKUSDT
single_symbol_symbol_momentum_lev4p0_symbolXRPUSDT_lookback1536_threshold_bps20,single_symbol,symbol_momentum,4.0,1536,20,False,False,"['2023-02', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-03', '2024-04', '2024-05', '2024-08', '2024-10', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2026-02', '2026-03', '2026-04', '2026-05']",-99.98331936262088,-86.83503069287978,-45.32495485266288,-98.36793087880363,-85.80076025352272,-98.36793087880363,-98.36793087880363,28,-75.30371586175488,2,1394,6608.0,6.608,-99.99998276370428,1,XRPUSDT
single_symbol_symbol_momentum_lev4p0_symbolBTCUSDT_lookback384_threshold_bps100,single_symbol,symbol_momentum,4.0,384,100,False,False,"['2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-11', '2023-12', '2024-03', '2024-05', '2024-07', '2024-08', '2024-10', '2024-12', '2025-01', '2025-02', '2025-03', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-12', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99995731087702,-98.57644635937402,-81.10245815104764,-99.66282664110922,-95.2936434255762,-99.66282664110922,-99.66282664110922,28,-75.38381251112872,51,4466,17908.0,17.907999999999998,-99.9999999992474,1,BTCUSDT
single_symbol_symbol_reversal_lev4p0_symbolADAUSDT_lookback1536_threshold_bps100,single_symbol,symbol_reversal,4.0,1536,100,False,False,"['2023-01', '2023-02', '2023-03', '2023-05', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2024-01', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-09', '2024-10', '2024-11', '2024-12', '2025-02', '2025-04', '2025-05', '2025-06', '2025-10', '2025-11', '2025-12', '2026-01', '2026-03']",-99.35040112372619,-36.77544895586378,-97.8211879892607,-22.46594598972522,-39.17988209396667,-97.8211879892607,-39.17988209396667,28,-75.82458397189572,2,1415,5704.0,5.704000000000001,-99.99939583208813,1,ADAUSDT
single_symbol_symbol_momentum_lev4p0_symbolXRPUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,4.0,1536,100,False,False,"['2023-02', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-03', '2024-04', '2024-05', '2024-06', '2024-08', '2024-10', '2025-01', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2026-02', '2026-03', '2026-04', '2026-05']",-99.98375966348482,-90.87852535036916,-39.07585427898071,-98.71167240569515,-77.3162834727425,-98.71167240569515,-98.71167240569515,28,-76.81130521523615,1,1571,6352.0,6.352,-99.99998873240378,1,XRPUSDT
single_symbol_symbol_reversal_lev4p0_symbolLINKUSDT_lookback1536_threshold_bps20,single_symbol,symbol_reversal,4.0,1536,20,False,False,"['2023-01', '2023-02', '2023-05', '2023-07', '2023-08', '2023-09', '2023-10', '2024-04', '2024-05', '2024-06', '2024-08', '2024-09', '2024-10', '2024-11', '2025-01', '2025-02', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-05']",-99.80306687024536,-96.98519666065172,-9.772214422007053,-83.87726256913577,-55.09644604080759,-96.98519666065172,-83.87726256913577,28,-77.30246453663648,2,986,4720.0,4.72,-99.99603206715334,1,LINKUSDT
single_symbol_symbol_reversal_lev2p0_symbolDOGEUSDT_lookback384_threshold_bps100,single_symbol,symbol_reversal,2.0,384,100,False,False,"['2023-02', '2023-05', '2023-07', '2023-08', '2023-09', '2023-10', '2024-02', '2024-04', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2026-01', '2026-04']",-99.99343556323244,-48.53305449445083,-98.40523724445623,-99.15732004775481,-5.090359445620985,-99.15732004775481,-99.15732004775481,28,-81.50180576483656,60,5121,10346.0,10.346,-99.99999999805227,1,DOGEUSDT
single_symbol_symbol_momentum_lev4p0_symbolSOLUSDT_lookback384_threshold_bps100,single_symbol,symbol_momentum,4.0,384,100,False,False,"['2023-03', '2023-04', '2023-05', '2023-08', '2023-09', '2023-11', '2024-01', '2024-03', '2024-05', '2024-07', '2024-08', '2024-09', '2024-10', '2024-12', '2025-02', '2025-03', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99871976786804,641.2861660928645,-99.60699237445097,-99.1449274419282,-94.86076020853977,-99.60699237445097,-99.1449274419282,28,-89.67323364873914,51,4689,18948.0,18.947999999999997,-99.9999993249254,1,SOLUSDT
