scenario_id,candidate,cost_per_side,round_trip_cost,extra_delay_bars,timestamp,date,guard_reason,trend_alignment,from_active_position,to_position,turnover,order_count,entry_cost_log,next_1bar_target_log_return,next_3bar_target_log_return,next_8bar_target_log_return,close,natr_30,trend_close_ema_gap_bps_60,trend_adx_30
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-26 14:45:00+00:00,2025-02-26,adverse_shock_cut,no_strong_trend,-8.0,0.0,8.0,1,-0.016,0.0,0.0,-0.0,87589.1,0.5296318644944721,-630.719951552905,24.183163488746743
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-26 15:00:00+00:00,2025-02-26,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,0.000745496425368053,0.0008798644621151653,0.0012850875799559347,88310.0,0.5490882013850412,-630.719951552905,24.183163488746743
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-26 15:15:00+00:00,2025-02-26,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,-0.00436141346142449,0.07465755008536235,0.06237769781243685,87654.1,0.5638220356549501,-630.719951552905,24.183163488746743
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-26 21:45:00+00:00,2025-02-26,adverse_shock_cut,no_strong_trend,-8.0,0.0,8.0,1,-0.016,0.0,-0.0,-0.0,84585.6,0.8971381856280498,-1120.961133040943,26.31430824134216
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-26 22:00:00+00:00,2025-02-26,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,0.0005507265607109347,0.000519675702236988,0.0006243627384906248,84830.5,0.9008293713988637,-1120.961133040943,26.31430824134216
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-26 22:15:00+00:00,2025-02-26,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,0.010219338781382703,0.010418731464511666,-6.637827677025143e-05,84364.6,0.9006527910691953,-1120.961133040943,26.31430824134216
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-27 10:30:00+00:00,2025-02-27,main,no_strong_trend,-8.0,8.0,16.0,2,-0.032,0.05036746638090506,0.014739849142529238,0.019542463016932743,86434.1,0.5075108865233764,-752.0180261059472,29.339389166443524
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-27 14:30:00+00:00,2025-02-27,adverse_shock_cut,no_strong_trend,8.0,0.0,8.0,1,-0.016,-0.0,0.0,-0.0,85544.2,0.5554425063428289,-752.0180261059472,29.339389166443524
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-27 14:45:00+00:00,2025-02-27,shock_cooldown_small,flat,0.0,0.1,0.1,1,-0.0002,0.000379058050418557,0.0009190723103975174,-0.0005834906409551976,84944.5,0.5772638450916675,-752.0180261059472,29.339389166443524
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-27 15:00:00+00:00,2025-02-27,main,no_strong_trend,0.1,8.0,7.9,0,-0.0158,0.03547071542023161,0.0192948323034301,-0.06308119423769654,85267.1,0.5928923238436573,-752.0180261059472,29.339389166443524
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-27 16:15:00+00:00,2025-02-27,adverse_shock_cut,against_trend,8.0,0.0,8.0,1,-0.016,0.0,-0.0,-0.0,84890.0,0.6072251342736338,-791.9055386640572,30.65042924367949
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-27 19:45:00+00:00,2025-02-27,main,flat,0.0,-8.0,8.0,1,-0.016,0.08601328277758569,0.06774235952487118,-0.028103379233101577,84084.0,0.5759835886452706,-791.9055386640572,30.65042924367949
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-28 02:00:00+00:00,2025-02-28,adverse_shock_cut,with_trend,-8.0,0.0,8.0,1,-0.016,-0.0,-0.0,-0.0,82416.2,0.7226866266103367,-829.6399419107736,32.21003159278484
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-28 02:15:00+00:00,2025-02-28,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,0.002336768134219902,0.001111252099881277,0.0019977500877955026,81929.2,0.7358066400116369,-829.6399419107736,32.21003159278484
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-28 02:30:00+00:00,2025-02-28,main,with_trend,-0.1,-8.0,7.9,0,-0.0158,-0.07314073988621317,-0.08504689576155045,-0.0644200968662858,80036.9,0.8301326978574469,-829.6399419107736,32.21003159278484
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-28 02:45:00+00:00,2025-02-28,adverse_shock_cut,with_trend,-8.0,0.0,8.0,1,-0.016,0.0,0.0,-0.0,80772.0,0.8488074184243938,-829.6399419107736,32.21003159278484
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-28 03:00:00+00:00,2025-02-28,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,0.00016242983731924455,0.0007365644345037836,0.0015080346147255952,81023.8,0.8550394292492981,-829.6399419107736,32.21003159278484
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-28 03:15:00+00:00,2025-02-28,main,with_trend,-0.1,-8.0,7.9,0,-0.0158,-0.003786855948334278,0.08993613502589426,0.1131733308507279,80892.3,0.8557912877248176,-829.6399419107736,32.21003159278484
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-28 09:15:00+00:00,2025-02-28,adverse_shock_cut,with_trend,-8.0,0.0,8.0,1,-0.016,-0.0,-0.0,0.0,80375.2,0.9209416850594768,-1416.366562286271,34.172945663780965
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-28 09:30:00+00:00,2025-02-28,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,-0.0002584910334677559,0.0002249927826504461,-0.0005520824139871649,80092.6,0.9208446604824838,-1416.366562286271,34.172945663780965
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-28 09:45:00+00:00,2025-02-28,main,with_trend,-0.1,-8.0,7.9,0,-0.0158,0.0381981947468546,0.047022165088094425,-0.017356025372691875,80299.9,0.9072541180294628,-1416.366562286271,34.172945663780965
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-28 13:30:00+00:00,2025-02-28,adverse_shock_cut,with_trend,-8.0,0.0,8.0,1,-0.016,0.0,0.0,0.0,81460.1,0.802104192976322,-1213.0373629977064,35.15696786935816
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-28 13:45:00+00:00,2025-02-28,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,-0.0005499059604057166,-0.0010024188447314232,-0.003005841420997513,81462.3,0.7935961973975872,-1213.0373629977064,35.15696786935816
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-28 14:00:00+00:00,2025-02-28,main,with_trend,-0.1,-8.0,7.9,0,-0.0158,0.008354837006407934,-0.014100358903633037,-0.1601797774508782,81911.5,0.7988202608207571,-1213.0373629977064,35.15696786935816
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-28 15:00:00+00:00,2025-02-28,adverse_shock_cut,with_trend,-8.0,0.0,8.0,1,-0.016,0.0,0.0,0.0,83260.9,0.8405099446883878,-1213.0373629977064,35.15696786935816
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-28 15:15:00+00:00,2025-02-28,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,0.0006747400363103396,0.0008206222969544541,0.00013753167296091107,84256.7,0.8485761643317213,-1213.0373629977064,35.15696786935816
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-28 15:30:00+00:00,2025-02-28,main,with_trend,-0.1,-8.0,7.9,0,-0.0158,-0.024624478544936323,0.00990933706171404,0.005747068292180302,83690.1,0.8545409759147965,-1213.0373629977064,35.15696786935816
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-28 16:30:00+00:00,2025-02-28,adverse_shock_cut,with_trend,-8.0,0.0,8.0,1,-0.016,-0.0,-0.0,-0.0,84632.9,0.844921057946679,-765.4796177483192,35.34751719043325
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-28 16:45:00+00:00,2025-02-28,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,0.00020207735679829143,0.0008101732831581999,-9.602754950073235e-05,84310.3,0.8487003615405506,-765.4796177483192,35.34751719043325
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-28 17:00:00+00:00,2025-02-28,main,with_trend,-0.1,-8.0,7.9,0,-0.0158,-7.606325134190683e-05,0.05426485554569638,-0.010907688972679352,84140.1,0.8399487999404869,-765.4796177483192,35.34751719043325
1F_04pct_delay1_fail,1F,0.002,0.004,1,2025-02-28 17:30:00+00:00,2025-02-28,strong_conflict_flat,with_trend,-8.0,0.0,8.0,1,-0.016,-0.0,0.0,0.0,83630.0,0.8366443359559278,-765.4796177483192,35.34751719043325
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-01 00:00:00+00:00,2025-02-01,weak_new_order_small,flat,0.0,-0.1,0.1,1,-0.0002,0.00024738799556587313,2.5179796567087465e-05,-0.00015201757711214015,102476.0,0.365251777830528,-103.75097625791696,7.559054079439525
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-01 00:15:00+00:00,2025-02-01,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,-0.013996365688853984,-0.02562832556641581,-0.032965711805715614,102222.8,0.3640664295257921,-90.54241224955462,7.327228214851086
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-01 22:30:00+00:00,2025-02-01,main,no_strong_trend,-8.0,-0.5,7.5,0,-0.015,0.0011302614440120706,0.0018428887919776926,-0.001811420450575696,100842.8,0.2578497948871067,-145.27579805550417,6.552643218557702
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-03 15:45:00+00:00,2025-02-03,main,no_strong_trend,-0.5,0.5,1.0,2,-0.002,-0.0018388533963946685,-0.00032904662715083077,0.0017549656112603174,98802.7,0.7721526199648918,-658.5275679532821,12.237427431398814
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-04 11:15:00+00:00,2025-02-04,weak_new_order_small,no_strong_trend,0.5,-0.1,0.6,2,-0.0012,7.052882805442806e-05,0.0001082317716493364,-0.00015086534031141243,99285.2,0.496108217260379,-293.071803046896,12.19906259748132
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-04 11:30:00+00:00,2025-02-04,main,no_strong_trend,-0.1,-0.5,0.4,0,-0.0008,0.0014696749035962853,-0.00015771305123113422,-0.0007291949128820363,99215.2,0.4870893114488728,-293.071803046896,12.19906259748132
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-05 13:45:00+00:00,2025-02-05,weak_new_order_small,no_strong_trend,-0.5,0.1,0.6,2,-0.0012,-0.0001189208707122802,0.00020886063007523605,-0.0004721493561619994,98527.4,0.3761070584416325,-256.617116198008,13.246183469622386
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-05 14:00:00+00:00,2025-02-05,main,no_strong_trend,0.1,0.5,0.4,0,-0.0008,0.0014494726961151727,-0.0008110400835361631,-0.0038410430267372675,98410.3,0.3729347663497149,-256.617116198008,13.246183469622386
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-05 19:15:00+00:00,2025-02-05,weak_new_order_small,no_strong_trend,0.5,-0.1,0.6,2,-0.0012,-5.383524794631001e-05,-0.00041623636444825256,-0.00012954669222011716,97122.1,0.4590107410804152,-258.01571994712447,13.318362079032976
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-05 19:30:00+00:00,2025-02-05,main,no_strong_trend,-0.1,-0.5,0.4,0,-0.0008,-0.0007850840809586757,-0.002108757769325287,-0.0006905485430221958,97174.4,0.4581599426022696,-258.01571994712447,13.318362079032976
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-06 10:00:00+00:00,2025-02-06,weak_new_order_small,no_strong_trend,-0.5,0.1,0.6,2,-0.0012,3.0258763254664702e-05,0.00018272879674530174,-0.0002480822537687999,98799.4,0.3180373454720464,-206.94938433230448,14.048696177469484
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-06 10:15:00+00:00,2025-02-06,main,no_strong_trend,0.1,8.0,7.9,0,-0.0158,-0.005360530261441454,-0.009760143684403033,-0.017739094189522575,98829.3,0.3181057535220477,-206.94938433230448,14.048696177469484
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-06 18:30:00+00:00,2025-02-06,weak_new_order_small,no_strong_trend,8.0,-0.1,8.1,2,-0.0162,9.37507368609758e-05,-4.5545869055985126e-05,-0.00042063903376625693,96364.4,0.4298480699038888,-282.9223008068027,14.083238218430663
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-06 18:45:00+00:00,2025-02-06,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,-0.014420783276591465,0.026134810913674755,-0.050536955762083835,96274.1,0.4290040932005397,-282.9223008068027,14.083238218430663
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-07 10:30:00+00:00,2025-02-07,main,no_strong_trend,-8.0,8.0,16.0,2,-0.032,-0.0055524853455750645,0.024836134942916033,0.052112055128290535,97287.5,0.3193152766819698,-300.0158757491178,14.633542011862112
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-07 15:00:00+00:00,2025-02-07,adverse_shock_cut,no_strong_trend,8.0,0.0,8.0,1,-0.016,0.0,-0.0,-0.0,98380.0,0.423837447480577,-190.86613103475256,14.69648999380685
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-07 15:15:00+00:00,2025-02-07,shock_cooldown_small,flat,0.0,0.1,0.1,1,-0.0002,0.00015417089021472208,-0.0006161076048435632,-0.0010891890942382077,98451.1,0.4434068332437917,-190.86613103475256,14.69648999380685
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-07 15:30:00+00:00,2025-02-07,main,no_strong_trend,0.1,8.0,7.9,0,-0.0158,-0.028113394718147333,-0.04784110940279618,-0.08777119206446571,98603.0,0.449047467768279,-190.86613103475256,14.69648999380685
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-07 20:30:00+00:00,2025-02-07,weak_new_order_small,no_strong_trend,8.0,-0.1,8.1,2,-0.0162,0.00025344615109226256,0.00020049180391659152,0.00016729213894919328,95960.4,0.5104486120128613,-266.37464280382164,14.122543218347587
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-07 20:45:00+00:00,2025-02-07,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,-0.020142302619319707,-0.008153181939604792,-0.024767950820759665,95717.5,0.5125300098929209,-266.37464280382164,14.122543218347587
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-09 03:45:00+00:00,2025-02-09,weak_new_order_small,no_strong_trend,-8.0,0.1,8.1,2,-0.0162,-0.00024361876827772022,-0.00018160281521062416,-0.00029639351513761626,97278.4,0.2057214834967486,-244.4026729447657,13.676539880510928
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-09 04:00:00+00:00,2025-02-09,main,no_strong_trend,0.1,8.0,7.9,0,-0.0158,-0.001863333561615832,0.011969397075091592,-0.016488249298177493,97041.7,0.2080911079276617,-244.4026729447657,13.676539880510928
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-09 20:00:00+00:00,2025-02-09,weak_new_order_small,no_strong_trend,8.0,-0.1,8.1,2,-0.0162,-0.00032574181207944974,-0.00013563833939986836,0.0008042949998161575,96146.5,0.2099117719827735,-252.3098111762501,13.117839470291988
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-09 20:15:00+00:00,2025-02-09,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,0.0045627677325938976,0.021609042922520416,0.06506155645007539,96460.2,0.2215615640313518,-252.3098111762501,13.117839470291988
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-10 06:00:00+00:00,2025-02-10,weak_new_order_small,no_strong_trend,-8.0,0.1,8.1,2,-0.0162,0.00018384758530025637,0.00034161866657562713,0.0009714534262529995,96784.7,0.3978510060600307,-161.3848470828927,13.3637109573442
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-10 06:15:00+00:00,2025-02-10,main,no_strong_trend,0.1,8.0,7.9,0,-0.0158,0.0018314206273544187,0.019439496796181288,0.05667829375161659,96962.8,0.3947083547230927,-161.3848470828927,13.3637109573442
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-11 16:45:00+00:00,2025-02-11,weak_new_order_small,no_strong_trend,8.0,-0.1,8.1,2,-0.0162,0.00029109680804300097,0.0002827679861500343,0.0009331460437985939,96328.0,0.2901609931034023,-120.17418680143166,12.73452204711096
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-11 17:00:00+00:00,2025-02-11,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,-0.01553546387040683,-0.0059947548702439235,0.05565709349922088,96048.0,0.2922143845321339,-120.17418680143166,12.73452204711096
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-12 11:45:00+00:00,2025-02-12,weak_new_order_small,no_strong_trend,-8.0,0.1,8.1,2,-0.0162,0.00011173987622754568,4.5064712335474157e-05,-0.001198461933880779,96062.4,0.2409957616899865,-183.8766244707557,13.841426615051828
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-12 12:00:00+00:00,2025-02-12,main,no_strong_trend,0.1,8.0,7.9,0,-0.0158,0.0012310610023291702,-0.018113488696485547,-0.11012775413681197,96169.8,0.2372984403542058,-174.21319948203617,14.021475340045846
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-12 13:30:00+00:00,2025-02-12,adverse_shock_cut,no_strong_trend,8.0,0.0,8.0,1,-0.016,0.0,0.0,0.0,94462.4,0.3377158176663392,-174.21319948203617,14.021475340045846
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-12 13:45:00+00:00,2025-02-12,shock_cooldown_small,flat,0.0,0.1,0.1,1,-0.0002,-6.639511660182507e-05,0.0005864688178231604,0.0008853629863297741,94918.0,0.3527121490785094,-174.21319948203617,14.021475340045846
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-12 14:00:00+00:00,2025-02-12,weak_new_order_small,no_strong_trend,0.1,-0.1,0.2,2,-0.0004,0.00022639069699721405,-0.0007644523960761874,-0.0004990950741268207,94855.0,0.3603511398874721,-174.21319948203617,14.021475340045846
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-12 14:15:00+00:00,2025-02-12,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,-0.07034037051377595,-0.024164523537891114,-0.05911295752102319,94640.5,0.3660420622766357,-174.21319948203617,14.021475340045846
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-12 14:30:00+00:00,2025-02-12,adverse_shock_cut,no_strong_trend,-8.0,0.0,8.0,1,-0.016,0.0,0.0,0.0,95476.3,0.3923590496810435,-174.21319948203617,14.021475340045846
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-12 14:45:00+00:00,2025-02-12,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,0.0006887865488497624,-3.159061931334861e-05,-0.0014142653002636508,95582.9,0.3945296769320327,-174.21319948203617,14.021475340045846
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-12 15:00:00+00:00,2025-02-12,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,-0.05322789185539989,-0.07008738045641394,-0.17557695766002723,94926.8,0.417215661281316,-174.21319948203617,14.021475340045846
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-12 16:45:00+00:00,2025-02-12,adverse_shock_cut,no_strong_trend,-8.0,0.0,8.0,1,-0.016,0.0,0.0,-0.0,96944.3,0.4760485947341882,-198.8511804259474,14.471443655291264
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-12 17:00:00+00:00,2025-02-12,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,-0.00047181610957451885,-0.00029513299310455213,0.0005456295080771056,97033.2,0.4763543940603827,-198.8511804259474,14.471443655291264
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-12 17:15:00+00:00,2025-02-12,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,0.028747246868860543,0.036368558897876824,0.0648747509778076,97492.1,0.4827240855079397,-198.8511804259474,14.471443655291264
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-12 17:30:00+00:00,2025-02-12,weak_new_order_small,no_strong_trend,-8.0,0.1,8.1,2,-0.0162,0.0001826574693907901,-0.00038760498016490177,-0.0002705876181899214,97142.4,0.4898965366601711,-198.8511804259474,14.471443655291264
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-12 17:45:00+00:00,2025-02-12,main,no_strong_trend,0.1,8.0,7.9,0,-0.0158,-0.022233909580279487,-0.04937523790286491,-0.013443265746133193,97320.0,0.487122220291428,-198.8511804259474,14.471443655291264
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-13 09:15:00+00:00,2025-02-13,weak_new_order_small,no_strong_trend,8.0,-0.1,8.1,2,-0.0162,-9.549171674514412e-05,-0.00019182718359456175,2.956057806215995e-05,96088.1,0.3138076704240984,-164.59910517459875,15.155543348335948
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-13 09:30:00+00:00,2025-02-13,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,-0.002079166349162165,0.0016470832958219717,0.013461114394075935,96179.9,0.309920021985833,-164.59910517459875,15.155543348335948
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-14 04:15:00+00:00,2025-02-14,weak_new_order_small,no_strong_trend,-8.0,0.1,8.1,2,-0.0162,-2.9231989093858603e-05,-5.7749158482778284e-05,-0.0001248378974825215,96825.9,0.2790471756908377,-31.430444908284727,16.597714407214106
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-14 04:30:00+00:00,2025-02-14,main,no_strong_trend,0.1,8.0,7.9,0,-0.0158,-0.006796443025038457,-0.0031990659484506523,-0.014691531683837411,96797.6,0.2744423497872473,-31.430444908284727,16.597714407214106
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-16 23:30:00+00:00,2025-02-16,weak_new_order_small,no_strong_trend,8.0,-0.1,8.1,2,-0.0162,7.387945498766869e-05,-0.0002514051958387498,-0.00011705476608980803,96138.0,0.1876116359358053,-35.11063616381094,16.16154127904202
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-16 23:45:00+00:00,2025-02-16,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,-0.007657653555668276,-0.020999406505723073,-0.03296725655845023,96067.0,0.1867140003720657,-35.11063616381094,16.16154127904202
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-18 21:00:00+00:00,2025-02-18,adverse_shock_cut,no_strong_trend,-8.0,0.0,8.0,1,-0.016,0.0,-0.0,0.0,95120.3,0.3947521597652033,-285.3414041135061,16.88584901067738
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-18 21:15:00+00:00,2025-02-18,shock_cooldown_small,flat,0.0,-0.1,0.1,1,-0.0002,0.0002586242366142244,0.00014959841619273108,-0.0004273613884240746,95125.6,0.3964195309544811,-285.3414041135061,16.88584901067738
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-18 21:30:00+00:00,2025-02-18,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,-0.01257865206109443,-0.04091547098391857,-0.039732577012784986,94879.9,0.3999089818739775,-285.3414041135061,16.88584901067738
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-19 09:00:00+00:00,2025-02-19,weak_new_order_small,no_strong_trend,-8.0,0.1,8.1,2,-0.0162,3.468333730243245e-05,0.0001966581288661118,0.0006588035645854973,95706.6,0.2372513300336601,-107.72685003104245,17.12941421650972
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-19 09:15:00+00:00,2025-02-19,main,no_strong_trend,0.1,8.0,7.9,0,-0.0158,0.007533547076064906,0.04888324669228439,0.039925358421697865,95739.8,0.2344650208680141,-107.72685003104245,17.12941421650972
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-20 14:45:00+00:00,2025-02-20,adverse_shock_cut,no_strong_trend,8.0,0.0,8.0,1,-0.016,0.0,0.0,0.0,96918.0,0.2059963621126103,39.20222379798943,15.832136020989685
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-20 15:00:00+00:00,2025-02-20,shock_cooldown_small,flat,0.0,0.1,0.1,1,-0.0002,3.215119332313776e-05,-0.00016029181900556466,0.000712726988529333,97025.9,0.2145296280936907,39.20222379798943,15.832136020989685
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-20 15:15:00+00:00,2025-02-20,main,no_strong_trend,0.1,8.0,7.9,0,-0.0158,0.00916872498682153,0.02544551823913821,0.06392878499524102,97057.1,0.2170656850559149,39.20222379798943,15.832136020989685
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-21 15:15:00+00:00,2025-02-21,adverse_shock_cut,no_strong_trend,8.0,0.0,8.0,1,-0.016,-0.0,0.0,-0.0,98167.0,0.3003786495100123,170.1109034109649,13.745516754746804
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-21 15:30:00+00:00,2025-02-21,shock_cooldown_small,flat,0.0,0.1,0.1,1,-0.0002,0.0005163341399835986,0.0007311808477057369,-0.0004749216450068872,97552.6,0.3277072593681194,170.1109034109649,13.745516754746804
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-21 15:45:00+00:00,2025-02-21,main,no_strong_trend,0.1,8.0,7.9,0,-0.0158,0.039333034469905215,0.021883692442159486,-0.0925692078618141,98057.6,0.3457159059290316,170.1109034109649,13.745516754746804
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-21 17:30:00+00:00,2025-02-21,adverse_shock_cut,no_strong_trend,8.0,0.0,8.0,1,-0.016,-0.0,-0.0,-0.0,97090.4,0.3931605124532152,113.14982076660483,13.390266707377409
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-21 17:45:00+00:00,2025-02-21,shock_cooldown_small,flat,0.0,0.1,0.1,1,-0.0002,-0.00024335913559596635,-0.0001231549497378026,-0.0017505143186308915,96929.5,0.3936748637344123,113.14982076660483,13.390266707377409
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-21 18:00:00+00:00,2025-02-21,weak_new_order_small,no_strong_trend,0.1,-0.1,0.2,2,-0.0004,-0.0003596647147732668,0.00020062741597151048,0.001499281270614894,96693.9,0.3988023110130688,113.14982076660483,13.390266707377409
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-21 18:15:00+00:00,2025-02-21,main,no_strong_trend,-0.1,-8.0,7.9,0,-0.0158,0.019156842313208244,0.04240301374933608,0.151168419493942,97042.3,0.4015983313960786,113.14982076660483,13.390266707377409
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-22 12:00:00+00:00,2025-02-22,weak_new_order_small,no_strong_trend,-8.0,0.1,8.1,2,-0.0162,-3.634576981994542e-05,0.00019765110940834775,-4.100643941402638e-05,96590.0,0.1796228790334592,-61.21445682550686,13.32746947253208
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-22 12:15:00+00:00,2025-02-22,main,no_strong_trend,0.1,8.0,7.9,0,-0.0158,0.009117074331683739,0.019149574781934575,0.003164412823167595,96554.9,0.1787526898132267,-61.21445682550686,13.32746947253208
1F_04pct_delay2_fail,1F,0.002,0.004,2,2025-02-23 15:15:00+00:00,2025-02-23,weak_new_order_small,no_strong_trend,8.0,-0.1,8.1,2,-0.0162,0.0001188238670325248,0.00016331453597953074,0.0004697380236414972,95660.5,0.1371843370614006,-71.00649042177665,12.751417059297989
