month,log_return,first_equity,last_equity,min_drawdown,turnover,orders,return_pct,drawdown_pct
2025-01,0.0571229728185399,0.9999000049998333,1.058786004289359,-0.1755076110748066,66.0,12,5.8786004289359095,-17.55076110748066
2025-02,0.10572772436630856,1.0586801309826837,1.176860967915364,-0.07577983544920897,20.45,13,11.151919570872604,-7.5779835449208965
2025-03,0.3483615306412024,1.1762067835745749,1.6673111313350686,-0.2861659204543453,65.75,11,41.674435365841475,-28.61659204543453
2025-04,0.1704799654401906,1.667144408558213,1.9772207425493569,-0.29403117070591434,82.0,24,18.587389323439197,-29.403117070591435
2025-05,0.1560368046517112,1.977023030360876,2.311112471308791,-0.11866455601286541,48.5,14,16.886922212283007,-11.86645560128654
2025-06,0.12022370634822158,2.3108813716168375,2.606355027999932,-0.1815275883768276,48.0,12,12.774910799730277,-18.152758837682757
2025-07,0.07970982767317775,2.6060944055284727,2.8226115330022723,-0.1266719108852319,48.5,14,8.297277334787822,-12.66719108852319
2025-08,0.09101474132181223,2.822329285961559,3.091564499393752,-0.09124752489812205,32.2,12,9.528515109034807,-9.124752489812204
2025-09,0.043906387178500296,3.09125535840112,3.2303279365987754,-0.2227604026224147,64.0,14,4.488453572042084,-22.27604026224147
2025-10,0.09712958304659818,3.230004919956217,3.559831611078013,-0.17782653140380156,54.5,24,10.200316529664066,-17.782653140380155
2025-11,0.19324822867819996,3.55947564571547,4.31873040859917,-0.12249554718788513,36.5,14,21.31839031822469,-12.249554718788513
2025-12,0.17030175358101537,4.318298557151242,5.120557018171122,-0.11251118499351631,32.2,12,18.56625752733738,-11.25111849935163
2026-01,0.1059822169270477,5.120044988071236,5.6930460719479,-0.20989094466236902,68.45,13,11.180210507278998,-20.989094466236903
2026-02,0.25838809987764594,5.638398183346228,7.37159088557088,-0.2442711463198597,59.95,11,29.48412488516268,-24.42711463198597
2026-03,0.21158692714390342,7.370853763339049,9.10861318479447,-0.2925249695229707,36.0,12,23.563737138798956,-29.25249695229707
2026-04,0.18541782899360182,9.107702369017534,10.964231564834984,-0.11229497873015348,38.0,20,20.37212847218268,-11.229497873015347
2026-05,0.13330054833545787,10.963135196497829,12.527658087667104,-0.09502690556500881,32.2,12,14.259335126106066,-9.50269055650088
2026-06,0.37910887719669967,12.526405384494538,18.30268415484618,-0.2113058144879909,54.7,12,46.09820947192284,-21.13058144879909
