month,log_return,first_equity,last_equity,min_drawdown,turnover,orders,return_pct,drawdown_pct,candidate_id
2023-01,0.1449493795449883,1.0,1.1559810525000735,0.0,60.0,10,15.598105250007354,0.0,109
2023-02,0.0533172561290529,1.1559810525000735,1.219287456015813,0.0,40.0,10,5.476422245747448,0.0,109
2023-03,0.0344888107068542,1.219287456015813,1.2620727971140158,0.0,96.0,16,3.5090446380880325,0.0,109
2023-04,0.0211392873910549,1.2620727971140158,1.2890361051570531,0.0,192.0,32,2.136430489960195,0.0,109
2023-05,0.0720934630234118,1.2890361051570531,1.385399016628182,0.0,20.0,10,7.475578929527993,0.0,109
2023-06,0.1804748043944795,1.385399016628182,1.6594114663970285,0.0,30.0,10,19.778594215819844,0.0,109
2023-07,-0.5302339063604021,1.6594114663970285,0.9765093973879319,-0.4115326926671401,156.0,26,-41.15326926671401,-41.15326926671401,109
2023-08,0.3150961022713049,0.9765093973879319,1.3381996918582948,-0.19356969687341008,96.0,16,37.03910023168744,-19.356969687341007,109
2023-09,-0.756162812725133,1.3381996918582948,0.6282371127984934,-0.6214096831796978,192.0,32,-53.05356019578138,-62.14096831796978,109
2023-10,0.0535710514233058,0.6282371127984934,0.6628102265716407,-0.6005751195568407,20.0,10,5.503195062631794,-60.05751195568407,109
2023-11,0.069704361581862,0.6628102265716407,0.7106592613775692,-0.5717401767021792,72.0,12,7.219115349717176,-57.17401767021792,109
2023-12,0.0950571448159141,0.7106592613775692,0.7815274087150963,-0.5290333804840004,20.0,10,9.972169672446608,-52.90333804840004,109
2024-01,0.1341728801430703,0.7815274087150963,0.8937473252906066,-0.46140704497411866,20.0,10,14.359050664647889,-46.14070449741187,109
2024-02,0.117555224581962,0.8937473252906066,1.0052367108099842,-0.3942209444939001,50.0,10,12.474374173161994,-39.42209444939001,109
2024-03,0.0910581458820059,1.0052367108099842,1.101068633043671,-0.3364703960770205,60.0,10,9.53326924923672,-33.64703960770205,109
2024-04,0.2973891325955643,1.101068633043671,1.4824117546044067,-0.10666414893283205,156.0,26,34.633910195642706,-10.666414893283205,109
2024-05,0.1100721131019653,1.4824117546044067,1.6549030689462183,-0.002716865311651162,20.0,10,11.63585716357478,-0.2716865311651162,109
2024-06,0.09477365973748,1.6549030689462183,1.8194169602218586,0.0,30.0,10,9.940998621774067,0.0,109
2024-07,0.1331199785811754,1.8194169602218586,2.078478377704275,0.0,20.0,10,14.238705208663482,0.0,109
2024-08,-0.0015323078296769,2.078478377704275,2.0752959478660706,-0.0015311344454396192,44.0,14,-0.15311344454396192,-0.15311344454396192,109
2024-09,0.0431930963363949,2.0752959478660706,2.166898462766713,0.0,52.0,12,4.413949489702085,0.0,109
2024-10,0.0988713718531262,2.166898462766713,2.3920918571742664,0.0,30.0,10,10.39242946898511,0.0,109
2024-11,0.0677143443896333,2.3920918571742664,2.559680846975404,0.0,20.0,10,7.005959628954539,0.0,109
2024-12,0.1058530034169032,2.559680846975404,2.8454908543650124,0.0,62.0,12,11.165845450120448,0.0,109
2025-01,0.1121457224527544,2.8454908543650124,3.183181942739538,0.0,40.0,10,11.867586495894145,0.0,109
2025-02,0.104579035303078,3.183181942739538,3.5341059114839193,0.0,40.0,10,11.02431388016627,0.0,109
2025-03,0.0820059008084981,3.5341059114839193,3.836138430424638,0.0,20.0,10,8.546221491531348,0.0,109
2025-04,0.0578453169976896,3.836138430424638,4.064584649555954,0.0,66.0,16,5.9551088490314985,0.0,109
2025-05,0.1252973819296126,4.064584649555954,4.607147686773909,0.0,20.0,10,13.348548105086921,0.0,109
2025-06,0.0474326912612036,4.607147686773909,4.830942744133414,0.0,96.0,16,4.85756204434189,0.0,109
2025-07,0.1194575252406618,4.830942744133414,5.443918744499897,0.0,84.0,14,12.688537886541251,0.0,109
2025-08,-0.4030870245652626,5.443918744499897,3.637920162487122,-0.331746057715761,288.0,48,-33.17460577157608,-33.1746057715761,109
2025-09,-0.1463086279273702,3.637920162487122,3.1427666367391267,-0.42270140605711126,228.0,38,-13.610895886441776,-42.27014060571113,109
2025-10,0.0858952146575649,3.1427666367391267,3.424648097379002,-0.37092226057947797,20.0,10,8.969213855863956,-37.0922260579478,109
2025-11,0.1016573939461014,3.424648097379002,3.7910996233171605,-0.30360833780860774,20.0,10,10.700414043084194,-30.360833780860773,109
2025-12,0.1183680114842409,3.7910996233171605,4.267482720452131,-0.21610095213789582,20.0,10,12.56582903295329,-21.61009521378958,109
2026-01,0.0622335360498567,4.267482720452131,4.5415014018013835,-0.16576613007132857,50.0,10,6.421084730724358,-16.576613007132856,109
2026-02,0.1199111272727466,4.5415014018013835,5.12007347686006,-0.0594875277973288,20.0,10,12.739665231176334,-5.94875277973288,109
2026-03,0.0550593472280702,5.12007347686006,5.4098866306742535,-0.006251400034217536,32.0,12,5.660331929297313,-0.6251400034217536,109
2026-04,0.0708003631747167,5.4098866306742535,5.806793355255408,0.0,20.0,10,7.336692091303343,0.0,109
2026-05,0.0561656753660098,5.806793355255408,6.14226874078418,0.0,20.0,10,5.777291613540059,0.0,109
