month,log_return,first_equity,last_equity,min_drawdown,turnover,orders,return_pct,drawdown_pct,candidate_id
2023-01,0.8216846839109718,1.0,2.2743281359094585,0.0,80.0,10,127.43281359094584,0.0,140
2023-02,0.2056450282934435,2.2743281359094585,2.793596160314729,0.0,49.0,10,22.83171087788638,0.0,23
2023-03,0.3864947785857691,2.793596160314729,4.111650341231902,0.0,80.0,10,47.18127121024824,0.0,140
2023-04,0.1075038354274421,4.111650341231902,4.578302637260998,0.0,82.0,18,11.349513146813006,0.0,116
2023-05,0.1416606528603277,4.578302637260998,5.27505433128077,0.0,18.0,10,15.21855913039003,0.0,23
2023-06,0.362982987930364,5.27505433128077,7.583478254337371,0.0,80.0,10,43.761140228789316,0.0,80
2023-07,0.0476260855566747,7.583478254337371,7.953388406884384,0.0,65.0,12,4.877842859712067,0.0,56
2023-08,0.6675799736539982,7.953388406884384,15.505239921056528,0.0,80.0,10,94.95137327425537,0.0,140
2023-09,-0.4826391826436128,15.505239921056528,9.569096999322726,-0.382847537474887,160.0,40,-38.284753747488686,-38.2847537474887,60
2023-10,0.1382865466368752,9.569096999322726,10.988237584876254,-0.29132102174349883,1048.0,138,14.830454594137453,-29.132102174349882,27
2023-11,0.1183554169099421,10.988237584876254,12.368844952208777,-0.2022796799544162,34.0,12,12.564411323183755,-20.22796799544162,146
2023-12,0.5381575468793313,12.368844952208777,21.185952709240308,0.0,80.0,10,71.28481108057719,0.0,80
2024-01,0.4259173308831841,21.185952709240308,32.435570803278246,0.0,96.0,12,53.09942039628641,0.0,50
2024-02,0.4339280746729895,32.435570803278246,50.05807140326806,0.0,80.0,10,54.33078612018358,0.0,110
2024-03,0.273583749273767,50.05807140326806,65.80971743638457,0.0,80.0,10,31.466745704646005,0.0,110
2024-04,0.3965188434607524,65.80971743638457,97.83538802046064,0.0,208.0,26,48.66404511618505,0.0,110
2024-05,0.708019731405413,97.83538802046064,198.60264777004096,0.0,80.0,10,102.99673951158303,0.0,140
2024-06,0.1942123475692595,198.60264777004096,241.17394370652625,0.0,49.5,12,21.43541207254087,0.0,146
2024-07,0.7583256500253963,241.17394370652625,514.8337748554965,0.0,80.0,10,113.46989933621292,0.0,140
2024-08,0.3684943776181236,514.8337748554965,744.2213164243115,0.0,96.0,12,44.55565131351369,0.0,140
2024-09,0.0951729868232514,744.2213164243115,818.5311436355321,0.0,40.0,12,9.98490980723985,0.0,147
2024-10,0.1563728698693751,818.5311436355321,957.0774475452768,0.0,64.5,10,16.92621044257241,0.0,23
2024-11,1.472618238791032,957.0774475452768,4173.467710186444,0.0,96.0,12,336.06373976219015,0.0,140
2024-12,0.1393107514690015,4173.467710186444,4797.3228698849025,0.0,82.0,12,14.948124749492585,0.0,117
2025-01,0.3187050285127225,4797.3228698849025,6597.976792151598,0.0,80.0,10,37.53455773365317,0.0,110
2025-02,0.1733426543745118,6597.976792151598,7846.799249807304,0.0,96.0,12,18.927354505720608,0.0,20
2025-03,0.2822092481807044,7846.799249807304,10405.296526989778,0.0,80.0,10,32.60561657984693,0.0,50
2025-04,0.1348640839452886,10405.296526989778,11907.626079674243,0.0,256.0,32,14.438123399824798,0.0,55
2025-05,0.2768825492877749,11907.626079674243,15706.295059288155,0.0,80.0,10,31.901144310351338,0.0,110
2025-06,0.1191763918445846,15706.295059288155,17694.21912323928,0.0,49.0,10,12.656861827993815,0.0,143
2025-07,0.2655270642856334,17694.21912323928,23075.352286942867,0.0,80.0,10,30.411814877075315,0.0,140
2025-08,0.092733529181207,23075.352286942867,25317.568870505514,0.0,18.0,10,9.716933270099704,0.0,143
2025-09,0.0413659319222235,25317.568870505514,26386.816447029374,0.0,209.5,32,4.223342225285731,0.0,146
2025-10,0.2627897147398226,26386.816447029374,34317.45864783991,0.0,80.0,10,30.055320302587553,0.0,50
2025-11,0.2943807560612566,34317.45864783991,46064.14949389953,0.0,80.0,10,34.22948932962149,0.0,80
2025-12,0.6242967753366013,46064.14949389953,85998.66342416538,0.0,80.0,10,86.69326226364942,0.0,20
2026-01,0.0860895937792791,85998.66342416538,93730.28489971795,0.0,64.5,10,8.99039725468569,0.0,113
2026-02,0.4679044316683854,93730.28489971795,149653.97261706504,0.0,80.0,10,59.664480671513864,0.0,110
2026-03,0.2304156304378599,149653.97261706504,188432.79355281353,0.0,40.0,12,25.912323112849123,0.0,29
2026-04,0.130857899035954,188432.79355281353,214776.79143514083,0.0,112.0,14,13.980580230024398,0.0,85
2026-05,0.0849886786065916,214776.79143514083,233828.51108661093,0.0,14.0,10,8.870474097394855,0.0,103
