candidate_id,month,log_return,first_equity,last_equity,min_drawdown,turnover,orders,return_pct,drawdown_pct
0,2023-12,-0.009454515508878044,3.4874036215863287e-09,3.4545872856867514e-09,-0.9999999966802124,64.0,16,-0.940996209798517,-99.99999966802125
0,2024-01,0.16502609160208606,3.4545872856867514e-09,4.074422779557792e-09,-0.9999999966617805,40.0,10,17.94238913687993,-99.99999966617806
0,2024-02,0.0124320844378609,4.074422779557792e-09,4.125392521179625e-09,-0.9999999970450288,232.0,58,1.2509684041106084,-99.99999970450288
0,2024-03,0.02589691289687675,4.108923910274853e-09,4.233622818604507e-09,-0.9999999966846698,88.0,22,2.6235151411497126,-99.99999966846698
0,2024-04,0.04012288073394557,4.216722151199111e-09,4.4069417384352026e-09,-0.9999999962890004,40.0,10,4.093867764249337,-99.99999962890004
0,2024-05,0.10340337628167531,4.389349180054955e-09,4.8870279709885905e-09,-0.9999999957415061,40.0,10,10.893863841365881,-99.9999995741506
0,2024-06,0.010252214783447584,4.867518903252186e-09,4.937388543997996e-09,-0.9999999959823417,208.0,52,1.0304948796836966,-99.99999959823417
0,2024-07,0.014458163532503471,4.9176784363174945e-09,5.009292663191098e-09,-0.9999999957638642,88.0,22,1.4563188323644782,-99.99999957638643
0,2024-08,0.00727987524602287,4.989295513500567e-09,5.0458927492402246e-09,-0.9999999954620357,72.0,18,0.7306437956438483,-99.99999954620357
0,2024-09,0.025451602281484662,5.0458927492402246e-09,5.175967083158168e-09,-0.999999995623322,104.0,26,2.577825974159076,-99.99999956233219
0,2024-10,0.013610508308020543,5.155304567407045e-09,5.246896222021086e-09,-0.9999999951844809,88.0,22,1.370355292518477,-99.99999951844809
0,2024-11,0.009254441634193696,5.2259505563918e-09,5.295678695984307e-09,-0.9999999961698588,200.0,50,0.9297396384330137,-99.99999961698587
0,2024-12,-0.04298730813946941,5.295678695984307e-09,5.072855324582006e-09,-0.9999999964506274,224.0,56,-4.2076452178053785,-99.99999964506274
0,2025-01,0.05722831592198844,5.072855324582006e-09,5.371634054250054e-09,-0.999999995136009,40.0,10,5.889754596790886,-99.9999995136009
0,2025-02,0.08667132718725593,5.350190433865302e-09,5.857972081841047e-09,-0.9999999948597948,48.0,12,9.053819055418977,-99.99999948597949
0,2025-03,0.062453994323798154,5.8345869948677294e-09,6.235491946992726e-09,-0.9999999951911035,112.0,28,6.444548725695953,-99.99999951911035
0,2025-04,0.060309082425841605,6.235491946992726e-09,6.6231200086774565e-09,-0.9999999955902363,200.0,50,6.216479228589478,-99.99999955902364
0,2025-05,0.012676831314309023,6.6231200086774565e-09,6.7076146141970175e-09,-0.9999999943194133,192.0,48,1.275752295131105,-99.99999943194133
0,2025-06,-1.1497759623335428,6.7076146141970175e-09,2.1243533035256276e-09,-0.9999999979389779,808.0,202,-68.3292284110972,-99.99999979389779
0,2025-07,0.01720311569250144,2.1243533035256276e-09,2.1612149577413473e-09,-0.9999999983729856,272.0,68,1.7351941484845979,-99.99999983729856
0,2025-08,-0.9497209067920337,2.1525873646001157e-09,8.360637918287949e-10,-0.9999999992725167,928.0,232,-61.31510246889964,-99.99999992725166
0,2025-09,-0.7133494027602281,8.360637918287949e-10,4.096714567346467e-10,-0.9999999996507679,728.0,182,-50.99997622924963,-99.9999999650768
0,2025-10,0.11365525426263814,4.096714567346467e-10,4.589818963094093e-10,-0.9999999996122091,40.0,10,12.036581695929115,-99.99999996122091
0,2025-11,-8.93510271157659e-05,4.589818963094093e-10,4.58940887637645e-10,-0.9999999995806632,80.0,20,-0.008934703543161948,-99.99999995806633
0,2025-12,0.31214838766830066,4.571087907237169e-10,6.27077291102912e-10,-0.9999999995565185,40.0,10,36.63574285802724,-99.99999995565186
0,2026-01,-0.7764190728488162,6.245739918746873e-10,2.884872040205931e-10,-0.9999999998096114,908.0,227,-53.99495275721349,-99.99999998096114
0,2026-02,-0.06114584678486819,2.798696308812042e-10,2.7137588373404186e-10,-0.9999999997563539,52.0,13,-5.931396626286789,-99.99999997563539
0,2026-03,0.011786717887509377,2.7029254831439145e-10,2.7459343967889583e-10,-0.9999999997886394,104.0,26,1.1856454967888341,-99.99999997886394
0,2026-04,0.01973682356622413,2.7349725974162727e-10,2.80066878420855e-10,-0.9999999997408612,56.0,14,1.9932882403763674,-99.99999997408612
0,2026-05,-0.7664098235503467,2.80066878420855e-10,1.3014101620663214e-10,-0.9999999998737388,768.0,192,-53.532164552816795,-99.99999998737388
1,2020-01,0.03026541476745064,1.0,1.03072806810241,-0.07379524731602505,48.0,12,3.072806810241002,-7.379524731602505
1,2020-02,-1.004038184474322,1.03072806810241,0.3776555396056236,-0.6528022797986031,1020.0,255,-63.36031284168918,-65.2802279798603
1,2020-03,0.09379558093643918,0.36767498866299014,0.4147923734977175,-0.7292940611838099,188.0,47,9.833520231392612,-72.929406118381
1,2020-04,0.05990302851229746,0.4131365179226835,0.4403989931919107,-0.5991799091264918,10.0,10,6.173358366805659,-59.917990912649174
1,2020-05,0.04528076506669818,0.4386409157181932,0.4607989744488168,-0.5906748129940453,32.5,10,4.632158922310814,-59.067481299404534
1,2020-06,0.15546156114993617,0.4607989744488168,0.5383039938636917,-0.5740089506395747,48.0,12,16.81970310536873,-57.40089506395747
1,2020-07,-0.7077978560369249,0.5383039938636917,0.2652374835217209,-0.7510681959916482,780.0,195,-50.72719382630403,-75.10681959916482
1,2020-08,0.0423762179122258,0.2634016399346621,0.2767187941086204,-0.7526638504552614,14.0,11,4.328690814908653,-75.26638504552614
1,2020-09,0.05941194591032307,0.2767187941086204,0.2936573914860316,-0.7333788442051252,10.0,10,6.121231278119299,-73.33788442051252
1,2020-10,-0.8196201817669813,0.2936573914860316,0.12938514429550269,-0.8802346388703278,812.0,203,-55.940102974844685,-88.02346388703278
1,2020-11,0.007765669818898629,0.13219486892119398,0.13039381805018546,-0.8780361663049455,44.0,11,0.7795900836799818,-87.80361663049455
1,2020-12,-0.8295270681967722,0.1298732845390515,0.05688502767966307,-0.9576865466329181,1200.0,300,-56.37444433311292,-95.76865466329181
1,2021-01,0.015328321906992907,0.05688502767966307,0.05776369675273951,-0.9553319331515412,88.0,22,1.544640319109103,-95.53319331515412
1,2021-02,0.02473250423156075,0.05753310345977213,0.05921015111454982,-0.9566545429402583,72.0,18,2.504088974779317,-95.66545429402584
1,2021-03,0.06384186591074159,0.05897378356035666,0.06311351084602203,-0.942784343043138,10.0,10,6.592382653982054,-94.27843430431379
1,2021-04,-1.3386641405075932,0.0628615610381866,0.01654809060921842,-0.9874790638165869,1212.0,303,-73.78043086591937,-98.7479063816587
1,2021-05,0.02895019686044837,0.016853953271167454,0.017034163088805183,-0.9839936698934734,6.5,11,2.9373327175041153,-98.39936698934734
1,2021-06,0.13328758372703242,0.01696616252823849,0.019462869159452886,-0.9901266753077996,320.0,80,14.257853808169575,-99.01266753077996
1,2021-07,0.05582632282510417,0.019462869159452886,0.020580310701277263,-0.9819047038960912,40.0,10,5.741401910836208,-98.19047038960912
1,2021-08,0.016542236780449793,0.020580310701277263,0.02092358652090025,-0.9828880599375469,56.0,14,1.6679817161442845,-98.28880599375469
1,2021-09,0.024823121678314176,0.0208400593405469,0.02144947535272543,-0.9817328895512598,56.0,14,2.5133780544739803,-98.17328895512598
1,2021-10,0.22116787133970298,0.02136384881855156,0.02675892486030347,-0.9809658381512344,40.0,10,24.753283799565786,-98.09658381512344
1,2021-11,-2.1776237342748512,0.02675892486030347,0.0030320662659311373,-0.997058325702226,1368.0,342,-88.66895332394775,-99.7058325702226
1,2021-12,0.16728835052991645,0.0030199622250878175,0.0035841905967283812,-0.9979058652515342,152.0,38,18.209507391080336,-99.79058652515343
1,2022-01,-1.23352820329552,0.0035698824696730777,0.001043942561570395,-0.9991941203665856,1332.0,333,-70.87368728317229,-99.91941203665856
1,2022-02,0.11234962926751778,0.0010472794318936627,0.0011680715014901347,-0.999133849714684,132.0,33,11.890399384904526,-99.9133849714684
1,2022-03,0.08923786518091803,0.0011634085476092066,0.0012771001050062478,-0.9989126706014917,10.0,10,9.334069308002402,-99.89126706014918
1,2022-04,0.045393354215461874,0.0012720019077782738,0.001336407868021353,-0.9987659190167198,10.0,10,4.643940031217242,-99.87659190167199
1,2022-05,0.028192743918688385,0.0013310729135714388,0.0013746210084078054,-0.9991474460739006,216.0,54,2.8593920539392137,-99.91474460739006
1,2022-06,0.059421072736168624,0.0013746210084078054,0.00145877805348256,-0.9987201652185197,40.0,10,6.122199832535591,-99.87201652185198
1,2022-07,0.11164111949828048,0.001452954595948307,0.0016310765470274493,-0.998590360890605,10.0,10,11.811152020937321,-99.85903608906051
1,2022-08,-1.6901202950869154,0.001624565272070951,0.00030092926556407146,-0.9997080420385581,1260.0,315,-81.5502671464158,-99.9708042038558
1,2022-09,-1.6381973489873576,0.00029628916266829115,5.847959500270833e-05,-0.9999432637988501,1236.0,309,-80.56699640259832,-99.99432637988501
1,2022-10,-0.008903291436543385,5.847959500270833e-05,5.796124505968136e-05,-0.9999500523083497,72.0,18,-0.886377450123288,-99.99500523083496
1,2022-11,0.0340322760306534,5.796124505968136e-05,5.996774741516206e-05,-0.9999517006943385,136.0,34,3.4617999551489254,-99.99517006943385
1,2022-12,-0.377485080529898,5.9728355528463936e-05,4.111289396522962e-05,-0.9999601127637467,456.0,114,-31.44165699505216,-99.99601127637467
1,2023-01,0.03905223711292581,4.111289396522962e-05,4.2750206731536616e-05,-0.9999675887920918,232.0,58,3.9824799676972944,-99.99675887920918
1,2023-02,0.09990078775381396,4.2750206731536616e-05,4.7241598043851844e-05,-0.9999596888183824,25.0,10,10.506127702540313,-99.99596888183824
1,2023-03,0.017929125153434134,4.7241598043851844e-05,4.809623713950969e-05,-0.9999657932246258,248.0,62,1.8090816802243115,-99.99657932246258
1,2023-04,-0.8717934344492673,4.790423644833488e-05,2.0113887756797272e-05,-0.9999804857475223,784.0,196,-58.17991395365824,-99.99804857475223
1,2023-05,0.06943330061960151,2.0113887756797272e-05,2.1560087625049866e-05,-0.9999805636486261,10.0,10,7.1900563716929655,-99.9980563648626
1,2023-06,0.04492304125261283,2.1560087625049866e-05,2.2550716776178243e-05,-0.999983066720473,160.0,40,4.594736201243466,-99.9983066720473
1,2023-07,-0.6859666444835413,2.2550716776178243e-05,1.1356612882058666e-05,-0.9999889819504936,536.0,134,-49.63968110293191,-99.99889819504936
1,2023-08,0.08584483399717624,1.1356612882058666e-05,1.237458832259679e-05,-0.9999917457448254,248.0,62,8.963724053198963,-99.99917457448254
1,2023-09,-0.7202869066359967,1.232518883414927e-05,6.021630888878445e-06,-0.9999942695523273,472.0,118,-51.33873764606578,-99.99942695523274
1,2023-10,0.04748715300969165,6.021630888878445e-06,6.314479233602323e-06,-0.9999942058122573,10.0,10,4.863272926023909,-99.99942058122573
1,2023-11,0.038909063814067425,6.289271765214641e-06,6.565012102415259e-06,-0.9999941991027148,32.5,10,3.967593518713297,-99.99941991027148
1,2023-12,0.032349192370365,6.565012102415259e-06,6.780857328562546e-06,-0.9999937246939035,17.5,10,3.287811549773889,-99.99937246939035
1,2024-01,0.05673763407599182,6.780857328562546e-06,7.176710838945822e-06,-0.9999934475558755,17.5,10,5.837809161916385,-99.99934475558754
1,2024-02,0.02423352856354578,7.176710838945822e-06,7.352752303838783e-06,-0.999993065036692,10.0,10,2.452954686952502,-99.9993065036692
1,2024-03,0.02589691289687675,7.3234000382908715e-06,7.545652873821303e-06,-0.9999940910344904,88.0,22,2.6235151411497126,-99.99940910344904
1,2024-04,0.04148290480616671,7.5155305471424695e-06,7.865251585169096e-06,-0.999993385826668,40.0,10,4.235534243253869,-99.9993385826668
1,2024-05,0.0147484027299634,7.833853417028917e-06,7.982111110570459e-06,-0.9999927047673332,50.0,20,1.485769706611939,-99.99927047673332
1,2024-06,0.010252214783447584,7.950246437959622e-06,8.064366356855737e-06,-0.9999934378532275,208.0,52,1.0304948796836966,-99.99934378532275
1,2024-07,0.03839332382542327,8.032173320425215e-06,8.38000461558946e-06,-0.9999922072818535,10.0,10,3.9139870978882385,-99.99922072818535
1,2024-08,0.028193060937971703,8.34655154786663e-06,8.619624534274133e-06,-0.9999919022758706,10.0,10,2.8594246623551145,-99.99919022758706
1,2024-09,0.025451602281484662,8.619624534274133e-06,8.84182345439374e-06,-0.9999925235587082,104.0,26,2.577825974159076,-99.99925235587082
1,2024-10,0.07608350887443224,8.806526800945258e-06,9.540793302240242e-06,-0.9999917739103479,32.5,10,7.905268086970896,-99.99917739103479
1,2024-11,0.06428783010850815,9.50270635371093e-06,1.017429526477286e-05,-0.9999907805883552,10.0,10,6.63992964173945,-99.99907805883552
1,2024-12,-0.04298730813946941,1.017429526477286e-05,9.746197016619484e-06,-0.9999931807862688,224.0,56,-4.2076452178053785,-99.99931807862687
1,2025-01,0.041580435412499755,9.746197016619484e-06,1.015999139047364e-05,-0.9999906550824382,32.5,10,4.2457008938817875,-99.99906550824382
1,2025-02,0.051037226967646974,1.011943259657792e-05,1.0691989558696488e-05,-0.9999902777368611,25.5,12,5.236206880269467,-99.99902777368611
1,2025-03,0.021531487952843664,1.0649307022444244e-05,1.0924700317097718e-05,-0.9999899921210885,10.0,10,2.176496311782783,-99.99899921210886
1,2025-04,0.060309082425841605,1.0924700317097718e-05,1.1603832043096003e-05,-0.999992274010254,200.0,50,6.216479228589478,-99.99922740102541
1,2025-05,0.04273533575168322,1.1603832043096003e-05,1.2110474361486483e-05,-0.9999889524996171,25.0,10,4.366163837160175,-99.9988952499617
1,2025-06,-1.1497759623335428,1.2110474361486483e-05,3.83548067335936e-06,-0.9999962788626874,808.0,202,-68.3292284110972,-99.99962788626874
1,2025-07,0.01720311569250144,3.83548067335936e-06,3.902033709569866e-06,-0.9999970624554607,272.0,68,1.7351941484845979,-99.99970624554607
1,2025-08,-0.9497209067920337,3.8864567494211606e-06,1.509497742176251e-06,-0.9999986865423938,928.0,232,-61.31510246889964,-99.99986865423938
1,2025-09,-0.7133494027602281,1.509497742176251e-06,7.396542524853623e-07,-0.9999993694678486,728.0,182,-50.99997622924963,-99.99993694678486
1,2025-10,0.04149183101793099,7.396542524853623e-07,7.709894436153951e-07,-0.999999299850676,25.0,10,4.236464675858498,-99.99992998506761
1,2025-11,0.03396859867473614,7.709894436153951e-07,7.976287633208762e-07,-0.9999992733766763,25.0,10,3.4552119910436163,-99.99992733766763
1,2025-12,0.09376863018127791,7.944446207981608e-07,8.760401388719967e-07,-0.9999992292393645,10.0,10,9.830560174968417,-99.99992292393645
1,2026-01,-0.7764190728488162,8.725429773025289e-07,4.0302267975387494e-07,-0.9999997340231386,908.0,227,-53.99495275721349,-99.99997340231386
1,2026-02,-0.06114584678486819,3.909837491836178e-07,3.791178061237852e-07,-0.9999996596213109,52.0,13,-5.931396626286789,-99.99996596213109
1,2026-03,0.028994906921411497,3.7760436380185665e-07,3.902712061402921e-07,-0.9999996469914867,10.0,10,2.9419351548121586,-99.99996469914866
1,2026-04,0.05622214131716841,3.8871323932664697e-07,4.128416226394563e-07,-0.9999996316939885,10.0,10,5.783264597555515,-99.99996316939885
1,2026-05,-0.7664098235503467,4.128416226394563e-07,1.918385658655998e-07,-0.9999998138805261,768.0,192,-53.532164552816795,-99.9999813880526
2,2020-01,0.03026541476745064,1.0,1.03072806810241,-0.07379524731602505,48.0,12,3.072806810241002,-7.379524731602505
2,2020-02,-1.004038184474322,1.03072806810241,0.3776555396056236,-0.6528022797986031,1020.0,255,-63.36031284168918,-65.2802279798603
2,2020-03,0.09379558093643918,0.36767498866299014,0.4147923734977175,-0.7292940611838099,188.0,47,9.833520231392612,-72.929406118381
2,2020-04,0.10617164997074192,0.4131365179226835,0.4612544025727915,-0.5991799091264918,16.0,10,11.201273707924075,-59.917990912649174
2,2020-05,0.024886275066525333,0.4594130700825901,0.4728773323651178,-0.5712909259350784,34.0,10,2.5198523260690386,-57.129092593507835
2,2020-06,0.15546156114993617,0.4728773323651178,0.5524138957215183,-0.5628429701391398,48.0,12,16.81970310536873,-56.28429701391398
2,2020-07,-0.7077978560369249,0.5524138957215183,0.2721898281154265,-0.7445432521608599,780.0,195,-50.72719382630403,-74.45432521608599
2,2020-08,-1.2943530507609566,0.27030586381379934,0.07460045971580814,-0.9276235294017471,1188.0,303,-72.59248803222262,-92.76235294017471
2,2020-09,0.0719190418491902,0.07460045971580814,0.08016329256857026,-0.9281217567591368,16.0,10,7.456834547607016,-92.81217567591368
2,2020-10,-0.8196201817669813,0.08016329256857026,0.03531986415768602,-0.9673061671111552,812.0,203,-55.940102974844685,-96.73061671111553
2,2020-11,0.007765669818898629,0.03608686946297261,0.035595214316228585,-0.9667060228458572,44.0,11,0.7795900836799818,-96.67060228458571
2,2020-12,-0.8295270681967722,0.035453117841375295,0.015528610036275226,-0.9884491729471299,1200.0,300,-56.37444433311292,-98.84491729471299
2,2021-01,0.015328321906992907,0.015528610036275226,0.01576847120789291,-0.9878064049635336,88.0,22,1.544640319109103,-98.78064049635336
2,2021-02,0.02473250423156075,0.015705523302802043,0.016163327756901134,-0.9881674541266772,72.0,18,2.504088974779317,-98.81674541266771
2,2021-03,0.07976920625486984,0.016098803580259034,0.017505483307332592,-0.9843811339979348,16.0,10,8.303708064438986,-98.43811339979348
2,2021-04,-1.3386641405075932,0.01743560123143115,0.004589862298021615,-0.9965271296682309,1212.0,303,-73.78043086591937,-99.65271296682309
2,2021-05,0.04055763112896442,0.004674697916438543,0.004779842777951013,-0.9958734648031661,44.0,17,4.139132453086614,-99.58734648031661
2,2021-06,0.13328758372703242,0.004760761594647389,0.005461345773491812,-0.9972295122761039,320.0,80,14.257853808169575,-99.7229512276104
2,2021-07,0.05511848330688366,0.005461345773491812,0.005770817325496003,-0.9949223997711988,40.0,10,5.666580451768466,-99.49223997711988
2,2021-08,0.016542236780449793,0.005770817325496003,0.005867073503357399,-0.995201730351956,56.0,14,1.6679817161442845,-99.5201730351956
2,2021-09,0.024823121678314176,0.005843652083412413,0.006014535241230678,-0.9948778150634141,56.0,14,2.5133780544739803,-99.4877815063414
2,2021-10,0.22783705176837457,0.0059905251524567495,0.007553538519774553,-0.9946627301906411,40.0,10,25.58806652247565,-99.4662730190641
2,2021-11,-2.1776237342748512,0.007553538519774553,0.0008558949753693675,-0.9991696209680745,1368.0,342,-88.66895332394775,-99.91696209680745
2,2021-12,0.16728835052991645,0.0008524782335072691,0.0010117492341691545,-0.9994088653572326,152.0,38,18.209507391080336,-99.94088653572327
2,2022-01,-1.23352820329552,0.0010077103204451433,0.00029468524585426077,-0.9997725154173766,1332.0,333,-70.87368728317229,-99.97725154173766
2,2022-02,0.11234962926751778,0.00029562718125166105,0.00032972449851472493,-0.999755502151966,132.0,33,11.890399384904526,-99.97555021519659
2,2022-03,0.07929200526264424,0.0003284082348031072,0.00035693348862633837,-0.9996930674704535,16.0,10,8.25203775703045,-99.96930674704535
2,2022-04,0.029845404849561788,0.0003555086063362559,0.0003677468753965911,-0.9996550898172486,16.0,10,3.029524299294284,-99.96550898172487
2,2022-05,0.028192743918688385,0.0003662788259512942,0.00037826220033029996,-0.9997653979373121,216.0,54,2.8593920539392137,-99.9765397937312
2,2022-06,0.07589361367608576,0.00037826220033029996,0.00040808734015336686,-0.9996478206592647,40.0,10,7.884779340103787,-99.96478206592647
2,2022-07,0.05548284853052366,0.0004064582511428926,0.0004313690848584773,-0.999605659083398,16.0,10,5.705088694092186,-99.9605659083398
2,2022-08,-1.6901202950869154,0.00042964705487504983,7.958644376935094e-05,-0.9999227861875191,1260.0,315,-81.5502671464158,-99.99227861875191
2,2022-09,-1.6381973489873576,7.835928067669921e-05,1.5466036480744116e-05,-0.9999849950370429,1236.0,309,-80.56699640259832,-99.99849950370428
2,2022-10,-0.008903291436543385,1.5466036480744116e-05,1.532894902095108e-05,-0.9999867903869519,72.0,18,-0.886377450123288,-99.99867903869519
2,2022-11,0.0340322760306534,1.532894902095108e-05,1.5859606571283404e-05,-0.9999872263338465,136.0,34,3.4617999551489254,-99.99872263338465
2,2022-12,-0.377485080529898,1.5796294852850742e-05,1.0873083472376271e-05,-0.9999894510649231,456.0,114,-31.44165699505216,-99.99894510649231
2,2023-01,0.03905223711292581,1.0873083472376271e-05,1.1306101843534951e-05,-0.9999914282422122,232.0,58,3.9824799676972944,-99.99914282422122
2,2023-02,0.08237042939636699,1.1306101843534951e-05,1.2276820785706582e-05,-0.9999893389445421,28.0,10,8.58579690511676,-99.99893389445421
2,2023-03,0.017929125153434134,1.2276820785706582e-05,1.2498918501455112e-05,-0.9999911105790592,248.0,62,1.8090816802243115,-99.99911105790592
2,2023-04,-0.8717934344492673,1.2449022685608726e-05,5.227058472171109e-06,-0.9999949287706099,784.0,196,-58.17991395365824,-99.99949287706099
2,2023-05,0.061051145756227505,5.227058472171109e-06,5.556118939101542e-06,-0.9999949490150116,16.0,10,6.295327834619102,-99.99949490150117
2,2023-06,0.04492304125261283,5.556118939101542e-06,5.811407947380687e-06,-0.9999956362276111,160.0,40,4.594736201243466,-99.99956362276112
