month,log_return,first_equity,last_equity,min_drawdown,turnover,orders,return_pct,drawdown_pct
2024-01,0.08785452368233666,0.9940179640539353,1.0918292751717806,-0.06309793936966601,14.5,12,9.182927517178063,-6.309793936966601
2024-02,0.041961469140685353,1.0852979132007372,1.1386188500071521,-0.09021404380507447,26.0,12,4.285429590446732,-9.021404380507448
2024-03,0.09980799968081436,1.1340734714247913,1.2581268558513874,-0.1679881309427287,36.0,12,10.495874527589688,-16.79881309427287
2024-04,0.06401800319536034,1.2531044000362181,1.3413036252347117,-0.19724119989885613,24.0,12,6.611159200400163,-19.724119989885615
2024-05,0.11595867268067185,1.3359491268698318,1.5062161852523994,-0.07083946068585811,18.0,12,12.294946268323859,-7.083946068585812
2024-06,0.049174046049011565,1.5002033541906195,1.5821342306162904,-0.0968933577890817,24.0,12,5.040315335024048,-9.68933577890817
2024-07,0.10286679280079182,1.5758183339084344,1.7535486017870046,-0.10772834017122346,24.0,12,10.83437598742445,-10.772834017122346
2024-08,0.19945308038448564,1.746548417082842,2.1406180325888626,-0.11883291612938773,18.0,12,22.0734931673638,-11.883291612938773
2024-09,0.03745871652161015,2.1320726625923236,2.2223235754623394,-0.32342563919635026,120.0,30,3.8169136963992933,-32.342563919635026
2024-10,0.0499597648870106,2.2090295559501367,2.336170543701794,-0.3442377375897644,108.0,18,5.122879921559997,-34.42377375897644
2024-11,0.08559500310686104,2.3221954875332322,2.5449425399622703,-0.023831635987444755,14.5,12,8.93650494923477,-2.3831635987444755
2024-12,-0.066672000720437,2.5297186022075464,2.380798823296001,-0.41839362375962474,108.0,18,-6.449800499963443,-41.83936237596247
