timestamp,close,position,active_position,turnover,order_count,strategy_log_return,window,threshold_bps,equity,drawdown
2024-01-01 04:00:00+00:00,42324.6,6.0,6.0,0.0,0,-0.006404202066427445,64,100.0,0.9652191802183258,-0.05616167654685389
2024-01-01 04:15:00+00:00,42342.9,6.0,6.0,0.0,0,0.002593675299483067,64,100.0,0.9677258947611878,-0.053710488982413596
2024-01-01 04:30:00+00:00,42347.3,6.0,6.0,0.0,0,0.0006234487585068393,64,100.0,0.9683294103798349,-0.05312034201750049
2024-01-01 04:45:00+00:00,42436.6,6.0,6.0,0.0,0,0.012639196784615336,64,100.0,0.9806459882121413,-0.04107659235921579
2024-01-01 05:00:00+00:00,42389.3,6.0,6.0,0.0,0,-0.0066913532167411915,64,100.0,0.9741060444629706,-0.04747166787180457
2024-01-01 05:15:00+00:00,42326.3,6.0,6.0,0.0,0,-0.008923977866718502,64,100.0,0.9654518161864063,-0.05593419376720343
2024-01-01 05:30:00+00:00,42335.7,6.0,6.0,0.0,0,0.0013323569070315955,64,100.0,0.9667389998857401,-0.05467552285633259
2024-01-01 05:45:00+00:00,42272.6,6.0,6.0,0.0,0,-0.008949478247235021,64,100.0,0.9581257895927798,-0.06309793936966601
2024-01-01 06:00:00+00:00,42308.2,6.0,6.0,0.0,0,0.005050791967299517,64,100.0,0.9629773253697291,-0.05835387140278925
2024-01-01 06:15:00+00:00,42349.6,6.0,6.0,0.0,0,0.005868331560741069,64,100.0,0.9686450092596226,-0.05281173406224304
2024-01-01 06:30:00+00:00,42405.9,6.0,6.0,0.0,0,0.00797116528566022,64,100.0,0.9763970942600764,-0.04523136779927717
2024-01-01 06:45:00+00:00,42423.3,6.0,6.0,0.0,0,0.0024614166222036715,64,100.0,0.9788033745119793,-0.04287838977598424
2024-01-01 07:00:00+00:00,42482.2,6.0,6.0,0.0,0,0.008324550392842411,64,100.0,0.986985481458241,-0.03487752711106373
2024-01-01 07:15:00+00:00,42524.9,6.0,6.0,0.0,0,0.0060277323081905365,64,100.0,0.9929527321598552,-0.029042458752224998
2024-01-01 07:30:00+00:00,42475.4,6.0,6.0,0.0,0,-0.006988211419827195,64,100.0,0.9860379576310762,-0.03580406205648501
2024-01-01 07:45:00+00:00,42527.0,6.0,6.0,0.0,0,0.007284501097132079,64,100.0,0.993246977393206,-0.02875473143243945
2024-01-01 08:00:00+00:00,42551.9,6.0,6.0,0.0,0,0.0035120342238883495,64,100.0,0.996741427492933,-0.025337687934846476
2024-01-01 08:15:00+00:00,42519.9,6.0,6.0,0.0,0,-0.004513834409415551,64,100.0,0.9922524406337109,-0.02972723791276244
2024-01-01 08:30:00+00:00,42530.4,6.0,6.0,0.0,0,0.0014814762633399425,64,100.0,0.9937235284935652,-0.02828873655705688
2024-01-01 08:45:00+00:00,42588.2,6.0,6.0,0.0,0,0.008148631516608162,64,100.0,1.0018540968702763,-0.020338270815524084
2024-01-01 09:00:00+00:00,42609.0,6.0,6.0,0.0,0,0.002929673803350852,64,100.0,1.0047935062255402,-0.01746397318999693
2024-01-01 09:15:00+00:00,42622.9,6.0,6.0,0.0,0,0.001957013764556592,64,100.0,1.0067618263343274,-0.015539253924599983
2024-01-01 09:30:00+00:00,42675.2,6.0,6.0,0.0,0,0.007357726357888339,64,100.0,1.0141966224167156,-0.008269148218629563
2024-01-01 09:45:00+00:00,42688.8,6.0,6.0,0.0,0,0.0019118129583972632,64,100.0,1.016137431302461,-0.006371330767001138
2024-01-01 10:00:00+00:00,42700.0,6.0,6.0,0.0,0,0.0015739769240283863,64,100.0,1.0177380675227579,-0.004806150715065516
2024-01-01 10:15:00+00:00,42703.7,6.0,6.0,0.0,0,0.0005198837992743677,64,100.0,1.0182673106165026,-0.004288631042294155
2024-01-01 10:30:00+00:00,42755.8,6.0,6.0,0.0,0,0.0073157469614919535,64,100.0,1.0257440120819914,0.0
2024-01-01 10:45:00+00:00,42727.7,6.0,6.0,0.0,0,-0.00394462103383475,64,100.0,1.0217058105002637,-0.003936851235944561
2024-01-01 11:00:00+00:00,42730.0,6.0,6.0,0.0,0,0.00032296680119614507,64,100.0,1.0220358408491987,-0.0036151039529502826
2024-01-01 11:15:00+00:00,42715.0,6.0,6.0,0.0,0,-0.002106618314105191,64,100.0,1.0198850676536946,-0.005711897275817113
2024-01-01 11:30:00+00:00,42647.2,6.0,6.0,0.0,0,-0.009531152794654218,64,100.0,1.0102105650603064,-0.015143590251291084
2024-01-01 11:45:00+00:00,42727.6,6.0,6.0,0.0,0,0.011300761878359822,64,100.0,1.0216914633694876,-0.003950838283986902
2024-01-01 12:00:00+00:00,42669.0,6.0,6.0,0.0,0,-0.008234521167999276,64,100.0,1.013312867593482,-0.012119148970977212
2024-01-01 12:15:00+00:00,42724.1,6.0,6.0,0.0,0,0.007743015439935164,64,100.0,1.0211894195517401,-0.004440281860389916
2024-01-01 12:30:00+00:00,42789.9,6.0,6.0,0.0,0,0.009233577611087895,64,100.0,1.0306623183820427,0.0
2024-01-01 12:45:00+00:00,42682.0,6.0,6.0,0.0,0,-0.0151488464375511,64,100.0,1.0151666403529866,-0.015034679887571234
2024-01-01 13:00:00+00:00,42742.6,6.0,6.0,0.0,0,0.008512771754112691,64,100.0,1.0238454100369059,-0.0066141045651481045
2024-01-01 13:15:00+00:00,42752.7,6.0,6.0,0.0,0,0.00141762179399052,64,100.0,1.0252978648764248,-0.0052048604183367875
2024-01-01 13:30:00+00:00,42777.1,6.0,6.0,0.0,0,0.003423368322430065,64,100.0,1.0288138519336691,-0.0017934743663426955
2024-01-01 13:45:00+00:00,42753.9,6.0,6.0,0.0,0,-0.003254960269700291,64,100.0,1.0254705478335089,-0.005037314798394865
2024-01-01 14:00:00+00:00,42686.3,6.0,6.0,0.0,0,-0.00949436177898022,64,100.0,1.0157804329778977,-0.01443914766138632
2024-01-01 14:15:00+00:00,42658.3,6.0,6.0,0.0,0,-0.003936980336842311,64,100.0,1.0117891872699463,-0.018311653366472114
2024-01-01 14:30:00+00:00,42677.2,6.0,6.0,0.0,0,0.002657745061650729,64,100.0,1.0144818415952246,-0.015699105806272762
2024-01-01 14:45:00+00:00,42645.6,6.0,6.0,0.0,0,-0.004444298796308033,64,100.0,1.0099831852589247,-0.02006392661718781
2024-01-01 15:00:00+00:00,42681.4,6.0,6.0,0.0,0,0.005034748968178349,64,100.0,1.0150810194478792,-0.015117753561247227
2024-01-01 15:15:00+00:00,42715.0,6.0,6.0,0.0,0,0.0047215107522902144,64,100.0,1.0198850676536946,-0.010456626322835283
2024-01-01 15:30:00+00:00,42885.6,6.0,6.0,0.0,0,0.023915751881052216,64,100.0,1.044570393361,0.0
2024-01-01 15:45:00+00:00,42818.0,6.0,6.0,0.0,0,-0.00946518195536683,64,100.0,1.0347299885998795,-0.00942052811726557
2024-01-01 16:00:00+00:00,42880.0,6.0,6.0,0.0,0,0.008681651028101811,64,100.0,1.0437522607100693,-0.0007832240470632135
2024-01-01 16:15:00+00:00,42753.0,6.0,6.0,0.0,0,-0.01779689042016841,64,100.0,1.0253410333437565,-0.018408869463905964
2024-01-01 16:30:00+00:00,42808.0,6.0,6.0,0.0,0,0.0077137958989084154,64,100.0,1.0332808886432079,-0.01080779695609324
2024-01-01 16:45:00+00:00,42759.7,6.0,6.0,0.0,0,-0.006773584676899702,64,100.0,1.0263055238310315,-0.017485532469668885
2024-01-01 17:00:00+00:00,42810.1,6.0,6.0,0.0,0,0.007067914964594024,64,100.0,1.0335850592655487,-0.010516604879164726
2024-01-01 17:15:00+00:00,42765.9,6.0,6.0,0.0,0,-0.006197999990245506,64,100.0,1.0271987108165088,-0.01663045655410178
2024-01-01 17:30:00+00:00,42767.0,6.0,6.0,0.0,0,0.00015432658077330075,64,100.0,1.0273572471141916,-0.01647868478391723
2024-01-01 17:45:00+00:00,42847.0,6.0,6.0,0.0,0,0.011213122613234816,64,100.0,1.0389419589080304,-0.005388276834900063
2024-01-01 18:00:00+00:00,43148.5,6.0,6.0,0.0,0,0.04207214126649461,64,100.0,1.0835850010624017,0.0
2024-01-01 18:15:00+00:00,43096.2,0.25,6.0,5.75,0,-0.013026969795608323,64,100.0,1.069560717271716,-0.012942486078097781
2024-01-01 18:30:00+00:00,43183.1,0.25,0.25,0.0,0,0.0005035972092088947,64,100.0,1.07009948071251,-0.01244528148384294
2024-01-01 18:45:00+00:00,43148.0,0.25,0.25,0.0,0,-0.00020328712326156406,64,100.0,1.0698819653772547,-0.01264601823734357
2024-01-01 19:00:00+00:00,43219.8,0.25,0.25,0.0,0,0.0004156642668937671,64,100.0,1.0703267695182452,-0.012235525160607996
2024-01-01 19:15:00+00:00,43300.4,0.25,0.25,0.0,0,0.0004657873150764047,64,100.0,1.0708254302763858,-0.011775329829691095
2024-01-01 19:30:00+00:00,43425.9,0.25,0.25,0.0,0,0.0007235411149846271,64,100.0,1.0716004968646204,-0.011060049913971803
2024-01-01 19:45:00+00:00,43556.2,0.25,0.25,0.0,0,0.0007490052405372261,64,100.0,1.0724034319162772,-0.010319051237477006
2024-01-01 20:00:00+00:00,43692.3,0.25,0.25,0.0,0,0.0007799567350272874,64,100.0,1.0732401864694225,-0.00954684181013632
2024-01-01 20:15:00+00:00,43750.5,0.25,0.25,0.0,0,0.0003327890266215938,64,100.0,1.0735974084628919,-0.00921717501600472
2024-01-01 20:30:00+00:00,43868.5,0.25,0.25,0.0,0,0.0006733703382786338,64,100.0,1.0743205805670002,-0.008549786575412388
2024-01-01 20:45:00+00:00,43753.3,0.25,0.25,0.0,0,-0.0006573710331001514,64,100.0,1.073614585412878,-0.009201323052412391
2024-01-01 21:00:00+00:00,43781.1,0.25,0.25,0.0,0,0.0001587947191881156,64,100.0,1.0737850832762068,-0.00904397696220105
2024-01-01 21:15:00+00:00,43706.7,0.25,0.25,0.0,0,-0.00042520224497044623,64,100.0,1.073328604502959,-0.00946524411964611
2024-01-01 21:30:00+00:00,43540.1,0.25,0.25,0.0,0,-0.0009547639712343958,64,100.0,1.0723043180757823,-0.01041051968748119
2024-01-01 21:45:00+00:00,43679.8,0.25,0.25,0.0,0,0.0008008500322986833,64,100.0,1.0731634169823248,-0.00961768949354147
2024-01-01 22:00:00+00:00,43571.3,0.25,0.25,0.0,0,-0.0006217689858791786,64,100.0,1.072496364650581,-0.010233287098796007
2024-01-01 22:15:00+00:00,43528.4,0.25,0.25,0.0,0,-0.0002462695248612867,64,100.0,1.0722322740005172,-0.01047700646534766
2024-01-01 22:30:00+00:00,43505.0,0.25,0.25,0.0,0,-0.00013443115265987515,64,100.0,1.0720881422681185,-0.010610020241154206
2024-01-01 22:45:00+00:00,43583.9,0.25,0.25,0.0,0,0.0004529855216142131,64,100.0,1.0725738926851072,-0.01016173938038889
2024-01-01 23:00:00+00:00,43733.8,0.25,0.25,0.0,0,0.0008583606030523327,64,100.0,1.0734949430985936,-0.009311736461759201
2024-01-01 23:15:00+00:00,44059.2,0.25,0.25,0.0,0,0.0018532314085364376,64,100.0,1.0754862222246435,-0.007474059561379809
2024-01-01 23:30:00+00:00,44139.9,0.25,0.25,0.0,0,0.00045748778910503773,64,100.0,1.075978356602813,-0.007019887182021622
2024-01-01 23:45:00+00:00,44230.2,0.25,0.25,0.0,0,0.0005109195951407131,64,100.0,1.076528235489136,-0.006512424559538044
2024-01-02 00:00:00+00:00,44744.5,0.25,0.25,0.0,0,0.002890179612926591,64,100.0,1.0796440959773823,-0.003636913653433327
2024-01-02 00:15:00+00:00,44679.4,0.25,0.25,0.0,0,-0.0003639967139679179,64,100.0,1.0792511805884852,-0.003999520544920254
2024-01-02 00:30:00+00:00,44797.8,0.25,0.25,0.0,0,0.0006616214471675264,64,100.0,1.0799654725858394,-0.0033403272221501634
2024-01-02 00:45:00+00:00,45179.8,0.25,0.25,0.0,0,0.0021227633050693306,64,100.0,1.0822604186136182,-0.0012224075153171032
2024-01-02 01:00:00+00:00,44937.6,0.25,0.25,0.0,0,-0.0013438058752099913,64,100.0,1.0808070474476437,-0.002563669312545369
2024-01-02 01:15:00+00:00,45002.5,0.25,0.25,0.0,0,0.0003607957477496093,64,100.0,1.0811970683892183,-0.0022037335980492623
2024-01-02 01:30:00+00:00,44878.3,0.25,0.25,0.0,0,-0.0006909155183949522,64,100.0,1.080450310559218,-0.0028928884214070028
2024-01-02 01:45:00+00:00,44926.3,0.25,0.25,0.0,0,0.00026724691480684015,64,100.0,1.0807390961581285,-0.0026263790117830865
2024-01-02 02:00:00+00:00,45035.0,0.25,0.25,0.0,0,0.0006041489668340283,64,100.0,1.0813922208389244,-0.0020236347137764232
2024-01-02 02:15:00+00:00,45167.3,0.25,0.25,0.0,0,0.000733352114462793,64,100.0,1.0821855529709836,-0.001291498211996367
2024-01-02 02:30:00+00:00,45330.1,0.25,0.25,0.0,0,0.0008994743253323279,64,100.0,1.08315938899572,-0.00039278143040410995
2024-01-02 02:45:00+00:00,45420.0,0.25,0.25,0.0,0,0.0004953164206313865,64,100.0,1.0836960285194632,0.0
2024-01-02 03:00:00+00:00,45286.0,0.25,0.25,0.0,0,-0.0007386506817708138,64,100.0,1.0828958512712816,-0.0007383779465122142
2024-01-02 03:15:00+00:00,45353.8,0.25,0.25,0.0,0,0.0003740079559162446,64,100.0,1.0833009386833212,-0.00036457625177588326
2024-01-02 03:30:00+00:00,45458.8,0.25,0.25,0.0,0,0.00057811386740525,64,100.0,1.0839273910414975,0.0
2024-01-02 03:45:00+00:00,45435.0,0.25,0.25,0.0,0,-0.00013092202407616327,64,100.0,1.0837854903626754,-0.00013091345416205158
2024-01-02 04:00:00+00:00,45419.1,0.25,0.25,0.0,0,-8.7502931416239e-05,64,100.0,1.0836906601042657,-0.00021840110249848887
2024-01-02 04:15:00+00:00,45400.8,0.25,0.25,0.0,0,-0.00010074884605471013,64,100.0,1.083581485020504,-0.00031912287100799297
2024-01-02 04:30:00+00:00,45256.1,0.25,0.25,0.0,0,-0.0007980645868137515,64,100.0,1.0827170619889666,-0.0011166145099147373
2024-01-02 04:45:00+00:00,45211.7,0.25,0.25,0.0,0,-0.0002453911975579537,64,100.0,1.0824514053487424,-0.0013617016277601701
2024-01-02 05:00:00+00:00,45344.0,0.25,0.25,0.0,0,0.0007304901520823748,64,100.0,1.0832424143174137,-0.000631939675798332
2024-01-02 05:15:00+00:00,45294.3,0.25,0.25,0.0,0,-0.0002741666877086324,64,100.0,1.0829454660412174,-0.0009058955501960453
2024-01-02 05:30:00+00:00,45280.6,0.25,0.25,0.0,0,-7.56280167268919e-05,64,100.0,1.0828635681203251,-0.0009814521987032698
2024-01-02 05:45:00+00:00,45218.2,0.25,0.25,0.0,0,-0.0003447560072005196,64,100.0,1.08249030874564,-0.0013258104811585403
2024-01-02 06:00:00+00:00,45280.0,0.25,0.25,0.0,0,0.00034144330830043756,64,100.0,1.0828599809253157,-0.0009847616408661386
2024-01-02 06:15:00+00:00,45283.4,0.25,0.25,0.0,0,1.8771380058790754e-05,64,100.0,1.0828803078923501,-0.0009660085701324039
2024-01-02 06:30:00+00:00,45325.8,0.25,0.25,0.0,0,0.0002339718433379545,64,100.0,1.0831337010363766,-0.0007322353984967611
2024-01-02 06:45:00+00:00,45202.9,0.25,0.25,0.0,0,-0.0006787906791032583,64,100.0,1.082398729450042,-0.0014102988854141074
2024-01-02 07:00:00+00:00,45377.1,0.25,0.25,0.0,0,0.0009615821084292264,64,100.0,1.0834400452775652,-0.00044961107908159104
2024-01-02 07:15:00+00:00,45502.6,0.25,0.25,0.0,0,0.0006904736689095081,64,100.0,1.0841883904272507,0.0
2024-01-02 07:30:00+00:00,45574.1,0.25,0.25,0.0,0,0.00039252637990117023,64,100.0,1.0846140465064307,0.0
2024-01-02 07:45:00+00:00,45495.5,0.25,0.25,0.0,0,-0.00043153818352337225,64,100.0,1.0841460951076876,-0.0004314450843140305
2024-01-02 08:00:00+00:00,45699.5,0.25,0.25,0.0,0,0.0011184842385754123,64,100.0,1.0853593738174505,0.0
2024-01-02 08:15:00+00:00,45784.3,0.25,0.25,0.0,0,0.00046347016787251505,64,100.0,1.085862522096738,0.0
2024-01-02 08:30:00+00:00,45710.0,0.25,0.25,0.0,0,-0.0004060363122766475,64,100.0,1.0854217119811393,-0.0004059538906890925
2024-01-02 08:45:00+00:00,45816.8,0.25,0.25,0.0,0,0.0005834359361007735,64,100.0,1.08605517078708,0.0
2024-01-02 09:00:00+00:00,45734.7,0.25,0.25,0.0,0,-0.00044838163223870353,64,100.0,1.0855683127541575,-0.00044828112421735344
2024-01-02 09:15:00+00:00,45879.9,0.25,0.25,0.0,0,0.0007924507751848608,64,100.0,1.0864289131518055,0.0
2024-01-02 09:30:00+00:00,45708.2,0.25,0.25,0.0,0,-0.0009373499458251722,64,100.0,1.0854110262015868,-0.0009369107705958779
2024-01-02 09:45:00+00:00,45730.5,0.25,0.25,0.0,0,0.00012193961879436443,64,100.0,1.0855433888783201,-0.0008150779703720579
2024-01-02 10:00:00+00:00,45750.5,0.25,0.25,0.0,0,0.00010931231796051932,64,100.0,1.0856620586283199,-0.0007058487805344793
2024-01-02 10:15:00+00:00,45712.0,0.25,0.25,0.0,0,-0.00021046878378561118,64,100.0,1.0854335846993965,-0.0009161468738174694
2024-01-02 10:30:00+00:00,45656.0,0.25,0.25,0.0,0,-0.00030645306350240986,64,100.0,1.0851010012153535,-0.0012222722723750357
2024-01-02 10:45:00+00:00,45655.7,0.25,0.25,0.0,0,-1.6427248645811687e-06,64,100.0,1.0850992186944224,-0.0012239129880348143
2024-01-02 11:00:00+00:00,45616.0,0.25,0.25,0.0,0,-0.00021748254115827592,64,100.0,1.0848632542189387,-0.0014411057308155728
2024-01-02 11:15:00+00:00,45558.0,0.25,0.25,0.0,0,-0.00031807317779097843,64,100.0,1.084518243188487,-0.0017586700245075804
2024-01-02 11:30:00+00:00,45307.9,0.25,0.25,0.0,0,-0.001376207309715216,64,100.0,1.083026747793525,-0.0031315121653110456
2024-01-02 11:45:00+00:00,45486.8,0.25,0.25,0.0,0,0.0009851909391223046,64,100.0,1.0840942616984472,-0.002148922423819921
2024-01-02 12:00:00+00:00,45435.9,0.25,0.25,0.0,0,-0.00027990812699840717,64,100.0,1.0837908573688153,-0.0024281899635172355
2024-01-02 12:15:00+00:00,45510.4,0.25,0.25,0.0,0,0.0004095824495551348,64,100.0,1.0842348500025702,-0.002019518371312534
2024-01-02 12:30:00+00:00,45508.0,0.25,0.25,0.0,0,-1.3184147384048828e-05,64,100.0,1.0842205553847402,-0.002032675806333928
2024-01-02 12:45:00+00:00,45355.1,0.25,0.25,0.0,0,-0.0008413764461048245,64,100.0,1.0833087014070792,-0.002871988868258568
2024-01-02 13:00:00+00:00,45525.0,0.25,0.25,0.0,0,0.0009347491801552366,64,100.0,1.0843217967488281,-0.0019394885182726362
2024-01-02 13:15:00+00:00,45569.9,0.25,0.25,0.0,0,0.00024644630838821513,64,100.0,1.0845890567840135,-0.001693489878186627
2024-01-02 13:30:00+00:00,45715.0,0.25,0.25,0.0,0,0.0007947651922912691,64,100.0,1.0854513930463168,-0.0008997552381525553
2024-01-02 13:45:00+00:00,45686.3,0.25,0.25,0.0,0,-0.0001569999603026062,64,100.0,1.085280990597637,-0.0010566016241579934
2024-01-02 14:00:00+00:00,45815.3,0.25,0.25,0.0,0,0.0007049061735830975,64,100.0,1.0860462815654566,-0.0003521920134091916
2024-01-02 14:15:00+00:00,45679.1,0.25,0.25,0.0,0,-0.0007443083981395482,64,100.0,1.0852382289547962,-0.0010959614408226903
2024-01-02 14:30:00+00:00,45558.5,0.25,0.25,0.0,0,-0.0006609121142937546,64,100.0,1.0845212188288238,-0.0017559311059269778
2024-01-02 14:45:00+00:00,45293.6,0.25,0.25,0.0,0,-0.0014578680662502563,64,100.0,1.0829412819263313,-0.0032101789479775933
2024-01-02 15:00:00+00:00,45141.6,0.25,0.25,0.0,0,-0.0008403815280524363,64,100.0,1.0820315803787623,-0.00404751081254473
2024-01-02 15:15:00+00:00,45041.2,0.25,0.25,0.0,0,-0.0005566473955092022,64,100.0,1.0814294379237486,-0.004601750899240198
2024-01-02 15:30:00+00:00,45314.9,0.25,0.25,0.0,0,0.0015145675672449954,64,100.0,1.0830685768566877,-0.003093010738612678
2024-01-02 15:45:00+00:00,45215.0,0.25,0.25,0.0,0,-0.000551751634267017,64,100.0,1.0824711568282783,-0.0036429040829237813
2024-01-02 16:00:00+00:00,45123.5,0.25,0.25,0.0,0,-0.000506428772280465,64,100.0,1.0819231010766108,-0.004147360237425013
2024-01-02 16:15:00+00:00,45229.8,0.25,0.25,0.0,0,0.0005882466331863512,64,100.0,1.08255972592604,-0.0035613809416583653
2024-01-02 16:30:00+00:00,45279.0,0.25,0.25,0.0,0,0.0002717968023335793,64,100.0,1.0828540021877437,-0.0032905153027368295
2024-01-02 16:45:00+00:00,45393.4,0.25,0.25,0.0,0,0.0006308427961680962,64,100.0,1.0835373283473568,-0.0026615499361665185
2024-01-02 17:00:00+00:00,45276.1,0.25,0.25,0.0,0,-0.0006468551466651817,64,100.0,1.082836663288742,-0.0033064748365744245
2024-01-02 17:15:00+00:00,45236.0,0.25,0.25,0.0,0,-0.00022151735858289,64,100.0,1.0825968227367173,-0.003527235301544973
2024-01-02 17:30:00+00:00,45096.2,0.25,0.25,0.0,0,-0.0007738110641235529,64,100.0,1.0817594213743034,-0.004298018693147276
2024-01-02 17:45:00+00:00,45001.2,0.25,0.25,0.0,0,-0.0005272074177873343,64,100.0,1.0811892600929283,-0.004822821811393596
2024-01-02 18:00:00+00:00,45053.3,0.25,0.25,0.0,0,0.0002892693081006925,64,100.0,1.0815020602016756,-0.004534905957018998
2024-01-02 18:15:00+00:00,45157.0,0.25,0.25,0.0,0,0.0005747683228944922,64,100.0,1.0821238520030223,-0.003962579692668444
2024-01-02 18:30:00+00:00,45111.6,0.25,0.25,0.0,0,-0.00025147174005146766,64,100.0,1.0818517626478334,-0.004213023464824217
2024-01-02 18:45:00+00:00,45189.0,0.25,0.25,0.0,0,0.00042856868589380426,64,100.0,1.0823155098027397,-0.003786168887141006
2024-01-02 19:00:00+00:00,45161.6,0.25,0.25,0.0,0,-0.00015163153780939354,64,100.0,1.0821514090793303,-0.003937214870382899
2024-01-02 19:15:00+00:00,44902.2,0.25,0.25,0.0,0,-0.0014400942292160934,64,100.0,1.0805941306629403,-0.005370606781752607
2024-01-02 19:30:00+00:00,44990.0,-0.25,0.25,0.5,2,-1.1637116901052746e-05,64,100.0,1.0805815557358873,-0.005382181332927338
2024-01-02 19:45:00+00:00,45073.2,-0.25,-0.25,0.0,0,-0.0004618979986696914,64,100.0,1.0800825525310562,-0.005841487228407827
2024-01-02 20:00:00+00:00,45130.0,-0.25,-0.25,0.0,0,-0.00031484474778720184,64,100.0,1.0797425477393852,-0.006154443545710375
2024-01-02 20:15:00+00:00,44987.6,-0.25,-0.25,0.0,0,0.0007900793991382216,64,100.0,1.08059596717289,-0.005368916372074151
2024-01-02 20:30:00+00:00,44867.8,-0.25,-0.25,0.0,0,0.0006666269972877004,64,100.0,1.08131656177499,-0.004705647387443057
2024-01-02 20:45:00+00:00,44825.2,-0.25,-0.25,0.0,0,0.00023747674402230246,64,100.0,1.0815733798042855,-0.004469260058105218
2024-01-02 21:00:00+00:00,44883.9,-0.25,-0.25,0.0,0,-0.00032716863939974417,64,100.0,1.0812195807923304,-0.004794913221116692
2024-01-02 21:15:00+00:00,44844.3,-0.25,-0.25,0.0,0,0.0002206664268924463,64,100.0,1.0814581959801224,-0.004575280638714485
2024-01-02 21:30:00+00:00,44980.0,-0.25,-0.25,0.0,0,-0.000755364101006073,64,100.0,1.0806416097309361,-0.005326904826271517
2024-01-02 21:45:00+00:00,45155.0,-0.25,-0.25,0.0,0,-0.0009707672928982447,64,100.0,1.0795930672285923,-0.006292032401256642
2024-01-02 22:00:00+00:00,45193.0,-0.25,-0.25,0.0,0,-0.00021029797140359463,64,100.0,1.0793660548675688,-0.006500985199065501
2024-01-02 22:15:00+00:00,45098.6,-0.25,-0.25,0.0,0,0.0005227509225411708,64,100.0,1.079930441972598,-0.005981496902871419
2024-01-02 22:30:00+00:00,44956.6,-0.25,-0.25,0.0,0,0.0007884059870311155,64,100.0,1.080782201320591,-0.005197497749606983
2024-01-02 22:45:00+00:00,45006.7,-0.25,-0.25,0.0,0,-0.000278446906567531,64,100.0,1.0804813027540416,-0.005474458867731569
2024-01-02 23:00:00+00:00,45018.7,-0.25,-0.25,0.0,0,-6.664785755505775e-05,64,100.0,1.0804092933897465,-0.005540739655570892
2024-01-02 23:15:00+00:00,44999.1,-0.25,-0.25,0.0,0,0.00010886735906545653,64,100.0,1.0805269210990205,-0.005432469608768864
2024-01-02 23:30:00+00:00,44860.8,-0.25,-0.25,0.0,0,0.0007695318445590793,64,100.0,1.0813587409886076,-0.004666823665884334
2024-01-02 23:45:00+00:00,44979.8,-0.25,-0.25,0.0,0,-0.0006622844771433378,64,100.0,1.0806428109810613,-0.005325799139456189
2024-01-03 00:00:00+00:00,45042.3,-0.25,-0.25,0.0,0,-0.00034713703658306727,64,100.0,1.0802677449414757,-0.005671027469671963
2024-01-03 00:15:00+00:00,44929.2,-0.25,-0.25,0.0,0,0.0006285326996549045,64,100.0,1.080946941969965,-0.0050458627485684415
2024-01-03 00:30:00+00:00,45188.1,-0.25,-0.25,0.0,0,-0.0014364650976910198,64,100.0,1.0793953141118073,-0.006474053621781106
