candidate_id,family,rule,leverage,trigger_window,trend_window,trigger_threshold_bps,trend_threshold_bps,hold_bars,hard_pass_original_2025_2026_ytd,hard_pass_complete_years,non_positive_months,total_eval_return_pct,return_2023_pct,return_2024_pct,return_2025_pct,return_2026_ytd_pct,min_complete_year_return_pct,min_target_year_return_pct,losing_eval_months,min_monthly_return_pct,min_monthly_orders,orders,turnover,cost_log,worst_selected_month_drawdown_pct,selected_candidate_count,volume_z
event_trend_trend_pullback_lev4p0_trigger_window20_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,event_trend,trend_pullback,4.0,20,960,100,150,8,False,False,"['2023-01', '2023-02', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-11', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-04']",-99.91786279474447,-58.63925338698485,-95.86456599424156,-91.23604465598564,-45.20634115273844,-95.86456599424156,-91.23604465598564,34,-60.2633321540436,2,1890,7560.0,7.5600000000000005,-99.99999997724663,1,
event_trend_trend_breakout_lev4p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_trend,trend_breakout,4.0,80,960,100,150,32,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-11', '2024-01', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-08', '2025-09', '2025-10', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99967387738006,-81.13720572696214,-99.33354025170443,-97.76196330034776,-88.40865677051201,-99.33354025170443,-97.76196330034776,34,-74.75388776645406,23,3167,12720.0,12.72,-99.99999999999987,1,
event_range_range_reversal_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,event_range,range_reversal,1.0,5,320,100,150,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-03', '2026-04']",-62.94113492944668,-15.451935519897031,-38.15346379951707,-27.01901115067169,-2.8901417788853134,-38.15346379951707,-27.01901115067169,35,-10.31469290520005,2,1164,1208.0,1.208,-96.59983864512918,1,
event_trend_trend_pullback_lev1p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,event_trend,trend_pullback,1.0,80,320,50,150,32,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-11', '2023-12', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-04', '2025-05', '2025-06', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-05']",-84.82923975957146,-33.52792497600737,-40.49284329978874,-54.09453761404362,-16.452291533839137,-54.09453761404362,-54.09453761404362,35,-15.353556641749256,12,2034,2036.0,2.036,-97.63462184088976,1,
event_volume_volume_trend_breakout_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_volume_z1p5_hold_bars32,event_volume,volume_trend_breakout,1.0,5,320,50,150,32,False,False,"['2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-04', '2025-05', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-02', '2026-03', '2026-04', '2026-05']",-93.38384929498898,-55.29698307078612,-65.24942761491826,-48.69162904847274,-16.992302585061903,-65.24942761491826,-48.69162904847274,35,-16.763302011139036,24,3134,3142.0,3.142,-99.96383125226778,1,1.5
event_range_range_reversal_lev2p0_trigger_window5_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,event_range,range_reversal,2.0,5,320,100,150,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-03', '2026-04']",-86.26640519682525,-28.516247926683512,-61.75005960002354,-46.73775266574217,-5.696754362750045,-61.75005960002354,-46.73775266574217,35,-19.565456913114264,2,1164,2416.0,2.416,-99.88438902760844,1,
event_trend_trend_pullback_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars8,event_trend,trend_pullback,1.0,20,960,100,50,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-11', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04']",-91.7346373588074,-34.478788421634064,-66.54692733058063,-54.1161186653379,-17.816651647488047,-66.54692733058063,-54.1161186653379,35,-21.875812779678338,2,2474,2474.0,2.4739999999999998,-99.89864322093919,1,
event_trend_trend_pullback_lev2p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,event_trend,trend_pullback,2.0,80,320,50,150,32,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-11', '2023-12', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-04', '2025-05', '2025-06', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-05']",-97.69848033727433,-55.81463242004696,-64.58898301456502,-78.92688523131544,-30.197804100533922,-78.92688523131544,-78.92688523131544,35,-28.349796267984495,12,2034,4072.0,4.072,-99.94404986164405,1,
event_trend_trend_breakout_lev1p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,event_trend,trend_breakout,1.0,80,960,100,50,32,False,False,"['2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2024-01', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-09', '2025-10', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-97.8551695600871,-46.87819979318856,-79.22329717555537,-63.13645308112867,-47.28351645641234,-79.22329717555537,-63.13645308112867,35,-28.91665445047521,43,3897,3960.0,3.96,-99.99506043922139,1,
event_volume_volume_trend_breakout_lev2p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_volume_z1p5_hold_bars32,event_volume,volume_trend_breakout,2.0,5,320,50,150,32,False,False,"['2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-04', '2025-05', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-02', '2026-03', '2026-04', '2026-05']",-99.56226549848583,-80.01640277426418,-87.92397718909194,-73.67451070300474,-31.097221698700793,-87.92397718909194,-73.67451070300474,35,-30.71652107911149,24,3134,6284.0,6.284,-99.99998691821688,1,1.5
event_range_range_reversal_lev4p0_trigger_window5_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,event_range,range_reversal,4.0,5,320,100,150,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-03', '2026-04']",-98.11388373782212,-48.900731895206206,-85.3694205939825,-71.63133008904346,-11.06897862280497,-85.3694205939825,-71.63133008904346,35,-35.30284278403922,2,1164,4832.0,4.832,-99.99986634103062,1,
event_trend_trend_pullback_lev2p0_trigger_window20_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars8,event_trend,trend_pullback,2.0,20,960,100,50,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-11', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04']",-99.31683780409578,-57.069708333030064,-88.80891928974548,-78.94669433666645,-32.45897253569671,-88.80891928974548,-78.94669433666645,35,-38.96611371164129,2,2474,4948.0,4.9479999999999995,-99.9998972680334,1,
event_trend_trend_pullback_lev4p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,event_trend,trend_pullback,4.0,80,320,50,150,32,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-11', '2023-12', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-04', '2025-05', '2025-06', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-05']",-99.94703007242087,-80.47653291824435,-87.46059876057235,-95.55923833945849,-51.27653447612561,-95.55923833945849,-95.55923833945849,35,-48.662483051606706,12,2034,8144.0,8.144,-99.99996869582019,1,
event_trend_trend_breakout_lev2p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,event_trend,trend_breakout,2.0,80,960,100,50,32,False,False,"['2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2024-01', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-09', '2025-10', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.95399702384023,-71.78074342787608,-95.68328619744715,-86.41078908560172,-72.20972362798652,-95.68328619744715,-86.41078908560172,35,-49.47157985486855,43,3897,7920.0,7.92,-99.9999997560074,1,
event_trend_trend_pullback_lev4p0_trigger_window20_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars8,event_trend,trend_pullback,4.0,20,960,100,50,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-11', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04']",-99.99533289414087,-81.56990057388892,-98.7475971253657,-95.56758320646249,-54.38209609066228,-98.7475971253657,-95.56758320646249,35,-62.748647245396995,2,2474,9896.0,9.895999999999999,-99.99999999989446,1,
event_trend_trend_breakout_lev4p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,event_trend,trend_breakout,4.0,80,960,100,50,32,False,False,"['2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2024-01', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-09', '2025-10', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.99997883726185,-92.03673558516641,-99.8136598194685,-98.15333346723999,-92.2770053916711,-99.8136598194685,-98.15333346723999,35,-74.46878757637074,43,3897,15840.0,15.84,-100.0,1,
event_trend_trend_pullback_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,event_trend,trend_pullback,1.0,20,320,100,150,8,False,False,"['2023-01', '2023-03', '2023-04', '2023-05', '2023-07', '2023-08', '2023-09', '2023-11', '2023-12', '2024-01', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-63.59675211182956,-15.916966351588846,-39.51398131894748,-20.531264840053566,-9.92993820478496,-39.51398131894748,-20.531264840053566,36,-11.750857825680628,0,1212,1212.0,1.2120000000000002,-95.68218642052028,1,
event_trend_trend_pullback_lev1p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,event_trend,trend_pullback,1.0,80,320,100,150,8,False,False,"['2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-03', '2024-04', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-75.77880451539554,-23.949208555823475,-38.96215974849228,-38.57792748032477,-15.049055442170955,-38.96215974849228,-38.57792748032477,36,-11.802230896346844,0,1366,1366.0,1.366,-95.68040130618947,1,
event_trend_trend_pullback_lev1p0_trigger_window5_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,event_trend,trend_pullback,1.0,5,960,100,150,8,False,False,"['2023-01', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-10', '2023-11', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-67.04459116357455,-11.557794021596147,-42.46917101056875,-30.8763800742925,-6.2999048988287125,-42.46917101056875,-30.8763800742925,36,-13.900315242606853,0,982,982.0,0.9820000000000001,-98.72495808868622,1,
event_volume_volume_trend_breakout_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_volume_z1p5_hold_bars32,event_volume,volume_trend_breakout,1.0,20,320,50,150,32,False,False,"['2023-02', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-03', '2026-04', '2026-05']",-95.34892493496656,-49.26287877503018,-69.6151837891391,-57.830251702025116,-28.456545882602825,-69.6151837891391,-57.830251702025116,36,-16.079678950963515,32,3649,3662.0,3.662,-99.9797041832107,1,1.5
event_trend_trend_pullback_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps100_trend_threshold_bps50_hold_bars8,event_trend,trend_pullback,1.0,20,320,100,50,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-07', '2023-08', '2023-09', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-04']",-81.93886754657848,-24.54298841828525,-57.07620494514587,-39.75485815707922,-7.439597933575781,-57.07620494514587,-39.75485815707922,36,-17.335755690664367,2,1906,1906.0,1.9060000000000001,-99.61644734120665,1,
event_trend_trend_pullback_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,event_trend,trend_pullback,1.0,20,960,100,50,32,False,False,"['2023-01', '2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-08', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-90.0976948597071,-35.28743756105448,-60.325558046049046,-56.789790631666506,-10.741309614973671,-60.325558046049046,-56.789790631666506,36,-17.906283420541314,2,2076,2084.0,2.0839999999999996,-99.62312118587423,1,
event_range_range_reversal_lev1p0_trigger_window20_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_range,range_reversal,1.0,20,320,100,150,32,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-05', '2025-06', '2025-08', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-91.63973635615356,-35.554904385808186,-63.94688331028484,-55.9048219857692,-18.398867432977582,-63.94688331028484,-55.9048219857692,36,-18.23315675458219,16,2695,2968.0,2.968,-99.90794439099189,1,
event_trend_trend_breakout_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,event_trend,trend_breakout,1.0,5,320,100,50,32,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-03', '2025-04', '2025-05', '2025-07', '2025-09', '2025-10', '2025-11', '2025-12', '2026-02', '2026-03', '2026-04', '2026-05']",-86.53579216148104,-47.397324991079806,-46.236543224027315,-51.150460359025494,-2.540244528249125,-51.150460359025494,-51.150460359025494,36,-19.447839591770222,6,1794,1830.0,1.83,-99.91093427819393,1,
event_trend_trend_pullback_lev1p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_trend,trend_pullback,1.0,80,960,100,150,32,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-10', '2025-11', '2025-12', '2026-02', '2026-04', '2026-05']",-86.41063000020561,-38.021716235278,-48.1634370033862,-47.00397480042612,-20.185778611973713,-48.1634370033862,-47.00397480042612,36,-19.51534647567723,6,1751,1752.0,1.752,-95.96002548529903,1,
event_trend_trend_breakout_lev1p0_trigger_window5_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,event_trend,trend_breakout,1.0,5,320,100,150,8,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-02', '2026-04', '2026-05']",-84.81539344768703,-35.155180154079346,-50.45163843378464,-48.45637012639838,-8.309580953840623,-50.45163843378464,-48.45637012639838,36,-19.980018595303118,6,1745,1746.0,1.746,-99.9900495899421,1,
event_trend_trend_pullback_lev2p0_trigger_window20_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,event_trend,trend_pullback,2.0,20,320,100,150,8,False,False,"['2023-01', '2023-03', '2023-04', '2023-05', '2023-07', '2023-08', '2023-09', '2023-11', '2023-12', '2024-01', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-86.74803543192414,-29.300434524801577,-63.41441544115366,-36.84720132078293,-18.873839682061433,-63.41441544115366,-36.84720132078293,36,-22.120889054967662,0,1212,2424.0,2.4240000000000004,-99.8135648589286,1,
event_trend_trend_pullback_lev2p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,event_trend,trend_pullback,2.0,80,320,100,150,8,False,False,"['2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-03', '2024-04', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-94.13333689296576,-42.16277120714367,-62.74382057431425,-62.273290073877575,-27.833370187326555,-62.74382057431425,-62.273290073877575,36,-22.211535251386838,0,1366,2732.0,2.732,-99.81341067124431,1,
event_range_range_reversal_lev1p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,event_range,range_reversal,1.0,80,320,100,50,32,False,False,"['2023-02', '2023-04', '2023-05', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-02', '2026-03', '2026-04', '2026-05']",-88.337104543029,-24.421690244054982,-55.60668888829954,-51.3277489325546,-28.581580227230607,-55.60668888829954,-51.3277489325546,36,-23.59024614592633,14,2242,2288.0,2.2880000000000003,-99.53230818700968,1,
event_trend_trend_breakout_lev1p0_trigger_window5_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,event_trend,trend_breakout,1.0,5,960,100,50,32,False,False,"['2023-01', '2023-02', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-07', '2025-09', '2025-10', '2025-11', '2025-12', '2026-02', '2026-03', '2026-04', '2026-05']",-85.95666252608282,-29.535707837973856,-57.32198177045981,-46.66587426638181,-12.44281027687154,-57.32198177045981,-46.66587426638181,36,-23.813856287562317,6,1596,1626.0,1.6260000000000001,-99.9369807071089,1,
event_trend_trend_breakout_lev1p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,event_trend,trend_breakout,1.0,80,320,100,50,32,False,False,"['2023-02', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-97.99684439196484,-37.51226316001486,-82.2200537656422,-64.78921420211152,-48.79483961873111,-82.2200537656422,-64.78921420211152,36,-24.978985264626917,48,4435,4526.0,4.526,-99.99763100456248,1,
event_trend_trend_pullback_lev2p0_trigger_window5_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars8,event_trend,trend_pullback,2.0,5,960,100,150,8,False,False,"['2023-01', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-10', '2023-11', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-89.13941028424051,-21.779762016735848,-66.90203715788816,-52.21925168366334,-12.202921780314558,-66.90203715788816,-52.21925168366334,36,-25.86844284677523,0,982,1964.0,1.9640000000000002,-99.98374268124394,1,
event_trend_trend_breakout_lev1p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,event_trend,trend_breakout,1.0,80,960,50,150,32,False,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-09', '2024-10', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.04347574903444,-68.3158073931078,-71.94799291065131,-79.54123654675097,-47.39705977436878,-79.54123654675097,-79.54123654675097,36,-26.690202106002335,48,4599,4628.0,4.628,-99.99690817445524,1,
