month,log_return,first_equity,last_equity,min_drawdown,turnover,orders,return_pct,drawdown_pct
2025-01,-0.38862908403347546,0.9999000049998333,0.6779856991024297,-0.7574470218934442,840.2,107,-32.201430089757075,-75.74470218934441
2025-02,-1.7686564531186584,0.6729054318815326,0.11563859205478096,-0.9527767295421236,854.0,87,-82.94380070142002,-95.27767295421235
2025-03,0.3921991359946309,0.11560968602017216,0.17117199638738925,-0.9514106973077765,902.4,97,48.023244961596,-95.14106973077764
2025-04,-0.6507420991789485,0.16985548756237717,0.08929332871436281,-0.9559264184877515,958.8,108,-47.834148926861786,-95.59264184877514
2025-05,-0.6891265306588877,0.08854928759921071,0.04482653431857367,-0.9784673493322914,415.4,46,-49.79856282212557,-97.84673493322914
2025-06,-0.7193351683916138,0.044426085342874184,0.021833927767507283,-0.9900931411395872,447.8,54,-51.29240281584613,-99.00931411395872
2025-07,-0.4907452089399412,0.021526315981786018,0.013366076207353174,-0.9930550178636723,384.0,48,-38.78299704167642,-99.30550178636723
2025-08,0.43000130272593956,0.013788388191426408,0.02054712797733254,-0.9930685327378703,304.0,38,53.72595261748376,-99.30685327378703
2025-09,-0.24198134382874187,0.020123977460172502,0.016130950688524368,-0.9929228604669176,255.8,30,-21.49291761690535,-99.29228604669176
2025-10,-0.16068984119616153,0.01600774353060409,0.013736410228484125,-0.9934021601707593,654.9,74,-14.844385221162026,-99.34021601707593
2025-11,-2.087663358764388,0.013609240238212637,0.0017029918731524035,-0.9990389726006531,911.4,108,-87.60235137983116,-99.9038972600653
2025-12,-2.2515746124662432,0.0014863929240427301,0.00017921161174178958,-0.9999016354965875,719.0,80,-89.47666077759662,-99.99016354965875
2026-01,0.6189900582812488,0.0001776353441622817,0.00033280520684382303,-0.9999248568745731,480.4,64,85.70515805824783,-99.9924856874573
2026-02,-0.27379261748336053,0.00031075464342429263,0.0002530949556039179,-0.9999266043531313,1077.4,54,-23.95102288087444,-99.99266043531313
2026-03,-0.2817918833603264,0.0002514751545546048,0.00019094259889734243,-0.9999102479907128,846.6,92,-24.556932222640558,-99.99102479907128
2026-04,-0.8972975582334219,0.00018570591931671413,7.784154571802357e-05,-0.9999582705612754,495.6,58,-59.2330123463575,-99.99582705612754
2026-05,0.2724626156961586,7.885516363620921e-05,0.00010222107921051495,-0.999955631922037,319.8,38,31.319436513767627,-99.99556319220369
2026-06,1.400306042137273,0.00010365542836241167,0.00041465379914359946,-0.9999477723761132,475.6,22,305.6441218837616,-99.99477723761132
