candidate_id,family,rule,direction,leverage,month,log_return,cost_log,turnover,orders,exposure_pct,max_drawdown_pct,return_pct,oracle_id,no_order_floor_candidate
funding_zscore_funding_zscore_momentum_lev4p0_window3_z_threshold1p0,funding_zscore,funding_zscore,momentum,4.0,2023-12,0.27911097448317274,0.20800000000000002,208.0,50,32.25806451612903,-99.9986885869734,32.19540388959308,monthly_oracle_best_return_order10,False
funding_change_funding_change_momentum_lev4p0_window63_threshold_bps1p0,funding_change,funding_change,momentum,4.0,2024-01,0.5171125615032457,0.04,40.0,10,40.92741935483871,-99.99997008975095,67.71779033521736,monthly_oracle_best_return_order10,False
funding_level_funding_level_momentum_lev4p0_threshold_bps1p0,funding_level,funding_level,momentum,4.0,2024-02,1.1502550444913373,0.04,40.0,10,83.97988505747126,-99.99892551315655,215.89984921192783,monthly_oracle_best_return_order10,False
funding_change_funding_change_contrarian_lev4p0_window3_threshold_bps1p0,funding_change,funding_change,contrarian,4.0,2024-03,0.7502597603545232,0.168,168.0,37,44.153225806451616,-96.123045801091,111.75500007164558,monthly_oracle_best_return_order10,False
funding_change_funding_change_contrarian_lev4p0_window21_threshold_bps1p0,funding_change,funding_change,contrarian,4.0,2024-04,0.7386047573011317,0.10400000000000001,104.0,26,37.77777777777778,-99.37630547734466,109.30132149031225,monthly_oracle_best_return_order10,False
funding_zscore_funding_zscore_contrarian_lev4p0_window21_z_threshold1p0,funding_zscore,funding_zscore,contrarian,4.0,2024-05,0.8349998182724457,0.124,124.0,30,36.59274193548387,-73.59138176093492,130.48136294388306,monthly_oracle_best_return_order10,False
funding_zscore_funding_zscore_momentum_lev4p0_window63_z_threshold1p5,funding_zscore,funding_zscore,momentum,4.0,2024-06,0.22081534243818093,0.048,48.0,12,13.333333333333334,-99.96614096483135,24.70931241251444,monthly_oracle_best_return_order10,False
funding_level_funding_level_contrarian_lev4p0_threshold_bps1p0,funding_level,funding_level,contrarian,4.0,2024-07,0.23986046886576645,0.06,60.0,15,35.483870967741936,-91.20421344941015,27.107178385992636,monthly_oracle_best_return_order10,False
funding_zscore_funding_zscore_contrarian_lev4p0_window63_z_threshold1p0,funding_zscore,funding_zscore,contrarian,4.0,2024-08,0.4517694916507661,0.152,152.0,36,40.86021505376344,-94.07670755324249,57.108975752871615,monthly_oracle_best_return_order10,False
funding_zscore_funding_zscore_contrarian_lev4p0_window21_z_threshold1p0,funding_zscore,funding_zscore,contrarian,4.0,2024-09,0.3110503083910358,0.17200000000000001,172.0,42,42.083333333333336,-39.09821094084583,36.48578832631071,monthly_oracle_best_return_order10,False
