candidate_id,hard_pass,horizon,threshold_quantile,leverage,return_2025_pct,return_2026_pct,min_required_year_return_pct,min_monthly_return_pct,losing_eval_months,min_monthly_orders,total_return_pct,max_drawdown_pct,annualized_sharpe,exposure_pct,orders,turnover,cost_log_return_sum,win_rate_pct,profit_factor,params_json
walk_hgb_strict_c95ec7ba54_h16_q65_lev1,False,16,0.65,1.0,-39.25258625967096,-31.934189235224974,-39.25258625967096,-19.729746851425954,14,10,-73.02385275629686,-78.32722755802226,-1.3467043423088956,55.937846836847946,1852,1852.0,1.8520000000000003,49.50396825396825,0.987494655602561,"{""horizon"": 16, ""leverage"": 1.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.65, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_b7e8d6bea7_h32_q80_lev1,False,32,0.8,1.0,-36.08052361907125,-29.621676023037903,-36.08052361907125,-20.041580288716787,14,5,-60.22790286843558,-68.03564180639556,-1.0418132082859177,45.02404735479097,780,780.0,0.78,49.725246507806084,0.9841767506001775,"{""horizon"": 32, ""leverage"": 1.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.8, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_19bec96e51_h8_q50_lev1,False,8,0.5,1.0,-68.59491571723247,-38.741754905780766,-68.59491571723247,-20.84434234490875,14,22,-92.18716502414752,-94.33411442299466,-2.522346551341102,61.78204772475028,3191,3191.0,3.1910000000000003,49.304814835606955,0.9720508160458219,"{""horizon"": 8, ""leverage"": 1.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.5, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_a3060a28b5_h16_q65_lev2,False,16,0.65,2.0,-63.09751723861283,-53.67045404933837,-63.09751723861283,-35.56686459463838,14,10,-92.72287479886047,-95.3029093467825,-1.3467043423088956,55.937846836847946,1852,3704.0,3.7040000000000006,49.50396825396825,0.987494655602561,"{""horizon"": 16, ""leverage"": 2.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.65, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_14113de9bc_h32_q80_lev2,False,32,0.8,2.0,-59.14300539187891,-50.46891514193761,-59.14300539187891,-36.066511172742764,14,5,-84.18180289757406,-89.78279805270954,-1.0418132082859177,45.02404735479097,780,1560.0,1.56,49.725246507806084,0.9841767506001775,"{""horizon"": 32, ""leverage"": 2.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.8, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_77fb4c58ea_h8_q50_lev2,False,8,0.5,2.0,-90.13720681192268,-62.47427407976565,-90.13720681192268,-37.34381861189995,14,22,-99.38959609640095,-99.67897740628283,-2.522346551341102,61.78204772475028,3191,6382.0,6.382000000000001,49.304814835606955,0.9720508160458219,"{""horizon"": 8, ""leverage"": 2.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.5, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_98fe2f88fd_h16_q65_lev4,False,16,0.65,4.0,-86.38206766045522,-78.53573172005532,-86.38206766045522,-58.483710618343345,14,10,-99.4704344880694,-99.77937339395457,-1.3467043423088956,55.937846836847946,1852,7408.0,7.408000000000001,49.50396825396825,0.987494655602561,"{""horizon"": 16, ""leverage"": 4.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.65, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_413ac75e68_h32_q80_lev4,False,32,0.8,4.0,-83.30705991591965,-75.46671632783423,-83.30705991591965,-59.12509006374975,14,5,-97.49784640428804,-98.95608784368284,-1.0418132082859177,45.02404735479097,780,3120.0,3.12,49.725246507806084,0.9841767506001775,"{""horizon"": 32, ""leverage"": 4.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.8, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_c8c0be2101_h8_q50_lev4,False,8,0.5,4.0,-99.02725310529216,-85.91819894159451,-99.02725310529216,-60.74202933861505,14,22,-99.9962740707447,-99.99896944494323,-2.522346551341102,61.78204772475028,3191,12764.0,12.764000000000001,49.304814835606955,0.9720508160458219,"{""horizon"": 8, ""leverage"": 4.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.5, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_a47f3e3ac4_h16_q65_lev6,False,16,0.65,6.0,-94.97464486594211,-90.05570196426973,-94.97464486594211,-73.24975304743539,14,10,-99.96146285467475,-99.98963696830893,-1.3467043423088947,55.937846836847946,1852,11112.0,11.112000000000002,49.50396825396825,0.9874946556025611,"{""horizon"": 16, ""leverage"": 6.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.65, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_b885ffd76f_h32_q80_lev6,False,32,0.8,6.0,-93.1797663699104,-87.84839844587042,-93.1797663699104,-73.86724402275598,14,5,-99.60420441242485,-99.89334138683677,-1.0418132082859173,45.02404735479097,780,4680.0,4.680000000000001,49.725246507806084,0.9841767506001776,"{""horizon"": 32, ""leverage"": 6.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.8, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_e3af52b6f4_h8_q50_lev6,False,8,0.5,6.0,-99.90405998553152,-94.7157019301901,-99.90405998553152,-75.40245469311553,14,22,-99.99997725678239,-99.99999669168542,-2.5223465513411005,61.78204772475028,3191,19146.0,19.146,49.304814835606955,0.972050816045822,"{""horizon"": 8, ""leverage"": 6.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.5, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_d58306889a_h16_q65_lev8,False,16,0.65,8.0,-98.14551918795581,-95.3928518720656,-98.14551918795581,-82.76397715978543,14,10,-99.99719560368574,-99.99951323900706,-1.3467043423088956,55.937846836847946,1852,14816.0,14.816000000000003,49.50396825396825,0.987494655602561,"{""horizon"": 16, ""leverage"": 8.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.65, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_6afddc0647_h32_q80_lev8,False,32,0.8,8.0,-97.21345751349303,-93.98117992261045,-97.21345751349303,-83.2924173770343,14,5,-99.93739227383466,-99.98910247409893,-1.0418132082859177,45.02404735479097,780,6240.0,6.24,49.725246507806084,0.9841767506001775,"{""horizon"": 32, ""leverage"": 8.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.8, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_f673865d2b_h8_q50_lev8,False,8,0.5,8.0,-99.99053763478837,-98.01702878951491,-99.99053763478837,-84.58811739549839,14,22,-99.99999986117452,-99.99999998937956,-2.522346551341102,61.78204772475028,3191,25528.0,25.528000000000002,49.304814835606955,0.9720508160458219,"{""horizon"": 8, ""leverage"": 8.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.5, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_bc1e2decee_h32_q90_lev1,False,32,0.9,1.0,-32.19215018232471,-26.573669681687516,-32.19215018232471,-14.417659370700564,15,3,-51.18370932203577,-59.50929661413965,-0.9730172922261254,27.67295597484277,566,566.0,0.5660000000000001,49.753509358288774,0.9810591207498143,"{""horizon"": 32, ""leverage"": 1.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.9, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_cac6a6dd6d_h32_q50_lev1,False,32,0.5,1.0,-30.8835577871985,-42.661903079215094,-42.661903079215094,-19.49176649571531,15,7,-70.90070046606436,-80.1089680664346,-1.1921651368167976,68.88526637069923,1085,1085.0,1.085,49.71048789084135,0.9843804889117211,"{""horizon"": 32, ""leverage"": 1.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.5, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_a55a60b97d_h32_q90_lev2,False,32,0.9,2.0,-54.02095503103593,-46.085740159860656,-54.02095503103593,-26.75662972410563,15,3,-76.16969764444502,-83.60502939318278,-0.9730172922261254,27.67295597484277,566,1132.0,1.1320000000000001,49.753509358288774,0.9810591207498143,"{""horizon"": 32, ""leverage"": 2.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.9, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_8a8f8a8afb_h32_q50_lev2,False,32,0.5,2.0,-52.229174158444714,-67.12342641502677,-67.12342641502677,-35.184243380195724,15,7,-91.53230766634293,-96.04346848617882,-1.1921651368167976,68.88526637069923,1085,2170.0,2.17,49.71048789084135,0.9843804889117211,"{""horizon"": 32, ""leverage"": 2.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.5, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_2be5e6ed7f_h32_q90_lev4,False,32,0.9,4.0,-78.8592742374198,-70.93252585889938,-78.8592742374198,-46.35408710628233,15,3,-94.32116689642831,-97.31204938801599,-0.9730172922261254,27.67295597484277,566,2264.0,2.2640000000000002,49.753509358288774,0.9810591207498143,"{""horizon"": 32, ""leverage"": 4.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.9, ""train_mode"": ""monthly_expanding_walk_forward""}"
walk_hgb_strict_90fc034975_h32_q50_lev4,False,32,0.5,4.0,-77.17948198415795,-89.19130909311839,-89.19130909311839,-57.98917693802298,15,7,-99.28298186542526,-99.84345858380141,-1.1921651368167976,68.88526637069923,1085,4340.0,4.34,49.71048789084135,0.9843804889117211,"{""horizon"": 32, ""leverage"": 4.0, ""model"": ""HistGradientBoostingRegressor"", ""threshold_quantile"": 0.5, ""train_mode"": ""monthly_expanding_walk_forward""}"
