month,log_return,first_equity,last_equity,min_drawdown,turnover,orders,return_pct,drawdown_pct
2025-01,0.12499192590184272,0.9999000049998333,1.1331393039519249,-0.1553639972099239,72.0,14,13.313930395192486,-15.536399720992389
2025-02,0.08339761015417399,1.1330259956870374,1.2316928648943006,-0.05076853414649363,32.1,13,8.69739145034163,-5.076853414649363
2025-03,0.30727012198256237,1.2312342546721562,1.6747428951098309,-0.25846300532731525,57.9,11,35.97082055464789,-25.846300532731526
2025-04,0.13788467139924526,1.6745754291937553,1.9223421827626432,-0.27873827857166544,72.0,16,14.784316349440264,-27.873827857166546
2025-05,0.17728810903415507,1.9221499581557575,2.2952285818145954,-0.09730897644497516,44.0,12,19.3975038573033,-9.730897644497515
2025-06,0.08616188578223229,2.2949990704321745,2.501759599898093,-0.17637434110377426,44.0,12,8.998276673611949,-17.637434110377427
2025-07,0.1777546299542925,2.5015094364464843,2.988432355847914,-0.12032585289422448,44.2,14,19.453218285627628,-12.032585289422448
2025-08,0.10146695590754286,2.988133527553993,3.3075770428555415,-0.08395932466228395,30.2,12,10.679334480605185,-8.395932466228395
2025-09,0.09124414974529972,3.3072463016885902,3.62357120354043,-0.2082353630602357,58.0,14,9.553644755378965,-20.82353630602357
2025-10,0.09562279052722432,3.623208864537328,3.987174562612877,-0.11785002295620806,47.9,16,10.034392554979599,-11.785002295620806
2025-11,0.19807385484587905,3.9867758650918246,4.86057481317529,-0.10767028321332939,34.2,14,21.905242342589126,-10.767028321332939
2025-12,0.16130857926979833,4.860088779996037,5.711406322529419,-0.11251118499351631,30.2,12,17.504750817698046,-11.25111849935163
2026-01,0.09835296295791733,5.710835210453246,6.301692495911401,-0.1983212651273647,60.3,13,10.335215882881998,-19.83212651273647
2026-02,0.2512238598800943,6.253617375775342,8.101442298270998,-0.2442711463198598,58.1,11,28.55978459004913,-24.42711463198598
2026-03,0.19889163908825153,8.10063219454703,9.884162675216887,-0.28668419592847527,34.0,12,22.00497530330312,-28.668419592847528
2026-04,0.17397831175363032,9.88317430836853,11.762447695485783,-0.11793517790648933,34.0,12,19.00297558819446,-11.793517790648933
2026-05,0.1484000669929219,11.761271509526509,13.644167284933873,-0.0950269055650087,30.2,12,15.997687200515752,-9.50269055650087
2026-06,0.3708704558426245,13.642802936423939,19.77033498249868,-0.19760480749029785,50.7,12,44.89953523458645,-19.760480749029785
