feature_set,max_depth,min_samples_leaf,position_scale,stop_loss,trailing_stop,take_profit,return_2025_pct,return_2026_ytd_pct,min_target_year_return_pct,max_drawdown_pct,trade_count,turnover,hard_pass_relaxed
market_plus_time,5,3,0.8,,-0.1,0.2,281.5489664586355,226.4087638259729,226.4087638259729,-45.23338769946377,130,844.8000000000001,True
market_plus_time,5,3,0.8,-0.1,-0.1,0.2,281.5489664586355,226.4087638259729,226.4087638259729,-45.23338769946377,130,844.8000000000001,True
market_plus_time,5,3,0.8,-0.15,-0.1,0.2,281.5489664586355,226.4087638259729,226.4087638259729,-45.23338769946377,130,844.8000000000001,True
market_plus_time,5,3,0.8,-0.08,-0.1,0.2,358.1778324289582,201.51882052136406,201.51882052136406,-48.40442528623712,130,844.8000000000001,True
market_plus_time,5,3,0.8,,-0.1,0.5,182.5629036246631,259.3511874834505,182.5629036246631,-48.38163949653143,129,838.4,True
market_plus_time,5,3,0.8,-0.1,-0.1,0.5,182.5629036246631,259.3511874834505,182.5629036246631,-48.38163949653143,129,838.4,True
market_plus_time,5,3,0.8,-0.15,-0.1,0.5,182.5629036246631,259.3511874834505,182.5629036246631,-48.38163949653143,129,838.4,True
market_only,6,3,0.65,,-0.08,0.5,180.30310715605938,222.40445360818214,180.30310715605938,-42.21915625917762,124,650.0,True
market_only,6,3,0.65,-0.08,-0.08,0.5,180.30310715605938,222.40445360818214,180.30310715605938,-42.21915625917762,124,650.0,True
market_only,6,3,0.65,-0.1,-0.08,0.5,180.30310715605938,222.40445360818214,180.30310715605938,-42.21915625917762,124,650.0,True
market_only,6,3,0.65,-0.15,-0.08,0.5,180.30310715605938,222.40445360818214,180.30310715605938,-42.21915625917762,124,650.0,True
market_plus_time,12,3,0.65,,-0.08,0.5,172.287738330665,188.84028815144003,172.287738330665,-44.51726667007328,132,691.6,True
market_plus_time,12,3,0.65,-0.08,-0.08,0.5,172.287738330665,188.84028815144003,172.287738330665,-44.51726667007328,132,691.6,True
market_plus_time,12,3,0.65,-0.1,-0.08,0.5,172.287738330665,188.84028815144003,172.287738330665,-44.51726667007328,132,691.6,True
market_plus_time,12,3,0.65,-0.15,-0.08,0.5,172.287738330665,188.84028815144003,172.287738330665,-44.51726667007328,132,691.6,True
market_plus_time,12,3,0.65,,-0.08,0.35,186.17595487572422,168.7777292807451,168.7777292807451,-44.51726667007324,132,691.6,True
market_plus_time,12,3,0.65,-0.08,-0.08,0.35,186.17595487572422,168.7777292807451,168.7777292807451,-44.51726667007324,132,691.6,True
market_plus_time,12,3,0.65,-0.1,-0.08,0.35,186.17595487572422,168.7777292807451,168.7777292807451,-44.51726667007324,132,691.6,True
market_plus_time,12,3,0.65,-0.15,-0.08,0.35,186.17595487572422,168.7777292807451,168.7777292807451,-44.51726667007324,132,691.6,True
market_only,6,3,0.8,-0.08,-0.1,0.5,159.44395017207813,175.32913090160082,159.44395017207813,-47.937487261329245,124,800.0,True
market_plus_time,12,3,0.65,,-0.08,,149.5819607541581,158.6749947098877,149.5819607541581,-44.51726667007343,132,691.6,True
market_plus_time,12,3,0.65,-0.08,-0.08,,149.5819607541581,158.6749947098877,149.5819607541581,-44.51726667007343,132,691.6,True
market_plus_time,12,3,0.65,-0.1,-0.08,,149.5819607541581,158.6749947098877,149.5819607541581,-44.51726667007343,132,691.6,True
market_plus_time,12,3,0.65,-0.15,-0.08,,149.5819607541581,158.6749947098877,149.5819607541581,-44.51726667007343,132,691.6,True
market_plus_time,5,3,0.8,,-0.1,,147.65515226433635,291.428480324858,147.65515226433635,-48.38163949653143,129,838.4,True
market_plus_time,5,3,0.8,-0.1,-0.1,,147.65515226433635,291.428480324858,147.65515226433635,-48.38163949653143,129,838.4,True
market_plus_time,5,3,0.8,-0.15,-0.1,,147.65515226433635,291.428480324858,147.65515226433635,-48.38163949653143,129,838.4,True
market_plus_time,5,3,0.65,,-0.08,0.35,145.4570970268375,214.27109654419536,145.4570970268375,-44.307734282787315,129,681.2,True
market_plus_time,5,3,0.65,-0.08,-0.08,0.35,145.4570970268375,214.27109654419536,145.4570970268375,-44.307734282787315,129,681.2,True
market_plus_time,5,3,0.65,-0.1,-0.08,0.35,145.4570970268375,214.27109654419536,145.4570970268375,-44.307734282787315,129,681.2,True
market_plus_time,5,3,0.65,-0.15,-0.08,0.35,145.4570970268375,214.27109654419536,145.4570970268375,-44.307734282787315,129,681.2,True
market_plus_time,5,3,0.8,,-0.1,0.35,143.19529562798664,294.5997403484044,143.19529562798664,-48.38163949653143,130,844.8000000000001,True
market_plus_time,5,3,0.8,-0.1,-0.1,0.35,143.19529562798664,294.5997403484044,143.19529562798664,-48.38163949653143,130,844.8000000000001,True
market_plus_time,5,3,0.8,-0.15,-0.1,0.35,143.19529562798664,294.5997403484044,143.19529562798664,-48.38163949653143,130,844.8000000000001,True
market_plus_time,5,3,0.65,,-0.08,0.5,133.5449805196672,217.51039461436773,133.5449805196672,-44.30773428278728,129,681.2,True
market_plus_time,5,3,0.65,-0.08,-0.08,0.5,133.5449805196672,217.51039461436773,133.5449805196672,-44.30773428278728,129,681.2,True
market_plus_time,5,3,0.65,-0.1,-0.08,0.5,133.5449805196672,217.51039461436773,133.5449805196672,-44.30773428278728,129,681.2,True
market_plus_time,5,3,0.65,-0.15,-0.08,0.5,133.5449805196672,217.51039461436773,133.5449805196672,-44.30773428278728,129,681.2,True
market_plus_time,6,3,0.65,,-0.08,0.5,175.88294505926,130.86685199365328,130.86685199365328,-44.51726667007328,135,709.8000000000001,True
market_plus_time,6,3,0.65,-0.08,-0.08,0.5,175.88294505926,130.86685199365328,130.86685199365328,-44.51726667007328,135,709.8000000000001,True
market_plus_time,6,3,0.65,-0.1,-0.08,0.5,175.88294505926,130.86685199365328,130.86685199365328,-44.51726667007328,135,709.8000000000001,True
market_plus_time,6,3,0.65,-0.15,-0.08,0.5,175.88294505926,130.86685199365328,130.86685199365328,-44.51726667007328,135,709.8000000000001,True
market_plus_time,5,3,0.5,,-0.15,0.35,118.77376836417443,208.68787880350115,118.77376836417443,-49.04641227621882,127,516.0,True
market_plus_time,5,3,0.5,-0.15,-0.15,0.35,118.77376836417443,208.68787880350115,118.77376836417443,-49.04641227621882,127,516.0,True
market_plus_time,5,3,0.5,,-0.15,0.2,115.95910011374838,131.39908052907865,115.95910011374838,-48.248272173667125,129,524.0,True
market_plus_time,5,3,0.5,-0.15,-0.15,0.2,115.95910011374838,131.39908052907865,115.95910011374838,-48.248272173667125,129,524.0,True
market_plus_time,5,3,0.65,,-0.08,,114.06991926902256,213.38574998701415,114.06991926902256,-44.30773428278734,129,681.2,True
market_plus_time,5,3,0.65,-0.08,-0.08,,114.06991926902256,213.38574998701415,114.06991926902256,-44.30773428278734,129,681.2,True
market_plus_time,5,3,0.65,-0.1,-0.08,,114.06991926902256,213.38574998701415,114.06991926902256,-44.30773428278734,129,681.2,True
market_plus_time,5,3,0.65,-0.15,-0.08,,114.06991926902256,213.38574998701415,114.06991926902256,-44.30773428278734,129,681.2,True
market_plus_time,6,5,0.65,,-0.08,0.5,112.44448363092366,133.1352777787575,112.44448363092366,-47.84537627585698,138,722.8000000000001,True
market_plus_time,6,5,0.65,-0.08,-0.08,0.5,112.44448363092366,133.1352777787575,112.44448363092366,-47.84537627585698,138,722.8000000000001,True
market_plus_time,6,5,0.65,-0.1,-0.08,0.5,112.44448363092366,133.1352777787575,112.44448363092366,-47.84537627585698,138,722.8000000000001,True
market_plus_time,6,5,0.65,-0.15,-0.08,0.5,112.44448363092366,133.1352777787575,112.44448363092366,-47.84537627585698,138,722.8000000000001,True
market_plus_time,8,5,0.65,,-0.08,0.5,112.44448363092366,133.1352777787575,112.44448363092366,-47.84537627585698,138,722.8000000000001,True
market_plus_time,8,5,0.65,-0.08,-0.08,0.5,112.44448363092366,133.1352777787575,112.44448363092366,-47.84537627585698,138,722.8000000000001,True
market_plus_time,8,5,0.65,-0.1,-0.08,0.5,112.44448363092366,133.1352777787575,112.44448363092366,-47.84537627585698,138,722.8000000000001,True
market_plus_time,8,5,0.65,-0.15,-0.08,0.5,112.44448363092366,133.1352777787575,112.44448363092366,-47.84537627585698,138,722.8000000000001,True
market_plus_time,12,5,0.65,,-0.08,0.5,112.44448363092366,133.1352777787575,112.44448363092366,-47.84537627585698,138,722.8000000000001,True
market_plus_time,12,5,0.65,-0.08,-0.08,0.5,112.44448363092366,133.1352777787575,112.44448363092366,-47.84537627585698,138,722.8000000000001,True
market_plus_time,12,5,0.65,-0.1,-0.08,0.5,112.44448363092366,133.1352777787575,112.44448363092366,-47.84537627585698,138,722.8000000000001,True
market_plus_time,12,5,0.65,-0.15,-0.08,0.5,112.44448363092366,133.1352777787575,112.44448363092366,-47.84537627585698,138,722.8000000000001,True
market_plus_time,12,3,0.65,,-0.08,0.2,127.94991549198667,110.32140511525927,110.32140511525927,-46.356004117210205,133,696.8000000000001,True
market_plus_time,12,3,0.65,-0.08,-0.08,0.2,127.94991549198667,110.32140511525927,110.32140511525927,-46.356004117210205,133,696.8000000000001,True
market_plus_time,12,3,0.65,-0.1,-0.08,0.2,127.94991549198667,110.32140511525927,110.32140511525927,-46.356004117210205,133,696.8000000000001,True
market_plus_time,12,3,0.65,-0.15,-0.08,0.2,127.94991549198667,110.32140511525927,110.32140511525927,-46.356004117210205,133,696.8000000000001,True
market_plus_time,6,5,0.65,,-0.08,0.35,124.14380855503376,108.21290305945266,108.21290305945266,-47.81095987785233,138,722.8000000000001,True
market_plus_time,6,5,0.65,-0.08,-0.08,0.35,124.14380855503376,108.21290305945266,108.21290305945266,-47.81095987785233,138,722.8000000000001,True
market_plus_time,6,5,0.65,-0.1,-0.08,0.35,124.14380855503376,108.21290305945266,108.21290305945266,-47.81095987785233,138,722.8000000000001,True
market_plus_time,6,5,0.65,-0.15,-0.08,0.35,124.14380855503376,108.21290305945266,108.21290305945266,-47.81095987785233,138,722.8000000000001,True
market_plus_time,8,5,0.65,,-0.08,0.35,124.14380855503376,108.21290305945266,108.21290305945266,-47.81095987785233,138,722.8000000000001,True
market_plus_time,8,5,0.65,-0.08,-0.08,0.35,124.14380855503376,108.21290305945266,108.21290305945266,-47.81095987785233,138,722.8000000000001,True
market_plus_time,8,5,0.65,-0.1,-0.08,0.35,124.14380855503376,108.21290305945266,108.21290305945266,-47.81095987785233,138,722.8000000000001,True
market_plus_time,8,5,0.65,-0.15,-0.08,0.35,124.14380855503376,108.21290305945266,108.21290305945266,-47.81095987785233,138,722.8000000000001,True
market_plus_time,12,5,0.65,,-0.08,0.35,124.14380855503376,108.21290305945266,108.21290305945266,-47.81095987785233,138,722.8000000000001,True
market_plus_time,12,5,0.65,-0.08,-0.08,0.35,124.14380855503376,108.21290305945266,108.21290305945266,-47.81095987785233,138,722.8000000000001,True
market_plus_time,12,5,0.65,-0.1,-0.08,0.35,124.14380855503376,108.21290305945266,108.21290305945266,-47.81095987785233,138,722.8000000000001,True
market_plus_time,12,5,0.65,-0.15,-0.08,0.35,124.14380855503376,108.21290305945266,108.21290305945266,-47.81095987785233,138,722.8000000000001,True
market_plus_time,5,3,0.65,,-0.08,0.2,108.05339891938294,205.21229279546995,108.05339891938294,-41.547335478606605,130,686.4,True
market_plus_time,5,3,0.65,-0.08,-0.08,0.2,108.05339891938294,205.21229279546995,108.05339891938294,-41.547335478606605,130,686.4,True
market_plus_time,5,3,0.65,-0.1,-0.08,0.2,108.05339891938294,205.21229279546995,108.05339891938294,-41.547335478606605,130,686.4,True
market_plus_time,5,3,0.65,-0.15,-0.08,0.2,108.05339891938294,205.21229279546995,108.05339891938294,-41.547335478606605,130,686.4,True
market_plus_time,8,3,0.65,,-0.08,0.5,172.287738330665,107.98875158800732,107.98875158800732,-44.51726667007328,134,702.0,True
market_plus_time,8,3,0.65,-0.08,-0.08,0.5,172.287738330665,107.98875158800732,107.98875158800732,-44.51726667007328,134,702.0,True
market_plus_time,8,3,0.65,-0.1,-0.08,0.5,172.287738330665,107.98875158800732,107.98875158800732,-44.51726667007328,134,702.0,True
market_plus_time,8,3,0.65,-0.15,-0.08,0.5,172.287738330665,107.98875158800732,107.98875158800732,-44.51726667007328,134,702.0,True
market_plus_time,6,3,0.65,,-0.08,,152.8773671141375,106.75606613034381,106.75606613034381,-44.5172666700734,135,709.8000000000001,True
market_plus_time,6,3,0.65,-0.08,-0.08,,152.8773671141375,106.75606613034381,106.75606613034381,-44.5172666700734,135,709.8000000000001,True
market_plus_time,6,3,0.65,-0.1,-0.08,,152.8773671141375,106.75606613034381,106.75606613034381,-44.5172666700734,135,709.8000000000001,True
market_plus_time,6,3,0.65,-0.15,-0.08,,152.8773671141375,106.75606613034381,106.75606613034381,-44.5172666700734,135,709.8000000000001,True
market_only,6,3,0.65,-0.08,,0.5,151.3287947170356,106.58919507406446,106.58919507406446,-49.00416125588718,124,650.0,True
market_plus_time,4,5,0.65,,-0.08,0.5,112.44448363092366,106.55041792963638,106.55041792963638,-47.84537627585698,138,722.8000000000001,True
market_plus_time,4,5,0.65,-0.08,-0.08,0.5,112.44448363092366,106.55041792963638,106.55041792963638,-47.84537627585698,138,722.8000000000001,True
market_plus_time,4,5,0.65,-0.1,-0.08,0.5,112.44448363092366,106.55041792963638,106.55041792963638,-47.84537627585698,138,722.8000000000001,True
market_plus_time,4,5,0.65,-0.15,-0.08,0.5,112.44448363092366,106.55041792963638,106.55041792963638,-47.84537627585698,138,722.8000000000001,True
market_only,6,3,0.65,,-0.08,0.35,178.91069350706536,106.13845008885652,106.13845008885652,-42.219156259177595,124,650.0,True
market_only,6,3,0.65,-0.08,-0.08,0.35,178.91069350706536,106.13845008885652,106.13845008885652,-42.219156259177595,124,650.0,True
market_only,6,3,0.65,-0.1,-0.08,0.35,178.91069350706536,106.13845008885652,106.13845008885652,-42.219156259177595,124,650.0,True
market_only,6,3,0.65,-0.15,-0.08,0.35,178.91069350706536,106.13845008885652,106.13845008885652,-42.219156259177595,124,650.0,True
market_plus_time,5,3,1.0,,,0.5,1012.4581577600165,692.6302650456217,692.6302650456217,-79.05189045192043,127,1032.0,False
market_plus_time,5,3,1.0,,,0.2,1663.375192265056,591.1480818182488,591.1480818182488,-63.1964787934789,129,1048.0,False
market_plus_time,5,3,0.8,,,0.2,901.8383926601005,543.3996159382729,543.3996159382729,-62.28043809841448,129,838.4,False
market_plus_time,5,3,0.8,,,0.35,471.6817689283024,635.1892407565546,471.6817689283024,-71.36376820764747,129,838.4,False
market_plus_time,5,3,1.0,,,0.35,412.76984582987114,1064.031976706868,412.76984582987114,-79.05189045192044,129,1048.0,False
market_plus_time,5,3,0.8,,,0.5,397.48566401944834,626.1410956839051,397.48566401944834,-73.41942925061981,126,819.1999999999999,False
market_plus_time,5,3,0.65,,,0.5,294.84996747243946,519.7059695318329,294.84996747243946,-65.9232243184671,126,665.6,False
market_plus_time,12,3,1.0,-0.15,,0.5,469.5478426960717,285.5831624440909,285.5831624440909,-75.30337046410305,131,1056.0,False
market_plus_time,5,3,0.65,,,0.35,253.55881280039938,358.80785745490425,253.55881280039938,-63.79703473231053,126,665.6,False
market_plus_time,5,3,0.8,-0.15,,0.2,262.5670152753269,252.91271451564273,252.91271451564273,-59.031922236752045,130,844.8000000000001,False
market_plus_time,12,3,1.0,,,0.5,1021.9858611727738,241.22877809558994,241.22877809558994,-89.05991729655966,130,1048.0,False
market_plus_time,12,3,0.8,,-0.1,0.5,240.41134106702236,277.01161425753907,240.41134106702236,-51.83155951518018,132,851.2,False
market_plus_time,12,3,0.8,-0.1,-0.1,0.5,240.41134106702236,277.01161425753907,240.41134106702236,-51.83155951518018,132,851.2,False
market_plus_time,12,3,0.8,-0.15,-0.1,0.5,240.41134106702236,277.01161425753907,240.41134106702236,-51.83155951518018,132,851.2,False
market_plus_time,5,3,1.0,-0.15,,0.35,233.0301393332935,271.02248827200367,233.0301393332935,-70.77509105268838,130,1056.0,False
market_plus_time,5,3,0.8,-0.08,-0.1,0.5,239.31177932208135,231.94925569072566,231.94925569072566,-51.38674525983351,129,838.4,False
market_plus_time,5,3,1.0,-0.15,,,271.0854582273394,215.40467030999415,215.40467030999415,-74.6480313511062,128,1040.0,False
market_plus_time,12,3,0.8,-0.08,-0.1,0.5,323.32327684899377,213.61011311552497,213.61011311552497,-53.213944775682734,132,851.2,False
market_plus_time,5,3,1.0,,-0.15,0.2,617.6726844372278,209.2160223631906,209.2160223631906,-64.48160137745307,130,1056.0,False
market_plus_time,5,3,1.0,-0.15,-0.15,0.2,617.6726844372278,209.2160223631906,209.2160223631906,-64.48160137745307,130,1056.0,False
market_only,12,3,0.8,,,0.5,206.0617209723582,311.73044601123934,206.0617209723582,-79.0852687762912,128,825.6000000000001,False
market_only,6,3,0.8,,-0.1,0.5,217.220010316792,204.98512886523645,204.98512886523645,-50.228196777808364,124,800.0,False
market_only,6,3,0.8,-0.1,-0.1,0.5,217.220010316792,204.98512886523645,204.98512886523645,-50.228196777808364,124,800.0,False
market_only,6,3,0.8,-0.15,-0.1,0.5,217.220010316792,204.98512886523645,204.98512886523645,-50.228196777808364,124,800.0,False
market_plus_time,5,3,0.8,-0.08,-0.15,0.35,216.9418670550328,204.68130804717637,204.68130804717637,-56.70691016516778,130,844.8000000000001,False
market_plus_time,12,3,1.0,-0.15,,,266.4550146856249,198.58400896289274,198.58400896289274,-74.6480313511062,131,1056.0,False
market_plus_time,12,3,0.8,,-0.1,,198.3570080255289,227.8943050701753,198.3570080255289,-51.83155951518024,132,851.2,False
market_plus_time,12,3,0.8,-0.1,-0.1,,198.3570080255289,227.8943050701753,198.3570080255289,-51.83155951518024,132,851.2,False
market_plus_time,12,3,0.8,-0.15,-0.1,,198.3570080255289,227.8943050701753,198.3570080255289,-51.83155951518024,132,851.2,False
market_plus_time,5,3,0.8,-0.08,-0.1,,197.39328586712008,261.5805296482357,197.39328586712008,-51.38674525983351,129,838.4,False
market_plus_time,5,3,0.8,-0.1,-0.15,0.35,197.32850886093127,203.85050119255826,197.32850886093127,-64.49716967434756,130,844.8000000000001,False
market_plus_time,12,3,0.8,,-0.1,0.35,192.98409544899647,197.015597336869,192.98409544899647,-51.831559515180224,133,857.6000000000001,False
market_plus_time,12,3,0.8,-0.1,-0.1,0.35,192.98409544899647,197.015597336869,192.98409544899647,-51.831559515180224,133,857.6000000000001,False
market_plus_time,12,3,0.8,-0.15,-0.1,0.35,192.98409544899647,197.015597336869,192.98409544899647,-51.831559515180224,133,857.6000000000001,False
market_plus_time,5,3,0.8,-0.08,-0.1,0.35,192.03772832085647,264.5099687069739,192.03772832085647,-51.38674525983351,130,844.8000000000001,False
market_plus_time,5,3,0.5,,,0.2,186.39043725975313,231.66719485077013,186.39043725975313,-54.230895193286145,129,524.0,False
market_plus_time,12,3,1.0,-0.15,,0.35,214.61267325914122,185.4420091612126,185.4420091612126,-77.93064642620008,132,1064.0,False
market_plus_time,5,3,0.5,,,0.35,184.29912944370383,297.9290732967796,184.29912944370383,-56.31295310404156,126,512.0,False
market_only,12,3,1.0,,,0.5,646.4748264761898,183.3251384300449,183.3251384300449,-87.38777247133076,129,1040.0,False
market_plus_time,5,3,0.8,-0.08,-0.15,0.2,301.5547559412855,176.32296536537453,176.32296536537453,-54.05097101393783,130,844.8000000000001,False
market_plus_time,5,3,0.8,-0.1,-0.15,0.2,266.8807386943501,175.56948621305844,175.56948621305844,-54.599157836068116,130,844.8000000000001,False
market_plus_time,5,3,1.0,-0.1,-0.15,0.5,175.47975873611045,268.26703901065537,175.47975873611045,-64.00917710754645,129,1048.0,False
market_plus_time,6,5,0.8,-0.08,-0.1,,172.91766139609757,202.589819223485,172.91766139609757,-52.662188482398385,138,889.6,False
market_plus_time,8,5,0.8,-0.08,-0.1,,172.91766139609757,202.589819223485,172.91766139609757,-52.662188482398385,138,889.6,False
market_plus_time,12,5,0.8,-0.08,-0.1,,172.91766139609757,202.589819223485,172.91766139609757,-52.662188482398385,138,889.6,False
market_plus_time,4,5,0.8,-0.08,-0.1,,172.91766139609757,193.81685312662054,172.91766139609757,-52.662188482398406,138,889.6,False
market_plus_time,12,3,0.8,-0.08,-0.1,,271.02602372863174,172.75279119849517,172.75279119849517,-53.213944775682755,132,851.2,False
market_plus_time,5,3,0.65,,,0.2,169.16014698745454,385.12603321392425,169.16014698745454,-63.79703473231054,129,681.2,False
market_only,12,3,0.65,,,0.5,166.0833616401456,213.018042395289,166.0833616401456,-73.9036319095219,128,670.8000000000001,False
market_plus_time,5,3,1.0,-0.1,-0.15,,165.02647549478823,555.2365247027852,165.02647549478823,-64.00917710754645,129,1048.0,False
market_plus_time,5,3,0.8,-0.08,,0.2,229.5262188417923,163.56602668527879,163.56602668527879,-53.47428014900676,130,844.8000000000001,False
market_plus_time,4,3,0.8,-0.08,-0.15,0.2,205.28205312877463,160.53719356738742,160.53719356738742,-54.05097101393783,126,806.4000000000001,False
market_plus_time,5,3,0.8,,-0.15,0.35,157.02115650775448,175.30111173290638,157.02115650775448,-65.24437953155861,130,844.8000000000001,False
market_plus_time,5,3,0.8,-0.15,-0.15,0.35,157.02115650775448,175.30111173290638,157.02115650775448,-65.24437953155861,130,844.8000000000001,False
market_plus_time,5,5,0.8,-0.08,-0.1,,172.91766139609757,154.18965610715404,154.18965610715404,-52.662188482398385,138,889.6,False
market_plus_time,5,3,0.8,-0.08,-0.15,,153.08112344199904,232.26488531964895,153.08112344199904,-56.70691016516779,129,838.4,False
market_plus_time,12,3,1.0,,-0.15,0.5,150.79368548326008,194.96327426578387,150.79368548326008,-71.69113558259444,132,1064.0,False
market_plus_time,12,3,1.0,-0.15,-0.15,0.5,150.79368548326008,194.96327426578387,150.79368548326008,-71.69113558259444,132,1064.0,False
market_plus_time,5,3,0.8,,-0.15,0.2,216.41417926177078,149.67734335262253,149.67734335262253,-52.21750743740572,130,844.8000000000001,False
market_plus_time,5,3,0.8,-0.15,-0.15,0.2,216.41417926177078,149.67734335262253,149.67734335262253,-52.21750743740572,130,844.8000000000001,False
market_plus_time,12,3,0.65,,,0.35,255.52412097545547,148.94870487960725,148.94870487960725,-75.28267582520026,129,676.0,False
market_plus_time,12,3,0.65,,,0.2,207.73439309558594,148.7483770069753,148.7483770069753,-77.93966288196528,132,691.6,False
market_plus_time,4,3,0.8,-0.08,,0.2,213.1467744465918,148.5090329770123,148.5090329770123,-53.47428014900676,126,806.4000000000001,False
market_plus_time,5,3,1.0,-0.1,-0.15,0.35,147.44756265111403,384.22463146782275,147.44756265111403,-61.22837791917729,130,1056.0,False
market_plus_time,12,3,0.8,-0.08,-0.1,0.35,264.3444632641903,147.06691135053825,147.06691135053825,-53.2139447756828,133,857.6000000000001,False
market_plus_time,5,3,0.8,-0.08,-0.15,0.5,234.2142680954181,142.91640748933384,142.91640748933384,-56.70691016516778,129,838.4,False
market_plus_time,5,3,0.8,-0.1,-0.15,0.5,213.5320394752507,142.25402154339295,142.25402154339295,-65.52198386986349,129,838.4,False
market_plus_time,5,3,0.5,,,0.5,142.1825009944186,376.04238908235726,142.1825009944186,-56.31295310404156,126,512.0,False
market_plus_time,12,3,1.0,,-0.15,,141.27713355392964,199.7560237163269,141.27713355392964,-72.70886718672314,132,1064.0,False
market_plus_time,12,3,1.0,-0.15,-0.15,,141.27713355392964,199.7560237163269,141.27713355392964,-72.70886718672314,132,1064.0,False
market_plus_time,5,3,1.0,-0.1,,0.2,738.0647041260611,139.3579978123638,139.3579978123638,-61.57477876649682,130,1056.0,False
market_plus_time,8,3,0.8,,-0.1,0.5,240.41134106702236,137.9147122987276,137.9147122987276,-51.83155951518018,134,864.0,False
market_plus_time,8,3,0.8,-0.1,-0.1,0.5,240.41134106702236,137.9147122987276,137.9147122987276,-51.83155951518018,134,864.0,False
market_plus_time,8,3,0.8,-0.15,-0.1,0.5,240.41134106702236,137.9147122987276,137.9147122987276,-51.83155951518018,134,864.0,False
market_plus_time,12,3,0.8,,,0.35,523.2294191560076,137.6285986086391,137.6285986086391,-83.6100714552314,131,844.8000000000001,False
market_plus_time,5,3,0.8,-0.1,-0.15,,137.41966863845408,231.35886339778665,137.41966863845408,-65.52198386986349,129,838.4,False
market_only,12,2,1.0,-0.1,,0.2,264.55409710124013,136.9726885182574,136.9726885182574,-77.52253310428861,134,1080.0,False
market_only,12,3,0.65,,,0.35,134.78160852060523,167.87048049020999,134.78160852060523,-72.97509032169411,128,670.8000000000001,False
market_plus_time,5,3,1.0,-0.15,,0.2,1115.2385615469002,133.3279953822573,133.3279953822573,-61.18258204652797,130,1056.0,False
market_plus_time,5,3,1.0,-0.1,-0.15,0.2,614.5769702238756,133.05920924320134,133.05920924320134,-61.22837791917729,130,1056.0,False
market_plus_time,6,3,0.8,,-0.1,,203.21288392744498,131.9706925939985,131.9706925939985,-51.83155951518022,135,873.6,False
market_plus_time,6,3,0.8,-0.1,-0.1,,203.21288392744498,131.9706925939985,131.9706925939985,-51.83155951518022,135,873.6,False
market_plus_time,6,3,0.8,-0.15,-0.1,,203.21288392744498,131.9706925939985,131.9706925939985,-51.83155951518022,135,873.6,False
market_plus_time,12,3,1.0,-0.1,,0.5,166.74290185808633,131.06916483608106,131.06916483608106,-73.16229771980069,131,1056.0,False
market_plus_time,4,5,1.0,-0.1,,0.5,264.58920929703044,129.48755937625336,129.48755937625336,-65.48365158619215,138,1112.0,False
market_plus_time,6,5,0.8,-0.08,-0.1,0.5,248.20216153741922,129.28731706444196,129.28731706444196,-52.17797504914562,138,889.6,False
market_plus_time,8,5,0.8,-0.08,-0.1,0.5,248.20216153741922,129.28731706444196,129.28731706444196,-52.17797504914562,138,889.6,False
market_plus_time,12,5,0.8,-0.08,-0.1,0.5,248.20216153741922,129.28731706444196,129.28731706444196,-52.17797504914562,138,889.6,False
market_plus_time,4,3,0.8,-0.08,-0.1,,170.53519215889708,128.4319965870813,128.4319965870813,-51.38674525983349,125,800.0000000000001,False
market_plus_time,5,3,0.8,-0.1,,0.2,211.86771720809094,127.70062427565878,127.70062427565878,-56.535150187263206,130,844.8000000000001,False
market_only,6,3,0.65,-0.08,-0.1,0.5,127.65273788574589,145.8140964341172,127.65273788574589,-52.80580475077631,124,650.0,False
market_plus_time,12,3,1.0,,,0.35,517.0078930345388,126.03825465443043,126.03825465443043,-90.22374478436825,131,1056.0,False
market_plus_time,6,3,0.8,,-0.1,0.5,245.95166753284096,125.92552808286852,125.92552808286852,-51.83155951518022,135,873.6,False
market_plus_time,6,3,0.8,-0.1,-0.1,0.5,245.95166753284096,125.92552808286852,125.92552808286852,-51.83155951518022,135,873.6,False
market_plus_time,6,3,0.8,-0.15,-0.1,0.5,245.95166753284096,125.92552808286852,125.92552808286852,-51.83155951518022,135,873.6,False
market_only,6,3,1.0,,-0.1,,125.87713289350289,307.6392422583872,125.87713289350289,-64.47491936172372,125,1008.0,False
market_only,6,3,1.0,-0.1,-0.1,,125.87713289350289,307.6392422583872,125.87713289350289,-64.47491936172372,125,1008.0,False
market_only,6,3,1.0,-0.15,-0.1,,125.87713289350289,307.6392422583872,125.87713289350289,-64.47491936172372,125,1008.0,False
market_plus_time,12,3,0.65,-0.1,,0.35,125.60172849740016,192.4878122185291,125.60172849740016,-58.03835002143216,131,686.4000000000001,False
market_only,6,3,1.0,,-0.1,0.5,224.94895329448093,125.18323471768373,125.18323471768373,-54.37916870784311,125,1008.0,False
market_only,6,3,1.0,-0.1,-0.1,0.5,224.94895329448093,125.18323471768373,125.18323471768373,-54.37916870784311,125,1008.0,False
market_only,6,3,1.0,-0.15,-0.1,0.5,224.94895329448093,125.18323471768373,125.18323471768373,-54.37916870784311,125,1008.0,False
market_plus_time,8,3,0.8,-0.08,-0.1,0.5,323.32327684899377,124.50415193211843,124.50415193211843,-53.213944775682734,134,864.0,False
