symbol,month,funding_mean_bps,funding_abs_mean_bps,funding_last_bps,funding_min_bps,funding_max_bps,funding_rows
DOGEUSDT,2023-06,0.48001444444444447,0.9247277777777777,1.0,-3.2377000000000002,1.0,90
DOGEUSDT,2023-07,0.6575172043010752,0.8036032258064515,0.2927,-1.3033000000000001,1.0,93
DOGEUSDT,2023-08,0.4966150537634409,0.8046623655913977,1.0,-2.732,1.0,93
DOGEUSDT,2023-09,0.4733177777777777,0.6988977777777778,0.6857,-1.3621,1.0,90
DOGEUSDT,2023-10,0.614594623655914,0.8774892473118279,1.0,-3.2407999999999997,3.6905,93
DOGEUSDT,2023-11,1.41221,1.41221,1.0,1.0,3.7359,90
DOGEUSDT,2023-12,2.198651612903226,2.1986516129032254,3.2113,1.0,5.6982,93
DOGEUSDT,2024-01,1.2744096774193547,1.2744096774193547,1.0,1.0,6.9049,93
DOGEUSDT,2024-02,2.0440885057471263,2.0440885057471263,7.485,1.0,7.8835999999999995,87
DOGEUSDT,2024-03,4.179695698924731,4.17969569892473,3.3863,1.0,10.2757,93
DOGEUSDT,2024-04,1.0340255555555555,1.080878888888889,0.2266,-0.5712999999999999,7.9016,90
DOGEUSDT,2024-05,0.7622430107526882,0.8474215053763442,1.0,-0.776,2.3355,93
DOGEUSDT,2024-06,0.8721033333333333,0.9593900000000001,1.0,-0.9345,2.8729,90
DOGEUSDT,2024-07,0.631510752688172,0.7833688172043013,0.2253,-1.9883,1.0,93
DOGEUSDT,2024-08,0.2018677419354839,0.5025537634408602,0.3542,-1.5554,1.0,93
DOGEUSDT,2024-09,0.48612777777777777,0.6697122222222222,0.7457,-1.7853,1.0,90
DOGEUSDT,2024-10,0.7893010752688172,0.8293204301075269,1.0,-0.5589999999999999,1.0,93
DOGEUSDT,2024-11,1.7596555555555555,1.7596555555555553,2.2188,0.1267,6.3331,90
DOGEUSDT,2024-12,1.322910752688172,1.4997688172043007,1.0,-1.805,7.026400000000001,93
DOGEUSDT,2025-01,0.38133118279569894,0.6984924731182796,1.0,-1.9485999999999999,1.0,93
DOGEUSDT,2025-02,0.14101309523809524,0.4797988095238096,-0.7845,-1.1729,1.0,84
DOGEUSDT,2025-03,0.16011827956989247,0.45567956989247327,0.09830000000000001,-1.1526,1.0,93
DOGEUSDT,2025-04,0.3513366666666667,0.5981388888888889,-0.8174,-1.205,1.0,90
DOGEUSDT,2025-05,0.4518075268817204,0.6226462365591398,0.2822,-0.9352,1.0,93
DOGEUSDT,2025-06,0.4113866666666667,0.4948866666666668,0.14070000000000002,-0.6883,1.0,90
DOGEUSDT,2025-07,0.7976311827956989,0.8451645161290323,0.39440000000000003,-0.7207,1.0,93
DOGEUSDT,2025-08,0.6539301075268817,0.7318505376344087,1.0,-0.9168999999999999,1.0,93
DOGEUSDT,2025-09,0.6069344444444444,0.6580922222222222,-0.6719999999999999,-0.6719999999999999,1.0,90
DOGEUSDT,2025-10,0.29216451612903227,0.6873193548387098,0.0253,-2.366,4.5253,93
DOGEUSDT,2025-11,0.29838888888888887,0.5624466666666667,-0.0074,-1.308,1.0,90
DOGEUSDT,2025-12,0.18819354838709676,0.5312129032258064,-0.0487,-1.2442,1.0,93
DOGEUSDT,2026-01,0.24439569892473118,0.5075096774193549,-1.9169,-1.9169,1.0,93
DOGEUSDT,2026-02,-0.2740869047619047,0.5255821428571428,-1.0574999999999999,-2.6033000000000004,1.0,84
DOGEUSDT,2026-03,-0.15209139784946238,0.7014032258064515,-0.3312,-1.8443,1.0,93
DOGEUSDT,2026-04,0.34968,0.6753488888888889,0.1917,-1.3452000000000002,1.0,90
DOGEUSDT,2026-05,0.2920440860215054,0.47140322580645166,0.3376,-0.8869,1.0,93
ETHUSDT,2022-12,0.47355161290322584,0.564579569892473,1.0,-0.6428999999999999,1.0,93
ETHUSDT,2023-01,1.0623870967741935,1.0623870967741935,1.0,0.089,6.1643,93
ETHUSDT,2023-02,0.8149488095238097,0.8219607142857145,0.8564999999999999,-0.24910000000000002,1.4101000000000001,84
ETHUSDT,2023-03,0.6122494623655914,0.6633870967741935,1.0,-0.8305999999999999,3.1728,93
ETHUSDT,2023-04,0.5463677777777778,0.5979899999999999,0.8291000000000001,-0.6990999999999999,1.0,90
ETHUSDT,2023-05,0.4517677419354839,0.48707526881720425,0.4873,-0.323,1.0,93
ETHUSDT,2023-06,0.49425444444444444,0.5814566666666667,1.0,-0.8236,1.0,90
ETHUSDT,2023-07,0.619936559139785,0.6342505376344086,0.4221,-0.455,1.0,93
ETHUSDT,2023-08,0.38590322580645164,0.6279290322580645,0.23750000000000002,-1.7498,1.0,93
ETHUSDT,2023-09,0.19423111111111113,0.2905711111111111,0.1168,-0.7752,1.0,90
ETHUSDT,2023-10,0.6098279569892473,0.6125720430107527,1.0,-0.1276,1.0,93
ETHUSDT,2023-11,1.27355,1.27355,1.0,1.0,7.1131,90
ETHUSDT,2023-12,1.9755483870967743,1.9755483870967743,3.1620999999999997,1.0,5.7135,93
ETHUSDT,2024-01,1.244583870967742,1.244583870967742,1.0,0.6135,6.3801000000000005,93
ETHUSDT,2024-02,1.5168333333333333,1.5168333333333335,7.5727,0.318,7.5727,87
ETHUSDT,2024-03,3.4645258064516127,3.4645258064516136,5.8292,1.0,10.1724,93
ETHUSDT,2024-04,0.9303188888888889,0.9360988888888888,0.3887,-0.19740000000000002,6.0908999999999995,90
ETHUSDT,2024-05,0.8838193548387097,0.8840043010752687,1.2319,-0.0086,2.5357,93
ETHUSDT,2024-06,1.0010366666666666,1.0010366666666666,1.0,0.0746,2.0328,90
ETHUSDT,2024-07,0.7364537634408602,0.7364537634408602,1.0,0.020399999999999998,1.0,93
ETHUSDT,2024-08,0.15888709677419355,0.36386344086021505,0.7810999999999999,-1.0667,1.0,93
ETHUSDT,2024-09,0.42038222222222227,0.46311555555555556,1.0,-0.6941999999999999,1.0,90
ETHUSDT,2024-10,0.8689440860215054,0.8689440860215054,1.0,0.17629999999999998,1.0,93
ETHUSDT,2024-11,1.6870977777777776,1.6870977777777776,1.2425000000000002,0.9511000000000001,5.7620000000000005,90
ETHUSDT,2024-12,1.2904440860215054,1.2904440860215054,1.0,0.1254,4.9482,93
ETHUSDT,2025-01,0.868116129032258,0.8687096774193549,1.0,-0.0276,1.0,93
ETHUSDT,2025-02,0.28614285714285714,0.5044857142857142,0.12480000000000001,-2.5120999999999998,1.0,84
ETHUSDT,2025-03,0.2217763440860215,0.335258064516129,0.2009,-0.4308,0.9456,93
ETHUSDT,2025-04,0.17672222222222222,0.40498888888888895,-0.6069,-0.8681000000000001,1.0,90
ETHUSDT,2025-05,0.5569397849462365,0.6069462365591397,0.2739,-0.5797,1.0,93
ETHUSDT,2025-06,0.4428088888888889,0.47765777777777785,0.039400000000000004,-0.499,1.0,90
ETHUSDT,2025-07,0.7559741935483871,0.7680602150537633,-0.11800000000000001,-0.30110000000000003,1.0,93
ETHUSDT,2025-08,0.5793978494623656,0.6001010752688173,-0.1154,-0.3749,1.0,93
ETHUSDT,2025-09,0.31016,0.45107333333333327,0.0472,-0.8602000000000001,1.0,90
ETHUSDT,2025-10,0.3175752688172043,0.4413193548387097,-0.1283,-1.3094,1.0,93
ETHUSDT,2025-11,0.47058777777777777,0.4971477777777777,0.37070000000000003,-0.394,1.0,90
ETHUSDT,2025-12,0.38635806451612903,0.42470860215053763,0.3527,-0.31860000000000005,1.0,93
ETHUSDT,2026-01,0.4410010752688172,0.5177838709677419,-0.8907999999999999,-1.3629000000000002,1.0,93
ETHUSDT,2026-02,-0.36582380952380955,0.6028333333333334,-0.7186,-3.6526,1.0,84
ETHUSDT,2026-03,-0.09999032258064518,0.38185913978494623,-0.0962,-2.2545,1.0,93
ETHUSDT,2026-04,-0.15029888888888887,0.47349,-0.7716999999999999,-2.2976,1.0,90
ETHUSDT,2026-05,0.31010645161290323,0.4665430107526883,0.1691,-1.1993,1.0,93
LINKUSDT,2022-12,0.5172612903225806,0.7049365591397851,0.248,-1.4823000000000002,1.0,93
LINKUSDT,2023-01,1.0117258064516128,1.0213731182795698,1.0,-0.4486,3.3745,93
LINKUSDT,2023-02,1.0589130952380952,1.0708535714285714,1.0,-0.5015,4.8855,84
LINKUSDT,2023-03,0.7282967741935484,0.8298967741935485,1.0,-2.2898,1.0,93
LINKUSDT,2023-04,0.8887944444444444,0.8929677777777777,0.8103,-0.1664,2.2175,90
LINKUSDT,2023-05,0.8148172043010753,0.8202150537634408,1.0,-0.251,1.0,93
LINKUSDT,2023-06,0.6091,0.8309244444444444,1.0,-1.6804,1.0,90
LINKUSDT,2023-07,0.7933182795698924,0.827593548387097,0.9368,-0.982,1.0,93
LINKUSDT,2023-08,0.6358709677419355,0.8037268817204302,0.23629999999999998,-2.9605,1.0,93
LINKUSDT,2023-09,0.36785555555555555,0.49559555555555557,0.5045,-0.9063,1.0,90
LINKUSDT,2023-10,0.6497602150537635,0.725474193548387,1.0,-0.7535999999999999,1.0,93
LINKUSDT,2023-11,1.3176944444444445,1.3176944444444445,1.0,1.0,5.7792,90
LINKUSDT,2023-12,2.2808204301075268,2.280820430107527,1.0,1.0,8.372399999999999,93
LINKUSDT,2024-01,1.0804365591397849,1.0804365591397849,1.0,0.6805,4.7081,93
LINKUSDT,2024-02,1.772844827586207,1.772844827586207,9.020900000000001,0.4817,9.020900000000001,87
LINKUSDT,2024-03,4.015955913978495,4.015955913978495,4.6206,1.0,11.5808,93
LINKUSDT,2024-04,0.7665177777777777,0.9565377777777778,0.0327,-1.2941,5.222700000000001,90
LINKUSDT,2024-05,0.8385677419354839,0.9054387096774195,1.0,-1.1551,3.4976000000000003,93
LINKUSDT,2024-06,0.8467933333333333,0.9340911111111112,0.4761,-0.7364,1.999,90
LINKUSDT,2024-07,0.6430860215053764,0.7211075268817204,0.0433,-1.6166999999999998,1.0,93
LINKUSDT,2024-08,-0.04077956989247312,0.6944247311827958,0.7725,-2.7333000000000003,1.0,93
LINKUSDT,2024-09,0.5472899999999999,0.6673122222222222,1.0,-1.1819,1.0,90
LINKUSDT,2024-10,0.8334817204301076,0.8536000000000001,1.0,-0.3491,1.0,93
LINKUSDT,2024-11,1.6238622222222223,1.6427488888888888,2.1711,-0.5579,4.9062,90
LINKUSDT,2024-12,1.6804387096774194,1.693784946236559,0.9772000000000001,-0.2338,5.8517,93
LINKUSDT,2025-01,0.8144268817204301,0.8596978494623657,1.0,-0.5287,1.0,93
LINKUSDT,2025-02,0.04980357142857143,0.657415476190476,-0.23779999999999998,-2.0519,1.0,84
LINKUSDT,2025-03,0.23279354838709676,0.723432258064516,-0.1819,-2.4545,1.0,93
LINKUSDT,2025-04,0.5583477777777778,0.7556011111111112,-1.2949000000000002,-1.2949000000000002,1.0,90
LINKUSDT,2025-05,0.4248903225806452,0.7240451612903225,-0.29660000000000003,-1.7474999999999998,1.0,93
LINKUSDT,2025-06,0.18751777777777778,0.6014755555555555,0.3543,-1.7715999999999998,1.0,90
LINKUSDT,2025-07,0.8121720430107526,0.877952688172043,-0.1879,-1.6131000000000002,1.0,93
LINKUSDT,2025-08,0.677047311827957,0.7688559139784947,1.0,-1.3615,1.0,93
LINKUSDT,2025-09,0.6010833333333334,0.7749122222222221,-0.2939,-1.5206,1.0,90
LINKUSDT,2025-10,0.3926483870967742,0.7199451612903225,0.4474,-3.0061999999999998,1.0,93
LINKUSDT,2025-11,0.5053633333333334,0.7074811111111111,1.0,-2.0034,1.0,90
LINKUSDT,2025-12,0.34340752688172044,0.6132870967741935,0.8961,-1.9623000000000002,1.0,93
LINKUSDT,2026-01,0.47021182795698924,0.6688677419354839,0.08539999999999999,-1.0599,1.0,93
LINKUSDT,2026-02,0.26091309523809525,0.5188964285714286,-0.8139000000000001,-1.0104,1.0,84
LINKUSDT,2026-03,0.23188387096774193,0.6240344086021505,0.2116,-1.4801,1.0,93
LINKUSDT,2026-04,0.3526788888888889,0.66971,-0.6622,-2.3185,1.0,90
LINKUSDT,2026-05,0.41613010752688173,0.6134247311827956,0.3765,-1.9548999999999999,1.0,93
SOLUSDT,2022-12,-3.219341935483871,3.6248774193548394,-9.517800000000001,-28.4191,1.0,93
SOLUSDT,2023-01,-3.6608752688172044,5.327320430107527,1.0,-92.70779999999999,5.027500000000001,93
SOLUSDT,2023-02,0.29105,1.187004761904762,0.8349,-4.5565,2.6236,84
SOLUSDT,2023-03,0.12962903225806452,0.9866139784946236,-0.18139999999999998,-3.6773,2.7580999999999998,93
SOLUSDT,2023-04,0.7084288888888889,0.837148888888889,1.0,-1.4684,3.5646,90
SOLUSDT,2023-05,0.5936602150537634,0.7203290322580645,1.0,-1.9637,1.0,93
SOLUSDT,2023-06,0.09292333333333333,0.7439411111111112,1.0,-4.5568,1.0,90
SOLUSDT,2023-07,0.6352989247311828,0.8340086021505376,0.4713,-2.2841,2.9523,93
SOLUSDT,2023-08,0.08439569892473119,0.785389247311828,-0.9890000000000001,-4.0362,1.0,93
SOLUSDT,2023-09,-0.7075277777777778,0.9881366666666667,-3.3234999999999997,-4.7908,1.0,90
SOLUSDT,2023-10,-0.2569806451612903,0.9279720430107526,0.4712,-6.0231,1.0,93
SOLUSDT,2023-11,1.2651933333333334,1.3656133333333333,1.0,-4.1129,5.1278999999999995,90
SOLUSDT,2023-12,2.2908967741935484,2.2908967741935484,4.1035,1.0,8.6297,93
SOLUSDT,2024-01,1.2657827956989247,1.2657827956989247,1.0,0.25680000000000003,9.680100000000001,93
SOLUSDT,2024-02,2.3313436781609194,2.3313436781609194,8.1567,0.3075,9.8885,87
SOLUSDT,2024-03,4.211780645161291,4.21178064516129,5.3015,1.0,11.9261,93
SOLUSDT,2024-04,1.087348888888889,1.1426466666666666,0.41019999999999995,-0.5815,8.3459,90
SOLUSDT,2024-05,0.729067741935484,0.7722548387096776,1.0,-0.8768,1.8529,93
SOLUSDT,2024-06,0.9522777777777778,0.9901533333333333,1.0,-0.8849,2.3899,90
SOLUSDT,2024-07,0.6352408602150538,0.7175354838709678,0.8931,-1.2992000000000001,1.0,93
SOLUSDT,2024-08,0.1980709677419355,0.44057634408602153,0.1853,-1.0289,1.0,93
SOLUSDT,2024-09,0.3466022222222222,0.5118866666666667,1.0,-0.8288000000000001,1.0,90
SOLUSDT,2024-10,0.6155709677419355,0.6828225806451613,1.0,-0.6334,1.0,93
SOLUSDT,2024-11,1.504031111111111,1.5082355555555558,1.0,-0.18919999999999998,4.8819,90
SOLUSDT,2024-12,1.0837548387096774,1.3118172043010754,0.6744,-1.8625,5.5995,93
SOLUSDT,2025-01,0.1493279569892473,0.6742720430107526,0.5524,-7.115,1.0,93
SOLUSDT,2025-02,-0.2869988095238095,0.7203011904761905,1.0,-5.5791,1.0,84
SOLUSDT,2025-03,-0.2112967741935484,0.6961161290322582,-0.0424,-4.0116000000000005,1.0,93
SOLUSDT,2025-04,-0.24345,0.7458566666666666,-1.511,-3.3632,1.0,90
SOLUSDT,2025-05,0.2455774193548387,0.6355451612903226,-1.0143,-1.3891,1.0,93
SOLUSDT,2025-06,0.24325555555555556,0.4646,0.3926,-1.1387,1.0,90
SOLUSDT,2025-07,0.5747806451612903,0.7326150537634409,0.0862,-1.5145,1.2899999999999998,93
SOLUSDT,2025-08,0.4750408602150538,0.7024946236559141,0.9036,-1.4533999999999998,2.5876,93
SOLUSDT,2025-09,0.2798888888888889,0.5121600000000001,-0.3859,-1.6084,1.0,90
SOLUSDT,2025-10,-1.0696645161290321,1.653449462365591,-0.0138,-30.2761,1.0,93
SOLUSDT,2025-11,-0.06544444444444444,0.644288888888889,0.8402,-2.0845,1.0,90
SOLUSDT,2025-12,0.2652204301075269,0.6125795698924732,1.0,-1.7374,1.0,93
SOLUSDT,2026-01,0.18889462365591397,0.5921397849462365,-1.5483,-2.0745999999999998,1.0,93
SOLUSDT,2026-02,-1.223522619047619,1.3429749999999998,-2.2315,-6.9212,1.0,84
SOLUSDT,2026-03,-0.5425763440860215,0.8800236559139786,-1.383,-3.981,1.0,93
SOLUSDT,2026-04,-0.008622222222222213,0.5945977777777777,0.7585,-2.3581,1.0,90
SOLUSDT,2026-05,0.05220752688172043,0.5796354838709676,0.2671,-2.8322,1.0,93
XRPUSDT,2022-12,-0.4826645161290322,1.1114236559139783,1.0,-4.5606,1.0,93
XRPUSDT,2023-01,0.6826537634408603,1.0524344086021504,1.0,-5.1373,1.0,93
XRPUSDT,2023-02,0.7959559523809523,0.9550773809523809,1.0,-3.0138000000000003,1.0,84
XRPUSDT,2023-03,0.6124634408602151,0.7638569892473119,0.2052,-1.4036,1.0,93
XRPUSDT,2023-04,0.1772511111111111,0.8712177777777779,1.0,-4.5241,1.0,90
XRPUSDT,2023-05,0.36476021505376344,0.8158978494623657,1.0,-3.641,1.0,93
XRPUSDT,2023-06,0.15291222222222223,0.91963,1.0,-3.5938000000000003,1.0,90
XRPUSDT,2023-07,0.7551827956989248,0.8403032258064517,1.0,-0.8809,2.7434999999999996,93
XRPUSDT,2023-08,0.49840860215053767,0.7627032258064516,1.0,-2.5940000000000003,1.0,93
XRPUSDT,2023-09,0.3810355555555555,0.6543333333333333,1.0,-2.101,1.0,90
XRPUSDT,2023-10,0.6578655913978495,0.7905322580645162,1.0,-1.3479,1.5788,93
XRPUSDT,2023-11,1.3340866666666666,1.3340866666666666,1.0,1.0,4.4107,90
XRPUSDT,2023-12,2.545768817204301,2.5457688172043014,3.3745,1.0,7.2184,93
XRPUSDT,2024-01,1.261147311827957,1.261147311827957,1.0,0.1751,6.3561,93
XRPUSDT,2024-02,2.1339402298850576,2.133940229885057,9.0107,1.0,10.295300000000001,87
XRPUSDT,2024-03,4.1999397849462365,4.1999397849462365,6.6713000000000005,1.0,11.0,93
XRPUSDT,2024-04,0.95384,1.0884533333333335,0.3585,-1.2216,7.4271,90
XRPUSDT,2024-05,0.8460806451612903,0.8758935483870967,1.0,-0.37679999999999997,2.1111,93
XRPUSDT,2024-06,1.0271266666666667,1.0435955555555554,1.0,-0.2935,3.0812999999999997,90
XRPUSDT,2024-07,0.6976935483870967,0.8064698924731183,1.0,-0.9914999999999999,1.0,93
XRPUSDT,2024-08,0.2866064516129032,0.5697741935483871,1.0,-1.7728000000000002,1.0,93
XRPUSDT,2024-09,0.5107655555555556,0.5898211111111111,1.0,-1.3070000000000002,1.0,90
XRPUSDT,2024-10,0.8731720430107527,0.8820215053763442,1.0,-0.2791,1.0,93
XRPUSDT,2024-11,1.6025033333333334,1.6025033333333334,1.834,0.49169999999999997,6.4103,90
XRPUSDT,2024-12,1.1772021505376344,1.2686172043010753,1.0,-1.2769,6.7031,93
XRPUSDT,2025-01,0.8077655913978495,0.8571698924731184,1.0,-1.0651,1.0,93
XRPUSDT,2025-02,0.036942857142857145,0.5966166666666667,-1.0685,-2.5255,1.0,84
