month,log_return,first_equity,last_equity,min_drawdown,turnover,orders,return_pct,drawdown_pct
2025-01,0.0571229728185399,0.9999000049998333,1.058786004289359,-0.1755076110748066,66.0,12,5.8786004289359095,-17.55076110748066
2025-02,0.11391169015919894,1.0586801309826837,1.186531877036938,-0.07577983544920897,20.45,13,12.065315581246283,-7.5779835449208965
2025-03,0.15950644477768547,1.185872316906246,1.3917209957784415,-0.3266598420374073,50.45,11,17.29318214811988,-32.66598420374073
2025-04,0.1763252270807993,1.3915818306372367,1.6600808978676618,-0.2940311707059142,81.0,20,19.282593487002476,-29.40311707059142
2025-05,0.15244080972039323,1.6599148980780027,1.93345226729133,-0.11570580386758045,50.0,20,16.467352270290412,-11.570580386758046
2025-06,0.12022370634822158,1.9332589317315398,2.1804490697931604,-0.1815275883768277,48.0,12,12.774910799730277,-18.152758837682768
2025-07,0.08717587815446354,2.1802310357880628,2.3790630389550396,-0.1266719108852319,48.5,14,9.108856148642808,-12.66719108852319
2025-08,0.09101474132181223,2.3788251445460626,2.6057524200753335,-0.09124752489812193,32.2,12,9.528515109034807,-9.124752489812193
2025-09,0.06361271536711624,2.605491857861654,2.776897190208403,-0.2170995616738437,57.0,14,6.567959749918306,-21.70995616738437
2025-10,0.1256608291822268,2.7766195143734054,3.148716832016075,-0.1208803741084229,56.5,18,13.389751810716755,-12.08803741084229
2025-11,0.18716215381794649,3.1484019760759328,3.796794540391726,-0.09709867221315227,37.5,18,20.582279796837067,-9.709867221315227
2025-12,0.17030175358101537,3.7964148799210267,4.5017171925447395,-0.1125111849935162,32.2,12,18.56625752733738,-11.25111849935162
2026-01,0.11804173649471125,4.501267043333321,5.0657421838619205,-0.20989094466236902,68.95,15,12.529107609230984,-20.989094466236903
2026-02,0.25838809987764594,5.017115822674972,6.5593319357121445,-0.2442711463198597,59.95,11,29.48412488516268,-24.42711463198597
2026-03,0.21158692714390342,6.55867603531414,8.10495567110464,-0.2925249695229706,36.0,12,23.563737138798956,-29.252496952297058
2026-04,0.1836580211551792,8.104145216060957,9.73895387641752,-0.11229497873015448,39.5,26,20.160482939324396,-11.229497873015449
2026-05,0.12887946442337403,9.737980029723023,11.078576201852519,-0.09910952185369448,33.2,16,13.755300029491213,-9.910952185369448
2026-06,0.370450664843467,11.077468399623365,16.046068018115054,-0.2147850011081066,55.2,14,44.83872047954933,-21.47850011081066
