candidate_id,hard_pass,return_2025_pct,return_2026_pct,min_required_year_return_pct,min_monthly_return_pct,losing_eval_months,min_monthly_orders,total_return_pct,max_drawdown_pct,annualized_sharpe,exposure_pct,turnover,orders,segments,unique_experts_used,win_rate_pct,profit_factor,params_json
online_expert_pool_f2f285b26e_lev4.0,False,-99.59696621070347,-95.9745108514681,-99.59696621070347,-79.7862689999687,14,64,-99.99978735382656,-99.99989984189627,-2.6862113487233854,97.53745837957824,13852.0,3463,1732,159,49.54602565014342,0.9571672495749282,"{""default_expert_index"": 2, ""default_expert_name"": ""ret_state"", ""hold_winner_bars"": 1, ""leverage"": 4.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.01}"
online_expert_pool_6b0739e9d8_lev4.0,False,-99.59696621070347,-95.9745108514681,-99.59696621070347,-79.7862689999687,14,64,-99.99978735382656,-99.99989984189627,-2.6862113487233854,97.53745837957824,13852.0,3463,1732,159,49.54602565014342,0.9571672495749282,"{""default_expert_index"": 2, ""default_expert_name"": ""ret_state"", ""hold_winner_bars"": 1, ""leverage"": 4.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.01}"
online_expert_pool_e6fabdfa3b_lev4.0,False,-99.61811889508606,-95.52526838823229,-99.61811889508606,-79.7862689999687,14,60,-99.99979247048675,-99.99989735685634,-2.6911130696911516,97.62532371439143,13868.0,3467,1734,157,49.54524999407878,0.9570896832055532,"{""default_expert_index"": 0, ""default_expert_name"": ""always_long"", ""hold_winner_bars"": 1, ""leverage"": 4.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.01}"
online_expert_pool_1d3ae52deb_lev4.0,False,-99.61811889508606,-95.52526838823229,-99.61811889508606,-79.7862689999687,14,60,-99.99979247048675,-99.99989735685634,-2.6911130696911516,97.62532371439143,13868.0,3467,1734,157,49.54524999407878,0.9570896832055532,"{""default_expert_index"": 0, ""default_expert_name"": ""always_long"", ""hold_winner_bars"": 1, ""leverage"": 4.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.01}"
online_expert_pool_11b12f8f15_lev4.0,False,-98.96085150436271,-97.26455615869489,-98.96085150436271,-80.25555314902245,14,60,-99.99981759309384,-99.99991448698549,-2.7245779897178246,97.53399001109878,13932.0,3483,1742,163,49.45177388191506,0.9569918060031017,"{""default_expert_index"": 1, ""default_expert_name"": ""always_short"", ""hold_winner_bars"": 4, ""leverage"": 4.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.005}"
online_expert_pool_949982d01d_lev4.0,False,-98.96085150436271,-97.26455615869489,-98.96085150436271,-80.25555314902245,14,60,-99.99981759309384,-99.99991448698549,-2.7245779897178246,97.53399001109878,13932.0,3483,1742,163,49.45177388191506,0.9569918060031017,"{""default_expert_index"": 1, ""default_expert_name"": ""always_short"", ""hold_winner_bars"": 4, ""leverage"": 4.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.005}"
online_expert_pool_bce8fec7ad_lev4.0,False,-98.9752085936566,-97.14882567458075,-98.9752085936566,-80.25555314902245,14,60,-99.99974251223924,-99.99988249659854,-2.653858667099608,97.5640492045875,13916.0,3479,1740,162,49.47801253717902,0.9580760379225265,"{""default_expert_index"": 92, ""default_expert_name"": ""gap_adx_state"", ""hold_winner_bars"": 4, ""leverage"": 4.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.005}"
online_expert_pool_c7c538e462_lev4.0,False,-98.9752085936566,-97.14882567458075,-98.9752085936566,-80.25555314902245,14,60,-99.99974251223924,-99.99988249659854,-2.653858667099608,97.5640492045875,13916.0,3479,1740,162,49.47801253717902,0.9580760379225265,"{""default_expert_index"": 92, ""default_expert_name"": ""gap_adx_state"", ""hold_winner_bars"": 4, ""leverage"": 4.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.005}"
online_expert_pool_c409fa1375_lev4.0,False,-98.60287217774608,-94.37953899013583,-98.60287217774608,-80.71457252054107,14,46,-99.99750133518008,-99.99911680979376,-2.2027502849964025,97.33282463928968,9556.0,2389,1195,134,49.56704557602537,0.9652804830734625,"{""default_expert_index"": 118, ""default_expert_name"": ""ret_momentum"", ""hold_winner_bars"": 16, ""leverage"": 4.0, ""quota_mode"": ""none"", ""switch_margin_log"": 0.01}"
online_expert_pool_240a5fa154_lev4.0,False,-98.60287217774608,-94.37953899013583,-98.60287217774608,-80.71457252054107,14,46,-99.99750133518008,-99.99911680979376,-2.2027502849964025,97.33282463928968,9556.0,2389,1195,134,49.56704557602537,0.9652804830734625,"{""default_expert_index"": 118, ""default_expert_name"": ""ret_momentum"", ""hold_winner_bars"": 16, ""leverage"": 4.0, ""quota_mode"": ""last_day_alternate"", ""switch_margin_log"": 0.01}"
