timestamp,symbol,funding_rate
2026-05-22 16:00:00.001000+00:00,BTCUSDT,2.891e-05
2026-05-23 00:00:00.009000+00:00,BTCUSDT,1.783e-05
2026-05-23 08:00:00.001000+00:00,BTCUSDT,1.025e-05
2026-05-23 16:00:00.003000+00:00,BTCUSDT,7.441e-05
2026-05-24 00:00:00.011000+00:00,BTCUSDT,9.044e-05
2026-05-24 08:00:00.008000+00:00,BTCUSDT,6.29e-05
2026-05-24 16:00:00+00:00,BTCUSDT,6.265e-05
2026-05-25 00:00:00.001000+00:00,BTCUSDT,6.549e-05
2026-05-25 08:00:00.001000+00:00,BTCUSDT,3.527e-05
2026-05-25 16:00:00.001000+00:00,BTCUSDT,1.426e-05
2026-05-26 00:00:00+00:00,BTCUSDT,8.058e-05
2026-05-26 08:00:00.003000+00:00,BTCUSDT,3.852e-05
2026-05-26 16:00:00+00:00,BTCUSDT,5.776e-05
2026-05-27 00:00:00+00:00,BTCUSDT,0.0001
2026-05-27 08:00:00.004000+00:00,BTCUSDT,8.948e-05
2026-05-27 16:00:00.009000+00:00,BTCUSDT,9.914e-05
2026-05-28 00:00:00.001000+00:00,BTCUSDT,0.0001
2026-05-28 08:00:00+00:00,BTCUSDT,5.011e-05
2026-05-28 16:00:00.001000+00:00,BTCUSDT,0.0001
2026-05-29 00:00:00+00:00,BTCUSDT,0.0001
2026-05-29 08:00:00.001000+00:00,BTCUSDT,5.391e-05
2026-05-29 16:00:00.008000+00:00,BTCUSDT,6.702e-05
2026-05-30 00:00:00+00:00,BTCUSDT,3.464e-05
2026-05-30 08:00:00.001000+00:00,BTCUSDT,4.732e-05
2026-05-30 16:00:00+00:00,BTCUSDT,6.214e-05
2026-05-31 00:00:00+00:00,BTCUSDT,4.432e-05
2026-05-31 08:00:00+00:00,BTCUSDT,5.663e-05
2026-05-31 16:00:00.004000+00:00,BTCUSDT,5.988e-05
2026-06-01 00:00:00.001000+00:00,BTCUSDT,5.703e-05
2026-06-01 08:00:00.001000+00:00,BTCUSDT,4.438e-05
