fee_bps,slippage_bps,total_return_pct,annualized_sharpe,max_drawdown_pct,exposure_pct,turnover,trade_count,win_rate_pct,profit_factor,return_2025_pct,return_2026_pct,yearly_return_gate_pass
4.0,2.0,1993.4034292614904,2.633807506429488,-57.92983869640362,95.24486681465038,6.6000000000000005,2,50.01395919060971,1.020004804248461,149.65324085613253,106.40825380994343,True
8.0,4.0,1985.1299439942334,2.6303460366300007,-57.9298386964036,95.24486681465038,6.6000000000000005,2,50.01395919060971,1.0199871001298666,148.99502552679857,106.40825380994352,True
12.0,6.0,1976.889156943437,2.626876179127692,-57.92983869640362,95.24486681465038,6.6000000000000005,2,50.01395919060971,1.0199693966258383,148.33854559420266,106.40825380994352,True
20.0,10.0,1960.505161086368,2.619911438666443,-57.92983869640359,95.24486681465038,6.6000000000000005,2,50.01395919060971,1.0199339914613537,147.03077362966553,106.40825380994356,True
