variant_id,variant_kind,leverage,total_return_pct,annualized_sharpe,max_drawdown_pct,exposure_pct,turnover,trade_count,win_rate_pct,profit_factor,return_2025_pct,return_2026_pct,min_required_year_return_pct,yearly_return_gate_pass,drawdown_improved_vs_base,drawdown_improvement_pct_points,active_rows,segments,trigger_rows,losing_months,worst_month_return_pct,params_json
alpha_robust_quality_same_side_mask_3852364e02_lev2.0,quality_same_side_mask,2.0,6.040973483891121,0.46949284141108444,-12.418860025795231,1.0127635960044397,320.0,160,50.91324200913242,1.0898023744070526,0.6113330322970123,5.662905164615029,0.6113330322970123,False,True,56.87413111216079,876,80,5300,11,-2.2336714961904924,"{""quality_mask"": ""same_side_only""}"
alpha_robust_quality_same_side_mask_fe07eec425_lev2.5,quality_same_side_mask,2.5,7.607398607746929,0.46949284141108333,-15.274675240788248,1.0127635960044397,400.0,160,50.91324200913242,1.0898023744070526,0.764749350399585,7.128046147017475,0.764749350399585,False,True,54.018315897167774,876,80,5300,11,-2.784249643534553,"{""quality_mask"": ""same_side_only""}"
alpha_robust_quality_same_side_mask_f356a4b381_lev3.0,quality_same_side_mask,3.0,9.19696278425417,0.4694928414110847,-18.037369030956363,1.0127635960044397,480.0,160,50.91324200913242,1.0898023744070526,0.9183996040435405,8.61350303967221,0.9183996040435405,False,True,51.25562210699966,876,80,5300,11,-3.3317271702357876,"{""quality_mask"": ""same_side_only""}"
alpha_robust_quality_same_side_mask_598cc735e0_lev3.5,quality_same_side_mask,3.5,10.810007820850199,0.469492841411085,-20.70997786718748,1.0127635960044397,560.0,160,50.91324200913242,1.089802374407053,1.0722841499434255,10.119557546670643,1.0722841499434255,False,True,48.58301327076855,876,80,5300,11,-3.8761215376635016,"{""quality_mask"": ""same_side_only""}"
alpha_robust_quality_same_side_mask_241ade2f9c_lev4.0,quality_same_side_mask,4.0,12.446880574112985,0.46949284141108444,-23.295439208187506,1.0127635960044397,640.0,160,50.91324200913242,1.0898023744070526,1.2264033453577738,11.646495278264313,1.2264033453577738,False,True,45.99755192976852,876,80,5300,11,-4.41745010885205,"{""quality_mask"": ""same_side_only""}"
alpha_robust_static_d3abd35b0b_lev1.0,static,1.0,298.4627207336014,2.633807506429488,-32.534899531958864,95.24486681465038,3.0,2,50.01395919060971,1.020004804248461,51.5681053779528,39.013748569369525,39.013748569369525,False,True,36.75809160599716,82384,2,5300,9,-17.737226277372276,"{""scale_source"": ""base_alpha""}"
alpha_robust_static_8519a807bc_lev1.5,static,1.5,695.3925960947802,2.6338075064294877,-44.586094829867854,95.24486681465038,4.5,2,50.01395919060971,1.0200048042484609,86.60004015074385,63.90289769102997,63.90289769102997,False,True,24.70689630808817,82384,2,5300,9,-25.388628481672548,"{""scale_source"": ""base_alpha""}"
alpha_robust_static_476b460574_lev2.0,static,2.0,1487.72539814424,2.633807506429488,-54.48460218837117,95.24486681465038,6.0,2,50.01395919060971,1.020004804248461,129.7289056786224,93.24822291307888,93.24822291307888,False,True,14.808388949584852,82384,2,5300,9,-32.328360594597484,"{""scale_source"": ""base_alpha""}"
alpha_robust_quality_opposite_block_ab640e9d6c_lev2.0,quality_opposite_block,2.0,1345.244130775167,2.5510128710427624,-54.91084695798328,94.92924528301887,106.0,52,50.01705029838022,1.01962929319471,132.9029179590193,87.9411994130818,87.9411994130818,False,True,14.382144179972741,82111,27,5300,10,-28.704506676153652,"{""quality_mask"": ""block_opposite_only""}"
alpha_robust_monthly_loss_stop_ad69f98b7a_lev2.0,monthly_loss_stop,2.0,93.80092975232894,0.9227494477411182,-61.75443283456589,42.87828338882723,82.0,41,49.87057808455565,1.0109306366210258,54.19709162369723,33.77276369853806,33.77276369853806,False,True,7.538558303390133,37089,21,5300,20,-10.02702503689531,"{""loss_cap_pct"": -8.0, ""period"": ""month""}"
alpha_robust_natr_cap_70f67dc1d3_lev2.0,natr_cap,2.0,808.1489520813581,2.1828978525061653,-62.46965149358795,94.33615427302998,146.0,72,49.99816169712122,1.016730594240866,78.37598075056553,123.87782772385809,78.37598075056553,False,True,6.823339644368069,81598,37,5300,10,-32.34965127109539,"{""natr_max"": 0.9}"
alpha_robust_monthly_loss_stop_ff3c10c16d_lev2.4,monthly_loss_stop,2.4,200.37129603675984,1.3031689390918229,-62.748534244677245,40.294348871624116,98.4,41,49.97561185550742,1.0158072788986554,87.56533564294404,51.86336884597003,51.86336884597003,False,True,6.544456893278777,34854,21,5300,20,-10.448217880257115,"{""loss_cap_pct"": -8.0, ""period"": ""month""}"
alpha_robust_monthly_loss_stop_4bcaf65428_lev2.0,monthly_loss_stop,2.0,328.52581561637504,1.675181750129971,-62.826211184669,67.79966703662596,50.0,24,49.84823681877089,1.0152187335784808,55.602897251135786,19.746759438236474,19.746759438236474,False,True,6.466779953287023,58645,13,5300,13,-17.811285236999307,"{""loss_cap_pct"": -16.0, ""period"": ""month""}"
alpha_robust_monthly_loss_stop_a57d233548_lev2.4,monthly_loss_stop,2.4,532.5571336822233,1.8002625306036597,-63.975067404318686,63.49657787643359,64.8,26,49.86344270055715,1.016877238369571,84.07655977236192,4.000386776480425,4.000386776480425,False,True,5.317923733637336,54923,14,5300,14,-20.387290279123693,"{""loss_cap_pct"": -16.0, ""period"": ""month""}"
alpha_robust_natr_cap_57ca40a5bc_lev2.0,natr_cap,2.0,317.61792019168206,1.6598384253916483,-64.59665495320563,86.31150573436922,746.0,372,49.88882340334334,1.0146984071005516,29.44430643419651,79.14545330859096,29.44430643419651,False,True,4.696336184750393,74657,187,5300,10,-39.31945654418861,"{""natr_max"": 0.55}"
alpha_robust_monthly_loss_stop_b381d4b439_lev2.0,monthly_loss_stop,2.0,947.8624523702169,2.4579530306768107,-65.15587880307825,83.00730669626341,34.0,16,49.97353686732221,1.0200105108593276,167.26436420567174,63.77812664888467,63.77812664888467,False,True,4.13711233487777,71799,9,5300,10,-24.102328501017702,"{""loss_cap_pct"": -20.0, ""period"": ""month""}"
