month,selected_return_pct,selected_orders,selected_log_return,selected_cost_log,selected_turnover,selected_max_drawdown_pct,selected_candidate_id,selected_family,selected_rule,selected_leverage,train_hard_ok_candidate_count,train_min10_orders_candidate_count,train_return_pct,train_losing_months,train_min_monthly_return_pct,train_min_monthly_orders,train_turnover,oracle_candidate_id,oracle_family,oracle_rule,oracle_leverage,oracle_return_pct,oracle_orders,oracle_log_return,oracle_cost_log,oracle_turnover,oracle_max_drawdown_pct,candidate_count,positive_candidate_count,order10_candidate_count,positive_order10_candidate_count,best_candidate_id,best_return_pct,best_orders,best_order10_candidate_id,best_order10_return_pct,best_order10_orders,median_order10_return_pct,p90_order10_return_pct,oracle_hard_guard_rank,oracle_return_first_rank,oracle_train_return_pct,oracle_train_losing_months,oracle_train_min_monthly_return_pct,oracle_train_min_monthly_orders,oracle_train_hard_ok,selected_symbol,selected_lookback,selected_threshold_bps,oracle_symbol,oracle_lookback,oracle_threshold_bps,selected_gross_log_return,selected_gross_return_pct,selected_month_hard_ok,selected_equals_oracle,same_symbol_as_oracle,oracle_log_gap_vs_selected,root_cause
2025-03,-16.273717847877034,56,-0.1776172535747001,0.056,56.0,-42.27894729676051,single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,1.0,0,324,-44.77920217337525,26,-31.601670877044896,1,1675.0,single_symbol_symbol_momentum_lev4p0_symbolADAUSDT_lookback96_threshold_bps20,single_symbol,symbol_momentum,4.0,778.8300334125375,182,2.1734213294192077,0.884,884.0,-100.0,744,123,744,123,single_symbol_symbol_momentum_lev4p0_symbolADAUSDT_lookback96_threshold_bps20,778.8300334125375,182,single_symbol_symbol_momentum_lev4p0_symbolADAUSDT_lookback96_threshold_bps20,778.8300334125375,182,-37.46424854093488,23.638154122112223,395,510,-100.0,55,-96.16148261929447,0,False,BTCUSDT,1536,100,ADAUSDT,96,20,-0.1216172535747001,-11.451277928036774,False,False,False,2.3510385829939078,WRONG_CANDIDATE_MARKET_LOSS
2025-04,8.834769832853828,24,0.0846606730499355,0.024,24.0,-42.71015546501163,single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,1.0,0,324,-53.765679005026776,27,-31.601670877044896,1,1731.0,single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback96_threshold_bps100,single_symbol,symbol_reversal,4.0,116.85778049209236,303,0.7740715632534647,1.22,1220.0,-100.0,744,147,708,129,single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback96_threshold_bps100,116.85778049209236,303,single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback96_threshold_bps100,116.85778049209236,303,-32.44719318661666,8.905480739312898,469,530,-100.0,59,-97.44543808592904,0,False,BTCUSDT,1536,100,AVAXUSDT,96,100,0.10866067304993551,11.478400989646453,True,False,False,0.6894108902035292,STRICT_MONTH_OK_BUT_BEHIND_ORACLE
2025-05,-0.8122221318375811,21,-0.0081553862620361,0.021,21.0,-37.617856098458994,single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,1.0,0,324,-49.68098316133809,27,-31.601670877044896,1,1755.0,single_symbol_symbol_momentum_lev4p0_symbolDOGEUSDT_lookback384_threshold_bps20,single_symbol,symbol_momentum,4.0,138.13466679897877,71,0.8676661545501754,0.376,376.0,-99.99999999498534,744,72,708,57,single_symbol_symbol_momentum_lev4p0_symbolDOGEUSDT_lookback384_threshold_bps20,138.13466679897877,71,single_symbol_symbol_momentum_lev4p0_symbolDOGEUSDT_lookback384_threshold_bps20,138.13466679897877,71,-36.27256237158469,-1.6482824874779203,238,386,-99.99999999183498,46,-88.63747754809937,0,False,BTCUSDT,1536,100,DOGEUSDT,384,20,0.012844613737963901,1.2927460118922873,False,False,False,0.8758215408122114,FEES_TURNED_GROSS_WIN_TO_NET_LOSS
2025-06,-13.511268111079756,79,-0.1451560477158766,0.079,79.0,-45.74211117418605,single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,1.0,0,324,-50.08968535262478,28,-31.601670877044896,1,1776.0,single_symbol_symbol_reversal_lev4p0_symbolETHUSDT_lookback384_threshold_bps50,single_symbol,symbol_reversal,4.0,99.25511697986651,177,0.6894158125563236,0.728,728.0,-100.0,744,90,684,63,single_symbol_symbol_reversal_lev4p0_symbolETHUSDT_lookback384_threshold_bps50,99.25511697986651,177,single_symbol_symbol_reversal_lev4p0_symbolETHUSDT_lookback384_threshold_bps50,99.25511697986651,177,-35.124026549610306,-0.2512190180645531,375,490,-100.0,57,-92.50915999584709,42,False,BTCUSDT,1536,100,ETHUSDT,384,50,-0.06615604771587659,-6.401520539429861,False,False,False,0.8345718602722001,WRONG_CANDIDATE_MARKET_LOSS
2025-07,-4.547371216738294,40,-0.0465400952499357,0.04,40.0,-48.317677493577136,single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,1.0,0,324,-56.83320177971516,29,-31.601670877044896,1,1855.0,single_symbol_symbol_momentum_lev4p0_symbolXRPUSDT_lookback384_threshold_bps100,single_symbol,symbol_momentum,4.0,253.56254993866733,113,1.2628902283595151,0.456,456.0,-99.99999999991071,744,129,606,60,single_symbol_symbol_momentum_lev4p0_symbolXRPUSDT_lookback384_threshold_bps100,253.56254993866733,113,single_symbol_symbol_momentum_lev4p0_symbolXRPUSDT_lookback384_threshold_bps100,253.56254993866733,113,-44.430519926696725,-0.0637266120320112,222,386,-99.99999999520756,46,-98.69890500988404,38,False,BTCUSDT,1536,100,XRPUSDT,384,100,-0.0065400952499357,-0.6518755373947416,False,False,False,1.3094303236094509,WRONG_CANDIDATE_MARKET_LOSS
2025-08,-11.155705448402154,72,-0.1182848478375822,0.072,72.0,-56.7911086538616,single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,1.0,0,324,-58.79615633717188,30,-31.601670877044896,1,1895.0,single_symbol_symbol_momentum_lev4p0_symbolLINKUSDT_lookback96_threshold_bps20,single_symbol,symbol_momentum,4.0,183.9342643479445,166,1.043572561817714,0.8,800.0,-100.0,744,93,744,93,single_symbol_symbol_momentum_lev4p0_symbolLINKUSDT_lookback96_threshold_bps20,183.9342643479445,166,single_symbol_symbol_momentum_lev4p0_symbolLINKUSDT_lookback96_threshold_bps20,183.9342643479445,166,-30.12669675413762,2.858922038487851,312,468,-100.0,56,-95.69319367875303,80,False,BTCUSDT,1536,100,LINKUSDT,96,20,-0.0462848478375822,-4.523004070545811,False,False,False,1.1618574096552963,WRONG_CANDIDATE_MARKET_LOSS
2025-09,-12.384510617440814,34,-0.1322123842408523,0.034,34.0,-59.770813699851,single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,1.0,0,324,-63.392735769617104,31,-31.601670877044896,1,1967.0,single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback1536_threshold_bps20,single_symbol,symbol_reversal,4.0,73.42191743939996,48,0.5505572685218724,0.232,232.0,-99.99336409969877,744,96,726,87,single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback1536_threshold_bps20,73.42191743939996,48,single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback1536_threshold_bps20,73.42191743939996,48,-32.161918877436435,3.6817265568062196,146,32,-68.09029175667595,43,-94.99028328659108,0,False,BTCUSDT,1536,100,AVAXUSDT,1536,20,-0.0982123842408523,-9.354363373853413,False,False,False,0.6827696527627247,WRONG_CANDIDATE_MARKET_LOSS
2025-10,-7.474384188654026,34,-0.0776846521168802,0.034,34.0,-62.616845828405054,single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,1.0,0,324,-67.9263662949835,32,-31.601670877044896,1,2001.0,single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback384_threshold_bps20,single_symbol,symbol_momentum,4.0,247.2500366377368,95,1.2448749011545974,0.448,448.0,-99.99892046826972,744,126,690,108,single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback384_threshold_bps20,247.2500366377368,95,single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback384_threshold_bps20,247.2500366377368,95,-34.516877402626704,5.534196074327354,122,201,-99.99581944892478,43,-96.0573910532554,0,False,BTCUSDT,1536,100,AVAXUSDT,384,20,-0.043684652116880204,-4.274422153541691,False,False,False,1.3225595532714776,WRONG_CANDIDATE_MARKET_LOSS
2025-11,4.206519068495451,2,0.0412045044115743,0.002,2.0,-63.243655380062094,single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,1.0,0,324,-70.32367290135807,33,-31.601670877044896,1,2035.0,single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback384_threshold_bps100,single_symbol,symbol_momentum,4.0,139.2775771803728,38,0.8724541028241839,0.152,152.0,-99.99983740205845,744,126,594,54,single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback384_threshold_bps100,139.2775771803728,38,single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback384_threshold_bps100,139.2775771803728,38,-42.395337798828,-3.976576449111443,27,200,-99.9956421268686,39,-97.29099854640091,0,False,BTCUSDT,1536,100,AVAXUSDT,384,100,0.0432045044115743,4.415140658682093,False,False,False,0.8312495984126096,TOO_FEW_TRADES
2025-12,-10.43872543042662,52,-0.1102471628986273,0.052,52.0,-65.16055780894976,single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,1.0,0,324,-69.0753325431246,33,-31.601670877044896,1,2037.0,single_symbol_symbol_reversal_lev4p0_symbolLINKUSDT_lookback96_threshold_bps50,single_symbol,symbol_reversal,4.0,95.2543900795518,301,0.6691330868812476,1.252,1252.0,-100.0,744,126,702,108,single_symbol_symbol_reversal_lev4p0_symbolLINKUSDT_lookback96_threshold_bps50,95.2543900795518,301,single_symbol_symbol_reversal_lev4p0_symbolLINKUSDT_lookback96_threshold_bps50,95.2543900795518,301,-33.87262878785003,4.87541693471337,451,503,-100.0,66,-96.84603013755442,119,False,BTCUSDT,1536,100,LINKUSDT,96,50,-0.058247162898627296,-5.658325899832306,False,False,False,0.779380249779875,WRONG_CANDIDATE_MARKET_LOSS
2026-01,5.048813955830189,20,0.0492549509567471,0.02,20.0,-67.97259549588262,single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,1.0,0,324,-72.30347366922032,34,-31.601670877044896,1,2089.0,single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback1536_threshold_bps20,single_symbol,symbol_momentum,4.0,210.406063235613,14,1.132711135750081,0.064,64.0,-99.99956911156028,744,126,672,90,single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback1536_threshold_bps20,210.406063235613,14,single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback1536_threshold_bps20,210.406063235613,14,-35.59717318321228,10.111733311768047,64,241,-99.99950987690379,43,-93.86308281117216,0,False,BTCUSDT,1536,100,AVAXUSDT,1536,20,0.0692549509567471,7.170940765959322,True,False,False,1.083456184793334,STRICT_MONTH_OK_BUT_BEHIND_ORACLE
2026-02,-6.141831673938947,36,-0.0633853907700372,0.036,36.0,-65.93879336106971,single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,1.0,0,324,-70.90512758255173,34,-31.601670877044896,1,2109.0,single_symbol_symbol_momentum_lev4p0_symbolSOLUSDT_lookback96_threshold_bps20,single_symbol,symbol_momentum,4.0,90.10700328812976,155,0.6424169028494394,0.752,752.0,-100.0,744,123,744,123,single_symbol_symbol_momentum_lev4p0_symbolSOLUSDT_lookback96_threshold_bps20,90.10700328812976,155,single_symbol_symbol_momentum_lev4p0_symbolSOLUSDT_lookback96_threshold_bps20,90.10700328812976,155,-33.0815581527128,7.821739097068732,279,436,-100.0,59,-99.05671219714452,0,False,BTCUSDT,1536,100,SOLUSDT,96,20,-0.027385390770037203,-2.701381063859565,False,False,False,0.7058022936194767,WRONG_CANDIDATE_MARKET_LOSS
2026-03,-8.904261331368124,44,-0.093259159230808,0.044,44.0,-69.49259267228072,single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,1.0,0,324,-72.69208567217869,35,-31.601670877044896,1,2145.0,single_symbol_symbol_reversal_lev4p0_symbolETHUSDT_lookback1536_threshold_bps50,single_symbol,symbol_reversal,4.0,159.6137214262123,49,0.954024653478188,0.2,200.0,-99.99524970300808,744,132,744,132,single_symbol_symbol_reversal_lev4p0_symbolETHUSDT_lookback1536_threshold_bps50,159.6137214262123,49,single_symbol_symbol_reversal_lev4p0_symbolETHUSDT_lookback1536_threshold_bps50,159.6137214262123,49,-36.70765181541681,16.057552561501588,103,178,-99.98729969113703,46,-80.17620392448916,1,False,BTCUSDT,1536,100,ETHUSDT,1536,50,-0.04925915923080801,-4.806560485750788,False,False,False,1.047283812708996,WRONG_CANDIDATE_MARKET_LOSS
2026-04,1.8015821389806952,4,0.0178554596478428,0.004,4.0,-69.0822449294904,single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,1.0,0,324,-75.12365372807402,36,-31.601670877044896,1,2189.0,single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback96_threshold_bps20,single_symbol,symbol_reversal,4.0,134.53568781762982,215,0.8524375771745623,0.992,992.0,-100.0,744,120,708,102,single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback96_threshold_bps20,134.53568781762982,215,single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback96_threshold_bps20,134.53568781762982,215,-32.41071444044711,6.428050437143563,442,492,-100.0,69,-98.5130502147152,0,False,BTCUSDT,1536,100,AVAXUSDT,96,20,0.0218554596478428,2.209603967164031,False,False,False,0.8345821175267194,TOO_FEW_TRADES
2026-05,3.202795299701422,12,0.0315257529299622,0.012,12.0,-68.92591981636853,single_symbol_symbol_momentum_lev1p0_symbolBTCUSDT_lookback1536_threshold_bps100,single_symbol,symbol_momentum,1.0,0,324,-74.67548591680801,36,-31.601670877044896,1,2193.0,single_symbol_symbol_momentum_lev4p0_symbolADAUSDT_lookback384_threshold_bps20,single_symbol,symbol_momentum,4.0,25.642113970043635,49,0.2282673141540147,0.224,224.0,-99.9999999999998,744,66,720,54,single_symbol_symbol_momentum_lev4p0_symbolETHUSDT_lookback1536_threshold_bps20,37.8319079120572,2,single_symbol_symbol_momentum_lev4p0_symbolADAUSDT_lookback384_threshold_bps20,25.642113970043635,49,-30.66803008429359,-1.8255981250607103,137,397,-99.99999999998843,48,-91.85496771763616,0,False,BTCUSDT,1536,100,ADAUSDT,384,20,0.043525752929962205,4.4486892563460945,True,False,False,0.19674156122405248,STRICT_MONTH_OK_BUT_BEHIND_ORACLE
