month,log_return,first_equity,last_equity,min_drawdown,turnover,orders,return_pct,drawdown_pct,scenario_id,candidate,cost_per_side,round_trip_cost,extra_delay_bars
2025-04,0.1087847817745304,1.3057261251578984,1.4560744555953375,-0.3615320479286178,80.0,16,11.492237290398233,-36.15320479286178,2C_cost0.0020_delay3,2C,0.002,0.004,3
2025-05,0.12432407890702217,1.4557832698237663,1.6488336587235992,-0.12366248452930073,48.0,12,13.238279291799614,-12.366248452930073,2C_cost0.0020_delay3,2C,0.002,0.004,3
2025-06,0.050230054978685684,1.6485039249663294,1.7337699846882983,-0.15576113032181282,48.0,12,5.151297434724267,-15.576113032181283,2C_cost0.0020_delay3,2C,0.002,0.004,3
2025-07,0.1454237366907995,1.7334232653644488,2.0051561862993106,-0.15758075212696876,48.2,14,15.65295304496821,-15.758075212696877,2C_cost0.0020_delay3,2C,0.002,0.004,3
2025-08,0.08014475019408307,2.0047551951625007,2.1724742085914035,-0.12212460274141723,48.0,12,8.344388503765021,-12.212460274141723,2C_cost0.0020_delay3,2C,0.002,0.004,3
2025-09,0.05586713392839312,2.172039757196273,2.2972984376866177,-0.08992769971843984,32.2,12,5.7457174221712926,-8.992769971843984,2C_cost0.0020_delay3,2C,0.002,0.004,3
2025-10,0.0707735374818091,2.2968390239419865,2.465778003387294,-0.16516327005955223,51.9,16,7.333812748783952,-16.516327005955223,2C_cost0.0020_delay3,2C,0.002,0.004,3
2025-11,0.21580367861695324,2.465284897098889,3.059682206081986,-0.1341538068778384,36.2,14,24.085874798089545,-13.41538068778384,2C_cost0.0020_delay3,2C,0.002,0.004,3
2025-12,0.16540637487234575,3.0590703308303344,3.610034868714544,-0.3309812132230756,87.8,12,17.987249183545153,-33.09812132230756,2C_cost0.0020_delay3,2C,0.002,0.004,3
2026-01,0.05082615999288471,3.6093129339366854,3.7982619906117403,-0.2855737044799841,80.3,13,5.21399733638086,-28.55737044799841,2C_cost0.0020_delay3,2C,0.002,0.004,3
2026-02,0.250175016162462,3.735887547456227,4.877918575071691,-0.24710253877369093,60.1,11,28.42501615550923,-24.71025387736909,2C_cost0.0020_delay3,2C,0.002,0.004,3
2026-03,0.1342409626826797,4.876943088908545,5.578721175222847,-0.3007916765997042,36.0,12,14.366836784290848,-30.07916765997042,2C_cost0.0020_delay3,2C,0.002,0.004,3
2026-04,0.13546303826960837,5.577605542554788,6.388008802521269,-0.18796785058325527,36.0,12,14.506687139926733,-18.796785058325526,2C_cost0.0020_delay3,2C,0.002,0.004,3
2026-05,0.13483650646613762,6.3867313285124245,7.3101157988751675,-0.08634589787400693,32.2,12,14.434967528378362,-8.634589787400692,2C_cost0.0020_delay3,2C,0.002,0.004,3
2026-06,0.28495428002449025,7.308653921907962,9.720269989849825,-0.253225410074409,54.7,12,32.97012328239046,-25.3225410074409,2C_cost0.0020_delay3,2C,0.002,0.004,3
