ret16_HYPEUSDT,ret96_HYPEUSDT,ret384_HYPEUSDT,ret16_BTCUSDT,ret96_BTCUSDT,ret384_BTCUSDT,resid_z16,premium96,fund672,shock_sign,trend_align,crowd_align,month_num,day_num,hour_float,event_index_frac,event_index,label,oracle_action,oracle_hold_bars
-0.02466475656686242,-0.004895857546062623,0.0,-0.005827359440310315,0.0037220492866093763,-0.043354443700400785,-2.0585409441671048,-0.0002102446875,-0.020549960000000003,-1.0,-0.0,1.0,6.0,1.0,1.5,0.07844271997895567,2982,hype_reversal|4|0|192,hype_reversal,192
0.015171694712372254,0.10228433444853685,0.0,-0.001982487414495185,0.003202722092440111,-0.001907407166505134,1.5979725989851896,0.0004553063541666667,-0.040663200000000004,1.0,0.0,-1.0,6.0,3.0,9.25,0.08430882546363277,3205,hype_reversal|-4|0|192,hype_reversal,192
-0.05081538369152798,-0.09185893227384835,0.025681237564704838,-0.022910879308169894,-0.021092003353244865,-0.017057646961224224,-2.3850026558111708,0.00044940666666666665,-0.028258880000000004,-1.0,-1.0,1.0,6.0,5.0,16.75,0.09014862554254899,3427,hype_momentum|-4|0|16,hype_momentum,16
0.015731778581381632,-0.03425060683719207,0.02081393111078434,-0.013392288236397366,-0.03235211006115858,-0.03825731509250725,2.4796948041143616,0.0004404004166666667,-0.027108880000000005,-1.0,-1.0,1.0,6.0,5.0,22.5,0.09075364987504932,3450,pair_rv_reversal|-4|2|96,pair_rv_reversal,96
-0.031142945912912497,-0.03741383898888722,-0.08319082708303413,-0.0028342935687914236,0.025432762346157135,-0.01424601652320816,-2.3505569378086744,0.00020828531249999997,-0.019292450000000003,-1.0,1.0,1.0,6.0,6.0,23.0,0.09333157963961594,3548,hype_reversal|4|0|192,hype_reversal,192
-0.03089529421369806,0.0024165719470290383,-0.016471832338252668,-0.005808613886818803,0.0022611965350793606,0.008750893704852951,-2.04861573137555,0.0005878029166666666,0.0480551,-1.0,1.0,-1.0,6.0,9.0,0.0,0.09848743916874918,3744,hype_reversal|4|0|192,hype_reversal,192
0.04218134810766854,0.0867320893631342,0.22493358920690143,-0.0014011245995570259,-0.0011245260659565805,0.04258425352151425,3.223965215022497,0.0006808157291666667,0.044915340000000005,1.0,1.0,1.0,6.0,11.0,6.5,0.10422201762462185,3962,hype_reversal|-4|0|192,hype_reversal,192
0.04333977846522018,-0.012041959419672729,0.10402908207957284,0.007831977274982204,-0.024812540294439633,-0.023022388820216896,2.3605521994506358,0.00017667197916666668,0.054918720000000004,1.0,1.0,1.0,6.0,13.0,10.25,0.10966723661712482,4169,hype_momentum|4|0|96,hype_momentum,96
-0.040229102833015375,0.010364828070555384,-0.01326005098455069,-0.0009055260580974304,-0.001272269046343375,-0.04258977210235914,-2.5568994207676505,0.0007041423958333333,0.05990676,-1.0,1.0,-1.0,6.0,14.0,12.25,0.11240299881625675,4273,hype_reversal|4|0|192,hype_reversal,192
0.001979797717467795,0.10027156023891783,0.08378624881508742,-0.004568215075058923,0.013183967216486518,-0.0027380088832543456,0.4076682878053482,0.0006322866666666667,0.06641508,1.0,1.0,1.0,6.0,16.0,12.75,0.11750624753386821,4467,hype_reversal|-4|0|192,hype_reversal,192
