selector_id,eval_month,candidate_id,bucket_family,lookback_months,min_abs_mean_bps,min_samples,leverage,train_hard_ok_candidate_count,train_months,train_log_return,train_losing_months,train_min_monthly_return_pct,train_min_monthly_orders,train_turnover,train_last_month,train_return_pct,train_hard_ok,eval_static_return_pct,eval_static_orders,eval_static_turnover
hour_only,2023-08,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,31,-7.049544357990842,30,-52.137345306449966,60,7168.0,2023-07,-99.91321957246781,False,-14.187587414961921,62,62.0
hour_only,2023-09,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,32,-7.202550879125255,31,-52.137345306449966,60,7230.0,2023-08,-99.925531621483,False,-3.9194424679439455,60,60.0
hour_only,2023-10,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,33,-7.242534084568528,32,-52.137345306449966,60,7290.0,2023-09,-99.9284503667358,False,-6.438256717045842,62,62.0
hour_only,2023-11,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,34,-7.309082696233617,33,-52.137345306449966,60,7352.0,2023-10,-99.93305691580545,False,-2.1091205069367236,60,60.0
hour_only,2023-12,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,35,-7.330399498485069,34,-52.137345306449966,60,7412.0,2023-11,-99.93446882612217,False,-0.1114885277659794,62,62.0
hour_only,2024-01,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,36,-7.33151500570963,35,-52.137345306449966,60,7474.0,2023-12,-99.93454188586315,False,-6.4409642529960625,62,62.0
hour_only,2024-02,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,37,-7.398092556287483,36,-52.137345306449966,60,7536.0,2024-01,-99.9387580195954,False,-6.587819724949917,58,58.0
hour_only,2024-03,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,38,-7.466240995746285,37,-52.137345306449966,58,7594.0,2024-02,-99.94279253086043,False,-5.237116454390279,62,62.0
hour_only,2024-04,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,39,-7.520033372919336,38,-52.137345306449966,58,7656.0,2024-03,-99.9457885526399,False,-4.390340409013249,60,60.0
hour_only,2024-05,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,40,-7.5649297022077215,39,-52.137345306449966,58,7716.0,2024-04,-99.94816861971965,False,-7.120955743798807,62,62.0
hour_only,2024-06,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,41,-7.6388018409517,40,-52.137345306449966,58,7778.0,2024-05,-99.9518595093708,False,-3.060020961450205,60,60.0
hour_only,2024-07,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,42,-7.669880012753761,41,-52.137345306449966,58,7838.0,2024-06,-99.95333261847502,False,-2.5382375051201334,62,62.0
hour_only,2024-08,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,43,-7.695590077200253,42,-52.137345306449966,58,7900.0,2024-07,-99.95451714745553,False,-8.89075053870455,62,62.0
hour_only,2024-09,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,44,-7.788700933216895,43,-52.137345306449966,58,7962.0,2024-08,-99.95856091441316,False,-4.592645775433157,60,60.0
hour_only,2024-10,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,45,-7.835715455414068,44,-52.137345306449966,58,8022.0,2024-09,-99.96046406482674,False,-2.82186507105211,62,62.0
hour_only,2024-11,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,46,-7.864339904531312,45,-52.137345306449966,58,8084.0,2024-10,-99.9615797155719,False,-9.120262694732917,60,60.0
hour_only,2024-12,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,47,-7.959973026117783,46,-52.137345306449966,58,8144.0,2024-11,-99.9650837464398,False,-8.721364778599217,62,62.0
hour_only,2025-01,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,48,-8.051226458226047,47,-52.137345306449966,58,8206.0,2024-12,-99.96812892027981,False,0.0,0,0.0
hour_only,2025-02,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,49,-8.051226458226047,48,-52.137345306449966,0,8206.0,2025-01,-99.96812892027981,False,0.0,0,0.0
hour_only,2025-03,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,50,-8.051226458226047,49,-52.137345306449966,0,8206.0,2025-02,-99.96812892027981,False,0.0,0,0.0
hour_only,2025-04,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,51,-8.051226458226047,50,-52.137345306449966,0,8206.0,2025-03,-99.96812892027981,False,0.0,0,0.0
hour_only,2025-05,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,52,-8.051226458226047,51,-52.137345306449966,0,8206.0,2025-04,-99.96812892027981,False,0.0,0,0.0
hour_only,2025-06,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,53,-8.051226458226047,52,-52.137345306449966,0,8206.0,2025-05,-99.96812892027981,False,0.0,0,0.0
hour_only,2025-07,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,54,-8.051226458226047,53,-52.137345306449966,0,8206.0,2025-06,-99.96812892027981,False,0.0,0,0.0
hour_only,2025-08,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,55,-8.051226458226047,54,-52.137345306449966,0,8206.0,2025-07,-99.96812892027981,False,0.0,0,0.0
hour_only,2025-09,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,56,-8.051226458226047,55,-52.137345306449966,0,8206.0,2025-08,-99.96812892027981,False,0.0,0,0.0
hour_only,2025-10,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,57,-8.051226458226047,56,-52.137345306449966,0,8206.0,2025-09,-99.96812892027981,False,0.0,0,0.0
hour_only,2025-11,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,58,-8.051226458226047,57,-52.137345306449966,0,8206.0,2025-10,-99.96812892027981,False,0.0,0,0.0
hour_only,2025-12,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,59,-8.051226458226047,58,-52.137345306449966,0,8206.0,2025-11,-99.96812892027981,False,0.0,0,0.0
hour_only,2026-01,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,60,-8.051226458226047,59,-52.137345306449966,0,8206.0,2025-12,-99.96812892027981,False,0.0,0,0.0
hour_only,2026-02,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,61,-8.051226458226047,60,-52.137345306449966,0,8206.0,2026-01,-99.96812892027981,False,0.0,0,0.0
hour_only,2026-03,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,62,-8.051226458226047,61,-52.137345306449966,0,8206.0,2026-02,-99.96812892027981,False,0.0,0,0.0
hour_only,2026-04,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,63,-8.051226458226047,62,-52.137345306449966,0,8206.0,2026-03,-99.96812892027981,False,0.0,0,0.0
hour_only,2026-05,calendar_hour_lbexpanding_thr1p0_min20_lev1p0,hour,,1.0,20,1.0,0,64,-8.051226458226047,63,-52.137345306449966,0,8206.0,2026-04,-99.96812892027981,False,0.0,0,0.0
hour_week_only,2023-01,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,24,-13.677327696531188,24,-57.31662775499265,440,14364.0,2022-12,-99.999885181451,False,-41.845348516614166,495,566.0
hour_week_only,2023-02,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,25,-14.21939201563789,25,-57.31662775499265,440,14930.0,2023-01,-99.999933227673,False,-46.510187765795344,440,504.0
hour_week_only,2023-03,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,26,-14.845070991386148,26,-57.31662775499265,440,15434.0,2023-02,-99.99996428360765,False,-26.96771498119289,471,538.0
hour_week_only,2023-04,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,27,-15.159339573462608,27,-57.31662775499265,440,15972.0,2023-03,-99.99997391550255,False,-43.846609382202686,474,536.0
hour_week_only,2023-05,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,28,-15.736422695088505,28,-57.31662775499265,440,16508.0,2023-04,-99.99998535267025,False,-46.624136383954365,470,542.0
hour_week_only,2023-06,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,29,-16.3642342294986,29,-57.31662775499265,440,17050.0,2023-05,-99.99999218186126,False,-42.47830889501182,439,496.0
hour_week_only,2023-07,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,30,-16.917242302210735,30,-57.31662775499265,439,17546.0,2023-06,-99.99999550287438,False,-40.99348751935782,433,486.0
hour_week_only,2023-08,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,31,-17.44476466935681,31,-57.31662775499265,433,18032.0,2023-07,-99.999997346403,False,-39.9770812942991,434,496.0
hour_week_only,2023-09,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,32,-17.955208387629643,32,-57.31662775499265,433,18528.0,2023-08,-99.99999840723363,False,-36.61922251902241,404,450.0
hour_week_only,2023-10,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,33,-18.411217952453587,33,-57.31662775499265,404,18978.0,2023-09,-99.99999899049229,False,-30.35682288680288,413,456.0
hour_week_only,2023-11,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,34,-18.773003402623736,34,-57.31662775499265,404,19434.0,2023-10,-99.99999929694677,False,-30.804269860172163,387,432.0
hour_week_only,2023-12,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,35,-19.141234431073602,35,-57.31662775499265,387,19866.0,2023-11,-99.99999951351718,False,-28.14518360957393,391,434.0
hour_week_only,2024-01,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,36,-19.47175697281777,36,-57.31662775499265,387,20300.0,2023-12,-99.99999965043867,False,-30.715643526482637,378,422.0
hour_week_only,2024-02,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,37,-19.838708014405157,37,-57.31662775499265,378,20722.0,2024-01,-99.99999975780868,False,-21.78176634365272,395,448.0
hour_week_only,2024-03,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,38,-20.08437541306021,38,-57.31662775499265,378,21170.0,2024-02,-99.99999981056223,False,-40.81670282772104,419,466.0
hour_week_only,2024-04,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,39,-20.60890623932814,39,-57.31662775499265,378,21636.0,2024-03,-99.99999988788448,False,-32.59022691651119,419,480.0
hour_week_only,2024-05,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,40,-21.003286416670928,40,-57.31662775499265,378,22116.0,2024-04,-99.99999992442318,False,-35.25566303443032,449,512.0
hour_week_only,2024-06,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,41,-21.438010365895423,41,-57.31662775499265,378,22628.0,2024-05,-99.99999995106829,False,-31.54456738308532,406,464.0
hour_week_only,2024-07,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,42,-21.816997637090722,42,-57.31662775499265,378,23092.0,2024-06,-99.99999996650358,False,-30.540742051202983,419,478.0
hour_week_only,2024-08,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,43,-22.181427458964247,43,-57.31662775499265,378,23570.0,2024-07,-99.99999997673365,False,-32.022206257558885,454,512.0
hour_week_only,2024-09,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,44,-22.567416555720573,44,-57.31662775499265,378,24082.0,2024-08,-99.99999998418404,False,-35.29203040389447,389,438.0
hour_week_only,2024-10,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,45,-23.00270237010432,45,-57.31662775499265,378,24520.0,2024-09,-99.99999998976583,False,-34.56180743710428,408,450.0
hour_week_only,2024-11,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,46,-23.426766483939502,46,-57.31662775499265,378,24970.0,2024-10,-99.99999999330294,False,-30.012394769432362,365,404.0
hour_week_only,2024-12,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,47,-23.783618511691397,47,-57.31662775499265,365,25374.0,2024-11,-99.99999999531288,False,-50.615592225371266,392,418.0
hour_week_only,2025-01,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,48,-24.48915395540044,48,-57.31662775499265,365,25792.0,2024-12,-99.9999999976853,False,-34.95525119919712,404,436.0
hour_week_only,2025-02,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,49,-24.919248665271855,49,-57.31662775499265,365,26228.0,2025-01,-99.9999999984944,False,-29.153106105775727,336,360.0
hour_week_only,2025-03,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,50,-25.263897726673918,50,-57.31662775499265,336,26588.0,2025-02,-99.99999999893333,False,-39.55193881144316,366,392.0
hour_week_only,2025-04,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,51,-25.767283409092286,51,-57.31662775499265,336,26980.0,2025-03,-99.99999999935521,False,-37.09676255437263,366,392.0
hour_week_only,2025-05,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,52,-26.230855962974697,52,-57.31662775499265,336,27372.0,2025-04,-99.99999999959441,False,-34.007954254960936,373,400.0
hour_week_only,2025-06,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,53,-26.646491933213923,53,-57.31662775499265,336,27772.0,2025-05,-99.99999999973235,False,-25.50971648298981,357,382.0
hour_week_only,2025-07,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,54,-26.940993424912733,54,-57.31662775499265,336,28154.0,2025-06,-99.99999999980062,False,-36.73523082381421,369,400.0
hour_week_only,2025-08,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,55,-27.39883500578936,55,-57.31662775499265,336,28554.0,2025-07,-99.99999999987386,False,-27.53053508222234,352,378.0
hour_week_only,2025-09,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,56,-27.720839892183204,56,-57.31662775499265,336,28932.0,2025-08,-99.9999999999086,False,-27.7444671514082,334,360.0
hour_week_only,2025-10,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,57,-28.04580117489153,57,-57.31662775499265,334,29292.0,2025-09,-99.99999999993395,False,-28.06031159302854,343,370.0
hour_week_only,2025-11,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,58,-28.375143253911883,58,-57.31662775499265,334,29662.0,2025-10,-99.99999999995248,False,-20.11423096008713,303,328.0
hour_week_only,2025-12,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,59,-28.599715712629287,59,-57.31662775499265,303,29990.0,2025-11,-99.99999999996204,False,-25.554813702432135,354,386.0
hour_week_only,2026-01,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,60,-28.89482279842703,60,-57.31662775499265,303,30376.0,2025-12,-99.99999999997175,False,-34.05560217281295,335,362.0
hour_week_only,2026-02,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,61,-29.311181054618995,61,-57.31662775499265,303,30738.0,2026-01,-99.99999999998137,False,-21.83302304209954,296,320.0
hour_week_only,2026-03,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,62,-29.557503971786076,62,-57.31662775499265,296,31058.0,2026-02,-99.99999999998543,False,-22.68211148790982,324,350.0
hour_week_only,2026-04,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,63,-29.81474881223824,63,-57.31662775499265,296,31408.0,2026-03,-99.99999999998875,False,-25.603043059719887,320,346.0
hour_week_only,2026-05,calendar_hour_week_lbexpanding_thr1p0_min20_lev1p0,hour_week,,1.0,20,1.0,0,64,-30.110503958564088,64,-57.31662775499265,296,31754.0,2026-04,-99.99999999999162,False,-28.026054747307704,318,344.0
