candidate_id,hard_pass_complete_years,total_eval_return_pct,return_2023_pct,return_2024_pct,return_2025_pct,return_2026_ytd_pct,min_complete_year_return_pct,losing_eval_months,min_monthly_return_pct,min_monthly_orders,orders,turnover,cost_log,max_drawdown_pct,bucket_family,lookback_months,min_abs_mean_bps,min_samples,leverage
calendar_weekday_lb12_thr0p5_min20_lev4p0,False,-90.85370620632895,-71.98667656606091,-72.2272273129214,-51.38697222636915,141.82912318354326,-72.2272273129214,31,-50.66747736829021,0,425,1920.0,1.9200000000000002,-99.9692897327593,weekday,12.0,0.5,20,4.0
calendar_weekday_lb12_thr0p5_min50_lev4p0,False,-90.85370620632895,-71.98667656606091,-72.2272273129214,-51.38697222636915,141.82912318354326,-72.2272273129214,31,-50.66747736829021,0,425,1920.0,1.9200000000000002,-99.9692897327593,weekday,12.0,0.5,50,4.0
calendar_weekday_lb24_thr0p5_min20_lev1p0,False,-18.819694909922713,3.974469269500247,-11.965029659489868,-6.988897204190092,-4.647090102267237,-11.965029659489868,32,-8.773696281620191,0,282,282.0,0.28200000000000003,-65.53287739161317,weekday,24.0,0.5,20,1.0
calendar_weekday_lb24_thr0p5_min50_lev1p0,False,-18.819694909922713,3.974469269500247,-11.965029659489868,-6.988897204190092,-4.647090102267237,-11.965029659489868,32,-8.773696281620191,0,282,282.0,0.28200000000000003,-65.53287739161317,weekday,24.0,0.5,50,1.0
calendar_weekday_lb24_thr0p5_min20_lev2p0,False,-34.09758065481972,8.106902598742515,-22.49843997145502,-13.489347567072818,-9.078225740348566,-22.49843997145502,32,-16.777615098819222,0,282,564.0,0.5640000000000001,-88.12017459098429,weekday,24.0,0.5,20,2.0
calendar_weekday_lb24_thr0p5_min50_lev2p0,False,-34.09758065481972,8.106902598742515,-22.49843997145502,-13.489347567072818,-9.078225740348566,-22.49843997145502,32,-16.777615098819222,0,282,564.0,0.5640000000000001,-88.12017459098429,weekday,24.0,0.5,50,2.0
calendar_weekday_lb24_thr0p5_min20_lev4p0,False,-56.568711244520074,16.871023894939995,-39.93508193141838,-25.159070156292696,-17.33230965476985,-39.93508193141838,32,-30.74034651359717,0,282,1128.0,1.1280000000000001,-98.58869748251304,weekday,24.0,0.5,20,4.0
calendar_weekday_lb24_thr0p5_min50_lev4p0,False,-56.568711244520074,16.871023894939995,-39.93508193141838,-25.159070156292696,-17.33230965476985,-39.93508193141838,32,-30.74034651359717,0,282,1128.0,1.1280000000000001,-98.58869748251304,weekday,24.0,0.5,50,4.0
calendar_session_lb24_thr0p0_min20_lev1p0,False,-98.28938735018468,-88.8805420722301,-69.6431610607717,-6.919044182696876,-45.555917601154206,-88.8805420722301,32,-32.734505913447364,2,2367,4652.0,4.652,-99.92484255605,session,24.0,0.0,20,1.0
calendar_session_lb24_thr0p0_min50_lev1p0,False,-98.28938735018468,-88.8805420722301,-69.6431610607717,-6.919044182696876,-45.555917601154206,-88.8805420722301,32,-32.734505913447364,2,2367,4652.0,4.652,-99.92484255605,session,24.0,0.0,50,1.0
