selector_id,month,log_return,cost_log,turnover,orders,exposure_pct,max_drawdown_pct,return_pct
weekday_only,2024-08,-0.2925393516364516,0.02,20.0,11,99.96639784946237,-46.37017784636315,-25.363412626054206
weekday_only,2024-09,0.003277614635662799,0.018000000000000002,18.0,10,99.96527777777777,-45.25155220929836,0.3282991887761266
weekday_only,2024-10,0.121723475414528,0.02,20.0,11,99.96639784946237,-45.318879310261885,12.94417401854593
weekday_only,2024-11,0.2527257874960618,0.018000000000000002,18.0,10,99.96527777777777,-37.96083648360587,28.753017155166383
weekday_only,2024-12,0.16024425146857335,0.018000000000000002,18.0,10,99.96639784946237,-18.4488900012854,17.379753775340046
weekday_only,2025-01,0.045781658972277726,0.022,22.0,12,99.96639784946237,-10.961973564357674,4.68458166106176
weekday_only,2025-02,-0.2393238138744451,0.018000000000000002,18.0,10,99.96279761904762,-33.24620464023802,-21.28400522132633
weekday_only,2025-03,0.0909009161689134,0.018000000000000002,18.0,10,99.96639784946237,-34.77864740275346,9.516048718563596
weekday_only,2025-04,0.14789264393570248,0.018000000000000002,18.0,10,99.96527777777777,-29.81988419751841,15.93884223035602
weekday_only,2025-05,-0.15047002263742335,0.036000000000000004,36.0,19,99.96639784946237,-22.699554236814258,-13.969648074861297
weekday_only,2025-06,0.12534741859401735,0.036000000000000004,36.0,19,99.96527777777777,-24.307978244558758,13.354219830245139
weekday_only,2025-07,-0.07712284871649586,0.036000000000000004,36.0,19,99.96639784946237,-20.227087412972367,-7.422388378724721
weekday_only,2025-08,-0.0710005786315819,0.036000000000000004,36.0,19,99.96639784946237,-25.71838053933537,-6.853864684552013
weekday_only,2025-09,0.08926462961363836,0.018000000000000002,18.0,10,99.96527777777777,-24.03679600571541,9.336995611504673
weekday_only,2025-10,-0.032394407995740095,0.022,22.0,12,99.96639784946237,-21.439946895051122,-3.187532934129167
weekday_only,2025-11,-0.043671586141761795,0.018000000000000002,18.0,10,99.96527777777777,-28.644189723837066,-4.273171397352193
weekday_only,2025-12,-0.1987048735736889,0.038,38.0,20,99.96639784946237,-40.299179401271054,-18.020820014112292
weekday_only,2026-01,-0.010787129922436453,0.02,20.0,11,99.96639784946237,-38.152628740558825,-1.0729157475807716
weekday_only,2026-02,0.22118429832499298,0.018000000000000002,18.0,10,99.96279761904762,-42.86008725383507,24.75533313675582
weekday_only,2026-03,0.12184376271633891,0.018000000000000002,18.0,10,99.96639784946237,-23.604555991959952,12.957760585623234
weekday_only,2026-04,0.07500798153754708,0.02,20.0,11,99.96527777777777,-12.014472185018244,7.789275409178664
weekday_only,2026-05,-0.04539247983529758,0.018000000000000002,18.0,10,99.96639784946237,-14.935978766219405,-4.437765427961948
hour_only,2023-01,-0.758759618390111,0.62,620.0,465,50.0,-53.440205958244306,-53.17531282423899
hour_only,2023-02,-0.15528648343410711,0.112,112.0,112,12.5,-60.09564187762344,-14.383013613663142
hour_only,2023-03,-0.13924881998045835,0.124,124.0,124,8.333333333333332,-65.35520850086789,-12.998847472650754
hour_only,2023-04,0.03315519158100116,0.06,60.0,60,8.333333333333332,-65.92852188707683,3.371095003041491
hour_only,2023-05,-0.005491867158215316,0.062,62.0,62,8.333333333333332,-64.37758166734167,-0.5476814424251852
hour_only,2023-06,-0.0826471171516387,0.06,60.0,60,8.333333333333332,-67.17421528701797,-7.932401933484689
hour_only,2023-07,-0.07178438926621905,0.062,62.0,62,8.333333333333332,-69.28461134346892,-6.926845010873317
hour_only,2023-08,-0.1530065211344122,0.062,62.0,62,8.333333333333332,-73.7414876910617,-14.187587414961921
hour_only,2023-09,-0.03998320544327377,0.06,60.0,60,4.166666666666666,-74.68451589746184,-3.9194424679439455
hour_only,2023-10,-0.06654861166508813,0.062,62.0,62,4.166666666666666,-76.29777930539919,-6.438256717045842
hour_only,2023-11,-0.02131680225145289,0.06,60.0,60,4.166666666666666,-76.79768770266826,-2.1091205069367236
hour_only,2023-12,-0.0011155072245602766,0.062,62.0,62,4.166666666666666,-77.19045756011253,-0.1114885277659794
hour_only,2024-01,-0.06657755057785292,0.062,62.0,62,4.166666666666666,-78.32318717044492,-6.4409642529960625
hour_only,2024-02,-0.06814843945880272,0.058,58.0,58,4.166666666666666,-79.74482240787142,-6.587819724949917
hour_only,2024-03,-0.053792377173050354,0.062,62.0,62,4.166666666666666,-80.8402490337248,-5.237116454390279
hour_only,2024-04,-0.04489632928838589,0.06,60.0,60,4.166666666666666,-81.75127796968891,-4.390340409013249
hour_only,2024-05,-0.07387213874397841,0.062,62.0,62,4.166666666666666,-82.9551245364901,-7.120955743798807
hour_only,2024-06,-0.03107817180206091,0.06,60.0,60,4.166666666666666,-83.47670129852646,-3.060020961450205
hour_only,2024-07,-0.025710064446491546,0.062,62.0,62,4.166666666666666,-84.05068787109582,-2.5382375051201334
hour_only,2024-08,-0.09311085601664243,0.062,62.0,62,8.333333333333332,-85.45364331654146,-8.89075053870455
hour_only,2024-09,-0.04701452219717289,0.06,60.0,60,8.333333333333332,-86.01184191603646,-4.592645775433157
hour_only,2024-10,-0.028624449117244214,0.062,62.0,62,8.333333333333332,-86.6915170687945,-2.82186507105211
hour_only,2024-11,-0.09563312158647136,0.06,60.0,60,8.333333333333332,-87.63736750898413,-9.120262694732917
hour_only,2024-12,-0.09125343210826448,0.062,62.0,62,4.166666666666666,-88.76680346118901,-8.721364778599217
hour_only,2025-01,0.0,0.0,0.0,0,0.0,-88.71555778476316,0.0
hour_only,2025-02,0.0,0.0,0.0,0,0.0,-88.71555778476316,0.0
hour_only,2025-03,0.0,0.0,0.0,0,0.0,-88.71555778476316,0.0
hour_only,2025-04,0.0,0.0,0.0,0,0.0,-88.71555778476316,0.0
hour_only,2025-05,0.0,0.0,0.0,0,0.0,-88.71555778476316,0.0
hour_only,2025-06,0.0,0.0,0.0,0,0.0,-88.71555778476316,0.0
hour_only,2025-07,0.0,0.0,0.0,0,0.0,-88.71555778476316,0.0
hour_only,2025-08,0.0,0.0,0.0,0,0.0,-88.71555778476316,0.0
hour_only,2025-09,0.0,0.0,0.0,0,0.0,-88.71555778476316,0.0
hour_only,2025-10,0.0,0.0,0.0,0,0.0,-88.71555778476316,0.0
hour_only,2025-11,0.0,0.0,0.0,0,0.0,-88.71555778476316,0.0
hour_only,2025-12,0.0,0.0,0.0,0,0.0,-88.71555778476316,0.0
hour_only,2026-01,0.0,0.0,0.0,0,0.0,-88.71555778476316,0.0
hour_only,2026-02,0.0,0.0,0.0,0,0.0,-88.71555778476316,0.0
hour_only,2026-03,0.0,0.0,0.0,0,0.0,-88.71555778476316,0.0
hour_only,2026-04,0.0,0.0,0.0,0,0.0,-88.71555778476316,0.0
hour_only,2026-05,0.0,0.0,0.0,0,0.0,-88.71555778476316,0.0
hour_week_only,2023-01,-0.5420643191067012,0.5660000000000001,566.0,495,52.956989247311824,-42.337086694252605,-41.845348516614166
hour_week_only,2023-02,-0.6256789757482584,0.504,504.0,440,50.0,-68.90572121149219,-46.510187765795344
hour_week_only,2023-03,-0.3142685820764599,0.538,538.0,471,47.31182795698925,-77.87052190011352,-26.96771498119289
hour_week_only,2023-04,-0.5770831216258974,0.536,536.0,474,47.326388888888886,-87.36417974452105,-43.846609382202686
hour_week_only,2023-05,-0.6278115344100945,0.542,542.0,470,48.52150537634409,-93.19913239927021,-46.624136383954365
hour_week_only,2023-06,-0.5530080727121365,0.496,496.0,439,45.69444444444444,-96.13303766870722,-42.47830889501182
hour_week_only,2023-07,-0.5275223671460758,0.486,486.0,433,42.70833333333333,-97.69211946432812,-40.99348751935782
hour_week_only,2023-08,-0.5104437182728296,0.496,496.0,434,43.24596774193548,-98.62891340332229,-39.9770812942991
hour_week_only,2023-09,-0.45600956482394467,0.45,450.0,404,40.55555555555556,-99.12175022832312,-36.61922251902241
hour_week_only,2023-10,-0.3617854501701499,0.456,456.0,413,41.12903225806452,-99.38846549337438,-30.35682288680288
hour_week_only,2023-11,-0.3682310284498658,0.432,432.0,387,40.520833333333336,-99.57647367201605,-30.804269860172163
hour_week_only,2023-12,-0.3305225417441651,0.434,434.0,391,39.751344086021504,-99.69567593466205,-28.14518360957393
hour_week_only,2024-01,-0.366951041587391,0.422,422.0,378,40.456989247311824,-99.79012528659456,-30.715643526482637
hour_week_only,2024-02,-0.24566739865505444,0.448,448.0,395,42.7801724137931,-99.84457399574023,-21.78176634365272
hour_week_only,2024-03,-0.524530826267928,0.466,466.0,419,42.439516129032256,-99.90245601242184,-40.81670282772104
hour_week_only,2024-04,-0.39438017734278713,0.48,480.0,419,43.75,-99.93498785302897,-32.59022691651119
hour_week_only,2024-05,-0.4347239492244941,0.512,512.0,449,45.026881720430104,-99.95787749619517,-35.25566303443032
hour_week_only,2024-06,-0.3789872711952991,0.464,464.0,406,41.21527777777778,-99.97093217174866,-31.54456738308532
hour_week_only,2024-07,-0.3644298218735272,0.47800000000000004,478.0,419,41.39784946236559,-99.98003001725174,-30.540742051202983
hour_week_only,2024-08,-0.38598909675632553,0.512,512.0,454,44.45564516129033,-99.9862308090686,-32.022206257558885
hour_week_only,2024-09,-0.435285814383746,0.438,438.0,389,39.54861111111111,-99.99113161432194,-35.29203040389447
hour_week_only,2024-10,-0.42406411383518333,0.45,450.0,408,38.94489247311828,-99.9941896070291,-34.56180743710428
hour_week_only,2024-11,-0.3568520277518933,0.404,404.0,365,36.94444444444444,-99.99591945075123,-30.012394769432362
hour_week_only,2024-12,-0.705535443709043,0.418,418.0,392,36.55913978494624,-99.99798484491954,-50.615592225371266
hour_week_only,2025-01,-0.43009470987141546,0.436,436.0,404,37.096774193548384,-99.998692681139,-34.95525119919712
hour_week_only,2025-02,-0.3446490614020649,0.36,360.0,336,33.92857142857143,-99.99907580317686,-29.153106105775727
hour_week_only,2025-03,-0.5033856824183657,0.392,392.0,366,33.46774193548387,-99.99943974383771,-39.55193881144316
hour_week_only,2025-04,-0.4635725538824117,0.392,392.0,366,35.97222222222222,-99.99964713211614,-37.09676255437263
hour_week_only,2025-05,-0.4156359702392255,0.4,400.0,373,36.424731182795696,-99.99976701135623,-34.007954254960936
hour_week_only,2025-06,-0.29450149169881035,0.382,382.0,357,34.44444444444444,-99.99982682093396,-25.50971648298981
hour_week_only,2025-07,-0.45784158087662485,0.4,400.0,369,35.58467741935484,-99.999890638596,-36.73523082381421
hour_week_only,2025-08,-0.32200488639384683,0.378,378.0,352,33.030913978494624,-99.99992065305584,-27.53053508222234
hour_week_only,2025-09,-0.3249612827083249,0.36,360.0,334,33.05555555555556,-99.99994262446705,-27.7444671514082
hour_week_only,2025-10,-0.3293420790203542,0.37,370.0,343,33.33333333333333,-99.99995898138759,-28.06031159302854
hour_week_only,2025-11,-0.22457245871740444,0.328,328.0,303,31.21527777777778,-99.99996742100375,-20.11423096008713
hour_week_only,2025-12,-0.29510708579774103,0.386,386.0,354,33.87096774193548,-99.9999754163047,-25.554813702432135
hour_week_only,2026-01,-0.41635825619196776,0.362,362.0,335,31.451612903225808,-99.99998411880252,-34.05560217281295
hour_week_only,2026-02,-0.24632291716707905,0.32,320.0,296,31.547619047619047,-99.99998747004152,-21.83302304209954
hour_week_only,2026-03,-0.25724484045216517,0.35000000000000003,350.0,324,30.77956989247312,-99.99999019535181,-22.68211148790982
hour_week_only,2026-04,-0.2957551463258489,0.34600000000000003,346.0,320,31.770833333333332,-99.99999270564011,-25.603043059719887
hour_week_only,2026-05,-0.32886600395370874,0.34400000000000003,344.0,318,30.477150537634408,-99.99999477628151,-28.026054747307704
