method,order_floor,round_trip_cost,monthly_requirement,annual_threshold_pct,eval_month,candidate_id,pool,family,rule,leverage,train_hard_ok,train_hard_ok_candidate_count,train_months,train_return_pct,train_month_fail_count,train_order_fail_count,train_full_year_fail_count,train_complete_years,train_min_monthly_return_pct,train_min_monthly_orders,train_min_full_year_return_pct,train_turnover,train_last_month,eval_return_pct,eval_orders,eval_turnover
strict_expanding_selector,0,0.0,allow_any,50.0,2023-01,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio3p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,63,36,429.89835346372115,0,0,0,3,-7.635828221166574,91,67.54264070816383,6612.0,2022-12,3.3945303506610847,228,254.0
strict_expanding_selector,0,0.0,allow_any,50.0,2023-02,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio3p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,63,37,447.8859138997005,0,0,0,3,-7.635828221166574,91,67.54264070816383,6866.0,2023-01,5.704083185070807,195,208.0
strict_expanding_selector,0,0.0,allow_any,50.0,2023-03,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio3p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,63,38,479.1377821878249,0,0,0,3,-7.635828221166574,91,67.54264070816383,7074.0,2023-02,16.417831231783463,196,218.0
strict_expanding_selector,0,0.0,allow_any,50.0,2023-04,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio3p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,63,39,574.2196458669157,0,0,0,3,-7.635828221166574,91,67.54264070816383,7292.0,2023-03,-0.5691832790891582,224,250.0
strict_expanding_selector,0,0.0,allow_any,50.0,2023-05,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio3p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,63,40,570.3821003783071,0,0,0,3,-7.635828221166574,91,67.54264070816383,7542.0,2023-04,0.9302598111723626,228,246.0
strict_expanding_selector,0,0.0,allow_any,50.0,2023-06,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio3p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,63,41,576.6183956394196,0,0,0,3,-7.635828221166574,91,67.54264070816383,7788.0,2023-05,10.283724112219407,210,236.0
strict_expanding_selector,0,0.0,allow_any,50.0,2023-07,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio3p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,63,42,646.1999647395027,0,0,0,3,-7.635828221166574,91,67.54264070816383,8024.0,2023-06,-1.4774487651225687,193,210.0
strict_expanding_selector,0,0.0,allow_any,50.0,2023-08,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio3p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,63,43,635.175242575114,0,0,0,3,-7.635828221166574,91,67.54264070816383,8234.0,2023-07,-4.508843232682769,234,274.0
strict_expanding_selector,0,0.0,allow_any,50.0,2023-09,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio3p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,63,44,602.0273434019067,0,0,0,3,-7.635828221166574,91,67.54264070816383,8508.0,2023-08,5.285957304209887,189,210.0
strict_expanding_selector,0,0.0,allow_any,50.0,2023-10,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio3p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,63,45,639.1362090380105,0,0,0,3,-7.635828221166574,91,67.54264070816383,8718.0,2023-09,1.3874479237857784,222,252.0
strict_expanding_selector,0,0.0,allow_any,50.0,2023-11,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio3p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,63,46,649.3913390242574,0,0,0,3,-7.635828221166574,91,67.54264070816383,8970.0,2023-10,1.7079594016527588,211,238.0
strict_expanding_selector,0,0.0,allow_any,50.0,2023-12,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window384_min_volume_ratio3p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,63,47,662.1906388542938,0,0,0,3,-7.635828221166574,91,67.54264070816383,9208.0,2023-11,-6.7090779191589895,183,202.0
strict_expanding_selector,0,0.0,allow_any,50.0,2024-01,strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window384_min_volume_ratio3p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,True,38,48,4955.987508408115,0,0,0,4,-14.688597716101526,91,80.06149522473345,18820.0,2023-12,-22.29399791788752,237,548.0
strict_expanding_selector,0,0.0,allow_any,50.0,2024-02,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,38,49,1902.649564677717,0,0,0,4,-16.390557544765805,148,59.02067912973905,23600.0,2024-01,13.552852051782516,272,576.0
strict_expanding_selector,0,0.0,allow_any,50.0,2024-03,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,38,50,2174.0656972941547,0,0,0,4,-16.390557544765805,148,59.02067912973905,24176.0,2024-02,-0.5242683861086728,181,376.0
strict_expanding_selector,0,0.0,allow_any,50.0,2024-04,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,38,51,2162.1434897638997,0,0,0,4,-16.390557544765805,148,59.02067912973905,24552.0,2024-03,19.06667785963969,266,552.0
strict_expanding_selector,0,0.0,allow_any,50.0,2024-05,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,38,52,2593.4591016799936,0,0,0,4,-16.390557544765805,148,59.02067912973905,25104.0,2024-04,10.526865000462404,261,552.0
strict_expanding_selector,0,0.0,allow_any,50.0,2024-06,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,38,53,2876.9959051565143,0,0,0,4,-16.390557544765805,148,59.02067912973905,25656.0,2024-05,6.67470283342908,246,520.0
strict_expanding_selector,0,0.0,allow_any,50.0,2024-07,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,38,54,3075.7015351890636,0,0,0,4,-16.390557544765805,148,59.02067912973905,26176.0,2024-06,-6.21877053979949,332,696.0
strict_expanding_selector,0,0.0,allow_any,50.0,2024-08,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,38,55,2878.2119436867656,0,0,0,4,-16.390557544765805,148,59.02067912973905,26872.0,2024-07,9.284669442079974,233,496.0
strict_expanding_selector,0,0.0,allow_any,50.0,2024-09,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,38,56,3154.729077942627,0,0,0,4,-16.390557544765805,148,59.02067912973905,27368.0,2024-08,3.1956069507082185,272,560.0
strict_expanding_selector,0,0.0,allow_any,50.0,2024-10,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,38,57,3258.737426584083,0,0,0,4,-16.390557544765805,148,59.02067912973905,27928.0,2024-09,13.187757962623593,305,648.0
strict_expanding_selector,0,0.0,allow_any,50.0,2024-11,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,38,58,3701.679589002044,0,0,0,4,-16.390557544765805,148,59.02067912973905,28576.0,2024-10,30.02424431811348,266,560.0
strict_expanding_selector,0,0.0,allow_any,50.0,2024-12,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,38,59,4843.105156995871,0,0,0,4,-16.390557544765805,148,59.02067912973905,29136.0,2024-11,5.256005710234568,271,584.0
strict_expanding_selector,0,0.0,allow_any,50.0,2025-01,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,30,60,5102.915046310474,0,0,0,5,-16.390557544765805,148,59.02067912973905,29720.0,2024-12,17.46352644223861,218,452.0
strict_expanding_selector,0,0.0,allow_any,50.0,2025-02,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,30,61,6011.527491190115,0,0,0,5,-16.390557544765805,148,59.02067912973905,30172.0,2025-01,-14.167877475210167,260,548.0
strict_expanding_selector,0,0.0,allow_any,50.0,2025-03,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,30,62,5145.653764374513,0,0,0,5,-16.390557544765805,148,59.02067912973905,30720.0,2025-02,3.1579938286748543,213,448.0
strict_expanding_selector,0,0.0,allow_any,50.0,2025-04,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,30,63,5311.311186527112,0,0,0,5,-16.390557544765805,148,59.02067912973905,31168.0,2025-03,3.1222536436927406,263,568.0
strict_expanding_selector,0,0.0,allow_any,50.0,2025-05,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,30,64,5480.266047220008,0,0,0,5,-16.390557544765805,148,59.02067912973905,31736.0,2025-04,-3.500558274282828,265,548.0
strict_expanding_selector,0,0.0,allow_any,50.0,2025-06,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,30,65,5284.925582377053,0,0,0,5,-16.390557544765805,148,59.02067912973905,32284.0,2025-05,-0.5374257380698189,299,648.0
strict_expanding_selector,0,0.0,allow_any,50.0,2025-07,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,30,66,5255.985606321453,0,0,0,5,-16.390557544765805,148,59.02067912973905,32932.0,2025-06,-4.933372468449204,333,712.0
strict_expanding_selector,0,0.0,allow_any,50.0,2025-08,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,30,67,4991.754887005088,0,0,0,5,-16.390557544765805,148,59.02067912973905,33644.0,2025-07,-1.8676233937482523,284,608.0
strict_expanding_selector,0,0.0,allow_any,50.0,2025-09,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,30,68,4896.660081583061,0,0,0,5,-16.390557544765805,148,59.02067912973905,34252.0,2025-08,-0.22795662351469126,283,608.0
strict_expanding_selector,0,0.0,allow_any,50.0,2025-10,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,30,69,4885.269863972578,0,0,0,5,-16.390557544765805,148,59.02067912973905,34860.0,2025-09,13.734163128280041,302,624.0
strict_expanding_selector,0,0.0,allow_any,50.0,2025-11,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,30,70,5569.954959475556,0,0,0,5,-16.390557544765805,148,59.02067912973905,35484.0,2025-10,-16.56342574401957,278,586.0
strict_expanding_selector,0,0.0,allow_any,50.0,2025-12,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,2.0,True,30,71,4630.816180043467,0,0,0,5,-16.56342574401957,148,59.02067912973905,36070.0,2025-11,-9.39755828957195,325,702.0
strict_expanding_selector,0,0.0,allow_any,50.0,2026-01,strategy21_volume__volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio2p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,4.0,True,5,72,3402923.4398485343,0,0,0,6,-33.27361847404568,271,119.20762747848647,115008.0,2025-12,23.858627924567433,415,2032.0
strict_expanding_selector,0,0.0,allow_any,50.0,2026-02,strategy21_volume__volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio2p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,4.0,True,5,73,4214838.140547813,0,0,0,6,-33.27361847404568,271,119.20762747848647,117040.0,2026-01,-38.05795616802363,377,1808.0
strict_expanding_selector,0,0.0,allow_any,50.0,2026-03,strategy21_volume__volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio2p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,4.0,True,5,74,2610718.830508816,0,0,0,6,-38.05795616802363,271,119.20762747848647,118848.0,2026-02,-31.2454185123998,377,1736.0
strict_expanding_selector,0,0.0,allow_any,50.0,2026-04,strategy21_volume__volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio2p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,4.0,True,5,75,1794957.560315794,0,0,0,6,-38.05795616802363,271,119.20762747848647,120584.0,2026-03,4.7761732556798275,362,1600.0
strict_expanding_selector,0,0.0,allow_any,50.0,2026-05,strategy21_volume__volume_spike_volume_spike_body_momentum_lev4p0_window384_min_volume_ratio2p0_min_body_bps10,strategy21_volume,volume_spike,volume_spike_body_momentum,4.0,True,5,76,1880692.6194356561,0,0,0,6,-38.05795616802363,271,119.20762747848647,122184.0,2026-04,-1.6966975748580415,349,1576.0
strict_expanding_selector,0,0.0,allow_any,100.0,2023-01,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,32,36,1181.795547500111,0,0,0,3,-12.298946495124197,299,104.21136912871192,14368.0,2022-12,7.26248882202587,416,488.0
strict_expanding_selector,0,0.0,allow_any,100.0,2023-02,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,32,37,1274.8858058585317,0,0,0,3,-12.298946495124197,299,104.21136912871192,14856.0,2023-01,11.059018534227839,357,420.0
strict_expanding_selector,0,0.0,allow_any,100.0,2023-03,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,32,38,1426.9346819528944,0,0,0,3,-12.298946495124197,299,104.21136912871192,15276.0,2023-02,18.15741428560591,383,454.0
strict_expanding_selector,0,0.0,allow_any,100.0,2023-04,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,32,39,1704.1865380256804,0,0,0,3,-12.298946495124197,299,104.21136912871192,15730.0,2023-03,3.989092494633373,384,448.0
strict_expanding_selector,0,0.0,allow_any,100.0,2023-05,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,32,40,1776.1572078032486,0,0,0,3,-12.298946495124197,299,104.21136912871192,16178.0,2023-04,3.8059713187913236,412,474.0
strict_expanding_selector,0,0.0,allow_any,100.0,2023-06,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,32,41,1847.5632130276767,0,0,0,3,-12.298946495124197,299,104.21136912871192,16652.0,2023-05,4.375071788635165,403,464.0
strict_expanding_selector,0,0.0,allow_any,100.0,2023-07,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,32,42,1932.7705017266871,0,0,0,3,-12.298946495124197,299,104.21136912871192,17116.0,2023-06,-3.656344422152069,391,468.0
strict_expanding_selector,0,0.0,allow_any,100.0,2023-08,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,32,43,1858.4454108716507,0,0,0,3,-12.298946495124197,299,104.21136912871192,17584.0,2023-07,-8.208682994121052,430,524.0
strict_expanding_selector,0,0.0,allow_any,100.0,2023-09,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,32,44,1697.6828354802851,0,0,0,3,-12.298946495124197,299,104.21136912871192,18108.0,2023-08,7.35823411267158,364,430.0
strict_expanding_selector,0,0.0,allow_any,100.0,2023-10,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,32,45,1829.9605471182374,0,0,0,3,-12.298946495124197,299,104.21136912871192,18538.0,2023-09,-0.7132494541313483,417,496.0
strict_expanding_selector,0,0.0,allow_any,100.0,2023-11,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,32,46,1816.1951140509661,0,0,0,3,-12.298946495124197,299,104.21136912871192,19034.0,2023-10,4.0651580972370205,375,440.0
strict_expanding_selector,0,0.0,allow_any,100.0,2023-12,strategy21_volume__volume_spike_volume_spike_body_momentum_lev1p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,1.0,True,32,47,1894.0914748886694,0,0,0,3,-12.298946495124197,299,104.21136912871192,19474.0,2023-11,-6.095179990226097,406,474.0
strict_expanding_selector,0,0.0,allow_any,100.0,2024-01,strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,True,18,48,34964.36050970059,0,0,0,4,-23.085252141349123,299,113.41670256772751,39896.0,2023-12,-14.233864374955408,386,952.0
strict_expanding_selector,0,0.0,allow_any,100.0,2024-02,strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,True,18,49,29973.346990804384,0,0,0,4,-23.085252141349123,299,113.41670256772751,40848.0,2024-01,13.742219488428509,362,844.0
strict_expanding_selector,0,0.0,allow_any,100.0,2024-03,strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,True,18,50,34106.09234179744,0,0,0,4,-23.085252141349123,299,113.41670256772751,41692.0,2024-02,-20.8030464669857,378,896.0
strict_expanding_selector,0,0.0,allow_any,100.0,2024-04,strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,True,18,51,26990.183057393286,0,0,0,4,-23.085252141349123,299,113.41670256772751,42588.0,2024-03,12.338590720264087,409,964.0
strict_expanding_selector,0,0.0,allow_any,100.0,2024-05,strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,True,18,52,30332.72987021536,0,0,0,4,-23.085252141349123,299,113.41670256772751,43552.0,2024-04,0.6009594314334343,403,940.0
strict_expanding_selector,0,0.0,allow_any,100.0,2024-06,strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,True,18,53,30515.618230613087,0,0,0,4,-23.085252141349123,299,113.41670256772751,44492.0,2024-05,-8.791262258484988,415,1000.0
strict_expanding_selector,0,0.0,allow_any,100.0,2024-07,strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,True,18,54,27824.11893990335,0,0,0,4,-23.085252141349123,299,113.41670256772751,45492.0,2024-06,15.085098205538205,405,928.0
strict_expanding_selector,0,0.0,allow_any,100.0,2024-08,strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,True,18,55,32036.499705019065,0,0,0,4,-23.085252141349123,299,113.41670256772751,46420.0,2024-07,25.47366755450429,406,952.0
strict_expanding_selector,0,0.0,allow_any,100.0,2024-09,strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,True,18,56,40222.84480352988,0,0,0,4,-23.085252141349123,299,113.41670256772751,47372.0,2024-08,20.370828422498843,419,988.0
strict_expanding_selector,0,0.0,allow_any,100.0,2024-10,strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,True,18,57,48436.94233352745,0,0,0,4,-23.085252141349123,299,113.41670256772751,48360.0,2024-09,25.056418100086542,403,964.0
strict_expanding_selector,0,0.0,allow_any,100.0,2024-11,strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,True,18,58,60598.56153761399,0,0,0,4,-23.085252141349123,299,113.41670256772751,49324.0,2024-10,9.920672348543436,374,900.0
strict_expanding_selector,0,0.0,allow_any,100.0,2024-12,strategy21_volume__volume_spike_volume_spike_body_momentum_lev2p0_window96_min_volume_ratio2p0_min_body_bps0,strategy21_volume,volume_spike,volume_spike_body_momentum,2.0,True,18,59,66620.26694803969,0,0,0,4,-23.085252141349123,299,113.41670256772751,50224.0,2024-11,-1.5740271316188936,382,920.0
strict_expanding_selector,0,0.0,allow_any,100.0,2025-01,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev4p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,4.0,True,13,60,270603.2497912392,0,0,0,5,-30.09461132324882,148,152.87576390883436,59440.0,2024-12,37.9768004424649,218,904.0
strict_expanding_selector,0,0.0,allow_any,100.0,2025-02,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev4p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,4.0,True,13,61,373407.6827557254,0,0,0,5,-30.09461132324882,148,152.87576390883436,60344.0,2025-01,-26.328467428894655,260,1096.0
strict_expanding_selector,0,0.0,allow_any,100.0,2025-03,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev4p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,4.0,True,13,62,275068.8341569651,0,0,0,5,-30.09461132324882,148,152.87576390883436,61440.0,2025-02,6.415716907569213,213,896.0
strict_expanding_selector,0,0.0,allow_any,100.0,2025-04,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev4p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,4.0,True,13,63,292722.8875743346,0,0,0,5,-30.09461132324882,148,152.87576390883436,62336.0,2025-03,6.341991965541038,263,1136.0
strict_expanding_selector,0,0.0,allow_any,100.0,2025-05,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev4p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,4.0,True,13,64,311293.69157756417,0,0,0,5,-30.09461132324882,148,152.87576390883436,63472.0,2025-04,-6.878577466249169,265,1096.0
strict_expanding_selector,0,0.0,allow_any,100.0,2025-06,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev4p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,4.0,True,13,65,289874.2352773884,0,0,0,5,-30.09461132324882,148,152.87576390883436,64568.0,2025-05,-1.0719632119002287,299,1296.0
strict_expanding_selector,0,0.0,allow_any,100.0,2025-07,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev4p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,4.0,True,13,66,286765.81815122574,0,0,0,5,-30.09461132324882,148,152.87576390883436,65864.0,2025-06,-9.62336329777388,333,1424.0
strict_expanding_selector,0,0.0,allow_any,100.0,2025-08,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev4p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,4.0,True,13,67,259159.67829340193,0,0,0,5,-30.09461132324882,148,152.87576390883436,67288.0,2025-07,-3.700366616087758,284,1216.0
strict_expanding_selector,0,0.0,allow_any,100.0,2025-09,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev4p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,4.0,True,13,68,249566.11970885636,0,0,0,5,-30.09461132324882,148,152.87576390883436,68504.0,2025-08,-0.4553936048073415,283,1216.0
strict_expanding_selector,0,0.0,allow_any,100.0,2025-10,strategy21_volume__taker_imbalance_taker_imbalance_momentum_lev4p0_window384_min_volume_ratio2p0_buy_ratio0p55,strategy21_volume,taker_imbalance,taker_imbalance_momentum,4.0,True,13,69,248429.15616633164,0,0,0,5,-30.09461132324882,148,152.87576390883436,69720.0,2025-09,29.354598624902174,302,1248.0
