method,order_floor,round_trip_cost,round_trip_cost_pct,monthly_requirement,annual_threshold_pct,scenario_pass,annual_2025_2026_pass,monthly_requirement_pass,order_floor_pass,non_passing_months,non_passing_month_list,month_fail_count,order_fail_count,total_eval_return_pct,return_2023_pct,return_2024_pct,return_2025_pct,return_2026_ytd_pct,min_monthly_return_pct,min_monthly_orders,orders,turnover,cost_log,selected_candidate_count
monthly_oracle,2,0.002,0.2,return_gt_0,50.0,False,True,False,False,2,"2023-07,2025-12",2,1,839500953277.6241,86540.8125100178,159254.79187297256,27024.306152723188,2141.6866848083623,-0.6814171974701355,1,530,3920.0,3.9200000000000004,11
monthly_oracle,2,0.002,0.2,return_gt_0,100.0,False,True,False,False,2,"2023-07,2025-12",2,1,839500953277.6241,86540.8125100178,159254.79187297256,27024.306152723188,2141.6866848083623,-0.6814171974701355,1,530,3920.0,3.9200000000000004,11
monthly_oracle,2,0.003,0.3,return_gt_0,50.0,False,True,False,False,3,"2023-07,2025-12,2026-05",3,2,139072856211.121,46414.82042590373,98309.08349927638,17322.47304499226,1643.837598972605,-2.5506161543682127,0,468,3336.0,5.004,11
monthly_oracle,2,0.003,0.3,return_gt_0,100.0,False,True,False,False,3,"2023-07,2025-12,2026-05",3,2,139072856211.121,46414.82042590373,98309.08349927638,17322.47304499226,1643.837598972605,-2.5506161543682127,0,468,3336.0,5.004,11
monthly_oracle,2,0.003,0.3,return_ge_minus1,50.0,False,True,False,False,2,"2023-07,2025-12",1,1,138719719347.6629,46414.82042590373,98309.08349927638,17322.47304499226,1639.409608087714,-2.5506161543682127,1,470,3338.0,5.007,12
monthly_oracle,2,0.003,0.3,return_ge_minus1,100.0,False,True,False,False,2,"2023-07,2025-12",1,1,138719719347.6629,46414.82042590373,98309.08349927638,17322.47304499226,1639.409608087714,-2.5506161543682127,1,470,3338.0,5.007,12
monthly_oracle,2,0.004,0.4,return_gt_0,50.0,False,True,False,False,4,"2023-07,2023-09,2025-12,2026-05",4,3,34807475685.47371,31153.782769914545,64331.19550856195,12103.965344803775,1316.3571687684032,-4.671091841253561,0,391,2656.0,5.312,13
monthly_oracle,2,0.004,0.4,return_gt_0,100.0,False,True,False,False,4,"2023-07,2023-09,2025-12,2026-05",4,3,34807475685.47371,31153.782769914545,64331.19550856195,12103.965344803775,1316.3571687684032,-4.671091841253561,0,391,2656.0,5.312,13
monthly_oracle,2,0.004,0.4,return_ge_minus1,50.0,False,True,False,False,2,"2023-07,2025-12",2,1,34521084042.29405,31006.6292500527,64331.19550856195,12103.965344803775,1311.3486688347446,-4.671091841253561,1,395,2660.0,5.319999999999999,13
monthly_oracle,2,0.004,0.4,return_ge_minus1,100.0,False,True,False,False,2,"2023-07,2025-12",2,1,34521084042.29405,31006.6292500527,64331.19550856195,12103.965344803775,1311.3486688347446,-4.671091841253561,1,395,2660.0,5.319999999999999,13
monthly_oracle,5,0.002,0.2,return_gt_0,50.0,False,True,False,False,1,2023-07,1,1,96251768273.47528,53948.53498224468,130050.86395530812,6003.835532858575,2141.6866848083623,-0.6814171974701355,1,635,4616.0,4.6160000000000005,12
monthly_oracle,5,0.002,0.2,return_gt_0,100.0,False,True,False,False,1,2023-07,1,1,96251768273.47528,53948.53498224468,130050.86395530812,6003.835532858575,2141.6866848083623,-0.6814171974701355,1,635,4616.0,4.6160000000000005,12
monthly_oracle,10,0.002,0.2,return_gt_0,50.0,False,True,False,False,2,"2023-07,2024-06",1,2,23373865969.466232,34943.37558262292,103360.70293254641,4123.170958710208,1426.5482322829644,0.0,0,899,5824.0,5.824000000000001,17
monthly_oracle,10,0.002,0.2,return_gt_0,100.0,False,True,False,False,2,"2023-07,2024-06",1,2,23373865969.466232,34943.37558262292,103360.70293254641,4123.170958710208,1426.5482322829644,0.0,0,899,5824.0,5.824000000000001,17
