selector_id,month,log_return,cost_log,turnover,orders,exposure_pct,max_drawdown_pct,return_pct
all_families,2024-11,0.2554231577013881,0.01,10.0,5,100.0,-10.736854931544782,29.100780519900994
all_families,2024-12,-0.18737471427079067,0.02,20.0,10,100.0,-24.438550084712563,-17.086700979528736
all_families,2025-01,-0.18770319648158673,0.018000000000000002,18.0,9,100.0,-35.208714624741525,-17.11393205058931
all_families,2025-02,-0.10934322414152751,0.016,16.0,8,100.0,-49.390268737961776,-10.357730921685226
all_families,2025-03,-0.2923547108314186,0.02,20.0,10,100.0,-59.1588407916015,-25.349630394134525
all_families,2025-04,-0.013819515854933235,0.012,12.0,6,100.0,-60.81753337154146,-1.3724464703112726
all_families,2025-05,-0.07198615837819176,0.02,20.0,10,100.0,-61.763038608781095,-6.945622404291274
all_families,2025-06,-0.070654848437107,0.02,20.0,10,100.0,-63.8170684413279,-6.821655685583905
all_families,2025-07,-0.1546354609226492,0.024,24.0,12,100.0,-69.04579254442899,-14.327256880687568
all_families,2025-08,-0.014172801503894649,0.016,16.0,8,100.0,-69.44505633475792,-1.4072840154007782
all_families,2025-09,-0.08625147886289651,0.022,22.0,11,100.0,-72.40197111575412,-8.263649532107653
all_families,2025-10,0.24296648806076449,0.006,6.0,3,100.0,-71.27597752591142,27.502589481218198
all_families,2025-11,0.24584328300662706,0.006,6.0,3,100.0,-63.87546877678005,27.869916394995144
all_families,2025-12,-0.278939852387891,0.022,22.0,11,100.0,-65.16475652543636,-24.34145913478011
all_families,2026-01,0.0882431172422269,0.016,16.0,8,100.0,-65.47365374136824,9.225363544310628
all_families,2026-02,0.04717958055757211,0.012,12.0,6,100.0,-61.56653511388348,4.8310248315997395
all_families,2026-03,0.049810795316909365,0.014,14.0,7,100.0,-61.49278100750458,5.107220977712323
all_families,2026-04,-0.06530912798229126,0.014,14.0,7,100.0,-61.2522565471473,-6.322216562829974
all_families,2026-05,-0.10113253032192347,0.02,20.0,10,100.0,-65.05036615600011,-9.618675771186291
trend,2023-01,0.10923755583727458,0.017,17.0,9,99.96639784946237,-11.382472399811483,11.542729513562545
trend,2023-02,-0.03840383218115172,0.02,20.0,10,100.0,-20.818824253125356,-3.7675755086288953
trend,2023-03,0.24831809227640722,0.008,8.0,4,100.0,-17.128404662578856,28.18676195386376
trend,2023-04,0.13510549270186467,0.006,6.0,3,100.0,-18.82219857800582,14.465753099791211
trend,2023-05,-0.23745968661896752,0.026000000000000002,26.0,13,100.0,-25.500166949695956,-21.13713173711661
trend,2023-06,0.05239178564969094,0.01,10.0,5,100.0,-28.83805830372994,5.378852086805197
trend,2023-07,-0.20531185459515064,0.02,20.0,10,100.0,-34.75670968259258,-18.560669548818776
trend,2023-08,-0.05357251714236864,0.022,22.0,11,100.0,-42.20250561100245,-5.2162795933939465
trend,2023-09,-0.09211698865568672,0.014,14.0,7,100.0,-45.099040713948156,-8.80015501687501
trend,2023-10,0.18891885233637407,0.008,8.0,4,100.0,-44.75917419608968,20.79429267593764
trend,2023-11,-0.03890557923251858,0.008,8.0,4,100.0,-36.00272647348525,-3.8158477326275864
trend,2023-12,0.13917733158070233,0.01,10.0,5,100.0,-34.477480647667925,14.932789406570945
trend,2024-01,-0.050120671193440096,0.016,16.0,8,100.0,-33.00140042304022,-4.888535456377319
trend,2024-02,0.1983952640319011,0.014,14.0,7,100.0,-31.309228220119223,21.944430104618263
trend,2024-03,0.01471426628807482,0.008,8.0,4,100.0,-24.032573123198166,1.4823054026616767
trend,2024-04,0.05105342206961017,0.014,14.0,7,100.0,-15.046419236576424,5.237911205170942
trend,2024-05,-0.10106250536400062,0.02,20.0,10,100.0,-18.855153965960582,-9.612346601162812
trend,2024-06,0.04905399752197438,0.014,14.0,7,100.0,-21.26583110575444,5.0277061567603365
trend,2024-07,-0.12605056182868754,0.022,22.0,11,100.0,-27.17006840159636,-11.842972814853091
trend,2024-08,0.09054351739684208,0.016,16.0,8,100.0,-27.72926926346312,9.476914810851312
trend,2024-09,0.06740057619079076,0.012,12.0,6,100.0,-25.482663582333764,6.9723898285796615
trend,2024-10,0.02658767393324092,0.016,16.0,8,100.0,-14.30610641161164,2.6944279559089956
trend,2024-11,0.2554231577013881,0.01,10.0,5,100.0,-10.736854931544782,29.100780519900994
trend,2024-12,-0.18737471427079067,0.02,20.0,10,100.0,-24.438550084712563,-17.086700979528736
trend,2025-01,-0.18770319648158673,0.018000000000000002,18.0,9,100.0,-35.208714624741525,-17.11393205058931
trend,2025-02,-0.10934322414152751,0.016,16.0,8,100.0,-49.390268737961776,-10.357730921685226
trend,2025-03,-0.2923547108314186,0.02,20.0,10,100.0,-59.1588407916015,-25.349630394134525
trend,2025-04,-0.013819515854933235,0.012,12.0,6,100.0,-60.81753337154146,-1.3724464703112726
trend,2025-05,-0.07198615837819176,0.02,20.0,10,100.0,-61.763038608781095,-6.945622404291274
trend,2025-06,-0.070654848437107,0.02,20.0,10,100.0,-63.8170684413279,-6.821655685583905
trend,2025-07,-0.1546354609226492,0.024,24.0,12,100.0,-69.04579254442899,-14.327256880687568
trend,2025-08,-0.014172801503894649,0.016,16.0,8,100.0,-69.44505633475792,-1.4072840154007782
trend,2025-09,-0.08625147886289651,0.022,22.0,11,100.0,-72.40197111575412,-8.263649532107653
trend,2025-10,0.24296648806076449,0.006,6.0,3,100.0,-71.27597752591142,27.502589481218198
trend,2025-11,0.24584328300662706,0.006,6.0,3,100.0,-63.87546877678005,27.869916394995144
trend,2025-12,-0.278939852387891,0.022,22.0,11,100.0,-65.16475652543636,-24.34145913478011
trend,2026-01,0.0882431172422269,0.016,16.0,8,100.0,-65.47365374136824,9.225363544310628
trend,2026-02,0.04717958055757211,0.012,12.0,6,100.0,-61.56653511388348,4.8310248315997395
trend,2026-03,0.049810795316909365,0.014,14.0,7,100.0,-61.49278100750458,5.107220977712323
trend,2026-04,-0.06530912798229126,0.014,14.0,7,100.0,-61.2522565471473,-6.322216562829974
trend,2026-05,-0.10113253032192347,0.02,20.0,10,100.0,-65.05036615600011,-9.618675771186291
mean_reversion,2023-01,-0.08321663298630419,0.03,30.0,30,3.2594086021505375,-10.818334528285856,-7.984820960293448
mean_reversion,2023-02,-0.06574414360513288,0.05,50.0,50,3.7202380952380953,-14.744027805280801,-6.362958999697533
mean_reversion,2023-03,-0.08483160442182197,0.07,70.0,70,4.133064516129032,-21.390533755990372,-8.133302916745732
mean_reversion,2023-04,-0.1084064104930324,0.068,68.0,68,4.409722222222222,-30.438998289627605,-10.273713472328572
mean_reversion,2023-05,-0.04700099698603559,0.08,80.0,80,4.166666666666666,-32.30196574483595,-4.591355362096683
mean_reversion,2023-06,-0.049391044335419486,0.046,46.0,46,4.201388888888889,-37.38230222192623,-4.8191142546336945
mean_reversion,2023-07,-0.03158561007654834,0.034,34.0,34,1.646505376344086,-37.60655180155638,-3.109199538540963
mean_reversion,2023-08,0.0019315745811477021,0.026000000000000002,26.0,26,2.318548387096774,-38.61878418932735,0.19334412730203088
mean_reversion,2023-09,-0.02472107751778816,0.024,24.0,24,1.597222222222222,-39.30553247003182,-2.4418014168092195
mean_reversion,2023-10,0.03851893554522004,0.038,38.0,38,2.28494623655914,-40.11254549707364,3.92704073234611
mean_reversion,2023-11,0.017700956954095372,0.03,30.0,30,1.7013888888888888,-36.90857267043604,1.7858547353068799
mean_reversion,2023-12,-0.01150602218470893,0.056,56.0,56,2.5201612903225805,-36.68666289530672,-1.1440081060440588
mean_reversion,2024-01,0.008200450978399543,0.052000000000000005,52.0,52,1.8481182795698925,-37.49132644527221,0.8234166775088481
mean_reversion,2024-02,-0.09471372612845382,0.048,48.0,48,3.915229885057471,-43.17365263567299,-9.036669855478596
mean_reversion,2024-03,-0.01602360421465929,0.032,32.0,32,2.82258064516129,-42.76277435478296,-1.5895909223074045
mean_reversion,2024-04,-0.03505019117130188,0.056,56.0,56,3.923611111111111,-44.89992289919664,-3.4443047393057036
mean_reversion,2024-05,-0.013084599988458963,0.056,56.0,56,2.28494623655914,-45.65289214508529,-1.2999368753884188
mean_reversion,2024-06,-0.016214617957623887,0.028,28.0,28,1.3194444444444444,-46.22510359420144,-1.6083868676929236
mean_reversion,2024-07,-0.03424606453730947,0.034,34.0,34,2.1169354838709675,-47.76327678317559,-3.366630507309043
mean_reversion,2024-08,0.02079832086203106,0.026000000000000002,26.0,26,1.3776881720430108,-49.04030066880718,2.1016113221918653
mean_reversion,2024-09,-0.011935099619408945,0.032,32.0,32,1.6666666666666667,-47.38142610430556,-1.1864158826900062
mean_reversion,2024-10,-0.004238357340094553,0.042,42.0,42,1.5120967741935485,-47.9468263309343,-0.42293881796000576
mean_reversion,2024-11,-0.029876825601575095,0.03,30.0,30,2.048611111111111,-49.89987986540948,-2.9434925044623528
mean_reversion,2024-12,-0.030506598415714434,0.026000000000000002,26.0,26,2.083333333333333,-51.30301989199564,-3.00459681138312
mean_reversion,2025-01,-0.04225236192198186,0.042,42.0,42,2.956989247311828,-53.139459227217344,-4.137217111729019
mean_reversion,2025-02,-0.017363874508409458,0.034,34.0,34,2.194940476190476,-53.906994545816175,-1.7213991211524893
mean_reversion,2025-03,-0.0015303346237671208,0.06,60.0,60,2.6545698924731185,-54.976603130831045,-0.15291642588295407
mean_reversion,2025-04,-0.07247581875717143,0.026000000000000002,26.0,26,3.5416666666666665,-56.7784259969123,-6.9911762922132965
mean_reversion,2025-05,-0.01956796900997678,0.042,42.0,42,2.049731182795699,-57.666506775309315,-1.9377758999399752
mean_reversion,2025-06,-0.032900191911524115,0.044,44.0,44,2.8125,-58.985049499331076,-3.2364867417505883
mean_reversion,2025-07,-0.05321955109708861,0.039,39.0,39,2.82258064516129,-61.112225195306124,-5.182818253434074
mean_reversion,2025-08,-0.02263387966142834,0.047,47.0,47,3.192204301075269,-62.00794338872182,-2.2379655049160174
mean_reversion,2025-09,-0.03418553695691058,0.046,46.0,46,1.875,-63.29497313838923,-3.360781346251862
mean_reversion,2025-10,-0.08215099406114308,0.048,48.0,48,4.536290322580645,-66.70786791991613,-7.886713739650586
mean_reversion,2025-11,0.028857646713117018,0.058,58.0,58,2.8125,-66.2430461115863,2.9278062930380155
mean_reversion,2025-12,-0.04626261194385869,0.04,40.0,40,4.334677419354839,-67.00258006583306,-4.520881030607526
mean_reversion,2026-01,-0.034344791921490724,0.038,38.0,38,2.0161290322580645,-68.08159931363845,-3.376170396171785
mean_reversion,2026-02,-0.04635871535381227,0.04,40.0,40,2.7529761904761902,-69.69781332273983,-4.5300564586178265
mean_reversion,2026-03,-0.028070907244799728,0.048,48.0,48,2.4193548387096775,-70.25141103628863,-2.768058013427077
mean_reversion,2026-04,-0.05193377864439538,0.042,42.0,42,2.7083333333333335,-71.78598819252402,-5.060826523105677
mean_reversion,2026-05,-0.02745215895123728,0.04,40.0,40,1.7809139784946237,-72.51232901380193,-2.707877298805894
volatility_breakout,2023-01,-0.06532363027224596,0.022,22.0,21,0.3696236559139785,-6.669379487570659,-6.323575095356748
volatility_breakout,2023-02,-0.008427609536995718,0.012,12.0,12,0.2232142857142857,-7.4526284211803855,-0.839219678717773
volatility_breakout,2023-03,-0.014330303370350966,0.062,62.0,60,1.243279569892473,-11.407838713557638,-1.4228113293647926
volatility_breakout,2023-04,-0.014081630091726131,0.014,14.0,13,0.3472222222222222,-10.375060184064678,-1.3982947684799907
volatility_breakout,2023-05,-0.015572752424703126,0.004,4.0,4,0.06720430107526883,-11.435070230943378,-1.545212409910257
volatility_breakout,2023-06,-0.017479735839033936,0.016,16.0,16,0.2777777777777778,-13.46969015530689,-1.7327851510091974
volatility_breakout,2023-07,0.0,0.0,0.0,0,0.0,-12.969710182983329,0.0
volatility_breakout,2023-08,-0.07045651966091793,0.008,8.0,7,0.13440860215053765,-18.942208681932037,-6.803173905914905
volatility_breakout,2023-09,0.0,0.0,0.0,0,0.0,-18.89053215005673,0.0
volatility_breakout,2023-10,0.056558840822284136,0.012,12.0,11,0.33602150537634407,-18.971601076687605,5.81888776721029
volatility_breakout,2023-11,-0.01447703279989709,0.006,6.0,6,0.10416666666666667,-15.404463494409647,-1.4372744429165474
volatility_breakout,2023-12,-0.003375847966155419,0.002,2.0,2,0.03360215053763441,-15.689563666092122,-0.3370156198059471
volatility_breakout,2024-01,-0.0349966961310377,0.04,40.0,39,0.7728494623655914,-20.436981917729735,-3.4391393503398815
volatility_breakout,2024-02,-0.029390086212126566,0.016,16.0,14,0.3232758620689655,-21.4805274623903,-2.896239780313825
volatility_breakout,2024-03,-0.07527605441232826,0.078,78.0,78,1.4448924731182795,-27.46429987929353,-7.251258600778154
volatility_breakout,2024-04,-0.0765918394235629,0.062,62.0,60,1.1805555555555556,-32.08540356199274,-7.3732157522309105
volatility_breakout,2024-05,-0.007604622931774542,0.01,10.0,9,0.16801075268817203,-32.67370313549678,-0.7575780943929522
volatility_breakout,2024-06,-0.0017351289784035516,0.004,4.0,4,0.06944444444444445,-32.819255102156,-0.17336245123910077
volatility_breakout,2024-07,-0.02851179439241912,0.014,14.0,14,0.23521505376344087,-34.60803217485776,-2.8109168783314376
volatility_breakout,2024-08,-0.07183417643255868,0.068,68.0,66,1.2768817204301075,-39.14066252505286,-6.931478744171338
volatility_breakout,2024-09,0.002601023184367392,0.002,2.0,2,0.034722222222222224,-39.20149144299976,0.26044087798713367
volatility_breakout,2024-10,-0.00594938357788277,0.002,2.0,2,0.03360215053763441,-39.344100737931406,-0.5931721039834525
volatility_breakout,2024-11,-0.030800222949526515,0.048,48.0,48,0.9375,-41.50929781798859,-3.0330728605883706
volatility_breakout,2024-12,-0.08529835820643125,0.038,38.0,35,0.6384408602150538,-45.992748919978496,-8.176172039847884
volatility_breakout,2025-01,-0.008756308801619345,0.036000000000000004,36.0,34,0.7056451612903225,-46.981897009941434,-0.8718083980514324
volatility_breakout,2025-02,0.01297091368549766,0.036000000000000004,36.0,36,0.7068452380952381,-47.367052590711936,1.305540088327728
volatility_breakout,2025-03,-0.014766418700078391,0.06,60.0,59,1.14247311827957,-47.469241168483045,-1.4657929793460145
volatility_breakout,2025-04,-0.03879167017686288,0.038,38.0,36,0.6944444444444444,-48.821795184305635,-3.804890862642263
volatility_breakout,2025-05,0.0,0.0,0.0,0,0.0,-48.592975177751605,0.0
volatility_breakout,2025-06,0.0,0.0,0.0,0,0.0,-48.592975177751605,0.0
volatility_breakout,2025-07,0.0,0.0,0.0,0,0.0,-48.592975177751605,0.0
volatility_breakout,2025-08,0.0,0.0,0.0,0,0.0,-48.592975177751605,0.0
volatility_breakout,2025-09,0.0,0.0,0.0,0,0.0,-48.592975177751605,0.0
volatility_breakout,2025-10,0.026884263767055442,0.006,6.0,5,0.16801075268817203,-48.64435650762715,2.724890596461549
volatility_breakout,2025-11,-0.04811875151350462,0.026000000000000002,26.0,25,0.45138888888888884,-49.67306881434966,-4.697939228203996
volatility_breakout,2025-12,0.00041870980164193834,0.002,2.0,2,0.03360215053763441,-49.72337059045544,0.0418797472826693
volatility_breakout,2026-01,-0.015479220530923314,0.008,8.0,8,0.16801075268817203,-50.561160042262976,-1.536003316510004
volatility_breakout,2026-02,-0.08607573301294952,0.068,68.0,67,1.4136904761904763,-54.51402205955321,-8.247525832428494
volatility_breakout,2026-03,0.007659246404607712,0.028,28.0,28,0.5376344086021506,-54.62398427332529,0.7688653463041595
volatility_breakout,2026-04,0.0,0.0,0.0,0,0.0,-54.164296137741566,0.0
volatility_breakout,2026-05,0.0,0.0,0.0,0,0.0,-54.164296137741566,0.0
