candidate_id,family,rule,leverage,window,min_volume_ratio,min_body_bps,hard_pass_complete_years,non_positive_months,total_eval_return_pct,return_2023_pct,return_2024_pct,return_2025_pct,return_2026_ytd_pct,min_complete_year_return_pct,losing_eval_months,min_monthly_return_pct,min_monthly_orders,orders,turnover,cost_log,worst_selected_month_drawdown_pct,selected_candidate_count,buy_ratio,lookback,move_bps
taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance,taker_imbalance_momentum,1.0,1536.0,2.0,,False,"['2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-52.78805228966515,-14.726790033444114,-4.826276959758625,-30.1214416379495,-16.751136998451255,-30.1214416379495,34,-7.392667251307284,0,729,730.0,0.73,-58.429284048580485,1,0.65,,
taker_imbalance_taker_imbalance_momentum_lev1p0_window384_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance,taker_imbalance_momentum,1.0,384.0,2.0,,False,"['2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-54.697299301470636,-16.312084872266265,-3.9357459906737557,-33.47575934763986,-15.292940918491304,-33.47575934763986,34,-7.565319013923222,0,816,820.0,0.8200000000000001,-61.985874288430765,1,0.65,,
taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance,taker_imbalance_momentum,2.0,1536.0,2.0,,False,"['2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-77.71031993396609,-27.284796619996733,-9.419624426594265,-51.16987081241502,-30.696268089493696,-51.16987081241502,34,-14.238819211729059,0,729,1460.0,1.46,-82.71875575286396,1,0.65,,
taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance,taker_imbalance_momentum,2.0,384.0,2.0,,False,"['2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-79.47665309419467,-29.963328615732355,-7.716591016316476,-55.745254056268735,-28.24714141761795,-55.745254056268735,34,-14.558297510022156,0,816,1640.0,1.6400000000000001,-85.54926246385011,1,0.65,,
taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance,taker_imbalance_momentum,4.0,1536.0,2.0,,False,"['2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-95.0317016255385,-47.12499197404762,-17.951955609807623,-76.15618483523761,-51.969927432766696,-76.15618483523761,34,-26.450198698015058,0,729,2920.0,2.92,-97.01358597270827,1,0.65,,
taker_imbalance_taker_imbalance_momentum_lev4p0_window384_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance,taker_imbalance_momentum,4.0,384.0,2.0,,False,"['2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-95.78792231783972,-50.94864661412106,-14.837724263501983,-80.415174614558,-48.515272852566824,-80.415174614558,34,-26.99715475614115,0,816,3280.0,3.2800000000000002,-97.91176184661309,1,0.65,,
taker_imbalance_taker_imbalance_momentum_lev1p0_window96_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance,taker_imbalance_momentum,1.0,96.0,2.0,,False,"['2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-66.28065130914791,-22.814191813555716,-13.147234906348082,-38.849720610942065,-17.745507636994915,-38.849720610942065,36,-9.538822882568422,2,1122,1128.0,1.1280000000000001,-73.1838298453089,1,0.65,,
taker_imbalance_taker_imbalance_momentum_lev2p0_window96_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance,taker_imbalance_momentum,2.0,96.0,2.0,,False,"['2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-88.63005523864732,-40.42351014605431,-24.56597195586918,-62.606433306401556,-32.341984861043386,-62.606433306401556,36,-18.167754345286724,2,1122,2256.0,2.2560000000000002,-92.80893018234654,1,0.65,,
taker_imbalance_taker_imbalance_momentum_lev4p0_window96_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance,taker_imbalance_momentum,4.0,96.0,2.0,,False,"['2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-98.70724356123789,-64.50641856682707,-43.09707413037286,-86.01721169931405,-54.22392987456717,-86.01721169931405,36,-33.0348357110666,2,1122,4512.0,4.5120000000000005,-99.48288514877633,1,0.65,,
taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio1p5_buy_ratio0p65,taker_imbalance,taker_imbalance_momentum,1.0,1536.0,1.5,,False,"['2023-01', '2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-73.49537398817971,-21.322859329455934,-17.00641529215423,-47.24099762529425,-23.063572840639633,-47.24099762529425,37,-9.494161319354898,0,1281,1282.0,1.2820000000000003,-81.78251659288608,1,0.65,,
taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio1p5_buy_ratio0p65,taker_imbalance,taker_imbalance_reversal,1.0,1536.0,1.5,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-70.94992434099919,-6.2166138522572245,-23.63098433093327,-49.36687770011303,-19.893186534942085,-49.36687770011303,37,-12.036143585761073,0,1281,1282.0,1.2820000000000003,-84.6218994963908,1,0.65,,
taker_imbalance_taker_imbalance_momentum_lev1p0_window384_min_volume_ratio1p5_buy_ratio0p65,taker_imbalance,taker_imbalance_momentum,1.0,384.0,1.5,,False,"['2023-01', '2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-79.18842863001404,-24.301630585374,-18.289679282110548,-56.149337053809745,-23.269987425547157,-56.149337053809745,37,-12.416207630274068,0,1475,1484.0,1.484,-86.98487402948459,1,0.65,,
taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio1p5_buy_ratio0p65,taker_imbalance,taker_imbalance_momentum,2.0,1536.0,1.5,,False,"['2023-01', '2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-92.9750479997354,-38.099075359074206,-31.120648973416298,-72.16487668425793,-40.807861759524364,-72.16487668425793,37,-18.086931647130456,0,1281,2564.0,2.5640000000000005,-96.6812329831153,1,0.65,,
taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio1p5_buy_ratio0p65,taker_imbalance,taker_imbalance_reversal,2.0,1536.0,1.5,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-91.56093104206327,-12.046764826633682,-41.6777344573784,-74.36286926164688,-35.828984364744166,-74.36286926164688,37,-22.62359964735157,0,1281,2564.0,2.5640000000000005,-97.63514024900894,1,0.65,,
taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio1p5_buy_ratio0p65,taker_imbalance,taker_imbalance_momentum,2.0,384.0,1.5,,False,"['2023-01', '2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-95.66878497111982,-42.69756867966815,-33.23423488179645,-80.77119359179616,-41.12505170324309,-80.77119359179616,37,-23.290793141367384,0,1475,2968.0,2.968,-98.30606495971615,1,0.65,,
taker_imbalance_taker_imbalance_momentum_lev4p0_window1536_min_volume_ratio1p5_buy_ratio0p65,taker_imbalance,taker_imbalance_momentum,4.0,1536.0,1.5,,False,"['2023-01', '2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.50650049393978,-61.68275528598427,-52.55635002156662,-92.25205909997433,-64.96290770520422,-92.25205909997433,37,-32.90249233018122,0,1281,5128.0,5.128000000000001,-99.88985785487638,1,0.65,,
taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio1p5_buy_ratio0p65,taker_imbalance,taker_imbalance_reversal,4.0,1536.0,1.5,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.2878211512319,-22.64228422538519,-65.98513341975934,-93.4273752750459,-58.82080752339751,-93.4273752750459,37,-40.128926684666666,0,1281,5128.0,5.128000000000001,-99.94407438358142,1,0.65,,
taker_imbalance_taker_imbalance_momentum_lev4p0_window384_min_volume_ratio1p5_buy_ratio0p65,taker_imbalance,taker_imbalance_momentum,4.0,384.0,1.5,,False,"['2023-01', '2023-03', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.81240576373602,-67.16431364778651,-55.423326081808746,-96.30253004115819,-65.33740463054201,-96.30253004115819,37,-41.1569758311951,0,1475,5936.0,5.936,-99.971305840793,1,0.65,,
taker_imbalance_taker_imbalance_reversal_lev1p0_window1536_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance,taker_imbalance_reversal,1.0,1536.0,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-50.80985089735633,-2.438784214531553,-17.016940316722984,-29.219643112204665,-14.158214292636927,-29.219643112204665,38,-7.041043742787945,0,729,730.0,0.73,-68.61701089783261,1,0.65,,
taker_imbalance_taker_imbalance_reversal_lev2p0_window1536_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance,taker_imbalance_reversal,2.0,1536.0,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-75.80329231259682,-4.818091744612629,-31.13811805601684,-49.90141078836323,-26.311878265711563,-49.90141078836323,38,-13.586324515697346,0,729,1460.0,1.46,-90.15107995013243,1,0.65,,
taker_imbalance_taker_imbalance_reversal_lev4p0_window1536_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance,taker_imbalance_reversal,4.0,1536.0,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-94.14519337090364,-9.404043408630214,-52.58041215132927,-74.90131359003672,-45.70060715272688,-74.90131359003672,38,-25.326766892936313,0,729,2920.0,2.92,-99.02998773851317,1,0.65,,
taker_imbalance_taker_imbalance_reversal_lev1p0_window384_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance,taker_imbalance_reversal,1.0,384.0,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-57.18135137643374,-3.7214273239239426,-20.056263635571593,-34.05810538441606,-15.635944209984098,-34.05810538441606,39,-7.356359798933376,0,816,820.0,0.8200000000000001,-73.7413813521062,1,0.65,,
taker_imbalance_taker_imbalance_reversal_lev1p0_window384_min_volume_ratio1p5_buy_ratio0p65,taker_imbalance,taker_imbalance_reversal,1.0,384.0,1.5,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-75.29930887305365,-13.201985076298616,-25.77061815645999,-50.91514501510686,-21.895518098080803,-50.91514501510686,39,-13.36148958268546,0,1475,1484.0,1.484,-88.19535169203189,1,0.65,,
taker_imbalance_taker_imbalance_reversal_lev2p0_window384_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance,taker_imbalance_reversal,2.0,384.0,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-81.66563330051567,-7.304364434575417,-36.08999016094767,-56.51666534507221,-28.82706090659084,-56.51666534507221,39,-14.17155930295313,0,816,1640.0,1.6400000000000001,-93.10484946704484,1,0.65,,
taker_imbalance_taker_imbalance_momentum_lev1p0_window1536_min_volume_ratio1p0_buy_ratio0p65,taker_imbalance,taker_imbalance_momentum,1.0,1536.0,1.0,,False,"['2023-01', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-94.01470526763701,-36.19610128833726,-36.63024927143271,-76.31497054602698,-37.4996576434486,-76.31497054602698,39,-21.057626877097423,2,2673,2688.0,2.688,-97.93190206719002,1,0.65,,
taker_imbalance_taker_imbalance_momentum_lev1p0_window384_min_volume_ratio1p0_buy_ratio0p65,taker_imbalance,taker_imbalance_momentum,1.0,384.0,1.0,,False,"['2023-01', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-95.53381070342506,-41.53757439882547,-39.806003097622245,-79.2699810674435,-38.77801369652285,-79.2699810674435,39,-22.474402182823873,2,3025,3046.0,3.046,-98.74114383052816,1,0.65,,
volume_confirmed_move_volume_confirmed_momentum_lev1p0_lookback4_min_volume_ratio2p0_move_bps100,volume_confirmed_move,volume_confirmed_momentum,1.0,,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-97.54991661637703,-54.75786952748225,-71.19421690251313,-62.687035311344054,-49.61533518475638,-71.19421690251313,39,-23.60409543285842,26,3688,3696.0,3.696,-99.97610482959952,1,,4.0,100.0
volume_confirmed_move_volume_confirmed_reversal_lev1p0_lookback4_min_volume_ratio2p0_move_bps100,volume_confirmed_move,volume_confirmed_reversal,1.0,,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-97.48513703782376,-61.51334225455687,-77.49439919284406,-60.393251241536184,-26.693189831862117,-77.49439919284406,39,-23.909866860200513,26,3688,3696.0,3.696,-99.99093916911382,1,,4.0,100.0
taker_imbalance_taker_imbalance_reversal_lev2p0_window384_min_volume_ratio1p5_buy_ratio0p65,taker_imbalance,taker_imbalance_reversal,2.0,384.0,1.5,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-93.89875857851194,-24.66104605304913,-44.89998871125933,-75.9067701111201,-38.99689906832777,-75.9067701111201,39,-24.93768512668879,0,1475,2968.0,2.968,-98.60650278325186,1,0.65,,
taker_imbalance_taker_imbalance_reversal_lev4p0_window384_min_volume_ratio2p0_buy_ratio0p65,taker_imbalance,taker_imbalance_reversal,4.0,384.0,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-96.63850997728841,-14.075191471219938,-59.155106423722344,-81.09199607287556,-49.344127408058704,-81.09199607287556,39,-26.334787675135075,0,816,3280.0,3.2800000000000002,-99.52456899127888,1,0.65,,
volume_confirmed_move_volume_confirmed_reversal_lev1p0_lookback4_min_volume_ratio1p5_move_bps100,volume_confirmed_move,volume_confirmed_reversal,1.0,,1.5,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-98.52975420622744,-61.51947197979075,-81.64789649274067,-69.02864368961075,-32.779328223393925,-81.64789649274067,39,-29.286013208669036,26,4240,4256.0,4.256,-99.99829016828097,1,,4.0,100.0
taker_imbalance_taker_imbalance_momentum_lev2p0_window1536_min_volume_ratio1p0_buy_ratio0p65,taker_imbalance,taker_imbalance_momentum,2.0,1536.0,1.0,,False,"['2023-01', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.64176246966748,-59.29062509191883,-59.842746925992465,-94.3901937976443,-60.93707205313868,-94.3901937976443,39,-37.681017257244285,2,2673,5376.0,5.376,-99.95722970940307,1,0.65,,
taker_imbalance_taker_imbalance_momentum_lev2p0_window384_min_volume_ratio1p0_buy_ratio0p65,taker_imbalance,taker_imbalance_momentum,2.0,384.0,1.0,,False,"['2023-01', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-99.8005315316716,-65.82144792827133,-63.76682736916537,-95.7026631505585,-62.518683930568564,-95.7026631505585,39,-39.89781683089455,2,3025,6092.0,6.092,-99.98415281144582,1,0.65,,
