oracle_id,family_filter,leaky_oracle,requires_monthly_orders_ge_10_at_selection,months_without_order_floor_candidate,hard_pass_complete_years,non_positive_months,total_eval_return_pct,return_2023_pct,return_2024_pct,return_2025_pct,return_2026_ytd_pct,min_complete_year_return_pct,losing_eval_months,min_monthly_return_pct,min_monthly_orders,orders,turnover,cost_log,worst_selected_month_drawdown_pct,selected_candidate_count
monthly_oracle_best_return,all,True,False,0,False,"['2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-11', '2023-12', '2024-03', '2024-04', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-07', '2025-08', '2025-09', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04']",52.946674019450526,47.27192320876945,16.28754158144512,-3.2661397791399205,-7.677326829834252,-3.2661397791399205,28,-4.871631038909452,0,1442,2566.0,2.5660000000000003,-100.0,14
monthly_oracle_best_return_order10,all,True,True,0,False,"['2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-11', '2023-12', '2024-03', '2024-04', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",28.967261006772247,34.36618299028529,15.879292377096554,-8.434591322376317,-9.54090808311,-8.434591322376317,30,-4.871631038909452,10,1557,2706.0,2.7060000000000004,-100.0,16
efficiency_path_oracle_order10,efficiency_path,True,True,0,False,"['2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-11', '2023-12', '2024-03', '2024-04', '2024-06', '2024-07', '2024-08', '2024-09', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-13.446030508985263,15.954305553428405,3.6621724707829983,-19.998854568958734,-9.991484404945773,-19.998854568958734,34,-4.871631038909452,10,1543,2116.0,2.116,-99.99999999997802,8
chop_path_oracle_order10,chop_path,True,True,0,False,"['2023-01', '2023-02', '2023-03', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-75.68348958402302,-21.73832703558225,-27.3939808489877,-39.878948072762356,-28.820828795678043,-39.878948072762356,36,-15.545195512729704,10,1756,2330.0,2.3300000000000005,-99.99999999999999,5
late_momentum_oracle_order10,late_momentum,True,True,0,False,"['2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-86.04379604435586,-16.680156278146875,-55.11717298060213,-52.75434223066257,-21.009155440004758,-55.11717298060213,38,-14.133128932953587,16,2958,3488.0,3.4880000000000004,-100.0,6
early_late_reversal_oracle_order10,early_late_reversal,True,True,0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-93.49624697436258,-49.32303646259372,-68.08691862675158,-49.45260350250298,-20.441621192367933,-68.08691862675158,40,-24.67151952674986,12,2527,2946.0,2.946,-100.0,4
path_extreme_oracle_order10,path_extreme,True,True,0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-97.10117774729507,-55.129114618153466,-74.5666765435609,-57.137384507241265,-40.738155500320175,-74.5666765435609,41,-25.49445978308691,10,3484,3682.0,3.682,-99.99998335462135,2
