candidate_id,family,rule,leverage,move_bps,hard_pass_complete_years,non_positive_months,total_eval_return_pct,return_2023_pct,return_2024_pct,return_2025_pct,return_2026_ytd_pct,min_complete_year_return_pct,losing_eval_months,min_monthly_return_pct,min_monthly_orders,orders,turnover,cost_log,worst_selected_month_drawdown_pct,selected_candidate_count,buy_ratio,first10_bps,last5_bps,min_range_bps,close_pos,efficiency,sum_abs_bps,max_efficiency,last5_volume_share
late_momentum_late_return_momentum_lev2p0_move_bps10,late_momentum,late_return_momentum,2.0,10.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-99.99999999992006,-100.0,-99.99999999999903,-99.99956891311412,-100.0,41,-99.26794053313925,586,46160,107144.0,107.144,-100.0,1,,,,,,,,,
path_extreme_early_extreme_reversal_lev4p0_min_range_bps50_close_pos0p6,path_extreme,early_extreme_reversal,4.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-99.9999998443131,-99.99999999999984,-99.99999998667217,-99.99929943939247,-99.99999999999984,41,-99.28348292396363,110,19009,85616.0,85.616,-100.0,1,,,,50.0,0.6,,,,
efficiency_path_efficient_path_momentum_lev4p0_move_bps10_efficiency0p4,efficiency_path,efficient_path_momentum,4.0,10.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.9999998073374,-100.0,41,-99.36143763848891,718,38992,165624.0,165.624,-100.0,1,,,,,,0.4,,,
late_momentum_late_return_reversal_lev2p0_move_bps5,late_momentum,late_return_reversal,2.0,5.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999994977043,-100.0,41,-99.36947129929752,1304,70149,179648.0,179.64799999999997,-100.0,1,,,,,,,,,
efficiency_path_efficient_path_reversal_lev4p0_move_bps10_efficiency0p4,efficiency_path,efficient_path_reversal,4.0,10.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.9999999142075,-100.0,41,-99.37789751047458,718,38992,165624.0,165.624,-100.0,1,,,,,,0.4,,,
late_momentum_late_return_momentum_lev4p0_move_bps20,late_momentum,late_return_momentum,4.0,20.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-99.99999966929492,-99.99999999999959,-99.99999995209627,-99.98607816030761,-99.99999999999959,41,-99.42244975534604,143,18028,78128.0,78.12800000000001,-100.0,1,,,,,,,,,
late_momentum_late_taker_momentum_lev2p0_move_bps5_buy_ratio0p55,late_momentum,late_taker_momentum,2.0,5.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999267741423,-100.0,41,-99.51283189697705,1214,63267,145884.0,145.884,-100.0,1,0.55,,,,,,,,
late_momentum_late_taker_momentum_lev4p0_move_bps10_buy_ratio0p6,late_momentum,late_taker_momentum,4.0,10.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-99.99999999999906,-100.0,-100.0,-99.99991184018937,-100.0,41,-99.51421876841404,416,30079,127392.0,127.392,-100.0,1,0.6,,,,,,,,
path_extreme_early_extreme_reversal_lev2p0_min_range_bps20_close_pos0p6,path_extreme,early_extreme_reversal,2.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999896482944,-100.0,41,-99.56049870323903,783,60483,146214.0,146.21399999999997,-100.0,1,,,,20.0,0.6,,,,
early_late_reversal_early_late_reversal_lev4p0_first10_bps10_last5_bps5,early_late_reversal,early_late_reversal,4.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-99.99999999999889,-100.0,-99.99999999999999,-99.99989140034258,-100.0,41,-99.69124391032985,346,29402,124936.0,124.936,-100.0,1,,10.0,5.0,,,,,,
late_momentum_late_volume_momentum_lev4p0_last5_volume_share0p35_move_bps5,late_momentum,late_volume_momentum,4.0,5.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999988750302,-100.0,41,-99.73548408243221,790,42458,177296.0,177.29600000000002,-100.0,1,,,,,,,,,0.35
chop_path_chop_reversal_lev4p0_sum_abs_bps50_max_efficiency0p2,chop_path,chop_reversal,4.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-99.99999999999588,-100.0,-99.99999999999997,-99.99998210449934,-100.0,41,-99.77442303834133,273,30329,131080.0,131.08,-100.0,1,,,,,,,50.0,0.2,
late_momentum_late_return_momentum_lev2p0_move_bps5,late_momentum,late_return_momentum,2.0,5.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.9999998497549,-100.0,41,-99.86222747620735,1304,70149,179648.0,179.64799999999997,-100.0,1,,,,,,,,,
late_momentum_late_return_reversal_lev4p0_move_bps10,late_momentum,late_return_reversal,4.0,10.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999999889353,-100.0,41,-99.92276260802488,586,46160,214288.0,214.288,-100.0,1,,,,,,,,,
late_momentum_late_taker_momentum_lev4p0_move_bps5_buy_ratio0p6,late_momentum,late_taker_momentum,4.0,5.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999999410902,-100.0,41,-99.94156980083837,956,48869,213016.0,213.016,-100.0,1,0.6,,,,,,,,
late_momentum_late_taker_momentum_lev4p0_move_bps10_buy_ratio0p55,late_momentum,late_taker_momentum,4.0,10.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999972019681,-100.0,41,-99.97248349851604,528,40216,176976.0,176.976,-100.0,1,0.55,,,,,,,,
chop_path_chop_reversal_lev4p0_sum_abs_bps50_max_efficiency0p35,chop_path,chop_reversal,4.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999999480124,-100.0,41,-99.98754505050563,456,45826,218360.0,218.35999999999999,-100.0,1,,,,,,,50.0,0.35,
path_extreme_early_extreme_reversal_lev4p0_min_range_bps20_close_pos0p7,path_extreme,early_extreme_reversal,4.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999999999628,-100.0,41,-99.99161110938857,696,53836,248988.0,248.98800000000003,-100.0,1,,,,20.0,0.7,,,,
late_momentum_late_return_momentum_lev4p0_move_bps10,late_momentum,late_return_momentum,4.0,10.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999999814165,-100.0,41,-99.99464088936979,586,46160,214288.0,214.288,-100.0,1,,,,,,,,,
late_momentum_late_return_reversal_lev4p0_move_bps5,late_momentum,late_return_reversal,4.0,5.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,41,-99.99602433557591,1304,70149,359296.0,359.29599999999994,-100.0,1,,,,,,,,,
late_momentum_late_taker_momentum_lev4p0_move_bps5_buy_ratio0p55,late_momentum,late_taker_momentum,4.0,5.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999999999946,-100.0,41,-99.99762667239396,1214,63267,291768.0,291.768,-100.0,1,0.55,,,,,,,,
path_extreme_early_extreme_reversal_lev4p0_min_range_bps20_close_pos0p6,path_extreme,early_extreme_reversal,4.0,,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-99.99999999999999,-100.0,41,-99.99806838610145,783,60483,292428.0,292.42799999999994,-100.0,1,,,,20.0,0.6,,,,
late_momentum_late_return_momentum_lev4p0_move_bps5,late_momentum,late_return_momentum,4.0,5.0,False,"['2023-01', '2023-02', '2023-03', '2023-04', '2023-05', '2023-06', '2023-07', '2023-08', '2023-09', '2023-10', '2023-11', '2023-12', '2024-01', '2024-02', '2024-03', '2024-04', '2024-05', '2024-06', '2024-07', '2024-08', '2024-09', '2024-10', '2024-11', '2024-12', '2025-01', '2025-02', '2025-03', '2025-04', '2025-05', '2025-06', '2025-07', '2025-08', '2025-09', '2025-10', '2025-11', '2025-12', '2026-01', '2026-02', '2026-03', '2026-04', '2026-05']",-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,41,-99.99981018731687,1304,70149,359296.0,359.29599999999994,-100.0,1,,,,,,,,,
