timestamp,symbol,funding_rate
2025-08-30 16:00:00.003000+00:00,BTCUSDT,8.042e-05
2025-08-31 00:00:00.016000+00:00,BTCUSDT,-1.232e-05
2025-08-31 08:00:00+00:00,BTCUSDT,4.749e-05
2025-08-31 16:00:00.001000+00:00,BTCUSDT,0.0001
2025-09-01 00:00:00+00:00,BTCUSDT,4.66e-05
2025-09-01 08:00:00+00:00,BTCUSDT,0.0001
2025-09-01 16:00:00.001000+00:00,BTCUSDT,4.963e-05
2025-09-02 00:00:00+00:00,BTCUSDT,6.946e-05
2025-09-02 08:00:00.005000+00:00,BTCUSDT,8.805e-05
2025-09-02 16:00:00.007000+00:00,BTCUSDT,6.356e-05
2025-09-03 00:00:00.006000+00:00,BTCUSDT,7.67e-06
2025-09-03 08:00:00.002000+00:00,BTCUSDT,5.127e-05
2025-09-03 16:00:00.002000+00:00,BTCUSDT,2.344e-05
2025-09-04 00:00:00.002000+00:00,BTCUSDT,1.808e-05
2025-09-04 08:00:00+00:00,BTCUSDT,4.385e-05
2025-09-04 16:00:00+00:00,BTCUSDT,7.941e-05
2025-09-05 00:00:00.001000+00:00,BTCUSDT,7.532e-05
2025-09-05 08:00:00.006000+00:00,BTCUSDT,0.0001
2025-09-05 16:00:00+00:00,BTCUSDT,7.872e-05
2025-09-06 00:00:00+00:00,BTCUSDT,1.297e-05
2025-09-06 08:00:00.005000+00:00,BTCUSDT,5.66e-05
2025-09-06 16:00:00+00:00,BTCUSDT,5.11e-05
2025-09-07 00:00:00+00:00,BTCUSDT,1.97e-05
2025-09-07 08:00:00+00:00,BTCUSDT,3.611e-05
2025-09-07 16:00:00+00:00,BTCUSDT,6.969e-05
2025-09-08 00:00:00.007000+00:00,BTCUSDT,9.404e-05
2025-09-08 08:00:00+00:00,BTCUSDT,6.682e-05
2025-09-08 16:00:00+00:00,BTCUSDT,7.311e-05
2025-09-09 00:00:00+00:00,BTCUSDT,3.799e-05
2025-09-09 08:00:00+00:00,BTCUSDT,0.0001
2025-09-09 16:00:00+00:00,BTCUSDT,0.0001
2025-09-10 00:00:00+00:00,BTCUSDT,5.805e-05
2025-09-10 08:00:00.002000+00:00,BTCUSDT,5.026e-05
2025-09-10 16:00:00+00:00,BTCUSDT,0.0001
2025-09-11 00:00:00+00:00,BTCUSDT,5.843e-05
2025-09-11 08:00:00+00:00,BTCUSDT,4.283e-05
2025-09-11 16:00:00.001000+00:00,BTCUSDT,3.326e-05
2025-09-12 00:00:00.002000+00:00,BTCUSDT,6.137e-05
2025-09-12 08:00:00.001000+00:00,BTCUSDT,3.768e-05
2025-09-12 16:00:00.005000+00:00,BTCUSDT,6.891e-05
2025-09-13 00:00:00.005000+00:00,BTCUSDT,-1.554e-05
