candidate_id,family,rule,leverage,month,log_return,cost_log,turnover,orders,exposure_pct,max_drawdown_pct,return_pct,source_id,source_name,global_candidate_id,lookback,threshold_bps,symbol,trigger_window,trend_window,trigger_threshold_bps,trend_threshold_bps,hold_bars,volume_z,oracle_id,no_order_floor_candidate
single_symbol_symbol_momentum_lev4p0_symbolDOGEUSDT_lookback1536_threshold_bps50,single_symbol,symbol_momentum,4.0,2025-02,0.9220320105258668,0.136,136.0,29,1.0788690476190477,-99.99830649309344,151.43944784456326,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolDOGEUSDT_lookback1536_threshold_bps50,1536.0,50.0,DOGEUSDT,,,,,,,combined_order10_oracle,False
single_symbol_symbol_momentum_lev4p0_symbolADAUSDT_lookback96_threshold_bps20,single_symbol,symbol_momentum,4.0,2025-03,2.1734213294192077,0.884,884.0,182,6.115591397849462,-100.0,778.8300334125375,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolADAUSDT_lookback96_threshold_bps20,96.0,20.0,ADAUSDT,,,,,,,combined_order10_oracle,False
single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback96_threshold_bps100,single_symbol,symbol_reversal,4.0,2025-04,0.7740715632534647,1.22,1220.0,303,10.520833333333334,-100.0,116.85778049209236,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback96_threshold_bps100,96.0,100.0,AVAXUSDT,,,,,,,combined_order10_oracle,False
single_symbol_symbol_momentum_lev4p0_symbolDOGEUSDT_lookback384_threshold_bps20,single_symbol,symbol_momentum,4.0,2025-05,0.8676661545501754,0.376,376.0,71,2.385752688172043,-99.99999999498534,138.13466679897877,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolDOGEUSDT_lookback384_threshold_bps20,384.0,20.0,DOGEUSDT,,,,,,,combined_order10_oracle,False
single_symbol_symbol_reversal_lev4p0_symbolETHUSDT_lookback384_threshold_bps50,single_symbol,symbol_reversal,4.0,2025-06,0.6894158125563236,0.728,728.0,177,6.145833333333333,-100.0,99.25511697986651,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_reversal_lev4p0_symbolETHUSDT_lookback384_threshold_bps50,384.0,50.0,ETHUSDT,,,,,,,combined_order10_oracle,False
single_symbol_symbol_momentum_lev4p0_symbolXRPUSDT_lookback384_threshold_bps100,single_symbol,symbol_momentum,4.0,2025-07,1.2628902283595151,0.456,456.0,113,3.797043010752689,-99.99999999991071,253.56254993866733,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolXRPUSDT_lookback384_threshold_bps100,384.0,100.0,XRPUSDT,,,,,,,combined_order10_oracle,False
single_symbol_symbol_momentum_lev4p0_symbolLINKUSDT_lookback96_threshold_bps20,single_symbol,symbol_momentum,4.0,2025-08,1.043572561817714,0.8,800.0,166,5.577956989247312,-100.0,183.9342643479445,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolLINKUSDT_lookback96_threshold_bps20,96.0,20.0,LINKUSDT,,,,,,,combined_order10_oracle,False
single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback1536_threshold_bps20,single_symbol,symbol_reversal,4.0,2025-09,0.5505572685218724,0.232,232.0,48,1.6666666666666667,-99.99336409969877,73.42191743939996,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback1536_threshold_bps20,1536.0,20.0,AVAXUSDT,,,,,,,combined_order10_oracle,False
single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback384_threshold_bps20,single_symbol,symbol_momentum,4.0,2025-10,1.2448749011545974,0.448,448.0,95,3.192204301075269,-99.99892046826972,247.2500366377368,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback384_threshold_bps20,384.0,20.0,AVAXUSDT,,,,,,,combined_order10_oracle,False
single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback384_threshold_bps100,single_symbol,symbol_momentum,4.0,2025-11,0.8724541028241839,0.152,152.0,38,1.3194444444444444,-99.99983740205845,139.2775771803728,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback384_threshold_bps100,384.0,100.0,AVAXUSDT,,,,,,,combined_order10_oracle,False
single_symbol_symbol_reversal_lev4p0_symbolLINKUSDT_lookback96_threshold_bps50,single_symbol,symbol_reversal,4.0,2025-12,0.6691330868812476,1.252,1252.0,301,10.114247311827956,-100.0,95.2543900795518,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_reversal_lev4p0_symbolLINKUSDT_lookback96_threshold_bps50,96.0,50.0,LINKUSDT,,,,,,,combined_order10_oracle,False
single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback1536_threshold_bps20,single_symbol,symbol_momentum,4.0,2026-01,1.132711135750081,0.064,64.0,14,0.4704301075268817,-99.99956911156028,210.406063235613,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback1536_threshold_bps20,1536.0,20.0,AVAXUSDT,,,,,,,combined_order10_oracle,False
single_symbol_symbol_momentum_lev4p0_symbolSOLUSDT_lookback96_threshold_bps20,single_symbol,symbol_momentum,4.0,2026-02,0.6424169028494394,0.752,752.0,155,5.766369047619048,-100.0,90.10700328812976,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolSOLUSDT_lookback96_threshold_bps20,96.0,20.0,SOLUSDT,,,,,,,combined_order10_oracle,False
single_symbol_symbol_reversal_lev4p0_symbolETHUSDT_lookback1536_threshold_bps50,single_symbol,symbol_reversal,4.0,2026-03,0.954024653478188,0.2,200.0,49,1.646505376344086,-99.99524970300808,159.6137214262123,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_reversal_lev4p0_symbolETHUSDT_lookback1536_threshold_bps50,1536.0,50.0,ETHUSDT,,,,,,,combined_order10_oracle,False
single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback96_threshold_bps20,single_symbol,symbol_reversal,4.0,2026-04,0.8524375771745623,0.992,992.0,215,7.465277777777778,-100.0,134.53568781762982,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback96_threshold_bps20,96.0,20.0,AVAXUSDT,,,,,,,combined_order10_oracle,False
single_symbol_symbol_momentum_lev4p0_symbolADAUSDT_lookback384_threshold_bps20,single_symbol,symbol_momentum,4.0,2026-05,0.2282673141540147,0.224,224.0,49,1.646505376344086,-99.9999999999998,25.642113970043635,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolADAUSDT_lookback384_threshold_bps20,384.0,20.0,ADAUSDT,,,,,,,combined_order10_oracle,False
