candidate_id,family,rule,leverage,month,log_return,cost_log,turnover,orders,exposure_pct,max_drawdown_pct,return_pct,source_id,source_name,global_candidate_id,lookback,threshold_bps,symbol,trigger_window,trend_window,trigger_threshold_bps,trend_threshold_bps,hold_bars,volume_z,oracle_id,no_order_floor_candidate
single_symbol_symbol_momentum_lev4p0_symbolXRPUSDT_lookback384_threshold_bps50,single_symbol,symbol_momentum,4.0,2024-11,4.099922613063856,0.28,280.0,62,2.1527777777777777,-99.99999999758344,5933.561822805518,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolXRPUSDT_lookback384_threshold_bps50,384.0,50.0,XRPUSDT,,,,,,,strategy_33_order10_oracle,False
single_symbol_symbol_reversal_lev4p0_symbolXRPUSDT_lookback384_threshold_bps100,single_symbol,symbol_reversal,4.0,2024-12,1.9428714190577776,0.8,800.0,198,6.653225806451612,-100.0,597.8761175886285,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_reversal_lev4p0_symbolXRPUSDT_lookback384_threshold_bps100,384.0,100.0,XRPUSDT,,,,,,,strategy_33_order10_oracle,False
single_symbol_symbol_momentum_lev4p0_symbolSOLUSDT_lookback384_threshold_bps100,single_symbol,symbol_momentum,4.0,2025-01,1.0118829998575,0.336,336.0,82,2.755376344086021,-99.99852186822422,175.07758519164872,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolSOLUSDT_lookback384_threshold_bps100,384.0,100.0,SOLUSDT,,,,,,,strategy_33_order10_oracle,False
single_symbol_symbol_momentum_lev4p0_symbolDOGEUSDT_lookback1536_threshold_bps50,single_symbol,symbol_momentum,4.0,2025-02,0.9220320105258668,0.136,136.0,29,1.0788690476190477,-99.99830649309344,151.43944784456326,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolDOGEUSDT_lookback1536_threshold_bps50,1536.0,50.0,DOGEUSDT,,,,,,,strategy_33_order10_oracle,False
single_symbol_symbol_momentum_lev4p0_symbolADAUSDT_lookback96_threshold_bps20,single_symbol,symbol_momentum,4.0,2025-03,2.1734213294192077,0.884,884.0,182,6.115591397849462,-100.0,778.8300334125375,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolADAUSDT_lookback96_threshold_bps20,96.0,20.0,ADAUSDT,,,,,,,strategy_33_order10_oracle,False
single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback96_threshold_bps100,single_symbol,symbol_reversal,4.0,2025-04,0.7740715632534647,1.22,1220.0,303,10.520833333333334,-100.0,116.85778049209236,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback96_threshold_bps100,96.0,100.0,AVAXUSDT,,,,,,,strategy_33_order10_oracle,False
single_symbol_symbol_momentum_lev4p0_symbolDOGEUSDT_lookback384_threshold_bps20,single_symbol,symbol_momentum,4.0,2025-05,0.8676661545501754,0.376,376.0,71,2.385752688172043,-99.99999999498534,138.13466679897877,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolDOGEUSDT_lookback384_threshold_bps20,384.0,20.0,DOGEUSDT,,,,,,,strategy_33_order10_oracle,False
single_symbol_symbol_reversal_lev4p0_symbolETHUSDT_lookback384_threshold_bps50,single_symbol,symbol_reversal,4.0,2025-06,0.6894158125563236,0.728,728.0,177,6.145833333333333,-100.0,99.25511697986651,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_reversal_lev4p0_symbolETHUSDT_lookback384_threshold_bps50,384.0,50.0,ETHUSDT,,,,,,,strategy_33_order10_oracle,False
single_symbol_symbol_momentum_lev4p0_symbolXRPUSDT_lookback384_threshold_bps100,single_symbol,symbol_momentum,4.0,2025-07,1.2628902283595151,0.456,456.0,113,3.797043010752689,-99.99999999991071,253.56254993866733,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolXRPUSDT_lookback384_threshold_bps100,384.0,100.0,XRPUSDT,,,,,,,strategy_33_order10_oracle,False
single_symbol_symbol_momentum_lev4p0_symbolLINKUSDT_lookback96_threshold_bps20,single_symbol,symbol_momentum,4.0,2025-08,1.043572561817714,0.8,800.0,166,5.577956989247312,-100.0,183.9342643479445,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolLINKUSDT_lookback96_threshold_bps20,96.0,20.0,LINKUSDT,,,,,,,strategy_33_order10_oracle,False
single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback1536_threshold_bps20,single_symbol,symbol_reversal,4.0,2025-09,0.5505572685218724,0.232,232.0,48,1.6666666666666667,-99.99336409969877,73.42191743939996,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback1536_threshold_bps20,1536.0,20.0,AVAXUSDT,,,,,,,strategy_33_order10_oracle,False
single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback384_threshold_bps20,single_symbol,symbol_momentum,4.0,2025-10,1.2448749011545974,0.448,448.0,95,3.192204301075269,-99.99892046826972,247.2500366377368,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback384_threshold_bps20,384.0,20.0,AVAXUSDT,,,,,,,strategy_33_order10_oracle,False
single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback384_threshold_bps100,single_symbol,symbol_momentum,4.0,2025-11,0.8724541028241839,0.152,152.0,38,1.3194444444444444,-99.99983740205845,139.2775771803728,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback384_threshold_bps100,384.0,100.0,AVAXUSDT,,,,,,,strategy_33_order10_oracle,False
single_symbol_symbol_reversal_lev4p0_symbolLINKUSDT_lookback96_threshold_bps50,single_symbol,symbol_reversal,4.0,2025-12,0.6691330868812476,1.252,1252.0,301,10.114247311827956,-100.0,95.2543900795518,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_reversal_lev4p0_symbolLINKUSDT_lookback96_threshold_bps50,96.0,50.0,LINKUSDT,,,,,,,strategy_33_order10_oracle,False
single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback1536_threshold_bps20,single_symbol,symbol_momentum,4.0,2026-01,1.132711135750081,0.064,64.0,14,0.4704301075268817,-99.99956911156028,210.406063235613,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolAVAXUSDT_lookback1536_threshold_bps20,1536.0,20.0,AVAXUSDT,,,,,,,strategy_33_order10_oracle,False
single_symbol_symbol_momentum_lev4p0_symbolSOLUSDT_lookback96_threshold_bps20,single_symbol,symbol_momentum,4.0,2026-02,0.6424169028494394,0.752,752.0,155,5.766369047619048,-100.0,90.10700328812976,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolSOLUSDT_lookback96_threshold_bps20,96.0,20.0,SOLUSDT,,,,,,,strategy_33_order10_oracle,False
single_symbol_symbol_reversal_lev4p0_symbolETHUSDT_lookback1536_threshold_bps50,single_symbol,symbol_reversal,4.0,2026-03,0.954024653478188,0.2,200.0,49,1.646505376344086,-99.99524970300808,159.6137214262123,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_reversal_lev4p0_symbolETHUSDT_lookback1536_threshold_bps50,1536.0,50.0,ETHUSDT,,,,,,,strategy_33_order10_oracle,False
single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback96_threshold_bps20,single_symbol,symbol_reversal,4.0,2026-04,0.8524375771745623,0.992,992.0,215,7.465277777777778,-100.0,134.53568781762982,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_reversal_lev4p0_symbolAVAXUSDT_lookback96_threshold_bps20,96.0,20.0,AVAXUSDT,,,,,,,strategy_33_order10_oracle,False
single_symbol_symbol_momentum_lev4p0_symbolADAUSDT_lookback384_threshold_bps20,single_symbol,symbol_momentum,4.0,2026-05,0.2282673141540147,0.224,224.0,49,1.646505376344086,-99.9999999999998,25.642113970043635,strategy_33,33号多币种15m免费期货候选池,strategy_33::single_symbol_symbol_momentum_lev4p0_symbolADAUSDT_lookback384_threshold_bps20,384.0,20.0,ADAUSDT,,,,,,,strategy_33_order10_oracle,False
event_trend_trend_breakout_lev4p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_trend,trend_breakout,4.0,2023-01,0.2381408820171284,0.216,216.0,54,17.728494623655912,-99.99999973176166,26.888794372624343,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev4p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,,,,80.0,320.0,100.0,150.0,32.0,,strategy_37_order10_oracle,False
event_range_range_reversal_lev4p0_trigger_window20_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,event_range,range_reversal,4.0,2023-02,0.2155645883808797,0.088,88.0,21,2.9166666666666665,-99.96647440471344,24.05621062333927,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev4p0_trigger_window20_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,,,,20.0,960.0,100.0,50.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_pullback_lev4p0_trigger_window5_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,event_trend,trend_pullback,4.0,2023-03,0.356502920692699,0.216,216.0,53,7.043010752688172,-99.99977477086212,42.8325702213024,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev4p0_trigger_window5_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,,,,5.0,960.0,100.0,50.0,32.0,,strategy_37_order10_oracle,False
event_range_range_reversal_lev4p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars32,event_range,range_reversal,4.0,2023-04,0.1257233932018596,0.32,320.0,72,10.71527777777778,-99.99999858432663,13.396846151298124,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev4p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps50_hold_bars32,,,,20.0,960.0,50.0,50.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_pullback_lev4p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_trend,trend_pullback,4.0,2023-05,0.0214598241293462,0.048,48.0,12,1.6868279569892473,-83.74685946436458,2.1691742157533334,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev4p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,,,,80.0,320.0,100.0,150.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_breakout_lev4p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_trend,trend_breakout,4.0,2023-06,0.2404132105716156,0.208,208.0,52,17.125,-99.99999987082472,27.177455245285675,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev4p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,,,,80.0,320.0,100.0,150.0,32.0,,strategy_37_order10_oracle,False
event_range_range_reversal_lev4p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars32,event_range,range_reversal,4.0,2023-07,0.0173533937209385,0.128,128.0,32,3.985215053763441,-99.99999996985312,1.7504838617091067,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev4p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps50_hold_bars32,,,,5.0,320.0,50.0,50.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_breakout_lev4p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,event_trend,trend_breakout,4.0,2023-08,0.4371610618685212,0.156,156.0,39,14.327956989247312,-99.99999995357824,54.830542994076815,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev4p0_trigger_window80_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,,,,80.0,320.0,50.0,150.0,32.0,,strategy_37_order10_oracle,False
event_range_range_reversal_lev4p0_trigger_window5_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_range,range_reversal,4.0,2023-09,0.1097409468671043,0.08,80.0,19,2.138888888888889,-99.99669150309418,11.598893258018972,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev4p0_trigger_window5_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,,,,5.0,320.0,100.0,150.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_pullback_lev4p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,event_trend,trend_pullback,4.0,2023-10,0.1175704839726718,0.408,408.0,102,16.794354838709676,-99.99999999532922,12.476090476677172,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev4p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,,,,20.0,960.0,50.0,150.0,32.0,,strategy_37_order10_oracle,False
event_range_range_reversal_lev4p0_trigger_window20_trend_window320_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,event_range,range_reversal,4.0,2023-11,0.0420361959713285,0.088,88.0,21,2.722222222222222,-99.99933782528754,4.293222801259633,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev4p0_trigger_window20_trend_window320_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,,,,20.0,320.0,100.0,50.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_breakout_lev4p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,event_trend,trend_breakout,4.0,2023-12,0.1611821936917826,0.404,404.0,100,30.725806451612904,-99.99999999997571,17.489900850276996,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev4p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,,,,80.0,320.0,100.0,50.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_pullback_lev4p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_trend,trend_pullback,4.0,2024-01,0.1333246255317856,0.152,152.0,38,6.27016129032258,-88.16393453840332,14.262086203669156,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev4p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,,,,80.0,320.0,100.0,150.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_breakout_lev4p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_trend,trend_breakout,4.0,2024-02,0.4203148191899821,0.296,296.0,74,23.764367816091955,-99.99999999590456,52.2440773752332,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev4p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,,,,80.0,960.0,100.0,150.0,32.0,,strategy_37_order10_oracle,False
event_range_range_reversal_lev4p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,event_range,range_reversal,4.0,2024-03,0.4409786356478158,0.296,296.0,72,16.337365591397848,-99.99699540161228,55.42274969239824,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev4p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,,,,80.0,960.0,100.0,50.0,32.0,,strategy_37_order10_oracle,False
event_range_range_reversal_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars8,event_range,range_reversal,1.0,2024-04,-0.0137690399428278,0.042,42.0,42,1.8819444444444444,-86.68011371227459,-1.3674680289435082,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev1p0_trigger_window20_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars8,,,,20.0,960.0,100.0,50.0,8.0,,strategy_37_order10_oracle,False
event_trend_trend_breakout_lev4p0_trigger_window5_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_trend,trend_breakout,4.0,2024-05,0.1444620926568919,0.12,120.0,30,3.702956989247312,-99.99999999212142,15.541789531100305,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev4p0_trigger_window5_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,,,,5.0,960.0,100.0,150.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_pullback_lev4p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,event_trend,trend_pullback,4.0,2024-06,0.0405599041866049,0.288,288.0,72,12.25,-99.99999999987315,4.139369167606355,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev4p0_trigger_window20_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,,,,20.0,960.0,50.0,150.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_pullback_lev4p0_trigger_window5_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_trend,trend_pullback,4.0,2024-07,0.0656620689068453,0.104,104.0,26,2.836021505376344,-99.9999404613736,6.786579113122393,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev4p0_trigger_window5_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,,,,5.0,960.0,100.0,150.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_pullback_lev4p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,event_trend,trend_pullback,4.0,2024-08,0.2730622927163035,0.488,488.0,122,33.44758064516129,-99.99999892477452,31.398209378921194,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev4p0_trigger_window80_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,,,,80.0,960.0,50.0,150.0,32.0,,strategy_37_order10_oracle,False
event_range_range_reversal_lev4p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,event_range,range_reversal,4.0,2024-09,0.2004558150763654,0.144,144.0,36,6.680555555555556,-99.999450870204,22.19596188547621,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev4p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,,,,80.0,960.0,100.0,50.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_pullback_lev4p0_trigger_window20_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_trend,trend_pullback,4.0,2024-10,0.0971753972011698,0.128,128.0,32,4.422043010752688,-99.99994137521638,10.205365379652909,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev4p0_trigger_window20_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,,,,20.0,960.0,100.0,150.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_pullback_lev4p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,event_trend,trend_pullback,4.0,2024-11,0.4263164296177684,0.504,504.0,126,25.083333333333336,-99.99999999992257,53.160534375676896,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev4p0_trigger_window5_trend_window960_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,,,,5.0,960.0,50.0,150.0,32.0,,strategy_37_order10_oracle,False
event_range_range_reversal_lev4p0_trigger_window5_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,event_range,range_reversal,4.0,2024-12,0.1523966866474327,0.056,56.0,12,1.1626344086021505,-99.06174916788314,16.462213486178978,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev4p0_trigger_window5_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,,,,5.0,960.0,100.0,50.0,32.0,,strategy_37_order10_oracle,False
event_range_range_reversal_lev4p0_trigger_window5_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_range,range_reversal,4.0,2025-01,0.1462896379375476,0.144,144.0,31,3.776881720430107,-99.99939230314158,15.753140451140002,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev4p0_trigger_window5_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,,,,5.0,320.0,100.0,150.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_breakout_lev4p0_trigger_window5_trend_window320_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,event_trend,trend_breakout,4.0,2025-02,0.1369265095225592,0.168,168.0,42,7.016369047619048,-99.99999999926187,14.674387066906869,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev4p0_trigger_window5_trend_window320_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,,,,5.0,320.0,100.0,50.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_pullback_lev4p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,event_trend,trend_pullback,4.0,2025-03,0.4672384860549141,0.416,416.0,103,19.240591397849464,-99.99999981940886,59.55818820741185,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev4p0_trigger_window5_trend_window320_trigger_threshold_bps50_trend_threshold_bps150_hold_bars32,,,,5.0,320.0,50.0,150.0,32.0,,strategy_37_order10_oracle,False
event_range_range_reversal_lev4p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_range,range_reversal,4.0,2025-04,0.1146321530049156,0.404,404.0,92,19.58333333333333,-99.99999999043958,12.146083569089594,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev4p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,,,,80.0,960.0,100.0,150.0,32.0,,strategy_37_order10_oracle,False
event_range_range_reversal_lev4p0_trigger_window5_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_range,range_reversal,4.0,2025-05,0.0153226188521583,0.08,80.0,18,2.0228494623655915,-99.99960330659924,1.5440612061085712,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev4p0_trigger_window5_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,,,,5.0,320.0,100.0,150.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_breakout_lev4p0_trigger_window20_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_trend,trend_breakout,4.0,2025-06,0.1006622756932237,0.104,104.0,26,4.270833333333333,-99.99999999997516,10.590308833406814,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev4p0_trigger_window20_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,,,,20.0,320.0,100.0,150.0,32.0,,strategy_37_order10_oracle,False
event_range_range_reversal_lev4p0_trigger_window20_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_range,range_reversal,4.0,2025-07,0.2552167572490493,0.184,184.0,42,5.10752688172043,-99.99999999907249,29.074136810135865,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev4p0_trigger_window20_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,,,,20.0,320.0,100.0,150.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_breakout_lev4p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_trend,trend_breakout,4.0,2025-08,0.1316171668211516,0.204,204.0,51,14.401881720430106,-99.9999999999194,14.067154875241638,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev4p0_trigger_window80_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,,,,80.0,320.0,100.0,150.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_pullback_lev4p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,event_trend,trend_pullback,4.0,2025-09,0.108775783290004,0.056,56.0,14,2.145833333333333,-99.99999656119124,11.49123403374006,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev4p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,,,,80.0,960.0,100.0,50.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_breakout_lev1p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_trend,trend_breakout,1.0,2025-10,-0.0030475601723055,0.09,90.0,90,24.126344086021508,-99.96813634003776,-0.3042921074643323,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev1p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,,,,80.0,960.0,100.0,150.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_breakout_lev4p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_trend,trend_breakout,4.0,2025-11,0.3222603960406503,0.328,328.0,82,27.625,-99.99999999999892,38.02441392758216,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev4p0_trigger_window80_trend_window960_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,,,,80.0,960.0,100.0,150.0,32.0,,strategy_37_order10_oracle,False
event_range_range_reversal_lev4p0_trigger_window5_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,event_range,range_reversal,4.0,2025-12,0.0014368477258531,0.056,56.0,14,1.525537634408602,-99.16921104552983,0.1437880486127252,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_range_range_reversal_lev4p0_trigger_window5_trend_window960_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,,,,5.0,960.0,100.0,50.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_breakout_lev4p0_trigger_window5_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,event_trend,trend_breakout,4.0,2026-01,0.1711123163073891,0.072,72.0,18,2.567204301075269,-99.9999999920852,18.6624018765436,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_breakout_lev4p0_trigger_window5_trend_window320_trigger_threshold_bps100_trend_threshold_bps150_hold_bars32,,,,5.0,320.0,100.0,150.0,32.0,,strategy_37_order10_oracle,False
event_trend_trend_pullback_lev4p0_trigger_window5_trend_window320_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,event_trend,trend_pullback,4.0,2026-02,0.4076999612724551,0.22,220.0,55,9.501488095238097,-99.99762561484016,50.33560284650274,strategy_37,37号BTC 3m多周期事件池,strategy_37::event_trend_trend_pullback_lev4p0_trigger_window5_trend_window320_trigger_threshold_bps100_trend_threshold_bps50_hold_bars32,,,,5.0,320.0,100.0,50.0,32.0,,strategy_37_order10_oracle,False
