candidate_id,family,rule,leverage,move_bps,gap_bps,sample_month_count,non_positive_months,total_sample_return_pct,losing_sample_months,min_monthly_return_pct,max_monthly_return_pct,min_monthly_orders,orders,turnover,cost_log,worst_month_drawdown_pct,selected_candidate_count,imbalance,gap
flow_lead_flow_gap_momentum_lev2p0_imbalance0p05_gap0p0,flow_lead,flow_gap_momentum,2.0,,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999846812405,4,-99.22549688722987,-98.4761856198102,1724,7056,17632.0,17.632,-99.99999847116179,1,0.05,0.0
return_flow_combo_return_flow_reversal_lev4p0_move_bps5_imbalance0p1,return_flow_combo,return_flow_reversal,4.0,5.0,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999858868216,4,-99.28379836235621,-98.26063885363241,1012,4327,18608.0,18.608,-99.99999858950773,1,0.1,
return_lead_return_gap_momentum_lev4p0_move_bps10_gap_bps0,return_lead,return_gap_momentum,4.0,10.0,0.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999928220537,4,-99.54694564191043,-98.175337942245,859,4097,18144.0,18.144000000000002,-99.99999928904798,1,,
return_flow_combo_return_flow_momentum_lev4p0_move_bps5_imbalance0p1,return_flow_combo,return_flow_momentum,4.0,5.0,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999951283988,4,-99.4263729819778,-99.03908189597166,1012,4327,18608.0,18.608,-99.9999995174839,1,0.1,
flow_lead_flow_gap_reversal_lev4p0_imbalance0p2_gap0p1,flow_lead,flow_gap_reversal,4.0,,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999980016193,4,-99.82418269007428,-98.46410972993438,976,4822,20664.0,20.664,-99.99999980048312,1,0.2,0.1
return_flow_combo_return_flow_reversal_lev4p0_move_bps5_imbalance0p05,return_flow_combo,return_flow_reversal,4.0,5.0,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999990742135,4,-99.60735838975653,-99.20853184793653,1173,4915,21456.0,21.456,-99.99999990742135,1,0.05,
flow_lead_flow_gap_momentum_lev4p0_imbalance0p2_gap0p1,flow_lead,flow_gap_momentum,4.0,,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999994366226,4,-99.84792018437938,-98.41397612203629,976,4822,20664.0,20.664,-99.99999994388547,1,0.2,0.1
flow_lead_flow_gap_reversal_lev4p0_imbalance0p2_gap0p05,flow_lead,flow_gap_reversal,4.0,,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999997372763,4,-99.8910698974569,-99.00003707886243,1085,5298,22992.0,22.992,-99.99999997376986,1,0.2,0.05
return_flow_combo_return_flow_momentum_lev4p0_move_bps5_imbalance0p05,return_flow_combo,return_flow_momentum,4.0,5.0,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.9999999750515,4,-99.7088226179025,-99.46356056459462,1173,4915,21456.0,21.456,-99.99999997528933,1,0.05,
flow_lead_flow_gap_reversal_lev4p0_imbalance0p2_gap0p0,flow_lead,flow_gap_reversal,4.0,,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999999540526,4,-99.9335439019934,-99.38141304298223,1173,5627,24720.0,24.720000000000002,-99.99999999541267,1,0.2,0.0
flow_lead_flow_gap_momentum_lev4p0_imbalance0p2_gap0p05,flow_lead,flow_gap_momentum,4.0,,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.9999999959271,4,-99.9349507604612,-99.0820593560641,1085,5298,22992.0,22.992,-99.99999999594324,1,0.2,0.05
flow_lead_flow_gap_momentum_lev4p0_imbalance0p2_gap0p0,flow_lead,flow_gap_momentum,4.0,,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999999926511,4,-99.95506084873384,-99.35910450599323,1173,5627,24720.0,24.720000000000002,-99.99999999926803,1,0.2,0.0
flow_lead_flow_gap_reversal_lev4p0_imbalance0p1_gap0p1,flow_lead,flow_gap_reversal,4.0,,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999999943417,4,-99.95873872734478,-99.65967011800593,1330,5981,26520.0,26.52,-99.99999999943508,1,0.1,0.1
flow_lead_flow_gap_momentum_lev4p0_imbalance0p1_gap0p1,flow_lead,flow_gap_momentum,4.0,,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999999983694,4,-99.95662312009823,-99.71286986600357,1330,5981,26520.0,26.52,-99.9999999998376,1,0.1,0.1
return_lead_return_gap_reversal_lev4p0_move_bps5_gap_bps0,return_lead,return_gap_reversal,4.0,5.0,0.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999999990094,4,-99.93293172555252,-99.82438063088986,1446,6165,28744.0,28.744,-99.99999999990094,1,,
flow_lead_flow_gap_reversal_lev4p0_imbalance0p05_gap0p1,flow_lead,flow_gap_reversal,4.0,,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999999995863,4,-99.97598281947893,-99.83548096567486,1461,6394,28856.0,28.856,-99.9999999999587,1,0.05,0.1
flow_lead_flow_gap_reversal_lev4p0_imbalance0p1_gap0p05,flow_lead,flow_gap_reversal,4.0,,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999999997665,4,-99.97964953294078,-99.85218544786876,1515,6593,30176.0,30.176,-99.99999999997668,1,0.1,0.05
flow_lead_flow_gap_momentum_lev4p0_imbalance0p05_gap0p1,flow_lead,flow_gap_momentum,4.0,,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999999997914,4,-99.9740782729145,-99.842594597898,1461,6394,28856.0,28.856,-99.99999999997922,1,0.05,0.1
return_lead_return_gap_momentum_lev4p0_move_bps5_gap_bps0,return_lead,return_gap_momentum,4.0,5.0,0.0,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.9999999999891,4,-99.96295631599482,-99.91842425685707,1446,6165,28744.0,28.744,-99.99999999998921,1,,
flow_lead_flow_gap_momentum_lev4p0_imbalance0p1_gap0p05,flow_lead,flow_gap_momentum,4.0,,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999999999736,4,-99.98486897809737,-99.90613172515879,1515,6593,30176.0,30.176,-99.99999999999737,1,0.1,0.05
flow_lead_flow_gap_reversal_lev4p0_imbalance0p1_gap0p0,flow_lead,flow_gap_reversal,4.0,,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999999999784,4,-99.98812284641508,-99.9282530151015,1633,6878,32592.0,32.592,-99.99999999999785,1,0.1,0.0
flow_lead_flow_gap_reversal_lev4p0_imbalance0p05_gap0p05,flow_lead,flow_gap_reversal,4.0,,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999999999865,4,-99.9869754118058,-99.94127971963702,1629,6898,32624.0,32.623999999999995,-99.99999999999866,1,0.05,0.05
flow_lead_flow_gap_momentum_lev4p0_imbalance0p05_gap0p05,flow_lead,flow_gap_momentum,4.0,,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999999999966,4,-99.99034947846113,-99.94748673674752,1629,6898,32624.0,32.623999999999995,-99.99999999999966,1,0.05,0.05
flow_lead_flow_gap_momentum_lev4p0_imbalance0p1_gap0p0,flow_lead,flow_gap_momentum,4.0,,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999999999977,4,-99.99053846869107,-99.95086614099009,1633,6878,32592.0,32.592,-99.99999999999977,1,0.1,0.0
flow_lead_flow_gap_reversal_lev4p0_imbalance0p05_gap0p0,flow_lead,flow_gap_reversal,4.0,,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.9999999999999,4,-99.99222951146382,-99.9704543824611,1724,7056,35264.0,35.264,-99.9999999999999,1,0.05,0.0
flow_lead_flow_gap_momentum_lev4p0_imbalance0p05_gap0p0,flow_lead,flow_gap_momentum,4.0,,,4,"['2023-07', '2024-06', '2025-08', '2026-05']",-99.99999999999997,4,-99.9940014492831,-99.97677989734727,1724,7056,35264.0,35.264,-99.99999999999997,1,0.05,0.0
