candidate_id,family,rule,leverage,month,log_return,cost_log,turnover,orders,exposure_pct,max_drawdown_pct,return_pct
return_lead_return_gap_reversal_lev1p0_move_bps5_gap_bps10,return_lead,return_gap_reversal,1.0,2024-06,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev1p0_move_bps5_gap_bps10,return_lead,return_gap_reversal,1.0,2025-08,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev1p0_move_bps5_gap_bps10,return_lead,return_gap_reversal,1.0,2026-05,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev2p0_move_bps5_gap_bps10,return_lead,return_gap_momentum,2.0,2023-07,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev2p0_move_bps5_gap_bps10,return_lead,return_gap_momentum,2.0,2024-06,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev2p0_move_bps5_gap_bps10,return_lead,return_gap_momentum,2.0,2025-08,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev2p0_move_bps5_gap_bps10,return_lead,return_gap_momentum,2.0,2026-05,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev2p0_move_bps5_gap_bps10,return_lead,return_gap_reversal,2.0,2023-07,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev2p0_move_bps5_gap_bps10,return_lead,return_gap_reversal,2.0,2024-06,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev2p0_move_bps5_gap_bps10,return_lead,return_gap_reversal,2.0,2025-08,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev2p0_move_bps5_gap_bps10,return_lead,return_gap_reversal,2.0,2026-05,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev4p0_move_bps5_gap_bps10,return_lead,return_gap_momentum,4.0,2023-07,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev4p0_move_bps5_gap_bps10,return_lead,return_gap_momentum,4.0,2024-06,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev4p0_move_bps5_gap_bps10,return_lead,return_gap_momentum,4.0,2025-08,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev4p0_move_bps5_gap_bps10,return_lead,return_gap_momentum,4.0,2026-05,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev4p0_move_bps5_gap_bps10,return_lead,return_gap_reversal,4.0,2023-07,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev4p0_move_bps5_gap_bps10,return_lead,return_gap_reversal,4.0,2024-06,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev4p0_move_bps5_gap_bps10,return_lead,return_gap_reversal,4.0,2025-08,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev4p0_move_bps5_gap_bps10,return_lead,return_gap_reversal,4.0,2026-05,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev1p0_move_bps5_gap_bps20,return_lead,return_gap_momentum,1.0,2023-07,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev1p0_move_bps5_gap_bps20,return_lead,return_gap_momentum,1.0,2024-06,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev1p0_move_bps5_gap_bps20,return_lead,return_gap_momentum,1.0,2025-08,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev1p0_move_bps5_gap_bps20,return_lead,return_gap_momentum,1.0,2026-05,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev1p0_move_bps5_gap_bps20,return_lead,return_gap_reversal,1.0,2023-07,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev1p0_move_bps5_gap_bps20,return_lead,return_gap_reversal,1.0,2024-06,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev1p0_move_bps5_gap_bps20,return_lead,return_gap_reversal,1.0,2025-08,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev1p0_move_bps5_gap_bps20,return_lead,return_gap_reversal,1.0,2026-05,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev2p0_move_bps5_gap_bps20,return_lead,return_gap_momentum,2.0,2023-07,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev2p0_move_bps5_gap_bps20,return_lead,return_gap_momentum,2.0,2024-06,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev2p0_move_bps5_gap_bps20,return_lead,return_gap_momentum,2.0,2025-08,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_momentum_lev2p0_move_bps5_gap_bps20,return_lead,return_gap_momentum,2.0,2026-05,0.0,0.0,0.0,0,0.0,0.0,0.0
return_lead_return_gap_reversal_lev2p0_move_bps5_gap_bps20,return_lead,return_gap_reversal,2.0,2023-07,0.0,0.0,0.0,0,0.0,0.0,0.0
