cost_per_side,round_trip_cost,extra_delay_bars,hard_pass,return_2025_pct,return_2026_pct,min_required_year_return_pct,min_monthly_return_pct,losing_eval_months,min_monthly_orders,total_return_pct,max_drawdown_pct,exposure_pct,turnover,orders,strong_trend_reverse_active_bars,strong_trend_reverse_big_active_bars,weak_trend_order_events,weak_trend_big_order_events,adverse_shock_cut_events,guard_reason_counts
0.001,0.002,0,True,433.737120815807,260.5918213916581,260.5918213916581,4.488453572042084,0,11,1824.6124053931137,-29.40311707059142,28.130841121495326,880.2,230,1,1,95,0,1,"{'post_lock_flat': 36912, 'main': 12838, 'strong_conflict_small_trend': 1037, 'post_lock_runner': 487, 'weak_new_order_small': 84, 'adverse_shock_cut': 1, 'shock_cooldown_small': 1}"
0.0015,0.003,0,True,395.206379485,199.979986968085,199.979986968085,3.5530941872242483,0,11,1385.5200326442216,-31.421025582351103,28.555295950155763,927.8,232,1,1,96,0,1,"{'post_lock_flat': 36694, 'main': 13055, 'strong_conflict_small_trend': 1037, 'post_lock_runner': 487, 'weak_new_order_small': 85, 'adverse_shock_cut': 1, 'shock_cooldown_small': 1}"
0.002,0.004,0,True,319.7180186704497,206.88269018392168,206.88269018392168,5.105353667367951,0,11,1188.0419468825303,-41.084754089150785,28.927180685358255,985.8000000000001,234,1,1,96,0,1,"{'post_lock_flat': 36503, 'main': 13246, 'strong_conflict_small_trend': 1037, 'post_lock_runner': 487, 'weak_new_order_small': 85, 'adverse_shock_cut': 1, 'shock_cooldown_small': 1}"
0.001,0.002,1,True,391.70647265760675,286.10349671406306,286.10349671406306,8.64259808346155,0,11,1798.4958845004012,-33.51202492292508,28.38979750778816,868.4000000000001,232,1,1,96,0,1,"{'post_lock_flat': 36779, 'main': 12971, 'strong_conflict_small_trend': 1038, 'post_lock_runner': 485, 'weak_new_order_small': 85, 'adverse_shock_cut': 1, 'shock_cooldown_small': 1}"
0.0015,0.003,1,True,405.9139401889324,243.8513640194903,243.8513640194903,6.710061001394352,0,11,1639.5919841043817,-35.41248632108414,28.41121495327103,904.4000000000001,232,1,1,96,0,1,"{'post_lock_flat': 36768, 'main': 12982, 'strong_conflict_small_trend': 1038, 'post_lock_runner': 485, 'weak_new_order_small': 85, 'adverse_shock_cut': 1, 'shock_cooldown_small': 1}"
